x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
99,98,2,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
99,99,718,532,2306,10287,1364,375,2061,296,2271,4437,17204,89962,13691,3413,20232,12593,107166
99,100,1432,1253,1743,47109,4845,747,2165,535,4254,8708,8121,283284,39926,3202,16573,48852,291405
99,101,2429,2201,6410,71449,8202,1818,3454,1122,7296,12388,23346,420623,66876,7153,23451,77859,443969
99,102,14,0,0,84,24,0,0,7,38,0,0,776,239,0,0,84,776
99,105,4,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0
99,106,9,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,0
99,119,35,0,0,0,0,0,0,5,70,0,0,0,0,0,0,0,0
99,121,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
99,123,22,0,0,0,0,0,0,2,46,0,0,0,0,0,0,0,0
99,124,19,0,0,0,0,0,0,2,37,0,0,0,0,0,0,0,0
99,125,16,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,0
99,126,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
99,127,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
100,97,3700,3005,6914,183687,7420,7022,4483,850,8869,17170,23593,636586,42320,33681,32235,190601,660179
100,98,563,813,1187,13175,1341,458,1170,181,1537,5467,6743,94859,12537,2765,9028,14362,101602
100,99,777,1079,1192,13886,1163,369,1014,312,2174,8600,8480,112195,10987,2845,10043,15078,120675
100,100,8718,8148,46530,594706,39407,21383,5827,4525,22119,27501,95158,1722910,153594,56388,17314,641236,1818068
100,101,888,461,9296,57626,2687,1667,769,498,2535,2183,18760,155581,17404,5354,1957,66922,174341
100,102,12,0,0,0,0,0,0,6,33,0,0,0,0,0,0,0,0
100,103,6,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0
100,104,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
100,105,8,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
100,121,26,0,0,0,0,0,0,7,65,0,0,0,0,0,0,0,0
100,122,19,113,65,700,151,64,49,5,53,223,116,1255,314,97,111,765,1371
100,123,14,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0
100,124,20,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0
100,125,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
100,126,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
100,127,15,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0
101,92,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
101,96,231,373,164,5649,1087,118,628,57,642,2807,1395,44634,8052,713,6017,5813,46029
101,97,1160,459,5666,29095,1478,1452,2622,273,2848,3386,32025,174734,11477,8454,18278,34761,206759
101,98,69,53,45,1123,153,61,139,28,186,391,405,8818,1537,419,1108,1168,9223
101,99,3046,3368,8960,91113,12244,2605,6640,919,8209,22729,45465,666976,108231,16506,49059,100073,712441
101,100,3581,3641,10944,128190,11457,2399,2678,1196,9588,19893,30335,685979,80419,10920,14303,139134,716314
101,101,319,49,88,2239,410,67,19,85,813,328,597,16091,4091,315,187,2327,16688
101,102,70,18,31,458,105,0,8,24,183,186,66,4099,1047,0,9,489,4165
101,103,104,69,3821,6930,843,117,128,22,204,124,7068,7785,961,288,268,10751,14853
101,104,11,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0
101,120,5,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0
101,121,11,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0
101,122,61,0,0,0,0,0,0,5,127,0,0,0,0,0,0,0,0
101,123,4,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
101,127,202,100,1797,1347,203,137,121,22,581,172,3244,3351,505,311,230,3144,6595
102,94,46,64,36,580,111,12,104,23,122,757,387,5947,1439,112,1152,616,6334
102,95,955,963,3440,23659,2683,1006,2228,266,2264,7852,13063,139920,23161,5301,16917,27099,152983
102,96,621,554,471,12437,1315,389,2220,180,1841,4907,3888,108156,12456,2750,22849,12908,112044
102,97,2367,2489,5850,54462,6503,2750,7936,475,6092,20802,39116,386294,59331,18078,65055,60312,425410
102,98,2897,10470,6751,95226,11428,5673,4027,575,7146,75240,30161,591095,86687,31026,30087,101977,621256
102,99,198,122,508,3103,439,207,299,107,554,1011,3987,23077,4476,1343,2571,3611,27064
102,100,4822,4921,5713,123865,18225,1680,4925,1354,13450,29393,22868,786486,140533,7415,28288,129578,809354
102,101,23,0,0,0,0,0,0,10,67,0,0,0,0,0,0,0,0
102,102,115,17,12,162,81,0,0,25,256,98,48,1472,887,0,0,174,1520
102,120,12,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0
102,121,7,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0
102,122,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
102,124,45,0,0,0,0,0,0,2,58,0,0,0,0,0,0,0,0
102,127,8,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0
103,94,65,30,47,778,40,21,217,25,212,157,438,7392,346,174,2500,825,7830
103,95,846,1107,1009,15696,2639,641,2162,323,2521,10687,7827,147678,30100,5689,22705,16705,155505
103,97,12,0,0,0,0,0,0,6,40,0,0,0,0,0,0,0,0
103,98,409,441,290,7915,902,341,360,166,1148,4251,2186,63790,8336,2389,2963,8205,65976
103,99,331,227,330,6362,643,142,390,137,982,1761,2449,54491,6392,1151,3590,6692,56940
103,100,1969,1404,1331,40944,6515,438,1946,535,5285,10321,8339,306610,56389,2960,13134,42275,314949
103,101,6,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0
103,102,6,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0
103,125,28,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0
103,126,8,0,0,0,0,0,0,2,52,0,0,0,0,0,0,0,0
103,127,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
104,92,219,89,385,1483,138,188,415,41,537,837,2867,12702,1264,1569,4275,1868,15569
104,93,152,65,563,1607,114,178,262,54,353,494,3079,11193,722,1411,2207,2170,14272
104,94,406,534,879,10024,1805,550,857,154,1184,4189,5364,69363,15731,4031,7802,10903,74727
104,95,5,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0
104,96,236,133,135,4321,302,125,479,88,663,1200,1117,35890,2824,631,4718,4456,37007
104,97,101,72,71,1337,127,68,427,32,274,704,583,11839,1125,636,4194,1408,12422
104,99,8413,6977,14114,235062,28032,2418,8915,1626,20511,43585,69812,1620619,197906,12785,64525,249176,1690431
104,100,38,15,9,386,113,15,6,20,116,88,37,2932,846,90,36,395,2969
104,101,25,0,0,0,0,0,0,14,86,0,0,0,0,0,0,0,0
104,102,7,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
104,120,9,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0
104,121,8,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0
104,122,42,0,0,0,0,0,0,8,109,0,0,0,0,0,0,0,0
104,123,9,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0
104,124,230,200,8817,2544,241,126,464,15,425,396,39253,7321,661,281,1633,11361,46574
104,125,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
104,127,24,0,0,0,0,0,0,3,44,0,0,0,0,0,0,0,0
105,95,269,102,321,3512,374,192,845,107,754,989,2501,29574,3877,1429,8925,3833,32075
105,96,269,421,184,5879,1365,214,1405,54,662,4068,1404,52734,12227,1163,15291,6063,54138
105,97,66,14,18,871,17,14,237,24,207,154,136,8912,217,112,2760,889,9048
105,98,7073,8620,13347,221649,29722,3351,4784,1658,17389,50183,58468,1457104,216072,17950,30750,234996,1515572
105,99,5985,7302,10884,188647,19426,4824,5030,1464,14636,37038,49811,1195764,140509,25426,28203,199531,1245575
105,100,72,19,7,512,210,12,0,39,269,207,49,5095,2479,100,0,519,5144
105,101,7,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0
105,121,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
105,126,21,0,0,0,0,0,0,2,39,0,0,0,0,0,0,0,0
105,127,43,33,932,244,41,7,24,7,82,48,2326,485,122,9,28,1176,2811
106,94,130,115,333,2621,266,172,354,58,326,986,2464,19106,2155,1031,3533,2954,21570
106,95,6262,4872,16147,159134,16334,4996,11254,1232,15436,33813,87818,966687,124951,26697,96330,175281,1054505
106,96,38,0,0,0,0,0,0,11,107,0,0,0,0,0,0,0,0
106,97,2541,3155,1609,65345,4402,749,1899,400,6372,14565,10587,472042,34149,4015,15761,66954,482629
106,98,2,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
106,99,12,0,0,0,0,0,0,10,39,0,0,0,0,0,0,0,0
106,100,230,49,837,1102,405,34,22,83,627,406,1393,9868,5092,68,35,1939,11261
106,101,15,0,0,0,0,0,0,6,38,0,0,0,0,0,0,0,0
106,120,85,84,1529,1636,279,207,67,6,208,114,3036,3143,458,358,194,3165,6179
106,124,4,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0
106,125,6,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
107,95,843,565,1379,18619,2195,314,1208,190,1989,4212,7516,140849,18345,1721,9277,19998,148365
107,96,96,10,78,1898,81,22,20,30,234,133,306,13798,667,62,148,1976,14104
107,97,4787,1983,8443,132821,9435,1160,4661,848,11478,11268,36539,868940,60175,4661,24177,141264,905479
107,98,20,0,0,0,0,0,0,8,42,0,0,0,0,0,0,0,0
107,101,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
107,120,21,0,0,0,0,0,0,2,36,0,0,0,0,0,0,0,0
107,122,21,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0
107,126,18,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0
108,93,370,49,332,3893,191,229,156,66,804,285,1643,13592,966,824,1263,4225,15235
108,95,546,130,313,5437,253,63,175,171,1340,986,2570,42772,2451,451,1725,5750,45342
108,96,174,77,427,2444,463,135,161,62,446,297,1255,10698,2739,388,560,2871,11953
108,97,18,0,0,0,0,0,0,5,45,0,0,0,0,0,0,0,0
108,98,26,7,274,701,61,41,9,4,56,7,468,1431,216,53,15,975,1899
108,119,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
108,120,22,0,0,0,0,0,0,6,51,0,0,0,0,0,0,0,0
108,121,6,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0
108,122,74,75,3226,1208,156,109,178,7,149,169,6503,3859,559,163,295,4434,10362
108,123,86,0,0,0,0,0,0,4,202,0,0,0,0,0,0,0,0
108,124,13,0,0,0,0,0,0,1,56,0,0,0,0,0,0,0,0
108,126,27,92,425,481,8,136,46,6,49,188,1594,1581,27,324,144,906,3175
108,127,6,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0
109,93,144,52,266,1505,128,90,115,24,408,314,1722,6524,604,352,1038,1771,8246
109,94,317,134,352,5806,441,92,267,84,828,1051,2608,43394,3664,574,2181,6158,46002
109,95,959,340,575,17425,1197,357,395,251,2640,2293,3652,130715,10944,2190,3025,18000,134367
109,96,297,73,95,2823,398,14,299,84,819,618,568,23845,4219,71,2077,2918,24413
109,120,15,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0
109,121,10,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0
109,123,53,0,0,0,0,0,0,5,103,0,0,0,0,0,0,0,0
109,124,101,0,0,0,0,0,0,5,316,0,0,0,0,0,0,0,0
109,125,6,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
110,93,168,85,550,4206,321,316,143,81,443,585,2853,17891,2018,1361,1173,4756,20744
110,94,290,7,11,146,8,8,0,17,854,14,57,709,32,46,0,157,766
110,95,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
110,96,104,0,0,0,0,0,0,9,249,0,0,0,0,0,0,0,0
110,97,10,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
110,120,38,0,0,0,0,0,0,5,85,0,0,0,0,0,0,0,0
110,121,6,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0
110,123,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
110,124,7,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0
110,125,3,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
111,92,117,115,261,2520,199,238,287,35,278,1046,1532,15990,1323,1321,2610,2781,17522
111,93,13,0,0,0,0,0,0,5,36,0,0,0,0,0,0,0,0
111,94,207,236,1162,7519,643,580,237,87,478,681,3271,23103,2642,1547,810,8681,26374
111,95,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
111,120,273,480,7508,8887,1260,650,447,42,642,709,14886,16106,2188,837,753,16395,30992
111,123,65,86,2628,1246,104,84,157,6,109,99,4993,2833,271,169,216,3874,7826
111,124,16,0,0,0,0,0,0,3,35,0,0,0,0,0,0,0,0
111,127,36,48,403,291,27,89,22,5,62,76,593,791,38,391,24,694,1384
112,93,233,54,239,3838,302,68,42,48,516,358,1167,22910,2365,310,357,4077,24077
112,94,686,539,945,23347,3573,521,414,128,1640,3572,4031,119746,28298,2239,2280,24292,123777
112,120,23,0,0,0,0,0,0,4,60,0,0,0,0,0,0,0,0
112,126,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
113,92,247,68,53,6368,268,36,12,42,592,566,232,47495,2315,196,65,6421,47727
113,93,1124,1240,1961,67744,6608,2393,601,166,2905,5295,6853,301385,30646,7512,1892,69705,308238
113,122,26,0,0,0,0,0,0,3,52,0,0,0,0,0,0,0,0
113,124,5,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0
113,125,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
113,126,55,0,0,0,0,0,0,9,126,0,0,0,0,0,0,0,0
113,127,6,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
114,92,10548,16935,51707,1004948,52262,27568,5574,3119,24424,66685,131031,3203418,194584,78908,14658,1056655,3334449
114,93,777,509,1087,20095,2441,1222,203,280,1883,3079,3610,96187,16745,4731,690,21182,99797
114,120,33,6,330,285,46,59,22,4,69,8,639,689,84,335,22,615,1328
114,122,91,255,4770,3025,324,166,223,12,183,479,10621,5345,850,330,284,7795,15966
114,124,2,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
114,125,147,0,0,0,0,0,0,12,295,0,0,0,0,0,0,0,0
114,126,3,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
114,127,71,127,2564,1613,120,152,421,8,175,172,3963,2341,271,174,456,4177,6304
115,91,50,20,28,1337,78,18,7,23,135,79,40,3546,331,33,8,1365,3586
115,92,4413,5172,13011,203922,17107,5921,1396,815,10133,26692,36292,981357,85423,20474,5324,216933,1017649
115,124,14,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0
115,125,205,0,0,0,0,0,0,13,360,0,0,0,0,0,0,0,0
115,126,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
115,127,70,28,1511,2321,46,6,116,18,139,50,2880,2779,97,10,146,3832,5659
116,91,147,65,709,5246,325,135,71,68,359,315,1842,17631,1397,348,134,5955,19473
116,92,13,0,0,0,0,0,0,7,30,0,0,0,0,0,0,0,0
116,119,10,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0
116,120,27,42,756,660,100,37,43,12,64,78,1454,1352,206,62,162,1416,2806
116,122,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0
116,123,7,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0
116,124,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
116,125,482,708,18917,11002,1182,591,891,107,1044,1423,33715,25298,3311,1985,1394,29919,59013
116,126,23,0,0,0,0,0,0,3,47,0,0,0,0,0,0,0,0
116,127,20,0,0,0,0,0,0,3,44,0,0,0,0,0,0,0,0
117,90,178,226,87,4555,930,201,180,59,433,1043,561,28597,4476,1105,1154,4642,29158
117,91,51,6,4,606,68,1,0,24,139,84,30,5006,615,3,0,610,5036
117,122,376,125,6516,2630,458,359,119,24,832,454,9341,4785,985,622,239,9146,14126
117,123,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
117,125,15,8,172,111,33,0,13,7,32,22,365,403,96,0,18,283,768
117,127,22,0,0,0,0,0,0,3,73,0,0,0,0,0,0,0,0
118,90,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
118,119,14,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0
118,121,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
118,123,251,135,4537,1966,339,136,123,25,814,237,7836,4064,819,500,173,6503,11900
118,124,7,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
118,125,17,0,0,0,0,0,0,4,34,0,0,0,0,0,0,0,0
119,120,60,0,0,0,0,0,0,1,120,0,0,0,0,0,0,0,0
119,121,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
119,122,13,0,0,0,0,0,0,2,34,0,0,0,0,0,0,0,0
120,122,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
121,122,65,113,2740,918,146,36,81,8,126,161,3844,1228,234,41,83,3658,5072
