x,y,TOT_P,avg_time_nearest_h
125,49,48,NA
125,50,60,NA
125,51,60,NA
125,52,134,NA
125,53,44,NA
125,54,92,NA
125,55,152,NA
125,56,37,NA
125,57,68,NA
125,58,99,NA
125,59,29,NA
125,60,60,NA
125,61,141,NA
125,104,170,NA
125,105,236,NA
125,106,27,NA
125,107,32,NA
125,108,15,NA
125,109,344,NA
125,110,9,NA
125,111,28,NA
125,112,215,NA
125,113,94,NA
125,114,26,NA
125,115,136,NA
125,116,43,NA
125,117,617,NA
125,118,267,NA
125,119,220,NA
125,120,50,NA
125,121,113,NA
125,122,229,NA
125,123,1031,NA
125,124,1348,NA
125,125,69,NA
125,126,57,NA
126,23,1154,NA
126,24,201,NA
126,25,11006,NA
126,26,4843,NA
126,27,14473,NA
126,28,10226,NA
126,29,7359,NA
126,30,4930,NA
126,31,35,NA
126,32,239,NA
126,33,710,NA
126,34,32,NA
126,35,1809,NA
126,36,7469,NA
126,37,96,NA
126,38,82,NA
126,39,20,NA
126,40,81,NA
126,41,62,NA
126,42,240,NA
126,43,81,NA
126,44,29,NA
126,45,24,NA
126,46,103,NA
126,47,55,NA
126,48,36,NA
126,49,444,NA
126,50,22,NA
126,51,52,NA
126,52,167,NA
126,53,65,NA
126,54,46,NA
126,55,102,NA
126,56,116,NA
126,57,44,NA
126,58,43,NA
126,59,48,NA
126,60,229,NA
126,61,194,NA
126,62,10,NA
126,104,224,NA
126,105,230,NA
126,106,43,NA
126,107,55,NA
126,108,5,NA
126,109,59,NA
126,110,28,NA
126,111,85,NA
126,112,59,NA
126,113,83,NA
126,114,58,NA
126,115,42,NA
126,116,462,NA
126,117,25,NA
126,119,74,NA
126,120,224,NA
126,121,178,NA
126,122,946,NA
126,123,167,NA
126,124,2678,NA
126,125,172,NA
126,126,39,NA
127,22,290,NA
127,23,1146,NA
127,24,236,NA
127,25,7086,NA
127,26,695,NA
127,27,7517,NA
127,28,3821,NA
127,29,2491,NA
127,30,1306,NA
127,31,11,NA
127,32,345,NA
127,33,1260,NA
127,34,1051,NA
127,35,940,NA
127,36,2318,NA
127,37,176,NA
127,38,28,NA
127,39,81,NA
127,40,180,NA
127,41,28,NA
127,42,88,NA
127,43,47,NA
127,44,6,NA
127,45,238,NA
127,46,33,NA
127,47,21,NA
127,48,30,NA
127,49,398,NA
127,50,115,NA
127,51,51,NA
127,52,36,NA
127,53,151,NA
127,54,594,NA
127,55,88,NA
127,56,19,NA
127,57,298,NA
127,58,107,NA
127,59,156,NA
127,60,453,NA
127,61,177,NA
127,62,129,NA
127,63,45,NA
127,105,95,NA
127,106,2,NA
127,107,195,NA
127,108,483,NA
127,109,128,NA
127,110,198,NA
127,111,50,NA
127,112,9,NA
127,113,65,NA
127,114,114,NA
127,115,22,NA
127,116,65,NA
127,117,247,NA
127,118,90,NA
127,119,15,NA
127,120,240,NA
127,121,112,NA
127,122,700,NA
127,123,166,NA
127,124,709,NA
127,125,55,NA
127,126,46,NA
