x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
114,38,26,0,0,0,0,0,0,11,70,0,0,0,0,0,0,0,0
114,39,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
114,45,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
114,75,20,0,0,0,0,0,0,5,66,0,0,0,0,0,0,0,0
114,76,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
114,79,158,121,366,3331,300,322,192,56,449,815,2192,24706,2652,2359,1309,3697,26898
114,80,1447,3290,3755,37810,3601,6406,4284,430,3940,18388,20478,244828,28326,39926,25468,41565,265306
114,121,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
115,37,26,49,91,616,64,102,115,16,89,424,539,5060,597,677,1078,707,5599
115,75,8,0,30,94,14,13,20,5,18,0,195,963,152,110,182,124,1158
115,79,139,154,327,2898,266,385,210,40,323,930,2131,17748,2205,2376,1418,3225,19879
115,80,119,212,180,3100,275,528,206,37,338,1485,874,20321,1851,3345,1017,3280,21195
115,81,21,13,20,476,38,110,20,8,57,61,90,3052,288,705,79,496,3142
115,122,30,0,0,0,0,0,0,1,63,0,0,0,0,0,0,0,0
116,37,2,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
116,47,7,0,0,0,0,0,0,7,27,0,0,0,0,0,0,0,0
116,62,9,8,19,183,17,0,34,5,31,41,87,1208,123,0,262,202,1295
116,64,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
116,65,16,18,67,421,87,4,21,10,54,115,344,3332,906,40,119,488,3676
116,66,12,10,39,282,104,2,45,4,35,78,350,2516,1219,4,372,321,2866
116,79,13,15,58,323,43,81,13,10,40,201,299,2199,431,541,53,381,2498
116,80,58,29,130,1209,93,311,78,22,167,218,819,8902,738,2112,590,1339,9721
116,89,425,0,0,0,0,0,0,115,1075,0,0,0,0,0,0,0,0
116,91,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
117,62,19,24,29,363,107,6,34,10,68,231,213,3344,1196,94,222,392,3557
117,63,5,3,8,107,15,2,10,3,14,18,56,901,193,26,80,115,957
117,65,10,45,52,275,49,10,4,8,34,411,338,2480,556,70,32,327,2818
117,75,61,99,66,1016,157,76,156,21,170,752,432,8573,1528,498,1272,1082,9005
117,89,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
117,90,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
118,35,15,4,13,107,9,16,45,8,42,36,130,1116,109,206,506,120,1246
118,62,12,25,18,287,74,1,34,8,38,210,148,2556,733,30,249,305,2704
118,63,48,55,108,1239,172,14,291,18,151,434,856,9656,1377,93,2059,1347,10512
118,64,45,31,78,802,230,15,83,21,124,212,504,6856,2435,113,649,880,7360
118,65,36,24,138,780,114,12,71,15,126,168,976,6168,1252,95,556,918,7144
118,75,24,0,0,0,0,0,0,13,76,0,0,0,0,0,0,0,0
118,89,4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
118,123,2,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
118,124,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
119,45,3,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
119,46,554,377,1540,8425,731,422,3727,157,1702,3037,12693,74060,6773,4480,34719,9965,86753
119,63,54,92,221,1227,102,15,370,11,149,459,811,7775,859,33,2324,1448,8586
119,64,2882,2453,8666,55998,9754,685,8504,1346,8627,19084,59316,443996,99626,5400,66315,64664,503312
119,65,15,8,38,382,26,8,62,5,41,120,226,2595,211,53,574,420,2821
119,122,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
120,44,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
120,45,4,0,9,72,6,0,41,3,16,0,48,529,70,0,309,81,577
120,46,15,30,4,351,43,60,170,5,51,163,32,2743,333,661,1233,355,2775
120,63,27,3,7,473,29,0,42,7,77,12,95,3479,255,0,304,480,3574
120,64,100,50,316,1784,257,46,211,32,309,343,1557,13612,2555,427,1788,2100,15169
120,65,5,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0
120,69,762,834,1854,16774,1616,874,3525,205,2177,6055,13394,124836,14090,5089,27689,18628,138230
120,70,12,0,0,0,0,0,0,5,38,0,0,0,0,0,0,0,0
120,93,1,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0
120,122,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
121,29,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
121,44,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
121,45,3,1,19,55,4,0,19,3,9,1,174,429,50,0,142,74,603
121,46,6,5,38,93,19,3,36,5,21,35,383,798,210,18,257,131,1181
121,59,15,25,33,330,34,0,24,6,35,149,271,2617,379,0,193,363,2888
121,60,17,0,27,277,55,0,39,4,41,0,174,2543,597,0,343,304,2717
121,63,45,94,168,1086,196,7,65,19,140,502,957,7900,1993,39,504,1254,8857
121,64,20,20,19,389,113,7,8,9,71,166,134,3075,1027,110,55,408,3209
121,69,74,81,216,1642,231,125,238,35,228,672,1444,12248,2277,761,1694,1858,13692
121,75,3,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
122,28,109,93,270,2280,140,162,1010,14,243,488,1267,18550,1104,906,7013,2550,19817
122,29,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
122,36,105,30,55,313,71,17,129,13,276,193,389,2815,754,257,1124,368,3204
122,37,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
122,44,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
122,45,8,3,26,92,8,0,44,5,25,42,128,815,68,0,423,118,943
122,58,13,8,18,268,28,0,23,5,41,62,144,2557,330,0,230,286,2701
122,59,48,50,144,1060,272,22,122,24,161,344,1184,9242,2928,132,982,1204,10426
122,60,49,31,39,1017,220,31,61,22,138,212,342,8524,2204,284,437,1056,8866
122,61,8,18,8,216,40,7,35,3,20,111,56,1667,411,25,266,224,1723
122,63,52,154,103,1084,150,1,106,20,151,952,746,8105,1687,17,818,1187,8851
122,103,7,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
122,126,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
123,27,12,9,29,175,12,24,62,8,39,104,217,1494,95,188,629,204,1711
123,36,11,10,13,58,2,0,11,7,31,84,125,579,56,0,155,71,704
123,37,4,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0
123,44,4,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
123,45,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
123,57,8,35,0,159,39,0,4,3,20,245,0,991,264,0,8,159,991
123,58,109,122,76,1675,758,17,123,27,326,1472,508,17793,9645,123,927,1751,18301
123,59,52,41,147,1020,268,9,120,21,152,326,942,8541,2808,74,1077,1167,9483
123,60,10,30,35,291,96,0,4,6,36,208,205,2621,901,0,12,326,2826
123,61,39,73,71,948,236,25,102,15,109,549,519,7919,2453,125,835,1019,8438
123,103,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
124,27,37,139,101,884,118,86,273,22,117,1169,570,7241,1044,607,2707,985,7811
124,28,4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
124,34,91,186,175,1658,401,78,603,43,274,1526,1391,15136,4106,641,5807,1833,16527
124,57,1089,1224,3322,21307,6287,392,2466,303,3301,9643,25698,170555,62921,2457,18464,24629,196253
124,58,26,42,166,346,107,2,48,16,72,510,1153,2840,1000,14,391,512,3993
124,60,32,0,0,0,0,0,0,2,94,0,0,0,0,0,0,0,0
125,21,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
125,26,4,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0
125,27,2,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
125,42,3,19,12,115,24,6,20,3,14,120,32,1050,157,48,229,127,1082
125,52,12,0,0,0,0,0,0,4,34,0,0,0,0,0,0,0,0
125,57,25,55,51,674,129,10,48,9,70,554,350,6033,1452,83,341,725,6383
125,58,2,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
125,59,75,66,269,1428,403,18,80,37,230,516,1861,11266,3909,127,621,1697,13127
125,60,43,40,137,730,111,11,79,13,116,266,915,5067,1240,65,575,867,5982
125,89,12,22,942,656,154,50,36,3,69,40,1773,1397,299,90,72,1598,3170
125,127,4,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
126,25,48,23,119,775,119,98,150,22,145,227,755,6329,1283,818,1341,894,7084
126,26,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
126,42,58,36,135,1102,113,49,694,26,197,327,994,10851,1242,337,7220,1237,11845
126,43,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
126,51,1568,17436,11594,90821,17658,3065,5569,223,3950,93743,38729,436348,116145,15375,27219,102415,475077
126,52,22,0,18,529,28,4,0,6,60,0,118,3598,296,30,0,547,3716
126,55,8,7,24,271,68,0,21,5,32,37,145,2002,714,0,209,295,2147
126,56,2467,5784,4964,61043,17818,1961,2929,159,7357,42827,25610,494290,173458,14197,20514,66007,519900
126,58,1777,5829,5275,59697,17466,1828,2332,256,5327,43640,28797,495322,174443,13665,14453,64972,524119
126,59,25,0,0,0,0,0,0,5,66,0,0,0,0,0,0,0,0
126,71,25,11,22,285,48,6,130,6,78,65,141,2218,514,46,913,307,2359
126,79,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
126,80,10,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0
126,126,5,11,39,381,51,20,5,3,14,19,66,651,114,30,5,420,717
126,127,8,3,33,120,13,30,0,3,14,18,52,221,28,60,0,153,273
127,24,24,49,40,458,71,116,63,13,88,516,250,3653,598,956,471,498,3903
127,41,4,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
127,42,37,59,118,537,138,20,98,29,125,551,1040,4951,1522,171,798,655,5991
127,50,303,437,1171,6431,1144,183,358,91,846,3411,4723,42495,9731,843,2400,7602,47218
127,52,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
127,55,8,11,15,187,86,0,2,3,24,116,62,1251,649,0,10,202,1313
127,57,29,54,53,709,324,14,25,10,70,404,325,5705,3127,106,152,762,6030
127,58,55,113,111,1596,430,54,38,23,146,634,673,12675,4306,547,206,1707,13348
127,66,8,0,15,90,0,9,55,5,19,0,101,776,0,93,418,105,877
127,67,4,4,0,67,0,9,46,3,9,56,0,553,0,110,320,67,553
127,68,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
127,71,35,54,304,907,164,62,82,12,104,450,2648,6569,1237,322,523,1211,9217
127,79,43,105,29,1039,360,51,40,22,123,743,172,7707,3383,292,282,1068,7879
127,127,6,2,25,85,19,16,1,5,21,2,31,137,34,33,1,110,168
