x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
99,105,2829,2607,5275,67076,9894,1905,4604,406,6753,17569,29089,479878,76823,10140,35103,72351,508967
99,106,38,0,0,0,0,0,0,11,107,0,0,0,0,0,0,0,0
99,110,266,331,397,5800,985,370,508,71,709,2802,2752,43655,7542,2270,5213,6197,46407
99,118,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
99,120,10,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0
99,121,24,4,0,171,91,0,0,8,56,28,0,2144,1350,0,0,171,2144
99,122,110,4,801,243,62,20,15,29,276,7,1294,1761,681,38,24,1044,3055
99,123,13,0,0,0,0,0,0,5,30,0,0,0,0,0,0,0,0
100,103,10,29,56,300,18,13,37,6,31,262,455,2388,136,87,452,356,2843
100,105,166,25,179,2806,171,67,73,38,360,212,1531,23343,1734,460,557,2985,24874
100,106,21,0,0,0,0,0,0,5,64,0,0,0,0,0,0,0,0
100,111,26,0,0,0,0,0,0,8,56,0,0,0,0,0,0,0,0
100,112,187,28,64,4418,88,18,27,42,443,133,445,30428,697,148,201,4482,30873
100,113,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
100,114,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
100,120,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
100,121,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
100,122,22,25,36,394,134,14,7,10,63,157,99,2960,1541,30,11,430,3059
100,123,2,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
101,104,3,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
101,105,262,206,357,5422,1185,159,484,48,650,1454,2159,41100,9038,745,4717,5779,43259
101,106,164,134,718,5932,279,30,437,15,352,823,3167,41222,2696,167,2174,6650,44389
101,111,1393,753,4567,45723,4820,389,1321,197,3418,4797,18971,296812,30944,1437,8161,50290,315783
101,112,261,37,198,6271,145,12,77,52,613,198,1062,43346,1222,65,496,6469,44408
101,113,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
101,114,8,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
101,115,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
102,104,80,43,62,1211,172,7,88,22,178,392,502,11515,1917,35,862,1273,12017
102,106,360,192,315,7577,614,135,207,110,851,1676,1953,56726,5112,811,1548,7892,58679
102,110,260,85,111,5272,266,35,136,64,636,645,753,39020,2202,179,1079,5383,39773
102,111,589,163,363,12195,995,276,413,126,1539,865,2467,80500,5847,1030,2829,12558,82967
102,113,5,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0
103,104,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
103,105,12,0,0,0,0,0,0,4,30,0,0,0,0,0,0,0,0
103,106,34,0,5,375,26,5,12,13,76,0,41,4084,249,25,124,380,4125
103,110,2070,917,3140,58942,3121,430,2687,358,4769,4630,12841,378834,19263,1802,11411,62082,391675
103,113,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
104,98,217,0,0,0,0,0,0,16,457,0,0,0,0,0,0,0,0
104,103,141,0,0,0,0,0,0,40,329,0,0,0,0,0,0,0,0
104,105,12,4,20,111,9,0,7,5,24,42,347,1063,86,0,84,131,1410
104,112,3,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0
104,114,26,7,274,701,61,41,9,4,56,7,468,1431,216,53,15,975,1899
105,98,151,49,332,3893,191,229,156,49,342,285,1643,13592,966,824,1263,4225,15235
105,103,107,0,0,0,0,0,0,40,230,0,0,0,0,0,0,0,0
105,105,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
105,109,23,32,13,473,184,16,8,6,60,103,38,1816,832,30,36,486,1854
105,111,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
105,113,13,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0
106,98,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
106,103,4,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0
106,104,22,0,20,305,25,0,0,8,52,0,311,2192,392,0,0,325,2503
106,105,5,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
106,108,63,17,235,746,66,28,100,18,161,28,640,3298,310,114,318,981,3938
106,109,82,28,179,1225,213,91,53,36,212,166,577,5584,1597,244,206,1404,6161
107,102,313,134,352,5806,441,92,267,82,810,1051,2608,43394,3664,574,2181,6158,46002
107,103,32,1,3,411,4,16,9,7,87,3,20,2915,12,86,49,414,2935
107,104,263,126,297,5252,224,70,180,74,692,944,2091,41337,2023,529,1719,5549,43428
107,105,3,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
107,106,102,57,74,2537,322,11,285,46,276,524,477,21499,3485,59,1975,2611,21976
107,107,50,0,0,0,0,0,0,19,134,0,0,0,0,0,0,0,0
107,108,24,14,10,174,63,2,6,10,58,80,17,1405,554,8,52,184,1422
108,97,18,0,0,0,0,0,0,6,53,0,0,0,0,0,0,0,0
108,98,62,52,266,1505,128,90,115,10,172,314,1722,6524,604,352,1038,1771,8246
108,102,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
108,103,13,12,68,254,34,9,2,7,36,103,318,2197,289,73,14,322,2515
108,105,25,72,3,556,136,6,0,12,67,629,28,4921,1404,37,0,559,4949
108,106,22,0,0,0,0,0,0,6,58,0,0,0,0,0,0,0,0
109,97,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
109,103,241,20,144,3060,138,71,64,59,718,131,820,25627,1324,334,477,3204,26447
109,104,53,41,20,1183,109,28,43,18,157,291,182,8937,997,153,335,1203,9119
109,105,169,22,45,2305,211,82,68,46,415,156,327,17985,2082,456,747,2350,18312
109,108,15,2,11,112,13,1,8,7,37,14,74,941,180,4,50,123,1015
110,97,68,0,3,53,13,0,0,10,192,0,19,441,146,0,0,56,460
110,102,2,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
110,104,77,33,42,1527,134,8,23,27,200,236,287,11528,1200,32,205,1569,11815
110,105,315,139,226,7898,426,130,174,65,872,744,1491,54785,3586,941,1120,8124,56276
110,107,118,0,0,0,0,0,0,5,338,0,0,0,0,0,0,0,0
111,97,82,70,415,2673,199,234,73,34,208,446,1916,10491,1148,805,546,3088,12407
111,110,10,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
112,97,4,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0
112,101,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
112,102,5,7,11,146,8,8,0,4,15,14,57,709,32,46,0,157,766
112,109,98,0,0,0,0,0,0,8,238,0,0,0,0,0,0,0,0
113,97,77,15,132,1480,109,82,70,41,212,139,918,6959,724,556,627,1612,7877
113,100,270,0,0,0,0,0,0,5,810,0,0,0,0,0,0,0,0
113,102,12,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0
113,104,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
114,97,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
114,100,43,21,32,662,56,22,53,16,90,141,156,4915,525,281,417,694,5071
114,101,113,185,1078,5984,507,518,177,47,269,372,2840,13641,1716,1100,349,7062,16481
114,102,37,30,52,873,80,40,7,15,83,168,275,4547,401,166,44,925,4822
114,104,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
115,96,128,115,261,2520,199,238,287,39,306,1046,1532,15990,1323,1321,2610,2781,17522
115,100,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
115,103,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
116,100,11,0,0,0,0,0,0,7,28,0,0,0,0,0,0,0,0
116,102,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
117,100,4,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
118,100,93,0,0,0,0,0,0,20,240,0,0,0,0,0,0,0,0
118,101,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
119,97,120,33,233,3386,271,50,28,16,256,173,1126,19519,2133,183,197,3619,20645
119,98,19,0,0,0,0,0,0,4,40,0,0,0,0,0,0,0,0
119,99,20,21,6,452,31,18,14,7,56,185,41,3391,232,127,160,458,3432
119,100,586,539,945,23347,3573,521,414,105,1384,3572,4031,119746,28298,2239,2280,24292,123777
120,97,74,0,0,0,0,0,0,22,170,0,0,0,0,0,0,0,0
120,99,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
121,96,392,252,474,12802,875,272,42,55,841,1658,1856,76645,6324,1433,265,13276,78501
121,98,30,18,15,720,107,16,8,18,92,116,191,4803,810,206,16,735,4994
122,97,93,92,45,1870,214,138,20,30,233,336,222,7183,710,298,54,1915,7405
122,98,2,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
123,96,207,51,35,5351,193,24,7,30,498,437,116,40751,1631,113,50,5386,40867
123,97,641,895,1445,53369,5487,1979,536,68,1802,3314,4700,219498,23486,5658,1572,54814,224198
123,98,3,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0
124,95,227,426,1838,17091,1190,527,187,8,462,1516,4028,66710,5536,1855,643,18929,70738
124,96,887,1848,8423,99697,4843,1657,697,41,1827,7031,21685,330477,24686,4982,1769,108120,352162
124,97,474,418,764,15429,1772,915,165,160,1112,2740,2676,75094,12165,3887,612,16193,77770
124,98,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
125,95,2401,2902,9956,212441,10614,6635,1324,989,5743,10083,23991,729135,43905,22121,3666,222397,753126
125,96,1899,4105,13038,169704,9488,5506,829,480,4343,20602,29934,542559,38676,15429,2048,182742,572493
126,95,5280,7706,18524,508668,26635,13386,2550,1645,12405,27712,51549,1548252,85734,34974,6581,527192,1599801
126,96,145,39,251,2013,161,164,25,70,387,80,778,7378,627,391,29,2264,8156
127,95,17,0,0,0,0,0,0,9,43,0,0,0,0,0,0,0,0
127,96,5,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
