x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
17,18,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
17,19,25,7,32,462,36,20,3,11,63,47,170,3134,193,81,3,494,3304
17,21,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
18,18,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
18,21,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
19,20,6,0,2,226,9,0,0,3,22,0,18,1856,119,0,0,228,1874
20,18,4,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
20,19,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
20,21,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
21,19,7,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0
21,20,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
21,21,14,6,2,380,59,1,0,6,34,84,12,3150,496,3,0,382,3162
22,12,20,11,1,236,26,4,4,9,42,87,3,1732,288,18,26,237,1735
22,13,8,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
22,14,4,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
23,12,138,215,86,4221,902,197,173,43,349,956,558,26001,4176,1087,1111,4307,26559
23,14,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
24,14,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
27,10,8,0,0,98,2,0,3,4,18,0,0,864,12,0,17,98,864
27,11,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
28,10,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
