x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
58,34,64,30,10,998,286,65,23,23,173,176,18,6313,2694,399,103,1008,6331
58,35,30,3,4,129,83,7,6,10,57,21,8,1011,697,32,36,133,1019
58,36,30,3,145,85,29,34,4,13,68,8,531,472,304,67,21,230,1003
58,37,42,0,0,0,0,0,0,13,183,0,0,0,0,0,0,0,0
58,38,26,0,0,0,0,0,0,13,61,0,0,0,0,0,0,0,0
59,27,576,798,1663,10217,1506,1369,2735,256,1646,6420,9968,79841,14087,9517,22465,11880,89809
59,28,7020,19612,54147,359247,39072,21240,19621,2951,19247,95111,161306,1245243,215138,65966,122902,413394,1406549
59,29,11874,35247,40016,329315,78011,8594,26122,3128,34702,227534,220015,2365659,719459,55865,180791,369331,2585674
59,30,1319,1411,2745,26792,3025,1361,5057,403,3764,10463,19633,198985,27771,8361,39588,29537,218618
59,31,22,22,942,656,154,50,36,9,145,40,1773,1397,299,90,72,1598,3170
59,32,15,0,0,0,0,0,0,5,30,0,0,0,0,0,0,0,0
59,33,15,0,0,0,0,0,0,10,50,0,0,0,0,0,0,0,0
59,34,225,290,1426,35525,1021,1251,154,44,509,367,1970,38358,1468,1783,174,36951,40328
59,35,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
59,36,144,18,121,593,77,66,1,40,405,100,190,1151,147,71,1,714,1341
59,37,57,142,1477,5567,282,443,32,20,145,195,2329,6256,393,632,37,7044,8585
59,38,31,0,0,0,0,0,0,13,82,0,0,0,0,0,0,0,0
59,39,7,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
59,40,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
60,25,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
60,26,78,57,83,801,104,167,291,38,199,517,930,7310,834,1408,3165,884,8240
60,27,1997,1703,4178,29121,3349,899,12869,687,5605,14858,33772,253427,35502,7250,112640,33299,287199
60,28,3445,4297,9945,79769,12772,3220,8375,1413,9631,25631,54035,494214,108656,14462,62661,89714,548249
60,29,925,1286,1710,16357,5100,495,2522,391,2671,9342,11598,131937,48938,3594,19780,18067,143535
60,30,647,653,575,13780,3573,654,2903,108,1846,3637,3752,82460,20666,2892,23168,14355,86212
60,31,214,43,1658,3103,225,1493,125,26,442,104,4282,4695,338,1758,433,4761,8977
60,32,48,39,425,737,92,147,24,15,108,57,1171,1624,139,331,31,1162,2795
60,33,71,126,160,1941,359,255,12,23,159,686,316,4913,811,693,48,2101,5229
60,34,41,2,2,395,28,44,3,12,91,4,2,650,44,59,30,397,652
60,35,44,18,98,2223,221,239,19,25,125,38,227,4278,639,411,21,2321,4505
60,36,2504,0,0,0,0,0,0,3,5008,0,0,0,0,0,0,0,0
60,37,58,0,0,0,0,0,0,13,141,0,0,0,0,0,0,0,0
60,38,309,77,178,785,127,31,19,42,758,90,299,1033,149,34,25,963,1332
60,39,104,0,0,0,0,0,0,20,269,0,0,0,0,0,0,0,0
60,40,11,0,0,0,0,0,0,4,44,0,0,0,0,0,0,0,0
60,41,18,0,0,0,0,0,0,2,36,0,0,0,0,0,0,0,0
60,43,8,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0
61,26,102,111,343,2063,255,27,292,40,252,810,2458,17264,2705,239,2351,2406,19722
61,27,10232,15619,46689,241828,32653,7182,50666,1941,27979,99421,261592,1616619,268004,40833,372401,288517,1878211
61,28,190,113,271,1688,685,23,144,89,506,819,2080,14598,7199,147,1182,1959,16678
61,29,3334,5756,6599,86814,21402,2532,7021,931,9033,30921,31782,509478,146455,9874,38853,93413,541260
61,30,5,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0
61,31,34,0,0,0,0,0,0,2,68,0,0,0,0,0,0,0,0
61,32,5,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
61,33,12,0,0,0,0,0,0,4,29,0,0,0,0,0,0,0,0
61,34,2125,6090,7182,212096,14327,13558,1424,365,5318,10205,10856,295424,26033,20786,1712,219278,306280
61,35,610,2529,2195,71445,11812,6261,398,124,1530,4445,3304,122311,23083,10902,608,73640,125615
61,36,274,305,1541,17674,755,871,101,102,690,521,2351,25828,1323,1488,133,19215,28179
61,37,18,0,0,0,0,0,0,4,47,0,0,0,0,0,0,0,0
61,38,331,391,2037,10431,1087,366,182,48,853,477,4083,13815,1690,516,331,12468,17898
61,39,17,0,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0
61,40,165,0,0,0,0,0,0,17,359,0,0,0,0,0,0,0,0
61,41,186,0,0,0,0,0,0,32,412,0,0,0,0,0,0,0,0
61,42,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
61,43,408,0,0,0,0,0,0,31,863,0,0,0,0,0,0,0,0
61,44,8,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
62,25,123,179,386,1518,177,138,506,65,337,1477,2884,12735,1847,1032,4382,1904,15619
62,26,8027,12023,24095,138581,25728,7362,24764,2141,22584,94261,163619,1069586,259410,52717,191742,162676,1233205
62,27,56,0,0,0,0,0,0,20,122,0,0,0,0,0,0,0,0
62,28,280,207,934,3903,788,60,563,142,813,1429,6165,29578,7189,444,4244,4837,35743
62,29,307,305,673,5630,1524,62,1287,161,1077,2081,4129,44425,15054,380,10144,6303,48554
62,30,36,0,0,0,0,0,0,12,117,0,0,0,0,0,0,0,0
62,31,8,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
62,32,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
62,33,707,465,562,20451,1532,2299,194,147,1758,813,902,32105,2833,3800,231,21013,33007
62,34,75,0,0,0,0,0,0,16,244,0,0,0,0,0,0,0,0
62,35,11,0,0,0,0,0,0,7,35,0,0,0,0,0,0,0,0
62,37,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
62,39,41,0,0,0,0,0,0,18,112,0,0,0,0,0,0,0,0
62,40,136,0,0,0,0,0,0,10,352,0,0,0,0,0,0,0,0
62,41,1311,579,6295,20286,1336,1415,841,214,2856,1260,13600,45322,3193,2853,1503,26581,58922
62,42,469,0,0,0,0,0,0,24,869,0,0,0,0,0,0,0,0
62,43,320,18,254,808,77,11,20,57,638,22,790,980,86,15,24,1062,1770
62,44,150,0,0,0,0,0,0,10,290,0,0,0,0,0,0,0,0
63,24,450,30,52,769,107,29,9,49,1036,197,380,5649,922,204,63,821,6029
63,25,2114,2011,5239,45401,6034,1552,2495,804,5902,14475,30948,310023,52561,10178,17359,50640,340971
63,26,11101,26999,75950,388483,54012,13008,24667,2801,28045,142296,268101,2021872,368154,50652,137750,464433,2289973
63,27,18,0,0,0,0,0,0,9,54,0,0,0,0,0,0,0,0
63,29,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
63,30,32,7,119,373,41,76,16,14,84,13,484,748,80,266,20,492,1232
63,32,14,0,0,0,0,0,0,5,36,0,0,0,0,0,0,0,0
63,37,187,98,9627,7729,115,141,928,25,317,249,36577,13121,448,399,2473,17356,49698
63,38,7,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0
63,39,11,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0
63,40,460,122,2149,9710,421,230,287,52,887,143,2845,13279,576,299,486,11859,16124
63,41,9802,27968,150563,849091,50194,49365,20770,1749,20425,46214,267399,1526133,95683,96398,33370,999654,1793532
63,42,115,0,0,0,0,0,0,16,228,0,0,0,0,0,0,0,0
63,43,12,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0
63,44,90,0,0,0,0,0,0,8,213,0,0,0,0,0,0,0,0
63,45,14,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0
64,20,7,2,11,71,6,8,24,6,24,18,55,722,52,33,437,82,777
64,23,62,130,117,1043,147,27,130,30,161,1200,1003,9296,1317,277,1109,1160,10299
64,24,5336,8545,7651,134680,19373,3005,8293,1966,16171,59897,51500,1033913,164649,17906,69066,142331,1085413
64,25,1682,1309,2832,32671,4053,839,3429,686,4916,11188,22009,268681,41488,6279,30773,35503,290690
64,26,193,514,1146,19269,2598,660,120,69,519,1201,1998,33715,7651,1129,265,20415,35713
64,27,57,7,0,114,16,4,9,25,150,20,0,654,78,18,46,114,654
64,31,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
64,38,38,30,290,234,26,41,46,11,85,45,624,518,52,110,111,524,1142
64,39,4,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0
64,40,9,1,12,48,1,5,4,4,21,1,22,71,4,5,5,60,93
64,41,45,0,0,0,0,0,0,4,101,0,0,0,0,0,0,0,0
64,42,23,0,0,0,0,0,0,6,50,0,0,0,0,0,0,0,0
64,43,8,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
64,44,55,0,0,0,0,0,0,8,113,0,0,0,0,0,0,0,0
64,45,440,0,0,0,0,0,0,38,825,0,0,0,0,0,0,0,0
64,46,354,0,121,272,0,0,271,41,814,0,256,569,0,0,566,393,825
65,20,262,172,677,3764,315,398,711,131,758,1415,5469,29997,2581,3179,7734,4441,35466
65,21,1269,636,11289,26640,1435,1162,3814,440,3332,4739,57976,149479,8964,6796,26458,37929,207455
65,23,204,291,459,3752,642,120,405,106,594,2579,3652,30118,5985,1171,3786,4211,33770
65,24,9972,10999,26337,339123,49064,9809,10941,3377,28352,69914,104773,1920119,382903,40818,74205,365460,2024892
65,25,24,12,0,78,17,0,0,13,68,98,0,679,146,0,0,78,679
65,26,18,0,0,0,0,0,0,9,51,0,0,0,0,0,0,0,0
65,27,30,16,156,251,26,31,4,11,69,39,402,1060,135,138,6,407,1462
65,28,70,0,0,0,0,0,0,8,129,0,0,0,0,0,0,0,0
65,38,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
65,39,115,0,0,0,0,0,0,16,233,0,0,0,0,0,0,0,0
65,40,112,0,0,0,0,0,0,6,239,0,0,0,0,0,0,0,0
65,41,4,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
65,42,74,0,0,0,0,0,0,2,128,0,0,0,0,0,0,0,0
65,43,64,0,0,0,0,0,0,7,152,0,0,0,0,0,0,0,0
65,44,548,0,0,0,0,0,0,19,965,0,0,0,0,0,0,0,0
65,45,245,386,3479,4726,301,232,509,16,544,659,6514,7996,903,397,991,8205,14510
66,16,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
66,21,126,91,298,1909,154,123,445,44,377,853,3377,17164,1408,1314,4926,2207,20541
66,22,88,40,61,2832,130,98,21,27,237,256,395,12301,866,597,135,2893,12696
66,23,1296,1490,3493,23660,2712,833,3234,487,3842,11530,23947,186924,26302,6178,29279,27153,210871
66,24,11687,9695,61493,703313,42011,22003,10637,5892,31120,38724,136438,2260812,206829,60416,51878,764806,2397250
66,25,50,0,9,251,55,0,1,26,146,0,45,1906,556,0,6,260,1951
66,26,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
66,27,12,0,0,0,0,0,0,5,34,0,0,0,0,0,0,0,0
66,28,9,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,0
66,37,35,0,0,0,0,0,0,5,70,0,0,0,0,0,0,0,0
66,38,26,113,65,700,151,64,49,8,71,223,116,1255,314,97,111,765,1371
66,39,32,0,0,0,0,0,0,4,70,0,0,0,0,0,0,0,0
66,40,19,0,0,0,0,0,0,2,37,0,0,0,0,0,0,0,0
66,41,18,0,0,0,0,0,0,6,37,0,0,0,0,0,0,0,0
66,42,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
66,43,3,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
66,44,80,0,0,0,0,0,0,9,152,0,0,0,0,0,0,0,0
66,45,61,0,0,0,0,0,0,5,125,0,0,0,0,0,0,0,0
67,19,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
67,21,231,373,164,5649,1087,118,628,57,642,2807,1395,44634,8052,713,6017,5813,46029
67,22,4841,3477,12564,211073,8921,8437,7223,1124,11666,20691,55628,807837,54468,41957,51486,223637,863465
67,23,3810,4302,10152,104801,13400,2974,7651,1223,10358,29703,53945,777068,119144,19351,59083,114953,831013
67,24,5407,6031,13501,197323,24862,6063,4272,2018,14820,32113,39798,1018398,154171,22844,21894,210824,1058196
67,25,319,45,39,974,209,15,10,62,773,350,102,8227,2040,72,16,1013,8329
67,26,120,69,3821,6930,843,117,128,28,247,124,7068,7785,961,288,268,10751,14853
67,27,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
67,37,5,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0
67,38,33,0,0,0,0,0,0,9,81,0,0,0,0,0,0,0,0
67,39,69,0,0,0,0,0,0,7,144,0,0,0,0,0,0,0,0
67,40,20,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0
67,41,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
67,42,219,100,1797,1347,203,137,121,24,608,172,3244,3351,505,311,230,3144,6595
67,43,4,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0
67,44,116,0,0,0,0,0,0,9,223,0,0,0,0,0,0,0,0
67,45,7,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0
68,20,1020,1027,3476,24239,2794,1018,2332,296,2431,8609,13450,145867,24600,5413,18069,27715,159317
68,21,621,554,471,12437,1315,389,2220,180,1841,4907,3888,108156,12456,2750,22849,12908,112044
68,22,5263,12941,12589,149362,17875,8401,11963,1050,13237,95938,69233,975610,145535,48985,95142,161951,1044843
68,23,244,160,522,4038,550,229,300,121,687,1320,4045,30227,5519,1462,2585,4560,34272
68,24,6294,5955,6870,155838,23453,2030,6721,1708,17274,36749,30198,1021319,184939,9626,40206,162708,1051517
68,25,137,17,12,162,81,0,0,33,317,98,48,1472,887,0,0,174,1520
68,37,12,0,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0
68,38,9,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0
68,40,45,0,0,0,0,0,0,2,58,0,0,0,0,0,0,0,0
68,41,8,0,0,0,0,0,0,2,52,0,0,0,0,0,0,0,0
68,42,10,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0
68,43,109,0,0,0,0,0,0,6,218,0,0,0,0,0,0,0,0
68,44,7,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0
69,19,371,154,948,3090,252,366,677,95,890,1331,5946,23895,1986,2980,6482,4038,29841
69,20,1303,1671,1935,26498,4484,1212,3236,497,3883,15033,13629,224433,46177,9894,33007,28433,238062
69,21,236,133,135,4321,302,125,479,88,663,1200,1117,35890,2824,631,4718,4456,37007
69,22,106,72,71,1337,127,68,427,35,298,704,583,11839,1125,636,4194,1408,12422
69,23,9115,7625,14732,248730,29522,2901,9664,1918,22525,49392,74433,1733529,212074,16325,71064,263462,1807962
69,24,564,385,183,9357,1400,103,156,218,1676,3053,1046,74709,12829,839,1252,9540,75755
69,25,16,0,0,0,0,0,0,6,40,0,0,0,0,0,0,0,0
69,37,9,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0
69,38,21,0,0,0,0,0,0,5,44,0,0,0,0,0,0,0,0
69,39,38,0,0,0,0,0,0,5,103,0,0,0,0,0,0,0,0
69,40,233,200,8817,2544,241,126,464,16,432,396,39253,7321,661,281,1633,11361,46574
69,41,26,0,0,0,0,0,0,2,46,0,0,0,0,0,0,0,0
69,42,29,0,0,0,0,0,0,4,54,0,0,0,0,0,0,0,0
69,43,31,0,0,0,0,0,0,4,64,0,0,0,0,0,0,0,0
70,20,1978,1539,8516,68151,4092,2279,3713,546,5145,9560,43434,298719,26848,11258,29266,76667,342153
70,21,1191,835,1009,17841,2561,423,3836,214,2982,7990,7734,160377,24019,2494,42171,18850,168111
70,22,4789,4460,5142,132011,10122,1158,2887,913,12189,21893,27450,938294,74541,5858,22076,137153,965744
70,23,10621,14300,20319,338701,42460,7410,8555,2571,25741,77245,88800,2151873,308864,39375,50185,359020,2240673
70,24,140,35,7,806,328,12,0,74,498,421,49,8098,3999,100,0,813,8147
70,37,85,84,1529,1636,279,207,67,6,208,114,3036,3143,458,358,194,3165,6179
70,38,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
70,41,21,0,0,0,0,0,0,2,39,0,0,0,0,0,0,0,0
70,42,43,33,932,244,41,7,24,7,82,48,2326,485,122,9,28,1176,2811
70,43,9,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
71,20,852,547,2068,16483,1793,907,1720,272,2138,4917,12901,117299,15703,6003,17844,18551,130200
71,21,3886,3164,6849,89188,12169,2301,5817,650,9243,21734,37940,646353,95652,12348,44223,96037,684293
71,22,5071,2314,8840,138621,10420,1530,5169,928,12231,14070,39291,912595,67717,6931,29390,147461,951886
71,23,5,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
71,24,185,33,837,808,287,34,22,59,468,192,1393,6865,3572,68,35,1645,8258
71,37,21,0,0,0,0,0,0,2,36,0,0,0,0,0,0,0,0
71,38,21,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0
71,40,10,0,0,0,0,0,0,5,32,0,0,0,0,0,0,0,0
71,41,18,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0
71,42,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
72,19,450,101,598,5398,319,319,271,82,1029,599,3365,20116,1570,1176,2301,5996,23481
72,20,897,273,740,12028,728,187,458,262,2258,2101,5348,92035,6380,1262,3963,12768,97383
72,21,412,224,534,5822,993,154,459,163,1079,1572,2124,39586,8268,492,2671,6356,41710
72,22,44,7,274,701,61,41,9,9,101,7,468,1431,216,53,15,975,1899
72,37,38,0,0,0,0,0,0,8,76,0,0,0,0,0,0,0,0
72,38,89,75,3226,1208,156,109,178,10,191,169,6503,3859,559,163,295,4434,10362
72,39,105,0,0,0,0,0,0,8,246,0,0,0,0,0,0,0,0
72,40,20,0,0,0,0,0,0,3,74,0,0,0,0,0,0,0,0
72,41,27,92,425,481,8,136,46,6,49,188,1594,1581,27,324,144,906,3175
72,42,6,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0
73,19,232,85,550,4206,321,316,143,89,626,585,2853,17891,2018,1361,1173,4756,20744
73,20,667,101,217,5916,389,115,130,123,1947,672,1346,46801,3553,565,1017,6133,48147
73,21,715,163,282,10315,650,213,250,131,1900,914,1892,73711,5848,1401,1917,10597,75603
73,22,10,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
73,37,38,0,0,0,0,0,0,5,85,0,0,0,0,0,0,0,0
73,38,6,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0
73,39,36,0,0,0,0,0,0,3,69,0,0,0,0,0,0,0,0
73,40,107,0,0,0,0,0,0,5,327,0,0,0,0,0,0,0,0
73,41,3,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
74,19,130,115,261,2520,199,238,287,40,314,1046,1532,15990,1323,1321,2610,2781,17522
74,20,313,236,1162,7519,643,580,237,112,746,681,3271,23103,2642,1547,810,8681,26374
74,37,290,480,7508,8887,1260,650,447,44,692,709,14886,16106,2188,837,753,16395,30992
74,39,65,86,2628,1246,104,84,157,6,109,99,4993,2833,271,169,216,3874,7826
74,40,16,0,0,0,0,0,0,3,35,0,0,0,0,0,0,0,0
74,42,36,48,403,291,27,89,22,5,62,76,593,791,38,391,24,694,1384
75,19,1604,1362,2253,77950,7178,2497,655,256,4013,6219,8252,371790,35326,8018,2314,80203,380042
75,20,586,539,945,23347,3573,521,414,105,1384,3572,4031,119746,28298,2239,2280,24292,123777
75,37,6,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
75,38,8,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0
75,39,18,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0
75,40,5,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0
75,41,61,0,0,0,0,0,0,11,137,0,0,0,0,0,0,0,0
75,42,6,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
76,19,13071,19858,63101,1127981,65751,32409,6695,3708,30438,79747,161345,3717833,259301,94760,18555,1191082,3879178
76,37,33,6,330,285,46,59,22,4,69,8,639,689,84,335,22,615,1328
76,38,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
