x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
9,62,3,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
9,64,8,10,4,192,92,8,2,5,22,70,9,1727,838,40,4,196,1736
9,67,13,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0
9,68,57,104,20,550,261,3,5,17,113,592,101,4574,2567,15,15,570,4675
9,69,200,259,23,2480,1618,22,49,59,429,2019,216,24074,16952,147,267,2503,24290
9,70,37,74,10,671,357,6,20,13,77,513,19,5956,3606,20,73,681,5975
9,71,27,0,0,0,0,0,0,11,61,0,0,0,0,0,0,0,0
9,72,44,43,47,583,258,13,10,19,93,364,141,4994,2425,41,24,630,5135
9,73,19,0,0,0,0,0,0,5,38,0,0,0,0,0,0,0,0
9,74,29,16,0,242,208,0,0,10,66,161,0,2835,2454,0,0,242,2835
9,75,19,13,0,135,83,0,0,7,57,126,0,1296,889,0,0,135,1296
9,76,29,0,0,0,0,0,0,11,65,0,0,0,0,0,0,0,0
9,77,5,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
9,78,6,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0
9,79,14,13,0,201,136,0,0,7,38,91,0,2016,1378,0,0,201,2016
9,80,10,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0
9,81,27,17,50,311,123,14,6,11,66,95,133,2363,1270,66,21,361,2496
9,82,5,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0
9,87,6,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
9,89,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
10,57,64,214,17,1549,570,191,124,25,160,1335,37,11731,5625,1042,849,1566,11768
10,58,506,1404,133,12420,4019,1059,2884,108,1450,9304,586,83815,32622,6293,18077,12553,84401
10,59,7,6,3,100,9,38,2,5,19,72,15,570,92,185,6,103,585
10,60,45,103,28,1250,480,143,15,32,148,726,143,9217,4496,808,28,1278,9360
10,61,3,11,6,119,58,8,0,3,12,42,12,905,552,56,0,125,917
10,62,10,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0
10,63,107,250,66,2313,1363,98,4,52,285,1985,252,20544,13548,668,24,2379,20796
10,66,3,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
10,67,9,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0
10,68,19,15,7,160,123,0,0,6,38,105,49,1593,1265,0,0,167,1642
10,69,81,135,0,1323,826,39,25,26,172,1119,0,12674,8328,267,140,1323,12674
10,70,41,49,0,420,234,33,2,16,100,399,0,3713,2344,209,14,420,3713
10,71,25,0,0,0,0,0,0,8,55,0,0,0,0,0,0,0,0
10,72,42,43,32,746,451,26,0,18,90,361,120,7607,5087,230,0,778,7727
10,73,7,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0
10,74,54,99,19,704,411,0,2,16,125,779,125,6641,4183,11,16,723,6766
10,75,4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
10,76,20,16,36,308,162,29,14,11,46,134,183,2693,1588,83,89,344,2876
10,77,7,10,7,118,72,0,3,3,14,64,16,1225,869,0,15,125,1241
10,78,15,66,14,468,280,11,0,8,52,509,48,4344,2736,77,0,482,4392
10,79,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
10,80,41,86,175,836,277,89,4,12,103,448,319,5883,2382,252,4,1011,6202
10,81,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
10,83,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
10,87,6,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
10,88,7,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
10,89,24,0,0,0,0,0,0,8,50,0,0,0,0,0,0,0,0
10,90,5,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0
10,92,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
10,93,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
11,56,62,266,6,794,101,146,56,35,188,1462,32,4198,764,602,170,800,4230
11,57,2755,13146,1216,90132,16044,18136,22992,404,7924,75736,6326,531153,118434,92864,126626,91348,537479
11,58,159,613,71,4357,1410,447,164,80,456,4087,958,32946,13195,2857,859,4428,33904
11,59,21,38,3,402,178,63,19,14,48,308,27,3195,1827,330,82,405,3222
11,60,56,114,19,1250,565,84,23,31,141,941,84,10261,5506,462,171,1269,10345
11,62,7,0,0,156,72,11,0,4,19,0,0,1371,745,66,0,156,1371
11,63,13,60,3,457,227,24,4,7,42,377,30,4145,2559,178,13,460,4175
11,64,3,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0
11,66,12,18,0,177,75,0,0,5,31,116,0,1638,838,0,0,177,1638
11,67,31,62,29,649,304,49,5,13,65,394,77,5270,3258,201,34,678,5347
11,68,21,12,17,397,228,20,10,10,48,58,89,3909,2554,150,87,414,3998
11,69,15,14,0,191,127,0,0,6,32,86,0,2048,1477,0,0,191,2048
11,71,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
11,73,11,32,26,296,135,20,8,4,22,259,38,1965,1156,79,14,322,2003
11,74,10,16,15,190,73,14,2,5,24,128,44,1640,823,48,4,205,1684
11,75,11,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0
11,76,35,13,2,619,443,11,0,13,110,101,10,6116,4486,82,0,621,6126
11,77,3,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0
11,78,5,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
11,79,10,13,7,163,83,0,4,5,27,74,18,1257,861,0,8,170,1275
11,80,3,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
11,81,41,78,2236,1543,171,401,111,12,87,210,4370,5044,447,800,165,3779,9414
11,83,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
11,85,4,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0
11,86,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
11,88,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
11,89,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
11,90,109,669,1755,5836,654,589,336,21,222,1667,3526,16320,2438,1067,449,7591,19846
11,91,9,36,8,358,184,0,2,4,19,351,16,2877,1553,0,2,366,2893
12,57,2454,19809,3829,90645,20190,10021,9984,251,6331,106845,13851,566186,157099,53806,50398,94474,580037
12,58,3455,13095,2160,85695,31874,11142,5331,727,9812,90013,10445,652739,296647,72328,28385,87855,663184
12,59,20,32,9,331,164,25,7,10,48,228,31,3093,1615,174,49,340,3124
12,60,198,616,396,5192,2574,608,140,82,479,3917,769,40500,24740,3190,538,5588,41269
12,62,36,122,10,700,285,57,1,19,88,875,40,5664,2861,390,3,710,5704
12,63,73,120,18,1476,762,129,18,34,178,863,146,12660,7739,712,46,1494,12806
12,64,12,0,0,0,0,0,0,7,37,0,0,0,0,0,0,0,0
12,65,104,124,24,2131,1374,135,28,47,252,868,124,20077,14456,874,73,2155,20201
12,66,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
12,67,12,0,0,0,0,0,0,5,24,0,0,0,0,0,0,0,0
12,68,34,143,43,725,429,20,0,11,78,908,271,6314,4292,119,0,768,6585
12,69,37,69,0,450,284,4,0,18,99,490,0,4467,3111,48,0,450,4467
12,70,9,53,0,228,93,7,0,5,24,353,0,1976,951,56,0,228,1976
12,71,48,173,235,1160,656,15,70,17,106,1089,334,10501,6789,90,190,1395,10835
12,72,7,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0
12,73,57,165,19,934,359,57,51,16,115,1040,142,7311,3082,286,145,953,7453
12,74,33,0,0,104,75,11,0,12,76,0,0,989,830,54,0,104,989
12,75,3,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
12,76,2,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
12,77,6,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0
12,81,7,7,132,167,43,29,2,4,17,40,588,1042,318,243,2,299,1630
12,82,12,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0
12,86,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
12,88,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
12,89,7,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0
12,90,13,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0
12,91,14,0,0,0,0,0,0,6,32,0,0,0,0,0,0,0,0
13,57,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
13,58,603,1294,323,13978,6487,1455,557,295,1652,8785,1715,114980,62168,9950,2907,14301,116695
13,59,7,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0
13,61,3,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
13,62,58,187,20,1110,670,52,9,19,134,1400,134,10789,7456,274,52,1130,10923
13,63,27,47,6,474,252,37,4,13,59,388,22,3806,2184,244,20,480,3828
13,65,11,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0
13,66,4,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
13,68,84,183,95,1521,698,121,27,33,205,1087,217,10752,6117,608,91,1616,10969
13,69,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
13,71,48,41,20,929,667,32,0,23,115,329,62,9321,7164,170,0,949,9383
13,72,13,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0
13,73,19,0,0,0,0,0,0,7,46,0,0,0,0,0,0,0,0
13,74,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
13,75,5,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
13,77,2,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
13,78,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
13,79,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
13,80,4,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0
13,81,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
13,83,8,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0
13,84,5,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
13,86,5,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0
13,87,4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
13,88,24,0,0,75,38,0,0,12,45,0,0,602,364,0,0,75,602
13,90,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
14,63,94,187,63,1875,1079,65,36,37,218,1156,409,16568,10784,419,137,1938,16977
14,64,131,257,101,2661,1396,161,41,53,329,2001,684,23390,14074,987,198,2762,24074
14,65,23,50,15,443,311,12,6,13,52,342,81,4901,3802,99,84,458,4982
14,66,5,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0
14,68,78,135,41,1354,831,47,12,30,165,1046,57,12518,8185,239,45,1395,12575
14,69,22,100,7,527,375,8,1,13,52,891,38,5209,3824,56,7,534,5247
14,71,20,17,0,163,85,9,3,10,39,133,0,1548,948,34,21,163,1548
14,72,34,42,1,615,418,23,9,13,72,311,13,5752,4333,122,58,616,5765
14,73,4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
14,75,15,10,5,192,95,9,18,6,38,70,63,1584,1005,23,38,197,1647
14,77,6,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0
14,78,13,76,5,465,301,4,0,7,41,342,16,4030,2957,24,0,470,4046
14,79,24,4,65,305,182,6,4,11,54,28,254,2565,1812,38,10,370,2819
14,80,20,24,78,450,112,78,20,9,46,104,178,2226,889,257,32,528,2404
14,84,5,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
