x,y,0_5,100_,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_55,55_60,5_10,60_65,65_70,70_75,75_80,80_85,85_90,90_95,95_100,f,m,pop
68,123,3,0,3,5,6,0,11,11,9,13,11,17,14,23,23,32,17,3,3,0,0,100,111,211
68,124,3,0,3,3,3,0,6,3,0,3,8,0,0,6,3,0,0,0,0,0,0,23,18,41
68,125,8,0,15,18,3,15,14,22,14,12,12,20,17,19,16,8,3,3,0,0,0,98,130,228
68,126,3,0,6,0,3,0,9,3,7,3,6,3,6,0,6,0,3,6,0,0,0,29,43,72
68,127,7,0,3,0,6,3,10,10,3,3,3,6,4,3,3,0,0,0,0,0,0,31,33,64
69,122,0,0,0,3,3,0,0,0,0,3,0,5,0,3,6,5,0,3,0,0,0,14,19,33
69,123,11,0,12,11,6,6,11,16,9,10,10,11,9,17,13,11,3,6,0,0,0,87,77,164
69,124,10,0,4,11,7,7,3,9,9,5,8,10,9,9,8,4,12,0,0,0,0,70,61,131
69,125,3,0,10,12,7,7,3,7,12,14,18,14,8,14,6,9,11,3,0,0,0,83,84,167
69,126,3,0,0,5,0,3,3,9,0,3,7,6,3,3,0,0,0,0,0,0,0,17,25,42
69,127,10,0,7,12,3,0,12,10,11,7,9,13,7,9,6,11,6,3,0,0,0,63,74,137
70,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,4,8
70,123,46,0,65,71,36,28,46,47,74,77,100,68,66,54,84,107,74,59,34,20,5,607,547,1154
70,124,0,0,3,6,5,3,0,3,0,0,9,11,3,3,6,3,3,0,3,0,0,24,34,58
70,125,38,0,35,33,29,32,38,51,39,34,41,43,35,29,16,18,18,16,3,0,0,265,289,554
70,126,6,0,0,3,6,6,8,3,6,10,9,15,5,7,3,6,7,3,0,0,0,56,49,105
70,127,6,0,3,10,0,6,3,0,5,9,11,6,0,3,6,6,0,3,0,0,0,40,38,78
71,123,4,0,15,22,8,7,11,10,23,26,23,44,12,37,37,47,38,13,5,0,0,197,187,384
71,124,17,0,6,11,6,9,11,17,12,16,17,23,15,22,25,22,21,6,3,3,0,127,128,255
71,125,3,0,3,0,6,0,6,9,0,0,3,8,3,3,3,6,3,0,0,0,0,31,28,59
71,126,6,0,0,3,6,7,8,0,3,5,3,8,0,5,8,7,4,3,0,0,0,34,44,78
71,127,3,0,4,3,0,0,0,5,5,0,3,0,7,3,3,4,0,3,0,0,0,25,24,49
72,123,5,0,5,5,3,3,5,5,3,4,7,7,0,8,10,17,12,3,3,0,0,58,49,107
72,124,13,0,23,21,10,9,10,3,22,24,29,55,7,60,57,57,44,23,3,4,6,244,237,481
72,125,11,0,12,6,4,9,13,10,13,4,13,15,14,21,5,9,5,3,0,0,0,75,96,171
72,126,3,0,3,0,3,3,4,3,3,9,8,3,0,10,7,6,0,0,0,0,0,32,32,64
72,127,6,0,3,6,3,6,6,9,0,5,6,12,5,11,7,3,3,0,3,0,0,41,43,84
73,124,3,0,3,3,3,6,5,4,6,6,9,23,3,14,33,43,23,12,7,0,0,96,97,193
73,125,5,0,9,3,10,4,7,9,14,14,12,27,3,26,42,40,24,13,3,0,0,134,125,259
73,126,5,0,7,0,6,4,3,6,4,15,0,12,3,9,11,9,6,6,0,0,0,47,60,107
73,127,10,0,3,0,3,3,13,9,6,6,7,12,6,10,8,6,0,0,0,0,0,52,57,109
74,125,0,0,0,6,0,3,6,0,3,3,6,7,0,4,10,16,9,0,0,0,0,35,38,73
74,126,6,0,3,6,0,0,3,3,3,5,6,4,0,7,11,6,7,3,0,0,0,32,35,67
74,127,12,0,6,14,6,5,4,3,14,9,14,6,6,6,6,3,6,3,7,0,0,64,60,124
75,125,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
75,126,3,0,6,0,3,3,0,3,0,6,3,0,3,0,0,0,0,0,0,0,0,14,19,33
75,127,3,0,6,6,7,3,9,3,6,9,10,7,7,9,3,6,6,0,0,0,0,50,53,103
76,125,0,0,0,0,0,0,0,0,3,0,3,3,0,10,6,0,0,3,0,0,0,15,16,31
76,126,0,0,0,0,0,3,0,0,3,3,0,3,0,9,10,3,0,0,3,0,0,21,25,46
76,127,87,0,82,72,68,68,75,94,84,70,100,90,89,78,75,59,54,31,10,4,6,621,671,1292
77,125,35,0,35,33,16,24,23,27,32,33,41,46,20,38,68,60,43,19,10,6,0,310,296,606
77,126,13,3,16,11,8,9,14,15,19,17,18,22,14,24,27,28,31,13,4,3,0,150,150,300
77,127,9,0,5,13,10,7,7,10,12,14,9,7,14,14,10,10,6,0,6,0,0,72,81,153
78,126,0,0,0,0,3,0,0,0,3,0,7,9,0,5,4,3,0,3,0,0,0,22,24,46
78,127,6,0,6,10,3,3,3,6,3,11,6,5,6,6,9,10,3,3,3,0,0,47,52,99
79,127,0,0,3,3,3,0,0,3,0,7,6,9,0,3,3,6,5,0,0,0,0,30,26,56
80,127,18,0,10,3,3,7,10,11,3,8,3,6,9,6,6,10,3,0,0,0,0,47,67,114
81,127,44,0,75,61,27,23,49,47,64,54,75,58,72,67,71,66,38,33,14,8,3,472,475,947
82,127,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,3,3,0,0,0,0,3,12,15
83,127,153,0,171,149,105,125,154,124,158,170,168,164,149,156,187,201,156,109,51,30,11,1414,1275,2689
84,127,340,0,395,393,612,664,520,489,421,514,603,617,342,670,718,755,653,468,278,160,23,5165,4465,9630
85,127,76,4,88,99,146,164,128,100,100,110,126,127,72,157,139,168,174,134,86,49,13,1187,1079,2266
86,127,3,0,5,0,0,3,3,0,0,0,4,9,0,9,10,6,9,3,0,0,0,29,36,65
87,127,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,4,3,7
88,127,35,0,72,52,21,22,36,38,56,56,68,48,47,71,83,113,98,32,10,3,0,457,504,961
89,127,3,0,3,8,0,3,3,7,3,8,4,8,6,4,3,6,0,0,6,0,0,35,39,74
90,126,0,0,3,3,0,0,0,0,0,3,5,0,0,3,3,3,3,3,0,0,0,16,17,33
90,127,0,0,3,3,0,0,0,0,0,3,0,6,3,8,5,3,6,3,6,0,0,26,31,57
91,125,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,3,0,0,0,0,9,11,20
91,126,3,0,0,3,0,0,3,3,0,0,3,7,0,9,0,5,3,0,0,0,0,18,24,42
91,127,6,0,9,3,3,3,3,6,0,8,13,10,6,17,16,21,14,4,0,0,0,76,66,142
92,125,0,0,0,6,3,0,0,0,5,0,9,9,3,16,15,21,29,5,3,3,0,66,74,140
92,126,0,0,10,6,6,0,3,6,8,12,6,6,0,3,0,8,4,3,3,0,0,36,44,80
92,127,0,0,6,6,3,7,9,6,3,7,6,9,6,3,7,14,4,3,0,0,0,46,52,98
93,124,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,3,3,0,0,0,0,6,5,11
93,125,0,0,3,3,0,3,0,6,4,6,4,6,3,7,9,6,6,3,3,3,0,34,37,71
93,126,3,0,6,3,0,3,3,6,3,3,6,0,6,7,6,9,3,3,0,0,0,31,29,60
93,127,17,0,23,24,16,9,19,20,19,34,23,22,18,32,30,36,31,14,3,3,0,196,204,400
94,124,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,5,6,11
94,125,3,0,0,3,0,0,0,3,3,3,0,6,0,7,6,12,3,3,0,0,0,18,23,41
94,126,6,0,3,0,4,0,0,0,3,3,6,0,0,3,9,6,0,0,0,0,0,20,30,50
94,127,0,0,3,0,0,3,0,3,3,3,3,6,6,6,7,3,6,0,0,0,0,27,24,51
95,125,0,0,0,0,0,3,0,0,3,6,0,6,0,3,8,0,3,0,0,0,0,19,17,36
95,126,0,0,3,0,0,0,3,3,3,0,0,0,0,6,9,9,0,3,0,0,3,18,17,35
95,127,3,0,0,3,3,0,3,3,3,6,3,3,0,10,7,0,3,3,0,0,0,19,22,41
96,125,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,0,4,3,7
96,126,0,0,0,0,0,0,6,3,3,3,0,0,0,3,6,7,10,3,6,0,0,24,22,46
96,127,0,0,0,0,0,0,6,0,0,4,0,0,3,6,7,3,0,0,0,0,0,16,18,34
97,126,0,0,3,3,0,3,0,0,6,4,0,5,0,6,3,8,6,3,3,0,0,28,28,56
97,127,6,0,3,9,0,7,6,6,6,9,6,6,3,19,23,18,15,6,0,0,0,65,67,132
