X_MIN;Y_MIN;TOT_P
3674000;2882000;15534
3684000;2882000;50993
3694000;2882000;6553
3704000;2882000;11522
3714000;2882000;16009
3724000;2882000;127762
3734000;2882000;179313
3744000;2882000;551182
3754000;2882000;1900773
3764000;2882000;975792
3774000;2882000;338386
3784000;2882000;97721
3794000;2882000;44736
3804000;2882000;3781
3814000;2882000;7807
3824000;2882000;6524
3834000;2882000;2875
3844000;2882000;4686
3854000;2882000;1874
3864000;2882000;1148
3874000;2882000;7014
3884000;2882000;2830
3894000;2882000;1447
3904000;2882000;60668
3914000;2882000;3230
3924000;2882000;498
3934000;2882000;689
3944000;2882000;1419
3954000;2882000;1198
3964000;2882000;952
3974000;2882000;705
3984000;2882000;2389
3994000;2882000;1233
4004000;2882000;2350
4014000;2882000;1791
4024000;2882000;12250
4034000;2882000;25317
4044000;2882000;9484
4054000;2882000;5135
4064000;2882000;12755
4074000;2882000;14585
4084000;2882000;6120
4094000;2882000;13781
4104000;2882000;16337
4114000;2882000;9326
4124000;2882000;9266
4134000;2882000;1733
4144000;2882000;2736
4154000;2882000;4403
4164000;2882000;11381
4174000;2882000;19426
4184000;2882000;22920
4194000;2882000;42055
4204000;2882000;54772
4214000;2882000;43058
4224000;2882000;23281
4234000;2882000;22003
4244000;2882000;24439
4254000;2882000;72547
4264000;2882000;38867
4274000;2882000;18766
4284000;2882000;9694
4294000;2882000;37092
4304000;2882000;16608
4314000;2882000;8356
4324000;2882000;25242
4334000;2882000;11031
4344000;2882000;14334
4354000;2882000;6566
4364000;2882000;5140
4374000;2882000;17641
4384000;2882000;10526
4394000;2882000;6309
4404000;2882000;6069
4414000;2882000;7283
4424000;2882000;7115
4434000;2882000;4398
4444000;2882000;10473
4454000;2882000;11141
4464000;2882000;20685
4474000;2882000;45664
4484000;2882000;5738
4494000;2882000;6604
4504000;2882000;5482
4514000;2882000;7102
4524000;2882000;10769
4534000;2882000;8355
4544000;2882000;5262
4554000;2882000;11727
4564000;2882000;110
4574000;2882000;484
4584000;2882000;528
4594000;2882000;8228
4604000;2882000;13768
4614000;2882000;2888
4624000;2882000;5414
4634000;2882000;4266
4644000;2882000;97273
4654000;2882000;5973
4664000;2882000;8967
4674000;2882000;3544
4684000;2882000;3587
4694000;2882000;2413
4704000;2882000;4189
4714000;2882000;1206
4724000;2882000;2182
4734000;2882000;1458
4744000;2882000;3173
4754000;2882000;3531
4764000;2882000;5071
4774000;2882000;7486
4784000;2882000;2943
4794000;2882000;3369
4804000;2882000;6846
4814000;2882000;9812
4824000;2882000;8838
4834000;2882000;33964
4844000;2882000;23816
4854000;2882000;7362
4864000;2882000;5149
4874000;2882000;1952
4884000;2882000;5726
4894000;2882000;9583
4904000;2882000;8769
4914000;2882000;8942
4924000;2882000;5096
4934000;2882000;5461
4944000;2882000;47517
4954000;2882000;32581
4964000;2882000;4878
4974000;2882000;7545
4984000;2882000;79421
4994000;2882000;7731
5004000;2882000;1848
5014000;2882000;4
5024000;2882000;756
5034000;2882000;41
5044000;2882000;4719
5054000;2882000;3835
5064000;2882000;7630
5074000;2882000;2518
5084000;2882000;2868
5094000;2882000;2995
5104000;2882000;3417
5114000;2882000;6492
5124000;2882000;2792
5134000;2882000;3750
5144000;2882000;5775
5154000;2882000;2797
5164000;2882000;3768
5174000;2882000;7137
5184000;2882000;4377
5194000;2882000;11392
5204000;2882000;12496
5214000;2882000;5716
5474000;2882000;719
5484000;2882000;2618
5494000;2882000;8318
5504000;2882000;12050
5514000;2882000;7408
5524000;2882000;4855
5534000;2882000;4699
5544000;2882000;3659
5554000;2882000;4039
5564000;2882000;3246
5574000;2882000;4829
5584000;2882000;4725
5594000;2882000;5674
5604000;2882000;21
3224000;2872000;661
3234000;2872000;6424
3244000;2872000;8379
3254000;2872000;17832
3264000;2872000;6015
3274000;2872000;4315
3284000;2872000;6942
3294000;2872000;4427
3304000;2872000;3412
3314000;2872000;3979
3324000;2872000;1686
3334000;2872000;5414
3344000;2872000;3025
3354000;2872000;2812
3364000;2872000;3309
3374000;2872000;4997
3384000;2872000;3140
3394000;2872000;3800
3404000;2872000;2525
3414000;2872000;5726
3424000;2872000;4530
3434000;2872000;6342
3444000;2872000;7783
3454000;2872000;6914
3464000;2872000;4080
3474000;2872000;6406
3484000;2872000;6110
3494000;2872000;7497
3504000;2872000;4311
3514000;2872000;1615
3524000;2872000;2642
3534000;2872000;2377
3544000;2872000;5476
3554000;2872000;4159
3564000;2872000;1497
3574000;2872000;2314
3584000;2872000;1084
3594000;2872000;6330
3604000;2872000;2706
3614000;2872000;2203
3624000;2872000;2975
3634000;2872000;2711
3644000;2872000;1936
3654000;2872000;1131
3664000;2872000;3264
3674000;2872000;4157
3684000;2872000;7244
3694000;2872000;11757
3704000;2872000;3710
3714000;2872000;11836
3724000;2872000;32296
3734000;2872000;75536
3744000;2872000;172997
3754000;2872000;446599
3764000;2872000;361313
3774000;2872000;115362
3784000;2872000;26279
3794000;2872000;8313
3804000;2872000;25244
3814000;2872000;14618
3824000;2872000;9832
3834000;2872000;2125
3844000;2872000;1477
3854000;2872000;1370
3864000;2872000;1426
3874000;2872000;2102
3884000;2872000;841
3894000;2872000;808
3904000;2872000;2873
3914000;2872000;3736
3924000;2872000;529
3934000;2872000;1201
3944000;2872000;920
3954000;2872000;1234
3964000;2872000;1301
3974000;2872000;820
3984000;2872000;4084
3994000;2872000;3334
4004000;2872000;1036
4014000;2872000;2521
4024000;2872000;22354
4034000;2872000;3670
4044000;2872000;4212
4054000;2872000;2764
4064000;2872000;2632
4074000;2872000;6548
4084000;2872000;4728
4094000;2872000;7908
4104000;2872000;9078
4114000;2872000;5760
4124000;2872000;8435
4134000;2872000;2403
4144000;2872000;7675
4154000;2872000;8394
4164000;2872000;9703
4174000;2872000;5068
4184000;2872000;19012
4194000;2872000;169382
4204000;2872000;135700
4214000;2872000;34258
4224000;2872000;41509
4234000;2872000;18993
4244000;2872000;27620
4254000;2872000;68363
4264000;2872000;39907
4274000;2872000;15862
4284000;2872000;16050
4294000;2872000;13984
4304000;2872000;10294
4314000;2872000;5946
4324000;2872000;14083
4334000;2872000;6459
4344000;2872000;7378
4354000;2872000;4567
4364000;2872000;8666
4374000;2872000;5341
4384000;2872000;23786
4394000;2872000;3707
4404000;2872000;3610
4414000;2872000;4189
4424000;2872000;8508
4434000;2872000;6702
4444000;2872000;5481
4454000;2872000;8338
4464000;2872000;71688
4474000;2872000;85185
4484000;2872000;8388
4494000;2872000;9507
4504000;2872000;8005
4514000;2872000;10841
4524000;2872000;3498
4534000;2872000;8098
4544000;2872000;12397
4554000;2872000;7487
4564000;2872000;2574
4574000;2872000;1258
4584000;2872000;745
4594000;2872000;1317
4604000;2872000;4146
4614000;2872000;909
4624000;2872000;1855
4634000;2872000;6520
4644000;2872000;24767
4654000;2872000;6949
4664000;2872000;1862
4674000;2872000;4240
4684000;2872000;1428
4694000;2872000;6448
4704000;2872000;3643
4714000;2872000;2951
4724000;2872000;2354
4734000;2872000;1558
4744000;2872000;1861
4754000;2872000;13604
4764000;2872000;32815
4774000;2872000;4795
4784000;2872000;6591
4794000;2872000;5806
4804000;2872000;10873
4814000;2872000;9614
4824000;2872000;29178
4834000;2872000;9848
4844000;2872000;15207
4854000;2872000;4632
4864000;2872000;4164
4874000;2872000;16510
4884000;2872000;16277
4894000;2872000;26733
4904000;2872000;4
4914000;2872000;4459
4924000;2872000;24939
4934000;2872000;8077
4944000;2872000;14900
4954000;2872000;2128
4964000;2872000;5015
4974000;2872000;4104
4984000;2872000;13207
4994000;2872000;4756
5004000;2872000;5008
5014000;2872000;9359
5024000;2872000;1299
5034000;2872000;1408
5044000;2872000;13609
5054000;2872000;1881
5064000;2872000;1875
5074000;2872000;2892
5084000;2872000;5908
5094000;2872000;1134
5104000;2872000;3526
5114000;2872000;1983
5124000;2872000;1475
5134000;2872000;2307
5144000;2872000;6359
5154000;2872000;168
5164000;2872000;523
5174000;2872000;17864
5184000;2872000;7055
5194000;2872000;4592
5204000;2872000;5306
5214000;2872000;12677
5224000;2872000;1362
5454000;2872000;42
5464000;2872000;5007
5474000;2872000;15282
5484000;2872000;18019
5494000;2872000;32441
5504000;2872000;10630
5514000;2872000;6558
5524000;2872000;6926
5534000;2872000;9255
5544000;2872000;6911
5554000;2872000;113755
5564000;2872000;6282
5574000;2872000;3160
5584000;2872000;6325
5594000;2872000;3481
5604000;2872000;4407
5614000;2872000;550
3244000;2862000;3929
3254000;2862000;6276
3264000;2862000;22954
3274000;2862000;54866
3284000;2862000;3927
3294000;2862000;3996
3304000;2862000;4581
3314000;2862000;2511
3324000;2862000;2816
3334000;2862000;1604
3344000;2862000;3189
3354000;2862000;3683
3364000;2862000;3073
3374000;2862000;11532
3384000;2862000;4894
3394000;2862000;4091
3404000;2862000;2666
3414000;2862000;4652
3424000;2862000;4510
3434000;2862000;7737
3444000;2862000;10066
3454000;2862000;8078
3464000;2862000;5717
3474000;2862000;6405
3484000;2862000;14244
3494000;2862000;20387
3504000;2862000;3176
3514000;2862000;5069
3524000;2862000;2636
3534000;2862000;4584
3544000;2862000;3981
3554000;2862000;2667
3564000;2862000;3423
3574000;2862000;3356
3584000;2862000;28270
3594000;2862000;3486
3604000;2862000;3531
3614000;2862000;2957
3624000;2862000;6797
3634000;2862000;2561
3644000;2862000;1225
3654000;2862000;4273
3664000;2862000;2436
3674000;2862000;6069
3684000;2862000;3342
3694000;2862000;13180
3704000;2862000;13856
3714000;2862000;30161
3724000;2862000;5793
3734000;2862000;27118
3744000;2862000;81802
3754000;2862000;348362
3764000;2862000;185302
3774000;2862000;51558
3784000;2862000;12355
3794000;2862000;15343
3804000;2862000;4783
3814000;2862000;4438
3824000;2862000;2502
3834000;2862000;1633
3844000;2862000;2995
3854000;2862000;6865
3864000;2862000;1321
3874000;2862000;2886
3884000;2862000;586
3894000;2862000;1109
3904000;2862000;417
3914000;2862000;4183
3924000;2862000;3502
3934000;2862000;3567
3944000;2862000;7127
3954000;2862000;5026
3964000;2862000;16227
3974000;2862000;1083
3984000;2862000;3134
3994000;2862000;1925
4004000;2862000;1174
4014000;2862000;2126
4024000;2862000;10787
4034000;2862000;5775
4044000;2862000;5049
4054000;2862000;2824
4064000;2862000;3862
4074000;2862000;2788
4084000;2862000;2019
4094000;2862000;2438
4104000;2862000;4897
4114000;2862000;6881
4124000;2862000;5635
4134000;2862000;10688
4144000;2862000;19944
4154000;2862000;9741
4164000;2862000;12528
4174000;2862000;9996
4184000;2862000;52730
4194000;2862000;46054
4204000;2862000;48631
4214000;2862000;63599
4224000;2862000;99861
4234000;2862000;34390
4244000;2862000;53178
4254000;2862000;162358
4264000;2862000;76630
4274000;2862000;75652
4284000;2862000;25191
4294000;2862000;13661
4304000;2862000;8275
4314000;2862000;10880
4324000;2862000;27490
4334000;2862000;10895
4344000;2862000;7796
4354000;2862000;8202
4364000;2862000;11365
4374000;2862000;6248
4384000;2862000;10087
4394000;2862000;7020
4404000;2862000;17214
4414000;2862000;5617
4424000;2862000;6657
4434000;2862000;5871
4444000;2862000;3601
4454000;2862000;22447
4464000;2862000;13669
4474000;2862000;11179
4484000;2862000;7315
4494000;2862000;8097
4504000;2862000;48217
4514000;2862000;14121
4524000;2862000;10832
4534000;2862000;33823
4544000;2862000;6667
4554000;2862000;8432
4564000;2862000;14092
4574000;2862000;8699
4584000;2862000;3403
4594000;2862000;1352
4604000;2862000;234
4614000;2862000;29
4624000;2862000;2682
4634000;2862000;15661
4644000;2862000;8063
4654000;2862000;6739
4664000;2862000;4122
4674000;2862000;1252
4684000;2862000;14893
4694000;2862000;4648
4704000;2862000;7686
4714000;2862000;5089
4724000;2862000;2460
4734000;2862000;1986
4744000;2862000;2361
4754000;2862000;7374
4764000;2862000;3925
4774000;2862000;5158
4784000;2862000;7103
4794000;2862000;3791
4804000;2862000;3600
4814000;2862000;5137
4824000;2862000;5412
4834000;2862000;10217
4844000;2862000;10643
4854000;2862000;23582
4864000;2862000;3900
4874000;2862000;5947
4884000;2862000;13320
4894000;2862000;16772
4904000;2862000;1214
4914000;2862000;9805
4924000;2862000;16218
4934000;2862000;30385
4944000;2862000;3664
4954000;2862000;1739
4964000;2862000;26648
4974000;2862000;4728
4984000;2862000;26253
4994000;2862000;21233
5004000;2862000;9065
5014000;2862000;11628
5024000;2862000;2846
5034000;2862000;3939
5044000;2862000;2132
5054000;2862000;3337
5064000;2862000;3180
5074000;2862000;12129
5084000;2862000;316
5094000;2862000;2395
5104000;2862000;8795
5114000;2862000;1211
5124000;2862000;1564
5134000;2862000;11962
5144000;2862000;5340
5154000;2862000;271
5164000;2862000;4770
5174000;2862000;14214
5184000;2862000;4231
5194000;2862000;5327
5204000;2862000;8438
5214000;2862000;21762
5224000;2862000;6312
5234000;2862000;1904
5244000;2862000;1357
5294000;2862000;2525
5444000;2862000;812
5454000;2862000;1770
5464000;2862000;853
5474000;2862000;87
5484000;2862000;3222
5494000;2862000;15157
5504000;2862000;14903
5514000;2862000;9964
5524000;2862000;47580
5534000;2862000;13247
5544000;2862000;9467
5554000;2862000;9240
5564000;2862000;8634
5574000;2862000;10273
5584000;2862000;3463
5594000;2862000;6354
5604000;2862000;5823
5614000;2862000;3824
5624000;2862000;645
3244000;2852000;49
3254000;2852000;11825
3264000;2852000;13598
3274000;2852000;16395
3284000;2852000;9407
3294000;2852000;8659
3304000;2852000;3683
3314000;2852000;5337
3324000;2852000;3843
3334000;2852000;3591
3344000;2852000;2984
3354000;2852000;18901
3364000;2852000;6164
3374000;2852000;6395
3384000;2852000;2683
3394000;2852000;2020
3404000;2852000;1857
3414000;2852000;8049
3424000;2852000;10181
3434000;2852000;18114
3444000;2852000;21958
3454000;2852000;22978
3464000;2852000;12132
3474000;2852000;7061
3484000;2852000;5110
3494000;2852000;3301
3504000;2852000;7045
3514000;2852000;2889
3524000;2852000;4480
3534000;2852000;18570
3544000;2852000;2827
3554000;2852000;4515
3564000;2852000;1774
3574000;2852000;4948
3584000;2852000;21782
3594000;2852000;3080
3604000;2852000;1322
3614000;2852000;2249
3624000;2852000;1746
3634000;2852000;2820
3644000;2852000;2616
3654000;2852000;7161
3664000;2852000;4108
3674000;2852000;7201
3684000;2852000;18015
3694000;2852000;10611
3704000;2852000;9589
3714000;2852000;5258
3724000;2852000;21894
3734000;2852000;15741
3744000;2852000;66588
3754000;2852000;51439
3764000;2852000;93854
3774000;2852000;93441
3784000;2852000;9142
3794000;2852000;9431
3804000;2852000;3229
3814000;2852000;2606
3824000;2852000;1896
3834000;2852000;2272
3844000;2852000;1614
3854000;2852000;1775
3864000;2852000;2071
3874000;2852000;791
3884000;2852000;1123
3894000;2852000;1302
3904000;2852000;392
3914000;2852000;16486
3924000;2852000;5422
3934000;2852000;2253
3944000;2852000;3240
3954000;2852000;5634
3964000;2852000;5993
3974000;2852000;6903
3984000;2852000;764
3994000;2852000;10606
4004000;2852000;1917
4014000;2852000;3741
4024000;2852000;10252
4034000;2852000;36623
4044000;2852000;7252
4054000;2852000;2409
4064000;2852000;2697
4074000;2852000;5363
4084000;2852000;1157
4094000;2852000;3924
4104000;2852000;8609
4114000;2852000;10737
4124000;2852000;10359
4134000;2852000;14303
4144000;2852000;17333
4154000;2852000;53532
4164000;2852000;16143
4174000;2852000;15071
4184000;2852000;59298
4194000;2852000;37670
4204000;2852000;18402
4214000;2852000;30178
4224000;2852000;24566
4234000;2852000;34004
4244000;2852000;95658
4254000;2852000;288159
4264000;2852000;185376
4274000;2852000;66422
4284000;2852000;59344
4294000;2852000;20894
4304000;2852000;65622
4314000;2852000;30091
4324000;2852000;58230
4334000;2852000;9874
4344000;2852000;13027
4354000;2852000;23073
4364000;2852000;8145
4374000;2852000;7651
4384000;2852000;5149
4394000;2852000;3724
4404000;2852000;6585
4414000;2852000;27778
4424000;2852000;59652
4434000;2852000;7881
4444000;2852000;14691
4454000;2852000;15122
4464000;2852000;8659
4474000;2852000;8490
4484000;2852000;8397
4494000;2852000;6618
4504000;2852000;7678
4514000;2852000;5847
4524000;2852000;18003
4534000;2852000;11168
4544000;2852000;11533
4554000;2852000;6631
4564000;2852000;9467
4574000;2852000;12379
4584000;2852000;11856
4594000;2852000;4924
4604000;2852000;507
4614000;2852000;2929
4624000;2852000;1354
4634000;2852000;5008
4644000;2852000;8766
4654000;2852000;2134
4664000;2852000;1810
4674000;2852000;4176
4684000;2852000;5548
4694000;2852000;3670
4704000;2852000;4858
4714000;2852000;1191
4724000;2852000;3153
4734000;2852000;8901
4744000;2852000;6756
4754000;2852000;4664
4764000;2852000;4528
4774000;2852000;3150
4784000;2852000;3620
4794000;2852000;4391
4804000;2852000;6987
4814000;2852000;6732
4824000;2852000;4022
4834000;2852000;6283
4844000;2852000;7977
4854000;2852000;1293
4864000;2852000;4384
4874000;2852000;6893
4884000;2852000;8096
4894000;2852000;28716
4904000;2852000;7252
4914000;2852000;37326
4924000;2852000;6011
4934000;2852000;2108
4944000;2852000;3152
4954000;2852000;6845
4964000;2852000;6788
4974000;2852000;13526
4984000;2852000;2453
4994000;2852000;3414
5004000;2852000;495
5014000;2852000;1845
5024000;2852000;8388
5034000;2852000;9312
5044000;2852000;5210
5054000;2852000;26050
5064000;2852000;4255
5074000;2852000;5784
5084000;2852000;11063
5094000;2852000;3585
5104000;2852000;14233
5114000;2852000;12997
5124000;2852000;4013
5134000;2852000;7122
5144000;2852000;6987
5154000;2852000;1252
5164000;2852000;4156
5174000;2852000;2080
5184000;2852000;3436
5194000;2852000;4476
5204000;2852000;8520
5214000;2852000;9122
5224000;2852000;11851
5234000;2852000;3632
5244000;2852000;3721
5254000;2852000;2566
5264000;2852000;3741
5274000;2852000;577
5284000;2852000;202
5294000;2852000;6928
5304000;2852000;2369
5324000;2852000;2956
5334000;2852000;5453
5344000;2852000;32986
5354000;2852000;12016
5364000;2852000;3544
5374000;2852000;674
5384000;2852000;1151
5394000;2852000;1879
5444000;2852000;1029
5454000;2852000;819
5464000;2852000;1012
5474000;2852000;4131
5484000;2852000;219
5494000;2852000;4821
5504000;2852000;15938
5514000;2852000;7076
5524000;2852000;69916
5534000;2852000;18200
5544000;2852000;11904
5554000;2852000;9594
5564000;2852000;1536
5574000;2852000;14835
5584000;2852000;3209
5594000;2852000;4305
5604000;2852000;6807
5614000;2852000;4813
5624000;2852000;5479
3244000;2842000;3943
3254000;2842000;15815
3264000;2842000;8624
3274000;2842000;6566
3284000;2842000;24775
3294000;2842000;7696
3304000;2842000;15400
3314000;2842000;7779
3324000;2842000;6526
3334000;2842000;4433
3344000;2842000;3980
3354000;2842000;5015
3364000;2842000;3180
3374000;2842000;4234
3384000;2842000;2254
3394000;2842000;2848
3404000;2842000;4328
3414000;2842000;2245
3424000;2842000;4649
3434000;2842000;19184
3444000;2842000;73366
3454000;2842000;208347
3464000;2842000;18584
3474000;2842000;12642
3484000;2842000;11444
3494000;2842000;3999
3504000;2842000;4276
3514000;2842000;5028
3524000;2842000;4020
3534000;2842000;2901
3544000;2842000;2240
3554000;2842000;2429
3564000;2842000;2060
3574000;2842000;5532
3584000;2842000;4330
3594000;2842000;2769
3604000;2842000;8560
3614000;2842000;3600
3624000;2842000;3172
3634000;2842000;14406
3644000;2842000;3548
3654000;2842000;2039
3664000;2842000;2095
3674000;2842000;7229
3684000;2842000;67008
3694000;2842000;15471
3704000;2842000;7900
3714000;2842000;4730
3724000;2842000;3088
3734000;2842000;30046
3744000;2842000;12162
3754000;2842000;19095
3764000;2842000;20428
3774000;2842000;61043
3784000;2842000;8285
3794000;2842000;4242
3804000;2842000;10994
3814000;2842000;8225
3824000;2842000;17666
3834000;2842000;2561
3844000;2842000;5886
3854000;2842000;8623
3864000;2842000;2811
3874000;2842000;2336
3884000;2842000;1232
3894000;2842000;611
3904000;2842000;814
3914000;2842000;1317
3924000;2842000;1503
3934000;2842000;4095
3944000;2842000;30880
3954000;2842000;8059
3964000;2842000;1779
3974000;2842000;2994
3984000;2842000;686
3994000;2842000;2506
4004000;2842000;6989
4014000;2842000;26450
4024000;2842000;6696
4034000;2842000;233675
4044000;2842000;24378
4054000;2842000;4581
4064000;2842000;1364
4074000;2842000;1512
4084000;2842000;2004
4094000;2842000;10176
4104000;2842000;16223
4114000;2842000;5602
4124000;2842000;22987
4134000;2842000;10359
4144000;2842000;22782
4154000;2842000;21077
4164000;2842000;21052
4174000;2842000;27713
4184000;2842000;44072
4194000;2842000;18697
4204000;2842000;2060
4214000;2842000;7765
4224000;2842000;39412
4234000;2842000;50198
4244000;2842000;83629
4254000;2842000;256347
4264000;2842000;167689
4274000;2842000;60507
4284000;2842000;45583
4294000;2842000;71758
4304000;2842000;20301
4314000;2842000;2568
4324000;2842000;23696
4334000;2842000;7984
4344000;2842000;8082
4354000;2842000;3475
4364000;2842000;5192
4374000;2842000;20541
4384000;2842000;9612
4394000;2842000;10139
4404000;2842000;30538
4414000;2842000;20470
4424000;2842000;81673
4434000;2842000;14937
4444000;2842000;5138
4454000;2842000;8399
4464000;2842000;8547
4474000;2842000;11621
4484000;2842000;3614
4494000;2842000;6809
4504000;2842000;5404
4514000;2842000;19749
4524000;2842000;5624
4534000;2842000;11256
4544000;2842000;11423
4554000;2842000;10562
4564000;2842000;15441
4574000;2842000;12826
4584000;2842000;12436
4594000;2842000;5013
4604000;2842000;8498
4614000;2842000;1260
4624000;2842000;2396
4634000;2842000;4157
4644000;2842000;2327
4654000;2842000;1635
4664000;2842000;584
4674000;2842000;2847
4684000;2842000;3722
4694000;2842000;6662
4704000;2842000;2396
4714000;2842000;1742
4724000;2842000;2017
4734000;2842000;4556
4744000;2842000;4526
4754000;2842000;3101
4764000;2842000;10532
4774000;2842000;1595
4784000;2842000;3472
4794000;2842000;4538
4804000;2842000;10241
4814000;2842000;5229
4824000;2842000;3795
4834000;2842000;7432
4844000;2842000;2352
4854000;2842000;3596
4864000;2842000;8133
4874000;2842000;8713
4884000;2842000;10777
4894000;2842000;32574
4904000;2842000;5994
4914000;2842000;9924
4924000;2842000;1420
4934000;2842000;23011
4944000;2842000;2302
4954000;2842000;10174
4964000;2842000;2537
4974000;2842000;2095
4984000;2842000;9206
4994000;2842000;2123
5004000;2842000;692
5014000;2842000;1380
5024000;2842000;7519
5034000;2842000;31033
5044000;2842000;15609
5054000;2842000;3582
5064000;2842000;5891
5074000;2842000;27842
5084000;2842000;11476
5094000;2842000;4604
5104000;2842000;38725
5114000;2842000;15961
5124000;2842000;10009
5134000;2842000;3538
5144000;2842000;15102
5154000;2842000;9705
5164000;2842000;11443
5174000;2842000;5773
5184000;2842000;16170
5194000;2842000;10932
5204000;2842000;9219
5214000;2842000;6404
5224000;2842000;8750
5234000;2842000;5516
5244000;2842000;9841
5254000;2842000;3484
5264000;2842000;3041
5274000;2842000;1537
5284000;2842000;8879
5294000;2842000;6466
5304000;2842000;9581
5314000;2842000;15526
5324000;2842000;34
5344000;2842000;424
5354000;2842000;9169
5364000;2842000;4725
5374000;2842000;9544
5384000;2842000;9122
5394000;2842000;6614
5404000;2842000;1
5444000;2842000;509
5454000;2842000;2104
5464000;2842000;340
5474000;2842000;3738
5484000;2842000;5183
5494000;2842000;1862
5504000;2842000;16849
5514000;2842000;9959
5524000;2842000;5438
5534000;2842000;5940
5544000;2842000;7763
5554000;2842000;13670
5564000;2842000;2667
5574000;2842000;14582
5584000;2842000;12926
5594000;2842000;3091
5604000;2842000;8407
5614000;2842000;3824
5624000;2842000;6791
5634000;2842000;4829
5644000;2842000;872
3284000;2832000;1627
3294000;2832000;5884
3304000;2832000;10285
3314000;2832000;23367
3324000;2832000;24723
3334000;2832000;10157
3344000;2832000;9885
3354000;2832000;5304
3364000;2832000;11947
3374000;2832000;3394
3384000;2832000;7762
3394000;2832000;12825
3404000;2832000;2869
3414000;2832000;7925
3424000;2832000;3290
3434000;2832000;12740
3444000;2832000;40475
3454000;2832000;25020
3464000;2832000;14915
3474000;2832000;8116
3484000;2832000;19840
3494000;2832000;5911
3504000;2832000;8390
3514000;2832000;26352
3524000;2832000;6869
3534000;2832000;4276
3544000;2832000;10514
3554000;2832000;2277
3564000;2832000;5268
3574000;2832000;3085
3584000;2832000;6206
3594000;2832000;5029
3604000;2832000;2919
3614000;2832000;4164
3624000;2832000;5526
3634000;2832000;4484
3644000;2832000;2507
3654000;2832000;3248
3664000;2832000;4773
3674000;2832000;2274
3684000;2832000;3882
3694000;2832000;2846
3704000;2832000;2119
3714000;2832000;1699
3724000;2832000;5495
3734000;2832000;5855
3744000;2832000;2199
3754000;2832000;8307
3764000;2832000;9466
3774000;2832000;26881
3784000;2832000;36798
3794000;2832000;25489
3804000;2832000;7425
3814000;2832000;8312
3824000;2832000;4230
3834000;2832000;8697
3844000;2832000;2862
3854000;2832000;12008
3864000;2832000;4705
3874000;2832000;760
3884000;2832000;4666
3894000;2832000;1837
3904000;2832000;807
3914000;2832000;1472
3924000;2832000;1278
3934000;2832000;2311
3944000;2832000;5388
3954000;2832000;5122
3964000;2832000;841
3974000;2832000;654
3984000;2832000;2930
3994000;2832000;3234
4004000;2832000;3216
4014000;2832000;4675
4024000;2832000;11799
4034000;2832000;20894
4044000;2832000;21120
4054000;2832000;31743
4064000;2832000;5043
4074000;2832000;2236
4084000;2832000;3200
4094000;2832000;3616
4104000;2832000;4072
4114000;2832000;2505
4124000;2832000;12169
4134000;2832000;19004
4144000;2832000;120946
4154000;2832000;153700
4164000;2832000;11146
4174000;2832000;45434
4184000;2832000;6803
4194000;2832000;2433
4204000;2832000;4559
4214000;2832000;8099
4224000;2832000;15816
4234000;2832000;47792
4244000;2832000;73027
4254000;2832000;66590
4264000;2832000;86315
4274000;2832000;83895
4284000;2832000;35755
4294000;2832000;39267
4304000;2832000;43175
4314000;2832000;13912
4324000;2832000;40039
4334000;2832000;27728
4344000;2832000;8612
4354000;2832000;9911
4364000;2832000;7670
4374000;2832000;12571
4384000;2832000;8192
4394000;2832000;4713
4404000;2832000;7091
4414000;2832000;7123
4424000;2832000;17718
4434000;2832000;17770
4444000;2832000;15258
4454000;2832000;4551
4464000;2832000;10795
4474000;2832000;7232
4484000;2832000;13960
4494000;2832000;10899
4504000;2832000;20506
4514000;2832000;6389
4524000;2832000;6902
4534000;2832000;5973
4544000;2832000;11878
4554000;2832000;15301
4564000;2832000;25716
4574000;2832000;39794
4584000;2832000;12677
4594000;2832000;6591
4604000;2832000;6601
4614000;2832000;9493
4624000;2832000;4067
4634000;2832000;3930
4644000;2832000;8606
4654000;2832000;4731
4664000;2832000;1297
4674000;2832000;2689
4684000;2832000;4641
4694000;2832000;3169
4704000;2832000;2912
4714000;2832000;3351
4724000;2832000;4689
4734000;2832000;11258
4744000;2832000;4276
4754000;2832000;7314
4764000;2832000;5169
4774000;2832000;3875
4784000;2832000;4111
4794000;2832000;8413
4804000;2832000;6575
4814000;2832000;4739
4824000;2832000;8517
4834000;2832000;18347
4844000;2832000;4439
4854000;2832000;847
4864000;2832000;8482
4874000;2832000;72789
4884000;2832000;11148
4894000;2832000;8962
4904000;2832000;7878
4914000;2832000;43933
4924000;2832000;10937
4934000;2832000;10058
4944000;2832000;10408
4954000;2832000;4585
4964000;2832000;3395
4974000;2832000;1654
4984000;2832000;3435
4994000;2832000;1784
5004000;2832000;7662
5014000;2832000;9874
5024000;2832000;3399
5034000;2832000;3845
5044000;2832000;5693
5054000;2832000;4279
5064000;2832000;1746
5074000;2832000;12121
5084000;2832000;6258
5094000;2832000;4535
5104000;2832000;13457
5114000;2832000;144373
5124000;2832000;21793
5134000;2832000;8775
5144000;2832000;6568
5154000;2832000;5865
5164000;2832000;7650
5174000;2832000;2825
5184000;2832000;24274
5194000;2832000;9338
5204000;2832000;8224
5214000;2832000;6747
5224000;2832000;8720
5234000;2832000;23180
5244000;2832000;8183
