X_MIN000;Y_MIN000;TOT_P
3424000;3271000;698
3424000;3272000;166
3424000;3275000;12
3424000;3277000;37
3424000;3279000;79
3424000;3294000;9
3424000;3295000;2
3424000;3296000;36
3424000;3297000;160
3424000;3298000;39
3424000;3300000;19
3424000;3301000;34
3424000;3302000;10
3424000;3303000;6
3424000;3304000;4
3424000;3306000;9
3424000;3307000;6
3424000;3309000;14
3424000;3310000;9
3424000;3326000;14
3424000;3331000;7
3424000;3333000;19
3424000;3340000;60
3424000;3347000;26
3424000;3348000;14
3424000;3349000;32
3424000;3350000;355
3424000;3352000;19
3424000;3353000;2
3424000;3354000;156
3424000;3355000;9
3424000;3356000;16
3424000;3358000;16
3424000;3360000;46
3424000;3362000;46
3424000;3363000;36
3424000;3364000;813
3424000;3365000;14
3424000;3366000;13
3424000;3367000;29
3424000;3373000;28
3424000;3375000;62
3424000;3376000;26
3424000;3381000;6
3424000;3382000;30
3424000;3384000;18
3424000;3385000;15
3424000;3396000;23
3424000;3397000;37
3424000;3399000;42
3424000;3400000;25
3424000;3401000;25
3424000;3402000;29
3424000;3403000;22
3424000;3405000;123
3424000;3407000;27
3424000;3419000;12
3424000;3420000;11
3424000;3421000;106
3424000;3422000;31
3424000;3423000;37
3424000;3427000;19
3424000;3428000;77
3424000;3429000;13
3424000;3430000;10
3424000;3431000;1
3424000;3432000;19
3424000;3433000;8
3424000;3434000;15
3424000;3435000;69
3424000;3436000;27
3424000;3438000;1971
3424000;3439000;253
3425000;3242000;2359
3425000;3243000;4786
3425000;3244000;3329
3425000;3245000;3707
3425000;3246000;3332
3425000;3247000;3712
3425000;3248000;490
3425000;3249000;1455
3425000;3250000;1755
3425000;3251000;1235
3425000;3252000;3508
3425000;3253000;1280
3425000;3254000;3481
3425000;3255000;2970
3425000;3256000;1505
3425000;3257000;1398
3425000;3258000;1833
3425000;3259000;90
3425000;3262000;3
3425000;3269000;34
3425000;3270000;1094
3425000;3272000;27
3425000;3276000;20
3425000;3295000;7
3425000;3296000;7
3425000;3298000;439
3425000;3300000;376
3425000;3301000;16
3425000;3302000;14
3425000;3303000;15
3425000;3305000;28
3425000;3306000;15
3425000;3308000;14
3425000;3310000;12
3425000;3316000;62
3425000;3325000;11
3425000;3328000;46
3425000;3330000;16
3425000;3345000;16
3425000;3346000;32
3425000;3348000;44
3425000;3349000;19
3425000;3350000;7
3425000;3351000;37
3425000;3352000;12
3425000;3353000;3
3425000;3354000;111
3425000;3355000;34
3425000;3356000;12
3425000;3357000;9
3425000;3359000;16
3425000;3360000;65
3425000;3361000;12
3425000;3362000;4
3425000;3363000;24
3425000;3364000;220
3425000;3365000;2
3425000;3367000;18
3425000;3368000;11
3425000;3369000;11
3425000;3370000;63
3425000;3371000;24
3425000;3373000;61
3425000;3376000;23
3425000;3379000;14
3425000;3381000;15
3425000;3382000;11
3425000;3383000;21
3425000;3398000;42
3425000;3399000;153
3425000;3401000;8
3425000;3402000;44
3425000;3403000;16
3425000;3406000;18
3425000;3407000;64
3425000;3410000;10
3425000;3418000;8
3425000;3419000;22
3425000;3420000;9
3425000;3421000;8
3425000;3422000;25
3425000;3423000;115
3425000;3424000;15
3425000;3425000;2
3425000;3426000;24
3425000;3427000;5
3425000;3428000;21
3425000;3429000;14
3425000;3430000;3
3425000;3432000;68
3425000;3433000;33
3425000;3434000;442
3425000;3435000;649
3425000;3436000;31
3425000;3437000;9
3425000;3438000;1080
3425000;3439000;1986
3426000;3241000;2
3426000;3242000;1857
3426000;3243000;4862
3426000;3244000;7033
3426000;3245000;2290
3426000;3246000;904
3426000;3247000;951
3426000;3248000;87
3426000;3249000;833
3426000;3250000;1967
3426000;3251000;2012
3426000;3252000;3939
3426000;3253000;404
3426000;3254000;593
3426000;3255000;1367
3426000;3256000;1495
3426000;3257000;20
3426000;3258000;27
3426000;3259000;15
3426000;3263000;26
3426000;3264000;8
3426000;3265000;17
3426000;3269000;3
3426000;3270000;141
3426000;3271000;47
3426000;3272000;61
3426000;3276000;3
3426000;3282000;26
3426000;3293000;10
3426000;3295000;10
3426000;3296000;42
3426000;3298000;534
3426000;3299000;721
3426000;3300000;2
3426000;3301000;58
3426000;3302000;14
3426000;3305000;6
3426000;3307000;36
3426000;3308000;10
3426000;3337000;38
3426000;3345000;31
3426000;3346000;9
3426000;3347000;790
3426000;3348000;28
3426000;3349000;22
3426000;3350000;14
3426000;3351000;53
3426000;3354000;20
3426000;3355000;5
3426000;3356000;24
3426000;3358000;15
3426000;3360000;57
3426000;3361000;9
3426000;3362000;23
3426000;3363000;12
3426000;3364000;10
3426000;3365000;47
3426000;3366000;46
3426000;3367000;13
3426000;3368000;18
3426000;3369000;17
3426000;3370000;148
3426000;3372000;9
3426000;3376000;13
3426000;3380000;13
3426000;3382000;278
3426000;3383000;20
3426000;3399000;247
3426000;3402000;23
3426000;3404000;22
3426000;3407000;13
3426000;3408000;28
3426000;3412000;9
3426000;3413000;25
3426000;3417000;14
3426000;3418000;28
3426000;3419000;49
3426000;3420000;13
3426000;3421000;35
3426000;3422000;13
3426000;3423000;18
3426000;3424000;28
3426000;3426000;37
3426000;3427000;6
3426000;3428000;7
3426000;3429000;17
3426000;3430000;12
3426000;3431000;9
3426000;3432000;64
3426000;3434000;783
3426000;3435000;36
3426000;3437000;13
3426000;3438000;1679
3426000;3439000;1317
3427000;3239000;4
3427000;3242000;823
3427000;3243000;6979
3427000;3244000;5747
3427000;3245000;4364
3427000;3246000;1853
3427000;3247000;508
3427000;3248000;283
3427000;3249000;132
3427000;3251000;32
3427000;3254000;89
3427000;3255000;1926
3427000;3256000;891
3427000;3257000;24
3427000;3259000;35
3427000;3260000;13
3427000;3266000;45
3427000;3267000;22
3427000;3269000;922
3427000;3270000;147
3427000;3271000;432
3427000;3276000;25
3427000;3278000;10
3427000;3288000;20
3427000;3296000;13
3427000;3297000;64
3427000;3298000;192
3427000;3300000;11
3427000;3302000;1
3427000;3304000;29
3427000;3308000;3
3427000;3312000;49
3427000;3315000;66
3427000;3317000;66
3427000;3318000;19
3427000;3324000;11
3427000;3327000;19
3427000;3329000;20
3427000;3336000;15
3427000;3338000;45
3427000;3339000;5
3427000;3343000;6
3427000;3344000;12
3427000;3346000;64
3427000;3347000;70
3427000;3348000;1
3427000;3349000;7
3427000;3351000;23
3427000;3352000;75
3427000;3355000;51
3427000;3356000;20
3427000;3357000;34
3427000;3359000;7
3427000;3361000;6
3427000;3363000;39
3427000;3364000;13
3427000;3365000;10
3427000;3366000;29
3427000;3367000;38
3427000;3368000;32
3427000;3369000;13
3427000;3370000;34
3427000;3372000;16
3427000;3373000;12
3427000;3374000;15
3427000;3375000;4
3427000;3379000;46
3427000;3380000;17
3427000;3381000;28
3427000;3382000;6
3427000;3383000;23
3427000;3384000;15
3427000;3386000;41
3427000;3398000;10
3427000;3400000;21
3427000;3401000;199
3427000;3402000;71
3427000;3404000;42
3427000;3414000;27
3427000;3415000;46
3427000;3417000;7
3427000;3419000;13
3427000;3420000;18
3427000;3421000;5
3427000;3422000;10
3427000;3423000;14
3427000;3424000;23
3427000;3426000;539
3427000;3427000;276
3427000;3428000;76
3427000;3429000;23
3427000;3430000;63
3427000;3431000;28
3427000;3432000;6
3427000;3433000;1
3427000;3435000;67
3427000;3439000;3572
3427000;3440000;2274
3428000;3238000;25
3428000;3239000;133
3428000;3240000;41
3428000;3241000;791
3428000;3242000;3551
3428000;3243000;4814
3428000;3244000;2163
3428000;3245000;689
3428000;3246000;1375
3428000;3247000;2163
3428000;3248000;1185
3428000;3249000;71
3428000;3250000;20
3428000;3252000;35
3428000;3253000;15
3428000;3254000;15
3428000;3256000;53
3428000;3258000;12
3428000;3259000;66
3428000;3260000;48
3428000;3261000;76
3428000;3262000;55
3428000;3264000;83
3428000;3265000;37
3428000;3266000;403
3428000;3267000;33
3428000;3268000;11
3428000;3269000;412
3428000;3270000;3119
3428000;3271000;642
3428000;3272000;59
3428000;3276000;21
3428000;3277000;31
3428000;3279000;6
3428000;3286000;23
3428000;3302000;82
3428000;3303000;36
3428000;3304000;1
3428000;3305000;8
3428000;3309000;13
3428000;3310000;2
3428000;3311000;70
3428000;3312000;17
3428000;3317000;169
3428000;3325000;63
3428000;3329000;11
3428000;3335000;6
3428000;3337000;35
3428000;3342000;30
3428000;3345000;9
3428000;3347000;48
3428000;3348000;64
3428000;3349000;43
3428000;3350000;65
3428000;3351000;139
3428000;3352000;510
3428000;3354000;40
3428000;3357000;9
3428000;3358000;17
3428000;3361000;37
3428000;3363000;13
3428000;3364000;17
3428000;3365000;49
3428000;3366000;64
3428000;3368000;6
3428000;3370000;15
3428000;3371000;10
3428000;3372000;11
3428000;3373000;12
3428000;3374000;6
3428000;3377000;5
3428000;3378000;19
3428000;3381000;49
3428000;3383000;12
3428000;3384000;32
3428000;3385000;17
3428000;3401000;517
3428000;3402000;498
3428000;3403000;16
3428000;3404000;259
3428000;3405000;36
3428000;3406000;6
3428000;3407000;35
3428000;3408000;49
3428000;3409000;21
3428000;3410000;14
3428000;3411000;14
3428000;3415000;10
3428000;3416000;106
3428000;3420000;29
3428000;3421000;11
3428000;3423000;50
3428000;3424000;172
3428000;3425000;17
3428000;3426000;29
3428000;3427000;13
3428000;3429000;33
3428000;3432000;80
3428000;3433000;245
3428000;3436000;596
3428000;3437000;489
3428000;3438000;697
3428000;3439000;3549
3428000;3440000;3946
3429000;3238000;90
3429000;3240000;42
3429000;3242000;522
3429000;3243000;3429
3429000;3244000;2576
3429000;3245000;402
3429000;3246000;1207
3429000;3247000;54
3429000;3248000;9
3429000;3249000;22
3429000;3250000;8
3429000;3251000;101
3429000;3253000;47
3429000;3254000;73
3429000;3256000;33
3429000;3258000;481
3429000;3259000;44
3429000;3260000;1118
3429000;3261000;48
3429000;3262000;42
3429000;3263000;134
3429000;3264000;2
3429000;3265000;4
3429000;3266000;11
3429000;3267000;11
3429000;3268000;167
3429000;3269000;1050
3429000;3270000;3291
3429000;3271000;3814
3429000;3272000;52
3429000;3273000;46
3429000;3274000;16
3429000;3275000;30
3429000;3276000;29
3429000;3277000;13
3429000;3280000;2
3429000;3283000;28
3429000;3306000;10
3429000;3307000;11
3429000;3308000;21
3429000;3309000;25
3429000;3310000;5
3429000;3311000;53
3429000;3312000;8
3429000;3313000;14
3429000;3315000;33
3429000;3317000;20
3429000;3318000;42
3429000;3327000;19
3429000;3328000;66
3429000;3330000;32
3429000;3333000;23
3429000;3336000;51
3429000;3346000;2
3429000;3347000;23
3429000;3348000;19
3429000;3349000;19
3429000;3350000;34
3429000;3351000;86
3429000;3353000;14
3429000;3354000;2
3429000;3355000;9
3429000;3356000;10
3429000;3357000;29
3429000;3359000;35
3429000;3360000;46
3429000;3364000;14
3429000;3365000;48
3429000;3367000;45
3429000;3369000;18
3429000;3371000;9
3429000;3372000;10
3429000;3374000;20
3429000;3376000;16
3429000;3377000;39
3429000;3378000;4
3429000;3379000;21
3429000;3381000;23
3429000;3382000;13
3429000;3383000;93
3429000;3384000;15
3429000;3385000;15
3429000;3401000;19
3429000;3402000;4
3429000;3404000;10
3429000;3405000;22
3429000;3406000;7
3429000;3408000;73
3429000;3409000;38
3429000;3410000;40
3429000;3411000;2
3429000;3414000;11
3429000;3415000;29
3429000;3416000;53
3429000;3417000;13
3429000;3419000;30
3429000;3420000;89
3429000;3421000;25
3429000;3422000;22
3429000;3423000;25
3429000;3424000;3599
3429000;3426000;4
3429000;3427000;10
3429000;3428000;6
3429000;3429000;251
3429000;3430000;52
3429000;3431000;42
3429000;3432000;2127
3429000;3433000;800
3429000;3434000;17
3429000;3435000;3
3429000;3436000;1276
3429000;3437000;1215
3429000;3438000;1319
3429000;3439000;4711
3429000;3440000;4104
3429000;3441000;158
3430000;3238000;52
3430000;3239000;16
3430000;3240000;73
3430000;3242000;89
3430000;3243000;2081
3430000;3244000;2657
3430000;3245000;24
3430000;3248000;180
3430000;3250000;42
3430000;3253000;6
3430000;3256000;72
3430000;3257000;83
3430000;3258000;92
3430000;3259000;31
3430000;3260000;192
3430000;3261000;70
3430000;3262000;19
3430000;3264000;30
3430000;3265000;52
3430000;3267000;28
3430000;3268000;43
3430000;3270000;27
3430000;3271000;584
3430000;3272000;45
3430000;3273000;61
3430000;3274000;17
3430000;3278000;4
3430000;3279000;48
3430000;3281000;15
3430000;3282000;13
3430000;3306000;23
3430000;3307000;2
3430000;3308000;11
3430000;3310000;20
3430000;3311000;5
3430000;3313000;19
3430000;3314000;44
3430000;3324000;37
3430000;3326000;24
3430000;3329000;8
3430000;3330000;37
3430000;3334000;4
3430000;3335000;23
3430000;3346000;7
3430000;3347000;6
3430000;3348000;12
3430000;3349000;2
3430000;3350000;21
3430000;3351000;4
3430000;3352000;65
3430000;3353000;66
3430000;3354000;40
3430000;3356000;36
3430000;3358000;47
3430000;3359000;53
3430000;3360000;9
3430000;3361000;21
3430000;3362000;281
3430000;3363000;18
3430000;3370000;198
3430000;3372000;2
3430000;3374000;40
3430000;3375000;21
3430000;3376000;586
3430000;3377000;100
3430000;3379000;40
3430000;3380000;60
3430000;3381000;35
3430000;3382000;10
3430000;3383000;438
3430000;3384000;12
3430000;3385000;11
3430000;3387000;42
3430000;3400000;9
3430000;3401000;23
3430000;3403000;26
3430000;3406000;2
3430000;3408000;60
3430000;3409000;29
3430000;3410000;206
3430000;3411000;23
3430000;3412000;97
3430000;3413000;4
3430000;3415000;19
3430000;3416000;46
3430000;3420000;10
3430000;3421000;33
3430000;3423000;143
3430000;3424000;2742
3430000;3425000;1015
3430000;3426000;88
3430000;3427000;15
3430000;3428000;368
3430000;3429000;711
3430000;3430000;103
3430000;3431000;31
3430000;3432000;71
3430000;3433000;56
3430000;3435000;18
3430000;3439000;144
3430000;3440000;766
3431000;3237000;48
3431000;3238000;26
3431000;3239000;45
3431000;3242000;12
3431000;3243000;194
3431000;3244000;561
3431000;3245000;592
3431000;3246000;23
3431000;3247000;75
3431000;3249000;17
3431000;3250000;17
3431000;3252000;2
3431000;3253000;21
3431000;3254000;23
3431000;3255000;4
3431000;3257000;121
3431000;3258000;25
3431000;3260000;15
3431000;3261000;38
3431000;3263000;9
3431000;3264000;10
3431000;3265000;232
3431000;3267000;7
3431000;3268000;13
3431000;3269000;3
3431000;3270000;60
3431000;3271000;38
3431000;3272000;31
3431000;3275000;74
3431000;3276000;25
3431000;3277000;24
3431000;3278000;12
3431000;3285000;2
3431000;3306000;11
3431000;3307000;45
3431000;3311000;25
3431000;3314000;38
3431000;3315000;52
3431000;3316000;8
3431000;3317000;8
3431000;3319000;35
3431000;3320000;44
3431000;3324000;16
3431000;3325000;4
3431000;3328000;9
3431000;3329000;5
3431000;3333000;21
3431000;3334000;11
3431000;3346000;9
3431000;3347000;57
3431000;3348000;20
3431000;3349000;21
3431000;3350000;14
3431000;3351000;22
3431000;3352000;93
3431000;3353000;5
3431000;3354000;40
3431000;3355000;70
3431000;3357000;16
3431000;3358000;25
3431000;3359000;40
3431000;3360000;11
3431000;3361000;11
3431000;3362000;31
3431000;3364000;14
3431000;3365000;7
3431000;3366000;18
3431000;3368000;20
3431000;3369000;46
3431000;3370000;206
3431000;3371000;41
3431000;3372000;23
3431000;3373000;7
3431000;3375000;30
3431000;3376000;402
3431000;3377000;66
3431000;3379000;4
3431000;3380000;11
3431000;3381000;16
3431000;3382000;19
3431000;3383000;15
3431000;3384000;2
3431000;3385000;4
3431000;3400000;5
3431000;3401000;147
3431000;3402000;32
3431000;3403000;10
3431000;3406000;5
3431000;3407000;6
3431000;3411000;26
3431000;3413000;10
3431000;3414000;16
3431000;3415000;86
3431000;3416000;14
3431000;3418000;17
3431000;3419000;25
3431000;3420000;15
3431000;3421000;87
3431000;3422000;21
3431000;3423000;203
3431000;3424000;692
3431000;3426000;30
3431000;3427000;8
3431000;3428000;4
3431000;3429000;22
3431000;3430000;9
3431000;3431000;77
3431000;3432000;26
3431000;3433000;59
3431000;3434000;10
3431000;3435000;35
3431000;3436000;19
3431000;3438000;3
3431000;3439000;17
3431000;3440000;924
3431000;3441000;199
3432000;3238000;16
3432000;3243000;498
3432000;3244000;647
3432000;3245000;161
3432000;3249000;3
3432000;3250000;38
3432000;3251000;179
3432000;3252000;18
3432000;3257000;2
3432000;3258000;46
3432000;3259000;7
3432000;3260000;38
3432000;3261000;16
3432000;3262000;85
3432000;3263000;39
3432000;3264000;23
3432000;3265000;5
3432000;3266000;16
3432000;3267000;27
3432000;3268000;5
3432000;3269000;25
3432000;3270000;28
3432000;3271000;141
3432000;3275000;131
3432000;3276000;71
3432000;3277000;32
3432000;3314000;18
3432000;3315000;46
3432000;3316000;17
3432000;3319000;39
3432000;3324000;14
3432000;3326000;6
3432000;3329000;3
3432000;3330000;30
3432000;3332000;2
3432000;3346000;46
3432000;3347000;169
3432000;3350000;28
3432000;3351000;24
3432000;3352000;147
3432000;3353000;11
3432000;3354000;24
3432000;3355000;68
3432000;3356000;159
3432000;3357000;290
3432000;3358000;26
3432000;3359000;17
3432000;3360000;1
3432000;3361000;4
3432000;3363000;9
3432000;3365000;6
3432000;3367000;40
3432000;3369000;4
3432000;3370000;24
3432000;3371000;7
3432000;3373000;14
3432000;3374000;14
3432000;3375000;55
3432000;3377000;3
3432000;3378000;8
3432000;3380000;1
3432000;3382000;35
3432000;3384000;21
3432000;3385000;5
3432000;3391000;48
3432000;3400000;71
3432000;3401000;49
3432000;3402000;17
3432000;3405000;10
3432000;3406000;3
3432000;3407000;9
3432000;3408000;100
3432000;3409000;15
3432000;3411000;43
3432000;3412000;18
3432000;3413000;20
3432000;3415000;60
3432000;3416000;11
3432000;3417000;12
3432000;3418000;23
3432000;3419000;69
3432000;3420000;282
3432000;3421000;45
3432000;3422000;57
3432000;3424000;18
3432000;3426000;47
3432000;3427000;9
3432000;3428000;13
3432000;3429000;18
3432000;3430000;18
3432000;3432000;40
3432000;3433000;21
3432000;3434000;27
3432000;3435000;81
3432000;3436000;748
3432000;3437000;1384
3432000;3438000;744
3432000;3439000;1095
3432000;3440000;3120
3432000;3441000;2015
3433000;3242000;132
3433000;3243000;1278
3433000;3244000;207
3433000;3245000;746
3433000;3246000;36
3433000;3247000;19
3433000;3249000;69
3433000;3251000;283
3433000;3253000;42
3433000;3254000;15
3433000;3255000;37
3433000;3257000;70
3433000;3258000;26
3433000;3259000;12
3433000;3260000;64
3433000;3261000;50
3433000;3262000;45
3433000;3263000;29
3433000;3264000;39
3433000;3265000;29
3433000;3266000;53
3433000;3267000;27
3433000;3268000;117
3433000;3269000;25
3433000;3270000;25
3433000;3271000;16
3433000;3272000;49
3433000;3274000;32
3433000;3275000;14
3433000;3276000;260
3433000;3277000;89
3433000;3278000;27
3433000;3279000;21
3433000;3281000;16
3433000;3314000;14
3433000;3315000;43
3433000;3316000;23
3433000;3318000;111
3433000;3319000;27
3433000;3320000;34
3433000;3326000;9
3433000;3329000;15
3433000;3330000;56
3433000;3331000;89
3433000;3332000;75
3433000;3346000;4
3433000;3347000;5
3433000;3348000;8
3433000;3351000;29
3433000;3352000;12
3433000;3353000;5
3433000;3354000;160
3433000;3356000;8
3433000;3357000;19
3433000;3358000;16
3433000;3359000;38
3433000;3360000;10
3433000;3361000;11
3433000;3362000;2
3433000;3363000;31
3433000;3365000;5
3433000;3366000;14
3433000;3368000;38
3433000;3369000;3
3433000;3370000;51
3433000;3372000;61
3433000;3373000;8
3433000;3374000;44
3433000;3375000;23
3433000;3376000;19
3433000;3378000;41
3433000;3379000;22
3433000;3381000;30
3433000;3382000;11
3433000;3383000;11
3433000;3384000;9
3433000;3386000;37
3433000;3388000;8
3433000;3400000;15
3433000;3401000;17
3433000;3403000;7
3433000;3404000;24
3433000;3406000;9
3433000;3407000;27
3433000;3408000;13
3433000;3409000;5
3433000;3410000;11
3433000;3411000;21
3433000;3412000;109
3433000;3413000;39
3433000;3414000;48
3433000;3415000;40
3433000;3416000;3
3433000;3417000;30
3433000;3418000;22
3433000;3420000;23
3433000;3421000;27
3433000;3427000;51
3433000;3429000;9
3433000;3430000;261
3433000;3431000;44
3433000;3432000;160
3433000;3433000;42
3433000;3435000;88
3433000;3437000;98
3433000;3438000;653
3433000;3439000;1256
3433000;3440000;2646
3433000;3441000;2261
3434000;3239000;50
3434000;3240000;4
3434000;3243000;82
3434000;3244000;129
3434000;3245000;137
3434000;3246000;43
3434000;3254000;58
3434000;3255000;2015
3434000;3256000;804
3434000;3258000;3
3434000;3261000;11
3434000;3262000;33
3434000;3263000;23
3434000;3264000;2
3434000;3265000;12
3434000;3266000;38
3434000;3267000;10
3434000;3268000;5
3434000;3269000;21
3434000;3270000;3
3434000;3271000;10
3434000;3272000;9
3434000;3273000;18
3434000;3275000;73
3434000;3276000;11
3434000;3277000;24
3434000;3278000;34
3434000;3315000;13
3434000;3317000;18
3434000;3318000;12
3434000;3319000;20
3434000;3320000;18
3434000;3321000;31
3434000;3322000;34
3434000;3323000;84
3434000;3325000;20
3434000;3330000;210
3434000;3347000;20
3434000;3349000;26
3434000;3350000;12
3434000;3352000;230
3434000;3353000;37
3434000;3354000;85
3434000;3356000;40
3434000;3357000;5
3434000;3360000;56
3434000;3363000;2
3434000;3364000;69
3434000;3366000;22
3434000;3367000;42
3434000;3370000;68
3434000;3373000;18
3434000;3374000;36
3434000;3376000;6
3434000;3377000;26
3434000;3378000;11
3434000;3379000;17
3434000;3380000;28
3434000;3383000;2
3434000;3385000;13
3434000;3386000;14
3434000;3389000;79
3434000;3399000;34
3434000;3400000;9
3434000;3404000;14
3434000;3406000;15
3434000;3407000;3
3434000;3408000;40
3434000;3409000;27
3434000;3410000;14
3434000;3411000;31
3434000;3412000;293
3434000;3415000;1292
3434000;3416000;99
3434000;3417000;368
3434000;3418000;121
3434000;3420000;75
3434000;3421000;9
3434000;3422000;401
3434000;3423000;43
3434000;3424000;22
3434000;3425000;23
3434000;3426000;109
3434000;3427000;191
3434000;3428000;30
3434000;3429000;22
3434000;3430000;41
3434000;3431000;2
3434000;3432000;34
3434000;3433000;4
3434000;3434000;36
3434000;3436000;37
3434000;3437000;19
3434000;3438000;135
3434000;3439000;349
3434000;3440000;2618
3434000;3441000;1074
3435000;3238000;134
3435000;3239000;30
3435000;3241000;32
3435000;3242000;33
3435000;3243000;5
3435000;3244000;131
3435000;3245000;115
3435000;3246000;336
3435000;3249000;50
3435000;3251000;84
3435000;3252000;19
3435000;3253000;18
3435000;3254000;5
3435000;3255000;57
3435000;3256000;52
3435000;3258000;44
3435000;3259000;77
3435000;3260000;4
3435000;3262000;9
3435000;3263000;8
3435000;3264000;42
3435000;3265000;85
3435000;3266000;6
3435000;3267000;23
3435000;3268000;84
3435000;3269000;24
3435000;3271000;5
3435000;3272000;42
3435000;3273000;6
3435000;3274000;9
3435000;3276000;16
3435000;3277000;14
3435000;3316000;31
3435000;3321000;20
3435000;3323000;56
3435000;3324000;21
3435000;3326000;37
3435000;3328000;41
3435000;3329000;3
3435000;3347000;68
3435000;3348000;3
3435000;3349000;5
3435000;3350000;50
3435000;3351000;6
3435000;3352000;322
3435000;3353000;408
3435000;3354000;13
3435000;3356000;44
3435000;3357000;67
3435000;3358000;29
3435000;3359000;30
3435000;3360000;15
3435000;3361000;24
3435000;3362000;14
3435000;3363000;66
3435000;3364000;8
3435000;3365000;26
3435000;3366000;15
3435000;3367000;20
3435000;3368000;4
3435000;3370000;8
3435000;3372000;10
3435000;3374000;46
3435000;3375000;19
3435000;3376000;196
3435000;3377000;98
3435000;3379000;9
3435000;3380000;36
3435000;3381000;16
3435000;3382000;38
3435000;3384000;16
3435000;3385000;11
3435000;3389000;8
3435000;3390000;25
3435000;3394000;34
3435000;3399000;218
3435000;3400000;56
3435000;3403000;13
3435000;3404000;156
3435000;3406000;19
3435000;3407000;16
3435000;3408000;17
3435000;3409000;20
3435000;3410000;35
3435000;3411000;36
3435000;3412000;236
3435000;3413000;22
3435000;3414000;549
3435000;3415000;2157
3435000;3416000;49
3435000;3417000;5
3435000;3418000;27
3435000;3419000;113
3435000;3420000;24
3435000;3421000;40
3435000;3422000;253
3435000;3423000;60
3435000;3424000;25
3435000;3425000;44
3435000;3426000;31
3435000;3427000;65
3435000;3428000;28
3435000;3429000;16
3435000;3430000;18
3435000;3431000;3
3435000;3433000;22
3435000;3434000;12
3435000;3435000;8
3435000;3436000;23
3435000;3437000;448
3435000;3438000;20
3435000;3440000;9
3436000;3239000;2
3436000;3241000;1826
3436000;3243000;9
3436000;3244000;21
3436000;3245000;153
3436000;3246000;126
3436000;3249000;18
3436000;3250000;21
3436000;3251000;20
3436000;3252000;14
3436000;3253000;19
3436000;3255000;35
3436000;3256000;18
3436000;3257000;39
3436000;3258000;84
3436000;3259000;75
3436000;3260000;17
3436000;3261000;32
3436000;3262000;15
3436000;3263000;35
3436000;3264000;113
3436000;3265000;107
3436000;3266000;12
3436000;3268000;30
3436000;3271000;8
3436000;3272000;42
3436000;3273000;5
3436000;3274000;37
3436000;3277000;16
3436000;3279000;20
3436000;3320000;49
3436000;3321000;18
3436000;3325000;27
3436000;3327000;775
3436000;3328000;346
3436000;3329000;17
3436000;3345000;17
3436000;3346000;7
3436000;3348000;48
3436000;3349000;45
3436000;3350000;19
3436000;3356000;94
3436000;3357000;100
3436000;3358000;2
3436000;3359000;93
3436000;3360000;54
3436000;3361000;30
3436000;3362000;96
3436000;3363000;1804
3436000;3364000;308
3436000;3365000;66
3436000;3366000;25
3436000;3367000;275
3436000;3368000;6
3436000;3369000;5
3436000;3370000;26
3436000;3371000;56
3436000;3372000;18
3436000;3373000;19
3436000;3375000;19
3436000;3376000;14
3436000;3377000;8
3436000;3378000;31
3436000;3380000;73
3436000;3382000;14
3436000;3383000;20
3436000;3384000;25
3436000;3385000;30
3436000;3386000;12
3436000;3390000;81
3436000;3399000;11
3436000;3400000;27
3436000;3404000;78
3436000;3408000;17
3436000;3409000;37
3436000;3410000;13
3436000;3411000;3
3436000;3412000;129
3436000;3413000;27
3436000;3414000;649
3436000;3415000;625
3436000;3416000;13
3436000;3417000;41
3436000;3418000;81
3436000;3419000;200
3436000;3420000;50
3436000;3421000;66
3436000;3422000;24
3436000;3423000;71
3436000;3424000;11
3436000;3425000;12
3436000;3426000;7
3436000;3428000;29
3436000;3436000;75
3436000;3437000;26
3436000;3440000;862
3436000;3441000;138
3437000;3239000;54
3437000;3240000;141
3437000;3241000;2837
3437000;3242000;78
3437000;3243000;65
3437000;3244000;14
3437000;3245000;5
3437000;3246000;81
3437000;3249000;26
3437000;3250000;20
3437000;3251000;7
3437000;3253000;43
3437000;3254000;7
3437000;3255000;30
3437000;3256000;51
3437000;3257000;15
3437000;3258000;36
3437000;3259000;6
3437000;3260000;2
3437000;3261000;9
3437000;3262000;14
3437000;3263000;68
3437000;3265000;25
3437000;3267000;16
3437000;3268000;1
3437000;3270000;25
3437000;3271000;19
3437000;3272000;34
3437000;3273000;15
3437000;3274000;45
3437000;3275000;14
3437000;3277000;39
3437000;3279000;8
3437000;3318000;2
3437000;3319000;122
3437000;3320000;42
3437000;3321000;19
3437000;3322000;272
3437000;3323000;11
3437000;3324000;5
3437000;3327000;1450
3437000;3328000;132
3437000;3345000;17
3437000;3346000;31
3437000;3347000;30
3437000;3349000;32
3437000;3357000;24
3437000;3358000;466
3437000;3360000;17
3437000;3363000;1677
3437000;3364000;1945
3437000;3365000;27
3437000;3366000;30
3437000;3367000;923
3437000;3368000;72
3437000;3369000;28
3437000;3370000;84
3437000;3373000;6
3437000;3375000;36
3437000;3376000;19
3437000;3377000;2
3437000;3379000;3
3437000;3380000;10
3437000;3381000;18
3437000;3382000;10
3437000;3383000;11
3437000;3384000;19
3437000;3385000;7
3437000;3390000;38
3437000;3393000;30
3437000;3394000;22
3437000;3399000;33
3437000;3400000;31
3437000;3405000;18
