X_MIN;Y_MIN;TOT_P
5070000;4200000;49.0
4585000;3700000;133.0
4910000;4850000;5.0
5065000;4690000;2.0
4635000;5020000;24.0
4940000;3070000;3869.0
5690000;2560000;2767.0
4410000;2790000;3941.0
4790000;2895000;768.0
4135000;2485000;26.0
3695000;3140000;9586.0
4460000;4635000;2.0
4725000;4855000;7.0
2885000;2080000;217.0
3970000;3075000;5025.0
5445000;1640000;335.0
5185000;4610000;106.0
4830000;2865000;2184.0
3770000;2770000;175.0
5080000;4425000;1194.0
3510000;3780000;395.0
5390000;2175000;20.0
4765000;5115000;2.0
5210000;3615000;32998.0
3575000;2040000;24324.0
4440000;4295000;1.0
4170000;3360000;1176.0
3360000;2885000;519.0
5185000;3255000;3583.0
5195000;3290000;1064.0
5260000;1920000;107.0
3315000;3150000;557.0
3085000;2320000;124.0
5105000;4485000;52.0
4105000;2625000;1978.0
5365000;2025000;2023.0
2875000;2080000;2423.0
4430000;3845000;32383.0
2870000;1635000;65617.0
5015000;3130000;2659.0
4085000;3215000;7023.0
4400000;2835000;2627.0
3260000;2315000;991.0
4705000;4655000;29.0
5155000;2585000;1140.0
3235000;3595000;921.0
4335000;4095000;123.0
4660000;4060000;11851.0
5140000;2040000;3444.0
2695000;1870000;174.0
4525000;4110000;1967.0
4570000;3200000;404.0
5010000;5325000;11.0
5020000;3420000;81.0
4335000;4190000;282.0
5480000;2680000;294.0
3195000;1630000;1190.0
4030000;2375000;229.0
2885000;1855000;3896.0
2810000;2020000;115.0
4280000;2640000;736.0
5120000;3210000;1174.0
5155000;4765000;11.0
4790000;2835000;1286.0
4635000;3980000;10.0
5380000;1870000;517.0
5495000;2520000;1555.0
2795000;1955000;147.0
5230000;3640000;2144.0
3940000;3140000;9921.0
4370000;3090000;23569.0
3765000;2685000;502.0
4550000;2530000;1488.0
3420000;2870000;2179.0
4655000;2030000;2100.0
4835000;1840000;4575.0
5175000;2960000;322.0
2905000;2360000;1495.0
3605000;2655000;175.0
4825000;2085000;6263.0
4750000;2905000;856.0
3635000;2695000;139.0
4730000;2630000;2125.0
2900000;2030000;255.0
5165000;2820000;2286.0
5165000;3965000;91.0
4600000;3795000;45.0
4555000;3255000;3140.0
4585000;3965000;8.0
4990000;3460000;718.0
5085000;4210000;206.0
5365000;2760000;1434.0
5100000;4265000;21.0
4105000;2790000;207.0
3055000;3550000;636.0
5785000;1495000;371.0
5265000;4270000;131.0
5705000;1855000;324.0
4570000;4490000;6.0
4535000;3200000;293.0
4165000;1970000;19.0
4345000;4005000;1788.0
5680000;2430000;1537.0
3360000;3630000;8400.0
3470000;2690000;783.0
4285000;2760000;1991.0
5155000;2755000;13.0
5170000;2040000;520.0
4315000;3530000;640.0
4750000;1950000;2006.0
5065000;3100000;1181.0
5605000;2150000;240.0
4645000;3385000;600.0
3090000;1915000;194.0
5260000;2775000;830.0
5415000;3855000;20.0
3680000;2580000;492.0
3750000;2925000;4572.0
4445000;3605000;6042.0
5575000;2150000;195.0
5315000;3840000;5.0
4535000;3900000;350.0
3290000;1755000;364.0
3825000;2835000;496.0
5155000;3230000;3033.0
5085000;3215000;2396.0
4330000;2880000;774.0
4705000;4385000;3181.0
3435000;2665000;1152.0
4600000;2055000;10995.0
3995000;3255000;15891.0
5245000;3705000;104.0
3790000;2940000;4816.0
3580000;2755000;482.0
5185000;2270000;38.0
4435000;2150000;762.0
4265000;4375000;10.0
4065000;2855000;1701.0
3820000;2670000;149.0
4710000;1980000;12588.0
5370000;4580000;7.0
5765000;2465000;732.0
4880000;2765000;1169.0
5115000;4375000;53.0
5035000;1940000;2144.0
2980000;3440000;47.0
4970000;4900000;17.0
4945000;4440000;199.0
5210000;2915000;807.0
3580000;2300000;424.0
5195000;4505000;20.0
5605000;2395000;650.0
5190000;2970000;32.0
5410000;2575000;81.0
3610000;2645000;273.0
5195000;3515000;214.0
5255000;2735000;10700.0
3545000;2550000;6014.0
3080000;3375000;1714.0
4390000;3335000;3369.0
5495000;2810000;17.0
4330000;3145000;2180.0
5045000;1920000;108.0
3400000;2830000;1335.0
4695000;4230000;22.0
4925000;2890000;633.0
5765000;2555000;132.0
3830000;2725000;4608.0
4335000;3665000;204.0
3790000;2330000;58.0
3460000;3365000;10893.0
4275000;2200000;206.0
3320000;2125000;23.0
3665000;2090000;16291.0
5180000;3325000;501.0
4890000;2785000;1461.0
5345000;2630000;35.0
5160000;3675000;57.0
4515000;2815000;643.0
3185000;3495000;1111.0
4740000;3100000;1261.0
3610000;2575000;1047.0
4475000;3755000;3823.0
3555000;3670000;71.0
3590000;2200000;86.0
3875000;2785000;291.0
4725000;3425000;493.0
5390000;1780000;1229.0
5680000;2670000;2920.0
4545000;4155000;135.0
4835000;1980000;50.0
3760000;3075000;1171.0
4980000;1960000;425.0
4295000;3505000;2303.0
4705000;4375000;1822.0
3655000;2815000;214.0
5275000;3920000;301.0
5170000;2640000;99.0
3430000;2365000;300.0
4245000;4440000;10.0
5155000;3470000;640.0
5200000;2995000;1426.0
5200000;3650000;692.0
3420000;2325000;699.0
4735000;4440000;100.0
4650000;2615000;2761.0
4875000;4865000;15.0
4160000;3280000;837.0
2895000;2125000;496.0
5585000;2770000;1157.0
4905000;3320000;1125.0
4760000;2815000;2076.0
3555000;2450000;457.0
5615000;2620000;815.0
2735000;2080000;1776.0
4595000;2745000;206.0
4770000;3025000;1745.0
4250000;3010000;3410.0
4085000;2455000;561.0
4640000;3980000;66.0
3990000;2445000;1346.0
3575000;2650000;9529.0
3940000;3115000;11700.0
3590000;2915000;373.0
5280000;3825000;671.0
4520000;5060000;58.0
3720000;2500000;301.0
5100000;3060000;4008.0
3710000;3165000;4118.0
4210000;4475000;92.0
5165000;2570000;1770.0
4545000;3440000;549.0
4650000;4795000;10.0
4130000;3385000;544.0
3595000;3240000;2532.0
4620000;3200000;3141.0
3845000;3070000;4143.0
3465000;2825000;7228.0
5625000;2390000;8822.0
4790000;1965000;532.0
5460000;2450000;1740.0
4505000;3995000;8.0
5265000;3130000;1723.0
3200000;1655000;7.0
4130000;4100000;5.0
3480000;2965000;2068.0
4870000;4795000;23.0
4390000;3940000;92.0
4265000;3605000;1472.0
4640000;2885000;999.0
4570000;4715000;2.0
5475000;2560000;1732.0
3460000;2545000;119.0
5315000;1705000;403.0
3025000;2335000;10.0
3675000;2090000;34956.0
1735000;1045000;5668.0
3110000;3590000;457.0
3420000;1965000;12.0
3465000;2540000;454.0
4870000;3400000;1346.0
5610000;2780000;1469.0
4860000;1800000;971.0
5075000;3185000;1637.0
5225000;3200000;747.0
4180000;3155000;3957.0
3310000;2215000;216.0
3585000;3160000;2197.0
5190000;2240000;1305.0
3630000;3475000;447.0
3435000;3400000;511.0
5325000;3845000;426.0
4320000;2940000;1730.0
5120000;3525000;164.0
5460000;2625000;807.0
5000000;4660000;261.0
3835000;2315000;900.0
3720000;3300000;2619.0
4455000;4150000;15.0
4070000;2660000;1730.0
3440000;3715000;47359.0
4615000;5110000;7.0
3560000;3655000;17.0
3165000;2165000;325.0
5365000;2695000;2279.0
3650000;2515000;563.0
3220000;2230000;6.0
4335000;3645000;1705.0
4780000;4700000;4.0
4510000;3320000;381.0
3585000;2500000;4233.0
4760000;1670000;1134.0
2980000;2200000;224.0
4525000;3090000;5001.0
4730000;4440000;310.0
3545000;3155000;1422.0
5565000;1785000;50.0
2820000;2105000;2235.0
4330000;3140000;12053.0
2905000;1710000;36071.0
4430000;4570000;108.0
3570000;2545000;638.0
3425000;2160000;671.0
3175000;3380000;743.0
3775000;2270000;3853.0
4835000;3045000;1648.0
4675000;4070000;292.0
3870000;2480000;4091.0
3395000;3350000;12.0
3285000;2345000;2517.0
4855000;4640000;5.0
3865000;2875000;522.0
4205000;3705000;452.0
3755000;3040000;2418.0
5120000;4715000;28.0
4615000;3990000;51.0
3795000;2280000;225.0
3730000;2245000;214.0
4940000;2965000;649.0
4460000;2870000;455.0
4760000;4585000;23.0
5480000;2395000;825.0
4210000;3905000;756.0
4050000;2760000;976.0
3625000;3390000;1631.0
5260000;3750000;285.0
3425000;3370000;475.0
5515000;2165000;623.0
3715000;2330000;148.0
3275000;1770000;570.0
4770000;2780000;2366.0
4490000;2825000;810.0
3300000;3595000;4264.0
4795000;2905000;3364.0
5420000;2250000;69.0
4780000;3130000;1591.0
4960000;4300000;480.0
4180000;3925000;23.0
4145000;2530000;5.0
3615000;2235000;259.0
4165000;3090000;2074.0
4235000;3510000;266.0
4990000;4635000;541.0
4765000;4705000;50.0
5395000;2710000;2678.0
5645000;2145000;139.0
4620000;4460000;36.0
5220000;4010000;910.0
3395000;3400000;30.0
4415000;2520000;455.0
4450000;2400000;3231.0
4935000;2510000;2573.0
4060000;4055000;436.0
3190000;2070000;113.0
4795000;2760000;4339.0
3940000;2880000;245.0
3385000;2070000;34.0
3770000;2425000;67.0
5210000;4360000;868.0
4830000;2545000;919.0
2900000;2350000;452.0
4510000;4395000;2.0
4615000;2460000;726.0
4450000;4225000;3.0
4855000;3225000;16780.0
3620000;3325000;407.0
5575000;2260000;316.0
5175000;4670000;204.0
4380000;4375000;945.0
5665000;2495000;2002.0
3915000;2935000;281.0
4345000;2470000;6862.0
3550000;2900000;1200.0
3475000;2830000;1118.0
3500000;3750000;1694.0
5230000;3755000;219.0
4570000;2225000;1513.0
4325000;2335000;450.0
5220000;2675000;50.0
3500000;3455000;94071.0
4835000;2320000;8.0
4885000;4155000;64.0
3480000;3805000;335.0
4505000;3270000;1083.0
4740000;2420000;221.0
4555000;3230000;3956.0
5215000;4770000;12.0
4550000;2160000;937.0
2960000;2240000;35.0
4925000;2875000;12461.0
4730000;3475000;7693.0
4325000;4065000;7554.0
3435000;1780000;19769.0
5070000;3475000;184.0
4485000;4850000;80.0
5025000;3415000;30.0
4935000;3300000;1494.0
4190000;2340000;1003.0
4735000;3100000;2781.0
4700000;2950000;539.0
4875000;3005000;2189.0
4120000;3930000;131.0
5060000;3250000;1709.0
3640000;2520000;338.0
4105000;4340000;200.0
4145000;4370000;225.0
4990000;3040000;12913.0
4680000;3140000;2003.0
2775000;1855000;247.0
2940000;2185000;276.0
3745000;3005000;1060.0
4615000;4600000;31.0
5055000;3205000;993.0
4605000;4330000;12.0
3535000;2090000;230.0
4275000;3095000;2101.0
3400000;3425000;1186.0
4820000;5070000;68.0
5215000;2025000;133.0
3280000;2900000;265.0
4280000;2940000;5444.0
3445000;3250000;996.0
5100000;3720000;685.0
3840000;2890000;501.0
3035000;1675000;4998.0
4580000;3400000;185.0
3710000;2460000;236.0
4660000;2925000;10471.0
4875000;4640000;6.0
5100000;4555000;80.0
3305000;2120000;83.0
4195000;4395000;39.0
3400000;1840000;1557.0
3875000;2285000;18.0
4360000;3065000;5173.0
3335000;2825000;2002.0
5460000;2095000;2209.0
4735000;2410000;102.0
3345000;4000000;99.0
3350000;2795000;579.0
4620000;2455000;474.0
5415000;1820000;204.0
2820000;1935000;12.0
4710000;2800000;1521.0
5635000;2495000;3187.0
4400000;3075000;948.0
4335000;3590000;5150.0
4540000;2955000;611.0
5155000;2220000;8.0
4795000;2355000;33.0
3985000;3240000;10453.0
4415000;3615000;3255.0
3245000;3640000;354.0
4925000;2475000;271.0
4905000;2960000;14294.0
3300000;3690000;105.0
4970000;3390000;6456.0
4605000;4550000;106.0
5375000;3760000;94.0
4855000;1705000;115.0
4490000;3105000;3981.0
5145000;2045000;4958.0
5185000;4065000;11.0
4505000;4900000;12.0
4780000;1530000;2902.0
5675000;2460000;1688.0
4380000;4550000;1668.0
4205000;3185000;3805.0
3425000;2390000;103.0
4095000;2515000;208.0
4420000;3885000;1600.0
4485000;3120000;7640.0
2845000;2250000;128.0
5200000;2610000;476.0
4080000;2465000;11.0
4710000;4605000;24.0
4120000;3010000;1281.0
3630000;2595000;3680.0
4960000;4820000;610.0
3630000;3175000;5656.0
4230000;2400000;7900.0
5015000;3435000;643.0
4175000;2645000;8.0
5210000;3170000;960.0
4625000;2635000;513.0
5365000;2555000;23.0
5290000;4365000;1.0
5105000;2175000;1263.0
4085000;2815000;3788.0
5280000;3840000;30.0
4815000;2830000;2938.0
3030000;3335000;2015.0
5560000;2355000;761.0
4440000;3595000;1411.0
5105000;3180000;951.0
4965000;3160000;2822.0
5105000;3415000;573.0
5240000;2265000;480.0
3400000;2835000;1392.0
3335000;3175000;351.0
4565000;4205000;370.0
2965000;2340000;6.0
4060000;2975000;1694.0
4370000;4425000;51.0
5515000;2215000;5476.0
3000000;2025000;1162.0
4780000;2980000;622.0
4820000;4620000;30.0
4825000;2570000;1858.0
4510000;2710000;3477.0
4775000;1595000;769.0
5180000;2905000;1416.0
4075000;3040000;215.0
5120000;3025000;3203.0
4350000;4175000;2503.0
4175000;3170000;2026.0
4765000;2585000;207.0
3320000;2855000;1273.0
5140000;4505000;42.0
5875000;1570000;7.0
4180000;2630000;1369.0
5020000;4510000;244.0
5475000;2165000;343.0
4275000;3600000;705.0
3230000;1950000;179.0
2990000;2185000;619.0
5170000;2765000;27.0
5390000;2100000;336.0
3125000;2110000;79.0
4685000;3805000;636.0
4600000;3175000;322.0
4925000;1810000;559.0
4405000;4200000;4189.0
3510000;2740000;1136.0
4355000;4335000;6.0
5040000;2915000;1.0
4355000;3455000;1903.0
3320000;2110000;52.0
3585000;2770000;329.0
3010000;2180000;64888.0
5510000;2485000;723.0
5345000;2700000;1573.0
4075000;2645000;3133.0
5235000;3110000;1405.0
4965000;3470000;1029.0
4150000;2815000;2698.0
5260000;4525000;5.0
3325000;1950000;142.0
3810000;3060000;40172.0
4140000;3130000;6595.0
4385000;4265000;2.0
3635000;2550000;1507.0
3760000;2965000;921.0
3785000;2660000;79.0
5030000;4620000;220.0
4540000;3130000;1291.0
5270000;3170000;754.0
4195000;3940000;105.0
3430000;2190000;135.0
5635000;2720000;1367.0
4060000;4035000;438.0
2920000;2180000;148.0
3570000;2255000;1022.0
4715000;3045000;1017.0
5245000;3925000;140.0
4640000;3250000;104.0
4580000;2620000;11.0
4320000;2760000;1240.0
5445000;2230000;1115.0
3900000;2505000;11983.0
3280000;3280000;39.0
3155000;1900000;26.0
3300000;3270000;102.0
4645000;5075000;4.0
5060000;2680000;1708.0
4900000;3285000;1346.0
5075000;2625000;477.0
4140000;2440000;43939.0
3470000;2220000;75.0
5175000;3070000;5215.0
4230000;2885000;5219.0
3880000;3150000;1593.0
3835000;2955000;2974.0
3420000;1900000;4446.0
5145000;2185000;940.0
5285000;3700000;558.0
3595000;2665000;1200.0
4560000;4315000;1.0
4245000;2940000;2347.0
5420000;2505000;1243.0
4595000;3855000;102.0
4520000;2485000;3785.0
4325000;4110000;727.0
4725000;2690000;4437.0
5170000;1965000;5198.0
3630000;3210000;119596.0
4285000;3385000;23633.0
4985000;4610000;530.0
3065000;3565000;328.0
4725000;2485000;113.0
5080000;4510000;11.0
4400000;2970000;1138.0
4520000;4485000;252.0
4140000;2395000;3240.0
4520000;2175000;2163.0
2720000;2065000;2965.0
4215000;4045000;212.0
3895000;2990000;1900.0
5355000;4520000;55.0
3720000;2150000;410.0
5295000;3135000;1270.0
3095000;3455000;257.0
4515000;2230000;2953.0
2965000;2400000;273.0
5095000;4355000;40.0
4110000;3215000;553.0
4635000;2630000;3476.0
5045000;4485000;18.0
4845000;2570000;504.0
3665000;2535000;464.0
3690000;3320000;7249.0
5660000;2715000;1468.0
4260000;1915000;1745.0
5100000;2150000;2657.0
4705000;2015000;238.0
5040000;4790000;42.0
4245000;3055000;3432.0
5235000;4775000;13.0
5370000;1655000;343.0
5465000;2555000;5618.0
3655000;2985000;9090.0
5135000;3575000;2260.0
4575000;3050000;17575.0
2910000;1630000;3098.0
4515000;2775000;2630.0
3410000;1815000;2376.0
5770000;2535000;12.0
4015000;2625000;209.0
4665000;2045000;305.0
3725000;3330000;1687.0
3470000;2020000;384.0
4575000;3810000;24.0
5010000;4405000;167.0
4975000;3200000;834.0
5110000;4770000;19.0
4595000;2160000;189.0
4180000;3110000;4977.0
5075000;4950000;1.0
5180000;3815000;232.0
3635000;2525000;1665.0
3450000;3555000;2647.0
5130000;3245000;1118.0
3835000;2635000;356.0
5720000;2335000;11612.0
4450000;2905000;39.0
4170000;2945000;1393.0
4210000;3290000;220.0
4030000;3010000;158.0
4840000;2610000;1963.0
5715000;1845000;15.0
4305000;2965000;3729.0
5150000;4335000;82.0
4385000;2295000;3760.0
4050000;2525000;888.0
4045000;2605000;5474.0
4445000;2715000;741.0
4140000;3230000;521.0
4870000;1845000;9665.0
3005000;1660000;931.0
5610000;2185000;421.0
5040000;3950000;6.0
4905000;4805000;7.0
4170000;2915000;1791.0
4475000;3805000;88.0
2775000;1810000;62.0
5240000;4485000;23.0
3515000;2315000;1913.0
5160000;4300000;50943.0
5015000;3700000;613.0
3845000;2290000;349.0
3795000;2725000;816.0
5370000;4560000;4.0
3405000;3305000;160.0
945000;2770000;278.0
4385000;2240000;107.0
3130000;3400000;730.0
5105000;4180000;40.0
5525000;2905000;1016.0
4740000;3170000;22442.0
3190000;2315000;51.0
3195000;1680000;106.0
5315000;4570000;22.0
4415000;4475000;3.0
3585000;2535000;485.0
4580000;3655000;1132.0
5345000;2835000;1.0
5750000;2350000;2473.0
5075000;4750000;59.0
4370000;3285000;470.0
4735000;3800000;10.0
2950000;3390000;168.0
4460000;3190000;1420.0
4135000;4365000;295.0
3520000;2710000;483.0
3600000;3180000;30400.0
3745000;2715000;93.0
4790000;2745000;1180.0
3000000;2110000;252.0
5105000;3655000;384.0
4365000;3220000;2295.0
4725000;3180000;1242.0
5050000;2615000;248.0
3655000;2930000;5108.0
3365000;1975000;11.0
4400000;4645000;32.0
3295000;2140000;20.0
4235000;3300000;1769.0
3460000;2200000;21.0
4505000;2940000;124.0
4830000;4790000;23.0
2715000;1965000;115.0
5290000;2010000;356.0
5145000;2975000;399.0
4250000;2525000;5633.0
5040000;4385000;35.0
5005000;3345000;924.0
5565000;2135000;1820.0
4590000;2760000;884.0
5325000;4465000;44.0
4610000;3190000;4388.0
4985000;3510000;204.0
3445000;3700000;393.0
2805000;2100000;1956.0
4860000;2020000;288.0
4250000;4335000;246.0
3025000;1990000;20.0
4950000;4305000;288.0
4140000;3980000;115.0
5225000;1995000;106.0
5200000;4030000;1.0
4800000;4625000;15.0
5580000;2365000;312.0
3165000;2070000;2836.0
3940000;2935000;484.0
4825000;2800000;1077.0
4545000;4080000;3.0
3570000;3390000;47482.0
3910000;2725000;125.0
3480000;2855000;993.0
5165000;4415000;43.0
4860000;1945000;9.0
4555000;4210000;1.0
4460000;2185000;1106.0
5745000;2575000;660.0
4015000;3040000;411.0
4245000;3335000;17910.0
5460000;2510000;400.0
5305000;3860000;181.0
5465000;1780000;356.0
4075000;2485000;1747.0
4685000;3045000;1238.0
3310000;3605000;10994.0
5175000;1870000;665.0
4385000;2405000;7998.0
3460000;3385000;1088.0
4310000;4010000;72.0
3615000;3475000;8643.0
3515000;2680000;1235.0
5120000;3515000;456.0
4555000;3380000;380.0
4865000;1795000;1020.0
4740000;2930000;1393.0
4805000;3185000;1166.0
3480000;3900000;1512.0
3225000;2260000;71.0
4680000;2975000;850.0
4635000;3730000;113.0
3425000;2230000;12.0
4720000;2440000;152.0
3410000;3670000;1903.0
5580000;2805000;3315.0
3440000;1775000;6201.0
5555000;2330000;220.0
5445000;2120000;129.0
5345000;3770000;103.0
4245000;2070000;383.0
3510000;3290000;6628.0
4720000;2535000;10752.0
4775000;3145000;639.0
4415000;4050000;11.0
4590000;3010000;1617.0
3705000;2445000;1314.0
4750000;2020000;7407.0
5580000;2840000;3038.0
3140000;2335000;621.0
3665000;3210000;7679.0
5185000;3725000;80.0
5250000;2610000;171.0
3115000;3535000;234.0
4615000;4570000;6.0
5275000;1950000;166.0
3400000;1905000;2317.0
5120000;4310000;162.0
3035000;1760000;80.0
4210000;3280000;4391.0
4235000;3090000;192.0
4815000;2375000;37.0
3710000;2660000;368.0
5150000;4050000;51.0
5185000;2615000;1.0
4635000;4010000;110.0
3605000;3520000;55.0
4835000;1965000;76.0
5230000;4485000;144.0
4420000;3365000;1073.0
4695000;3755000;59.0
3695000;4150000;594.0
3930000;3075000;7264.0
5300000;2740000;235.0
5030000;4715000;35.0
4750000;2015000;1653.0
4115000;3125000;37787.0
5060000;2710000;1522.0
5040000;3025000;4245.0
4285000;3510000;2565.0
5220000;4305000;9644.0
4910000;3185000;1028.0
3600000;3410000;1964.0
3420000;3240000;29935.0
5020000;3320000;1214.0
4245000;1985000;58.0
3655000;2450000;226.0
4395000;3160000;791.0
4895000;2705000;1067.0
3720000;3310000;13474.0
4270000;3715000;363.0
5725000;2530000;4085.0
5360000;4525000;33.0
4105000;2965000;694.0
3220000;3510000;4867.0
4420000;3635000;1435.0
5205000;2740000;241.0
3420000;1870000;55116.0
4875000;2970000;1513.0
5400000;2335000;439.0
4535000;4820000;55.0
4950000;4800000;22.0
3530000;2850000;2623.0
4520000;4815000;684.0
5015000;3965000;83.0
3500000;3355000;749.0
5105000;4465000;122.0
4815000;4680000;11.0
3580000;2890000;752.0
3505000;3345000;51064.0
3605000;3275000;75316.0
4100000;3025000;890.0
3410000;2295000;1279.0
3430000;2890000;1550.0
4130000;3135000;26534.0
5755000;1500000;1919.0
3540000;2675000;520.0
5515000;1890000;1893.0
3910000;2830000;434.0
4620000;2530000;1124.0
4970000;4595000;103.0
4830000;2945000;2685.0
3770000;2365000;1350.0
4345000;2945000;81.0
5235000;4555000;248.0
5590000;2265000;467.0
5215000;3435000;340.0
5090000;4615000;110.0
3860000;2720000;150.0
3595000;3490000;4287.0
5000000;4865000;31.0
5260000;3710000;57.0
5010000;4885000;352.0
4965000;4960000;55.0
4600000;2605000;478.0
4325000;3115000;6600.0
3350000;2885000;907.0
4870000;2750000;2661.0
2865000;2235000;741.0
5820000;1790000;57.0
2790000;2090000;946.0
3500000;3335000;68323.0
4150000;2420000;1138.0
3535000;3125000;23817.0
5170000;1930000;178.0
4780000;4015000;52.0
4100000;2515000;1276.0
4470000;2590000;1055.0
3535000;3245000;4296.0
4880000;2600000;1721.0
3340000;3170000;764.0
4560000;3025000;638.0
4510000;3715000;402.0
2785000;2225000;9291.0
2885000;2420000;357.0
3580000;2680000;2874.0
4940000;4840000;3.0
5475000;2690000;2322.0
4895000;3415000;671.0
4230000;3905000;941.0
4315000;2495000;17149.0
4405000;3350000;405.0
3940000;2280000;4049.0
4380000;4505000;505.0
5235000;4765000;4.0
3790000;3045000;1651.0
4190000;3885000;6161.0
4910000;2960000;4145.0
3600000;2720000;712.0
4835000;3855000;97.0
4775000;2555000;3846.0
5520000;2335000;160.0
3910000;2815000;224.0
4635000;3040000;3166.0
3590000;2800000;7833.0
5000000;2885000;1532.0
4885000;3455000;1740.0
4110000;2975000;3789.0
5505000;2695000;3379.0
3815000;2600000;699.0
4855000;4755000;95.0
5300000;2015000;1006.0
4375000;2455000;2749.0
5535000;2665000;896.0
3995000;2745000;331.0
4375000;2965000;1430.0
4605000;4385000;172.0
4080000;4050000;130.0
3375000;2100000;345.0
3620000;2965000;1803.0
5070000;2610000;1513.0
5045000;3640000;10342.0
3990000;2475000;918.0
5335000;2625000;1002.0
5205000;4280000;141.0
4745000;1935000;4890.0
4605000;2030000;15176.0
5275000;2800000;878.0
5215000;2530000;714.0
4615000;2175000;1198.0
4865000;4870000;6.0
4260000;2835000;24581.0
4105000;3130000;25482.0
3100000;2120000;634.0
5345000;4625000;2.0
3420000;3785000;11.0
4625000;3730000;109.0
4885000;4760000;46.0
5035000;4370000;89.0
4570000;3885000;21.0
5020000;4650000;122.0
4745000;3430000;414.0
3490000;3205000;11708.0
4470000;4370000;12.0
3580000;3405000;449.0
4800000;4650000;1.0
3520000;2770000;5668.0
4225000;3765000;19.0
5210000;3440000;853.0
4655000;2575000;28748.0
4425000;4540000;3.0
5315000;3700000;138.0
5395000;2705000;1790.0
3915000;3195000;13646.0
4475000;2930000;4921.0
5055000;2755000;2041.0
4465000;2675000;64.0
5190000;2255000;184.0
3495000;2755000;3016.0
3095000;3605000;24.0
5290000;1930000;217.0
5355000;3860000;363.0
3615000;3550000;63.0
4560000;3085000;2476.0
4300000;4055000;2647.0
4170000;1985000;156.0
3855000;2845000;1123.0
4105000;2925000;5699.0
4440000;2580000;72.0
4715000;4410000;206.0
4810000;4120000;312.0
4570000;4425000;11.0
1835000;1510000;3615.0
4990000;3110000;504.0
5625000;2165000;377.0
4660000;1660000;1128.0
5545000;1790000;1400.0
4640000;4445000;72.0
3770000;2275000;5647.0
5025000;3470000;898.0
5480000;2845000;1952.0
5005000;4620000;13.0
3890000;2275000;58.0
4585000;1610000;122.0
4275000;2740000;1426.0
5230000;2790000;646.0
2875000;1620000;2078.0
4835000;3880000;129.0
3630000;3150000;16916.0
3395000;1965000;206.0
2825000;2325000;714.0
5330000;4005000;319.0
5150000;2580000;5760.0
3635000;3190000;50246.0
5040000;3390000;536.0
3835000;2810000;318.0
5605000;2500000;5498.0
2710000;1900000;37.0
4745000;4960000;83.0
5265000;4120000;25.0
5125000;3425000;563.0
5115000;4260000;532.0
5225000;4290000;5024.0
4120000;3040000;4981.0
4640000;2850000;324.0
5240000;3985000;5.0
4475000;3905000;622.0
4610000;4600000;82.0
4775000;3150000;493.0
5535000;2455000;300.0
4910000;3130000;1141.0
4175000;1960000;134.0
5495000;2140000;349.0
4860000;3400000;591.0
4540000;4315000;27.0
4670000;3890000;80.0
4660000;3420000;603.0
4680000;4675000;123.0
3925000;3030000;4925.0
5225000;4415000;55.0
2930000;2350000;529.0
3105000;3395000;547.0
5150000;3625000;200.0
3420000;3750000;466.0
5005000;3075000;2488.0
5050000;4920000;8.0
5000000;2780000;29640.0
4410000;4180000;2.0
3570000;2585000;309.0
2800000;1940000;622.0
2815000;1830000;658.0
5040000;5310000;3.0
4065000;3245000;1541.0
3430000;3365000;265.0
3835000;2795000;385.0
4855000;3485000;1121.0
5330000;2020000;43.0
5505000;2175000;2508.0
3140000;1760000;17020.0
2890000;2190000;739.0
5575000;2900000;1272.0
5060000;3445000;180.0
4760000;4675000;39.0
4965000;4555000;784.0
5175000;2600000;1026.0
4200000;3920000;15.0
3735000;2925000;885.0
4015000;2290000;24.0
4685000;1950000;1053.0
4995000;3000000;1767.0
4845000;4640000;160.0
4635000;1665000;2172.0
5445000;2545000;3864.0
4415000;2710000;2777.0
5055000;3065000;2150.0
4670000;3990000;124.0
5180000;1990000;1031.0
3080000;3440000;12427.0
5625000;2740000;1527.0
4655000;3835000;25.0
5365000;4465000;72.0
4520000;3725000;81.0
3895000;2925000;1247.0
4615000;2250000;4551.0
5025000;3475000;300.0
5290000;3685000;92.0
4275000;4050000;6167.0
4990000;2740000;19798.0
4505000;3935000;10876.0
3790000;3035000;1021.0
4370000;2620000;65.0
3610000;2310000;12900.0
4590000;4165000;1091.0
4435000;3280000;680.0
3615000;2685000;371.0
3505000;2335000;1829.0
3055000;2010000;213.0
4025000;2590000;9282.0
5030000;4605000;2167.0
5175000;2985000;13.0
3270000;1660000;326.0
3545000;3340000;1063.0
4430000;4725000;41.0
3605000;4075000;58.0
3035000;2335000;87.0
3725000;2410000;550.0
3905000;2300000;3384.0
4320000;2990000;1478.0
3865000;2885000;680.0
5340000;3980000;112.0
5075000;3995000;254.0
4210000;3140000;4315.0
3440000;2335000;963.0
4265000;3190000;2467.0
4160000;2635000;537.0
4900000;2230000;4184.0
3465000;3345000;512.0
4760000;1575000;1863.0
4435000;2485000;6801.0
4700000;2935000;2914.0
3960000;2595000;1371.0
5665000;2590000;277.0
4600000;4215000;125.0
3500000;2410000;239.0
4275000;2600000;61.0
2830000;1925000;133.0
4570000;3020000;1327.0
4755000;4030000;43939.0
4565000;3665000;288.0
5480000;1975000;304.0
4010000;3050000;6562.0
4040000;4125000;5.0
