x,y,2018,2011
8,113,3,4
8,90,46,50
8,91,8,9
8,92,27,30
8,119,17,19
8,93,13,14
8,71,27,27
8,94,67,73
8,50,77,80
8,51,94,94
8,52,39,41
8,96,29,32
8,53,4,11
8,32,4,4
8,54,235,214
8,55,4,4
8,33,117,110
8,56,62,63
8,14,4,4
8,59,125,121
8,38,18,17
8,39,844,783
8,120,55,61
8,121,22,24
8,122,46,51
8,123,58,64
8,101,8,9
8,126,3,4
8,104,5,6
8,105,11,14
8,127,0,76
8,106,4,5
8,60,146,144
8,61,163,161
8,40,1371,1273
8,41,542,516
8,64,141,139
8,42,188,189
8,43,625,617
8,65,44,43
9,44,208,209
9,89,92,101
9,46,142,0
9,110,10,13
9,111,9,12
9,113,3,4
9,90,86,93
9,91,20,22
9,118,25,28
9,92,33,36
9,119,54,59
9,93,47,51
9,94,14,15
9,50,305,310
9,51,12,13
9,96,4,4
9,97,14,15
9,53,5,5
9,98,21,23
9,54,96,94
9,55,2,4
9,59,62,61
9,120,63,70
9,121,61,67
9,122,50,55
9,126,9,12
9,127,23,29
9,60,4,4
9,61,31,14
9,63,13,13
9,64,76,75
9,70,14,14
9,71,122,122
9,72,5,5
9,31,9,8
9,32,31,29
9,33,90,84
9,38,289,269
9,39,1053,973
9,100,4,4
9,101,9,10
9,104,17,22
9,105,9,11
9,106,15,19
9,107,5,6
9,108,9,11
9,109,9,11
9,40,199,154
9,42,122,122
9,43,8,8
20,44,57,62
20,45,106,111
20,23,12,12
20,24,477,452
20,28,275,259
20,29,201,204
20,111,3,4
20,114,25,30
20,118,3,4
20,91,4,4
20,92,4,4
20,93,4,4
20,53,122,120
20,32,26,26
20,54,142,144
20,33,120,122
20,34,21,21
20,57,46,47
20,35,56,57
20,58,110,111
20,36,119,121
20,59,75,74
20,37,64,61
20,120,2,4
20,102,4,4
20,124,6,7
20,103,4,4
20,126,17,21
20,127,11,14
20,109,3,4
20,60,41,42
20,41,164,171
20,42,19,20
20,86,5,5
20,64,136,136
20,65,226,225
20,87,7,8
21,44,83,87
21,23,124,119
21,24,55,51
21,47,8,10
21,27,6,4
21,28,823,829
21,29,456,462
21,113,3,4
21,114,6,7
21,118,15,19
21,93,4,4
21,51,7,8
21,52,26,32
21,53,47,57
21,32,101,90
21,33,99,100
21,56,10,10
21,35,143,142
21,57,21,11
21,58,9,9
21,36,52,53
21,37,82,82
21,59,56,57
21,38,18,12
21,120,25,33
21,104,4,4
21,126,6,8
21,82,4,4
21,61,109,109
21,83,4,4
21,41,15,16
21,64,80,80
21,43,174,180
21,65,1,5
22,45,3,4
22,46,18,22
22,25,241,236
22,47,3,4
22,26,1483,1446
22,27,251,238
22,28,7,7
22,29,8,8
22,118,8,10
22,91,17,19
22,119,12,15
22,93,4,4
22,51,27,32
22,52,1,0
22,30,21,21
22,31,40,41
22,32,39,40
22,54,116,118
22,55,18,18
22,56,221,224
22,34,23,28
22,57,225,221
22,35,11,11
22,59,4,4
22,37,16,12
22,38,6,6
22,120,9,11
22,125,3,4
22,126,57,73
22,60,64,58
22,83,5,5
22,61,9,7
22,63,138,138
22,64,110,110
22,42,442,462
22,43,418,435
23,45,11,13
23,24,89,88
23,25,401,392
23,26,1730,1690
23,27,720,687
23,49,37,45
23,117,3,4
23,90,4,4
23,91,8,9
23,118,4,5
23,92,11,12
23,93,4,4
23,50,15,18
23,51,15,17
23,30,4,4
23,53,161,161
23,54,132,132
23,34,50,61
23,56,816,828
23,35,168,206
23,36,55,68
23,37,6,7
23,59,13,13
23,2,4,4
23,125,17,21
23,80,4,4
23,81,5,6
23,82,16,17
23,83,8,9
23,84,4,4
23,41,109,114
23,63,119,118
23,42,82,86
23,64,10,10
24,44,32,37
24,56,48,48
24,79,4,4
24,24,22,22
24,35,93,114
24,36,82,90
24,25,124,122
24,26,292,287
24,48,3,4
24,27,173,170
24,49,3,4
24,28,21,21
24,29,44,43
24,4,5,5
24,80,5,6
24,91,4,4
24,81,6,7
24,82,10,11
24,83,4,4
24,52,11,11
24,63,4,4
24,41,67,73
24,53,258,262
24,64,7,7
25,44,4,5
25,89,4,4
25,46,15,16
25,47,44,54
25,25,56,0
25,26,119,117
25,48,8,10
25,49,3,4
25,27,12,12
25,116,3,4
25,90,20,22
25,91,4,4
25,51,8,9
25,32,52,56
25,33,22,24
25,34,34,42
25,79,4,4
25,57,4,4
25,36,19,21
25,59,114,116
25,37,57,63
25,125,3,4
25,126,3,4
25,106,3,4
25,80,8,9
25,81,4,4
25,82,6,7
25,83,4,4
25,40,59,72
25,41,143,172
25,63,5,4
25,42,39,48
25,43,4,5
26,23,4,4
26,34,116,125
26,89,5,6
26,57,5,5
26,36,106,116
26,47,213,261
26,48,3,4
26,37,77,85
26,39,11,13
26,127,3,4
26,117,3,4
26,90,4,4
26,81,4,4
26,82,7,8
26,50,11,12
26,51,315,346
26,40,4,0
26,41,40,48
26,42,35,42
26,31,18,19
26,32,144,152
27,66,5,5
27,23,942,905
27,89,10,11
27,45,3,4
27,24,64,53
27,46,18,22
27,47,24,30
27,117,5,6
27,90,4,4
27,50,4,4
27,51,4,4
27,32,5,6
27,33,16,9
27,34,107,117
27,35,294,318
27,36,91,100
27,58,45,47
27,39,29,36
27,17,174,176
27,120,3,4
27,127,11,14
27,60,8,6
27,61,89,94
27,62,76,79
27,40,8,9
27,41,5,6
28,22,29,29
28,33,52,55
28,88,4,4
28,45,3,4
28,23,1192,1197
28,89,5,5
28,46,4,5
28,35,122,134
28,57,107,113
28,58,427,450
28,47,3,4
28,59,7,7
28,38,15,18
28,39,52,63
28,17,72,73
28,80,4,4
28,81,17,19
28,60,125,132
28,61,39,38
28,40,2,4
28,41,15,18
28,53,50,56
28,32,4,4
28,54,58,65
29,88,4,4
29,22,5,5
29,44,17,21
29,89,10,11
29,23,4,4
29,45,3,4
29,46,3,4
29,29,46,47
29,50,128,144
29,51,4,4
29,53,248,276
29,54,85,91
29,77,3,4
29,33,12,13
29,34,23,25
29,57,72,76
29,35,27,30
29,58,19,20
29,59,15,16
29,37,21,26
29,38,211,251
29,39,39,45
29,100,13,18
29,101,3,4
29,124,2,4
29,108,3,4
29,43,111,136
29,87,4,4
30,88,6,7
30,89,5,5
30,27,11,11
30,49,4,4
30,28,92,91
30,29,135,137
30,111,3,4
30,112,13,15
30,113,3,4
30,119,8,9
30,50,40,45
30,51,5,6
30,52,42,47
30,77,3,4
30,34,1,4
30,36,3,4
30,37,37,46
30,59,20,21
30,38,6,7
30,100,9,13
30,124,3,4
30,102,3,4
30,103,3,4
30,106,3,4
30,107,3,4
30,108,12,17
30,109,3,4
30,42,46,54
30,20,44,43
30,43,43,41
30,21,301,304
31,88,25,27
31,48,46,52
31,49,19,21
31,28,57,58
31,29,7,7
31,112,5,6
31,113,7,8
31,118,3,4
31,119,4,5
31,50,10,11
31,51,53,60
31,52,114,124
31,96,3,4
31,75,3,4
31,97,4,5
31,98,4,5
31,76,5,6
31,99,7,9
31,34,18,15
31,35,17,21
31,58,94,99
31,36,3,4
31,59,26,27
31,38,4,5
31,19,4,4
31,100,9,12
31,102,3,4
31,105,3,4
31,106,4,5
31,107,3,4
31,109,23,32
31,63,8,8
31,41,20,24
31,42,80,96
31,20,443,435
31,87,4,4
31,21,109,110
32,88,4,4
32,47,106,119
32,48,156,176
32,49,103,113
32,27,165,167
32,28,42,42
32,112,3,4
32,113,4,6
32,50,232,254
32,95,3,4
32,51,144,162
32,96,3,4
32,97,4,6
32,31,20,25
32,32,4,4
32,98,14,19
32,99,4,6
32,33,3,4
32,34,11,13
32,35,3,4
32,36,12,15
32,58,25,26
32,37,29,28
32,121,8,9
32,100,4,5
32,102,3,4
32,126,3,4
32,127,7,9
32,105,9,13
32,109,8,11
32,82,3,4
32,61,5,5
32,40,32,37
32,41,25,31
32,42,7,9
32,87,23,25
33,48,111,126
33,26,6,6
33,27,112,113
33,119,14,17
33,50,48,51
33,30,12,15
33,52,63,74
33,96,3,4
33,31,4,4
33,53,34,40
33,75,9,12
33,54,23,27
33,99,3,4
33,55,24,28
33,33,50,60
33,34,3,4
33,35,20,24
33,36,86,100
33,59,4,4
33,37,30,37
33,39,4,5
33,123,3,4
33,102,3,4
33,125,5,6
33,126,6,7
33,104,7,10
33,105,6,8
33,127,4,5
33,108,4,6
33,109,21,29
33,40,38,47
33,42,17,21
33,86,4,5
34,47,55,61
34,26,36,36
34,48,37,46
34,27,74,75
34,29,3,4
34,119,54,65
34,72,5,6
34,73,3,4
34,51,23,27
34,52,30,35
34,53,53,62
34,75,8,11
34,76,9,12
34,32,12,15
34,77,1,13
34,33,160,196
34,55,66,78
34,12,21,21
34,34,3,4
34,13,226,229
34,35,95,114
34,79,3,4
34,14,301,280
34,36,70,86
34,37,108,133
34,39,58,71
34,100,4,5
34,101,3,4
34,124,9,11
34,107,3,4
34,108,20,28
34,81,3,4
34,40,11,13
34,85,9,12
34,86,3,4
35,45,5,6
35,46,11,13
35,47,3,4
35,48,62,73
35,113,6,7
35,118,19,23
35,119,63,75
35,50,37,43
35,51,75,86
35,97,3,4
35,98,3,4
35,54,28,33
35,99,3,4
35,55,9,11
35,12,39,38
35,57,5,6
35,13,852,836
35,14,733,700
35,58,4,4
35,120,76,91
35,121,7,8
35,25,5,6
35,29,3,4
35,70,3,4
35,71,6,8
35,72,12,16
35,73,17,22
35,74,21,27
35,75,8,10
35,31,3,4
35,76,8,10
35,32,28,34
35,77,3,4
35,78,3,4
35,34,79,89
35,35,14,17
35,79,4,5
35,36,49,44
35,37,1915,2334
35,38,389,475
35,39,222,272
35,102,20,27
35,103,4,6
35,80,10,13
35,107,3,4
35,108,17,24
35,82,3,4
35,84,3,4
35,85,3,4
36,44,16,20
36,45,12,15
36,46,3,4
36,48,420,485
36,49,463,544
36,114,7,8
36,116,17,10
36,90,6,8
36,117,200,240
36,118,0,101
36,91,9,12
36,119,7,8
36,50,45,53
36,96,5,7
36,97,3,4
36,53,0,33
36,54,101,118
36,55,15,18
36,12,5,4
36,56,12,14
36,13,116,98
36,58,4,4
36,14,520,514
36,60,17,18
36,61,4,4
36,62,4,4
36,24,7,8
36,25,24,30
36,70,3,4
36,72,3,4
36,73,12,16
36,74,27,35
36,30,11,14
36,75,3,4
36,31,20,25
36,32,3,4
36,33,6,6
36,78,7,9
36,34,96,116
36,35,23,28
36,79,5,7
36,36,21,26
36,37,184,213
36,38,178,182
36,107,23,32
36,80,3,4
36,81,4,5
36,83,5,7
36,84,9,12
37,88,3,4
37,23,20,21
37,89,3,4
37,24,55,68
37,25,20,25
37,48,3,4
37,29,83,96
37,110,4,5
37,111,3,4
37,114,5,6
37,116,786,927
37,117,569,682
37,90,3,4
37,119,24,29
37,72,18,23
37,73,15,20
37,74,6,8
37,96,3,4
37,30,3,4
37,75,24,31
37,53,3,4
37,31,3,4
37,76,10,13
37,54,65,76
37,77,9,12
37,78,5,6
37,34,12,13
37,35,86,105
37,13,4,4
37,79,3,4
37,57,5,6
37,36,6,7
37,37,465,335
37,59,30,0
37,16,4,4
37,106,3,4
37,80,11,14
37,107,9,12
37,82,3,4
37,84,3,4
38,22,7,8
38,23,42,45
38,24,80,98
38,46,12,14
38,68,6,8
38,26,0,24
38,27,4,5
38,28,43,53
38,29,116,140
38,110,3,4
38,113,3,4
38,114,13,15
38,115,23,28
38,116,173,166
38,117,21,25
38,119,4,5
38,50,3,4
38,72,8,10
38,73,3,4
38,95,3,4
38,96,4,5
38,52,8,9
38,74,3,4
38,75,10,13
38,53,19,22
38,97,3,4
38,10,5,5
38,76,3,4
38,11,8,8
38,55,8,9
38,77,94,114
38,34,9,7
38,78,21,23
38,12,73,76
38,57,44,46
38,36,37,43
38,58,4,4
38,59,5,5
38,37,134,22
38,16,4,4
38,107,3,4
38,80,7,9
38,82,3,4
38,42,36,44
38,43,5,6
39,88,3,4
39,22,36,38
39,45,3,4
39,23,22,24
39,68,4,5
39,26,53,65
39,27,16,19
39,28,7,8
39,110,12,16
39,111,3,4
39,114,14,17
39,115,9,11
39,116,3,4
39,117,3,4
39,72,3,4
39,73,4,5
39,74,10,13
39,52,43,50
39,53,54,63
39,31,13,16
39,10,644,650
39,76,3,4
39,32,14,17
39,55,19,22
39,11,345,351
39,12,474,479
39,56,833,973
39,79,8,11
39,36,29,36
39,58,6,6
39,59,9,9
39,104,3,4
39,105,13,18
39,106,4,6
39,107,4,6
39,81,3,4
39,9,11,12
39,42,42,52
39,21,73,78
40,22,173,185
40,88,3,4
40,89,4,6
40,46,3,4
40,69,3,4
40,26,27,27
40,110,14,19
40,111,10,13
40,112,31,37
40,113,29,35
40,114,3,4
40,117,3,4
40,92,8,11
40,50,5,6
40,51,3,4
40,95,3,4
40,73,12,15
40,52,3,4
40,74,3,4
40,31,5,6
40,10,210,207
40,54,48,56
40,76,3,4
40,99,3,4
40,11,101,103
40,56,41,47
40,12,259,250
40,34,3,4
40,78,4,5
40,35,3,0
40,79,3,5
40,14,74,75
40,36,43,51
40,58,27,27
40,37,73,87
40,15,14,14
40,38,15,19
40,100,7,9
40,101,3,4
40,9,4,4
40,109,4,6
40,41,21,21
40,86,3,4
40,87,3,4
40,21,28,30
41,89,6,8
41,69,3,4
41,25,255,270
41,26,25,27
41,111,7,10
41,112,26,31
41,113,8,10
41,90,7,9
41,93,7,10
41,72,3,4
41,94,3,4
41,51,5,6
41,73,18,23
41,95,6,8
41,74,3,4
41,76,3,4
41,33,4,5
41,99,12,17
41,77,3,4
41,34,0,6
41,78,3,4
41,12,3,0
41,13,73,66
41,35,4,5
41,57,4,4
41,14,1265,1241
41,58,7,8
41,15,4,4
41,37,110,135
41,59,4,4
41,40,29,36
41,85,3,4
41,86,3,4
41,42,7,9
41,20,63,63
41,21,20,21
41,43,14,17
42,99,3,4
42,33,3,4
42,11,24,25
42,77,3,4
42,13,30,30
42,24,154,162
42,36,29,22
42,25,82,88
42,58,8,9
42,14,224,222
42,15,40,40
42,59,6,7
42,16,15,15
42,49,8,9
42,19,15,15
42,116,3,4
42,71,3,4
42,72,4,5
42,84,5,7
42,30,6,7
42,20,48,48
42,42,20,25
42,98,5,7
43,23,145,153
43,45,5,6
43,24,215,216
43,25,22,23
43,29,52,64
43,113,3,4
43,91,3,4
43,92,10,14
43,70,4,5
43,71,0,9
43,93,581,798
43,72,5,6
43,94,75,104
43,73,3,4
43,95,6,7
43,30,10,12
43,97,3,4
43,53,3,4
43,32,56,69
43,54,2,17
43,98,12,16
43,33,59,73
43,55,3,4
43,77,3,4
43,37,7,8
43,59,9,11
43,127,0,1
43,109,3,4
43,84,3,4
43,85,3,4
44,88,3,4
44,22,18,18
44,23,45,48
44,24,23,25
44,25,102,109
44,48,9,11
44,26,5,5
44,28,81,98
44,29,56,66
44,110,3,4
44,113,3,4
44,90,9,13
44,92,5,7
44,70,5,7
44,93,29,40
44,71,4,5
44,72,3,4
44,50,3,4
44,95,9,12
44,51,3,4
44,31,72,88
44,97,3,4
44,53,4,5
44,54,7,8
44,55,3,4
44,33,26,32
44,13,6,6
44,57,11,13
44,14,44,46
44,59,8,9
44,19,4,4
44,0,5,4
44,126,0,1
44,127,302,547
44,42,31,38
44,21,119,127
45,88,11,15
45,22,154,159
45,23,20,21
45,46,3,4
45,69,3,4
45,25,4,4
45,48,10,12
45,49,3,4
45,27,54,60
45,28,169,206
45,111,7,10
45,112,4,5
45,70,8,11
45,71,5,6
45,94,3,4
45,50,3,4
45,30,6,10
45,52,6,7
45,96,1,0
45,31,40,49
45,53,3,4
45,54,5,6
45,55,31,36
45,57,5,6
45,13,77,80
45,14,45,47
45,37,3,4
45,59,2,4
45,38,8,0
45,39,3,4
45,19,96,96
45,0,91,89
45,124,1,0
45,125,5,0
45,126,0,15
45,127,48,66
45,41,3,4
45,85,2,6
45,42,13,16
45,21,5,5
46,88,5,7
46,44,16,20
46,46,7,8
46,69,20,26
46,47,7,8
46,26,12,15
46,48,4,5
46,27,16,19
46,110,4,6
46,111,5,7
46,70,14,18
46,93,3,4
46,71,4,5
46,95,8,11
46,30,0,4
46,52,3,4
46,53,5,6
46,31,26,32
46,54,13,15
46,56,33,39
46,57,3,4
46,37,3,4
46,16,11,12
46,17,9,9
46,18,15,16
46,0,67,70
46,121,3,1
46,122,0,7
46,124,603,248
46,125,11,2
46,127,1502,664
46,8,11,11
46,9,7,7
46,42,20,24
46,87,3,4
46,21,3,22
47,44,8,10
47,46,5,6
47,69,8,10
47,25,2,0
47,26,52,62
47,91,3,4
47,119,0,2
47,92,4,5
47,70,29,38
47,50,4,5
47,51,6,5
47,52,20,24
47,30,44,54
47,53,3,4
47,31,160,197
47,32,41,40
47,56,16,19
47,15,8,8
47,120,29,5
47,121,21,63
47,122,0,1
47,124,1029,50
47,125,1107,327
47,126,599,311
47,127,353,160
47,7,17,17
47,8,342,335
47,9,6,6
47,40,43,53
47,41,3,4
47,43,2,4
48,23,200,196
48,46,3,4
48,24,4,4
48,69,23,30
48,25,38,41
48,48,7,9
48,70,5,6
48,119,37,40
48,92,3,4
48,93,6,8
48,50,3,4
48,30,23,24
48,53,12,14
48,31,148,182
48,32,15,19
48,76,3,5
48,77,3,4
48,56,16,19
48,18,87,85
48,120,3,0
48,121,3,0
48,122,46,19
48,123,582,684
48,124,1626,2351
48,125,3192,3449
48,126,2915,3267
48,127,417,248
48,7,679,639
48,8,496,492
48,84,3,4
48,40,11,13
48,86,6,8
48,21,4,4
49,22,66,63
49,23,243,228
49,68,37,49
49,46,5,6
49,69,39,50
49,48,3,4
49,49,5,6
49,92,5,7
49,119,10,24
49,93,7,9
49,94,3,4
49,73,3,4
49,30,12,15
49,75,9,14
49,31,13,16
49,76,3,4
49,56,10,12
49,79,3,4
49,18,4,4
49,121,5,3
49,122,54,87
49,123,129,235
49,124,1403,1819
49,125,4836,5528
49,126,2390,3844
49,127,615,628
49,7,225,215
49,8,289,253
49,80,3,4
49,9,4,4
49,20,5,5
49,21,53,52
49,65,3,4
50,22,14,14
50,45,9,11
50,68,252,368
50,46,3,4
50,47,7,8
50,25,15,18
50,26,5,6
50,49,8,10
50,28,4,0
50,118,8,15
50,70,8,12
50,119,14,55
50,71,11,17
50,72,3,4
50,94,3,4
50,51,15,18
50,52,26,30
50,30,51,62
50,74,3,4
50,53,6,7
50,31,11,14
50,10,22,0
50,77,5,8
50,78,4,6
50,79,5,7
50,57,8,9
50,36,1,4
50,59,0,14
50,16,24,24
50,39,3,4
50,17,179,174
50,19,4,4
50,124,623,352
50,125,3114,2557
50,126,3731,4777
50,127,1730,3565
50,7,307,294
50,8,3065,2976
50,9,567,519
50,83,3,4
50,40,11,14
50,85,5,7
50,21,34,33
51,23,99,112
51,67,70,96
51,45,29,36
51,24,23,26
51,68,467,697
51,46,5,6
51,69,7,10
51,26,3,4
51,27,24,29
51,29,3,4
51,118,0,13
51,70,6,9
51,92,5,7
51,71,3,4
51,93,3,4
51,73,3,4
51,74,3,4
51,52,45,53
51,53,10,12
51,54,4,5
51,76,9,13
51,77,3,4
51,34,13,16
51,13,4,4
51,35,7,9
51,57,16,19
51,14,4,4
51,59,12,14
51,17,18,18
51,121,0,1
51,122,179,148
51,123,356,278
51,124,205,109
51,125,2100,2203
51,5,155,151
51,126,930,556
51,127,409,221
51,6,24,24
51,7,99,94
51,8,1937,1876
51,9,126,108
51,41,10,12
52,23,11,13
52,45,3,4
52,67,12,18
52,24,135,142
52,68,530,796
52,69,189,282
52,48,3,4
52,26,14,16
52,27,3,4
52,29,7,9
52,117,2,4
52,70,40,59
52,51,9,11
52,53,9,10
52,75,0,17
52,32,3,4
52,54,9,10
52,33,31,41
52,78,2,4
52,56,3,4
52,35,3,4
52,57,9,10
52,120,0,3
52,121,14,13
52,122,137,90
52,123,72,34
52,124,350,298
52,4,91,89
52,125,227,215
52,126,459,190
52,5,73,66
52,127,187,77
52,6,4,4
52,7,684,656
52,8,293,285
52,41,3,4
53,44,3,4
53,48,13,15
53,116,2,4
53,117,0,4
53,52,5,7
53,53,40,47
53,54,4,5
53,11,6,6
53,12,13,14
53,13,6,6
53,57,8,0
53,58,14,17
53,120,0,1
53,121,6,6
53,122,29,26
53,123,330,268
53,124,195,95
53,4,74,73
53,125,0,3
53,126,134,47
53,127,13,15
53,6,127,118
53,7,216,207
53,9,15,0
53,61,3,4
53,67,29,43
53,23,69,80
53,68,34,51
53,69,315,470
53,25,13,15
53,27,0,12
53,28,4,5
53,70,36,54
53,71,3,4
53,72,8,12
53,73,14,21
53,74,10,15
53,30,4,5
53,31,22,29
53,75,3,4
53,32,22,29
53,76,3,4
53,33,11,15
53,77,3,4
53,78,3,5
53,79,3,4
53,37,3,4
53,39,35,43
53,40,9,11
53,43,12,16
54,67,14,21
54,23,3,4
54,68,21,31
54,24,41,48
54,69,9,14
54,25,107,124
54,26,21,24
54,27,3,4
54,49,3,4
54,28,3,4
54,113,3,4
54,115,6,4
54,116,3,0
54,117,47,4
54,118,25,6
54,119,6,3
54,72,5,7
54,50,9,11
54,30,30,39
54,52,28,33
54,74,5,7
54,75,6,9
54,53,16,19
54,31,43,56
54,11,655,672
54,12,268,272
54,56,3,4
54,79,6,9
54,57,23,16
54,58,10,12
54,37,3,4
54,39,6,7
54,121,13,3
54,122,312,178
54,123,468,161
54,124,80,135
54,125,0,1
54,80,7,10
54,8,4,0
55,46,3,4
55,47,3,4
55,111,4,6
55,112,9,13
55,113,14,20
55,114,38,26
55,115,10,0
55,119,25,7
55,50,7,8
55,51,10,12
55,53,0,26
55,11,2,4
55,99,23,34
55,59,12,14
55,120,50,61
55,121,52,21
55,122,338,161
55,1,36,35
55,2,17,19
55,123,3,70
55,124,0,23
55,5,21,22
55,127,3,0
55,8,45,42
55,66,6,9
55,23,11,13
55,67,15,23
55,24,3,4
55,25,9,10
55,26,23,27
55,27,1,17
55,29,20,26
55,72,7,10
55,74,13,19
55,30,72,95
55,31,23,30
55,76,5,8
55,33,14,19
55,79,3,4
55,36,14,19
55,37,44,18
55,38,4,5
55,39,5,6
55,100,35,52
55,101,4,6
55,107,3,4
55,80,3,4
55,42,3,4
55,43,3,4
56,46,3,5
56,110,31,46
56,111,3,4
56,113,3,4
56,119,10,2
56,95,33,48
56,51,20,23
56,52,62,73
56,96,18,27
56,97,5,8
56,53,4,5
56,98,3,5
56,99,4,6
56,56,3,4
56,13,224,234
56,14,319,333
56,17,19,22
56,120,297,745
56,121,391,247
56,122,67,46
56,1,134,140
56,2,83,89
56,4,4,4
56,5,84,81
56,8,4,4
56,60,3,4
56,61,3,4
56,66,0,17
56,22,22,26
56,67,5,7
56,23,16,19
56,24,65,75
56,25,18,21
56,28,26,34
56,29,8,10
56,75,3,4
56,31,14,19
56,33,16,21
56,79,3,4
56,36,11,15
56,37,4,5
56,38,5,6
56,39,15,20
56,100,13,21
56,105,3,4
56,106,16,24
56,107,16,24
56,108,5,8
56,109,50,73
56,83,3,4
56,40,26,34
56,85,3,4
56,42,3,4
56,43,3,4
57,44,3,4
57,66,3,4
57,45,12,20
57,24,27,29
57,46,5,9
57,28,5,7
57,29,8,10
57,118,5,0
57,119,19,54
57,94,60,88
57,51,3,4
57,95,5,8
57,74,3,4
57,52,23,27
57,96,3,4
57,30,46,61
57,31,14,19
57,97,19,28
57,32,17,23
57,98,8,10
57,55,9,10
57,99,5,7
57,56,36,42
57,78,3,5
57,79,7,11
57,57,47,55
57,13,3,0
57,37,8,11
57,39,15,20
57,19,156,173
57,120,107,258
57,121,46,33
57,100,16,24
57,3,5,6
57,4,9,9
57,5,4,4
57,105,3,4
57,108,22,33
57,40,3,4
57,42,3,4
57,20,72,84
57,43,4,5
58,66,3,4
58,45,0,13
58,24,3,4
58,48,8,16
58,27,23,30
58,49,6,12
58,28,14,19
58,29,29,33
58,95,5,7
58,30,3,4
58,75,3,4
58,97,213,314
58,98,7,10
58,11,73,67
58,99,12,18
58,78,3,4
58,56,3,4
58,12,265,249
58,35,5,6
58,79,5,7
58,36,3,4
58,37,13,17
58,38,11,15
58,39,8,10
58,18,19,22
58,19,60,70
58,120,0,4
58,100,4,6
58,2,21,22
58,101,5,7
58,3,387,401
58,102,3,4
58,5,4,0
58,106,3,4
58,8,140,126
58,108,3,4
58,84,5,7
58,40,9,12
58,41,15,20
58,20,23,27
58,42,8,10
58,21,3,0
58,87,3,5
59,23,52,61
59,46,3,5
59,24,24,28
59,47,8,13
59,48,2,4
59,27,13,17
59,28,33,43
59,112,7,0
59,114,11,0
59,118,8,0
59,119,0,1
59,70,3,4
59,73,3,4
59,95,5,7
59,96,93,130
59,97,259,381
59,98,43,63
59,76,3,4
59,54,3,4
59,55,8,9
59,33,5,6
59,11,147,139
59,78,4,8
59,12,121,113
59,36,3,4
59,37,15,20
59,38,4,5
59,17,5,6
59,18,43,50
59,19,35,41
59,2,17,17
59,3,16,17
59,5,4,4
59,6,312,313
59,7,2022,2115
59,8,1550,1530
59,9,15,14
59,108,2,4
59,85,1,5
59,41,18,24
59,42,18,24
59,43,14,18
60,44,8,9
60,22,15,17
60,23,130,143
60,24,3,4
60,47,8,15
60,25,4,5
60,49,5,8
60,27,10,13
60,118,24,3
60,70,4,6
60,94,5,7
60,95,21,26
60,96,14,21
60,97,6,9
60,10,82,77
60,32,13,17
60,33,11,15
60,11,274,250
60,12,220,203
60,36,43,57
60,16,11,10
60,17,105,122
60,2,58,58
60,3,19,20
60,4,76,74
60,5,104,100
60,6,6583,6877
60,7,5115,5325
60,106,9,13
60,8,2024,2100
60,108,3,5
60,9,566,535
60,109,4,0
60,85,5,8
60,41,35,46
60,42,31,41
60,86,3,4
60,20,5,19
60,87,10,15
61,22,120,140
61,45,6,10
61,46,2,4
61,47,9,15
61,25,34,39
61,26,12,14
61,48,5,9
61,27,14,17
61,29,7,9
61,110,3,0
61,111,3,0
61,116,3,0
61,117,19,0
61,118,13,1
61,93,13,19
61,72,3,4
61,94,3,4
61,95,9,13
61,74,3,4
61,96,17,25
61,75,3,4
61,10,43,41
61,33,11,15
61,11,100,92
61,35,16,21
61,36,29,38
61,15,43,51
61,16,89,103
61,17,28,33
61,19,3,4
61,1,406,365
61,2,411,403
61,4,391,394
61,103,3,4
61,5,8894,9172
61,105,3,4
61,6,2774,2899
61,106,9,14
61,107,6,9
61,8,19,17
61,108,5,7
61,9,220,208
61,40,11,15
61,41,5,6
61,20,3,4
61,21,12,14
61,87,2,4
62,45,32,55
62,24,50,58
62,25,5,6
62,47,2,4
62,48,2,4
62,26,38,44
62,27,8,9
62,93,8,12
62,94,3,4
62,95,4,6
62,96,3,4
62,10,111,105
62,11,7,7
62,33,21,28
62,34,17,22
62,35,39,51
62,36,9,12
62,15,286,332
62,16,141,151
62,39,11,14
62,19,105,122
62,0,706,732
62,100,3,4
62,1,533,551
62,2,260,266
62,3,402,418
62,4,117,121
62,5,135,141
62,106,3,4
62,8,88,91
62,9,34,32
62,109,8,0
62,20,7,8
62,21,43,50
63,44,4,6
63,45,16,27
63,23,59,69
63,24,123,147
63,26,35,41
63,27,27,31
63,115,22,0
63,92,3,4
63,93,10,15
63,94,7,11
63,51,8,14
63,52,4,6
63,32,16,21
63,33,81,107
63,34,271,355
63,12,17,18
63,35,47,62
63,13,26,27
63,14,11,13
63,15,12,13
63,38,30,39
63,19,212,238
63,0,478,491
63,2,368,385
63,3,1268,1313
63,105,11,16
63,6,10,10
63,106,3,4
63,7,297,301
63,8,24,25
63,108,3,0
63,20,7,9
64,24,3,4
64,69,4,6
64,47,7,12
64,27,25,29
64,115,18,0
64,92,6,9
64,95,4,6
64,32,3,4
64,11,2,5
64,33,19,25
64,12,21,22
64,34,724,953
64,13,20,21
64,37,3,4
64,38,24,32
64,39,20,26
64,17,6,7
64,18,34,40
64,19,145,169
64,1,9,9
64,3,26,24
64,102,3,4
64,4,1,0
64,104,3,4
