x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
23,78,38,27,64,415,46,60,168,22,118,210,531,3620,463,508,1674,479,4151
23,81,25,13,42,151,8,26,69,16,71,175,474,1584,36,319,656,193,2058
23,88,228,0,0,0,0,0,0,57,608,0,0,0,0,0,0,0,0
23,91,1223,3407,1330,23813,10156,2258,1923,464,3544,24802,8864,204683,106776,17801,14312,25143,213547
23,92,262,732,329,5511,2173,506,509,112,816,4678,2139,45499,22311,3936,3863,5840,47638
23,101,893,1491,668,24601,7417,2315,1822,107,2614,7049,2829,117646,37805,9247,8171,25269,120475
23,102,520,923,779,12928,4070,1037,890,163,1461,5166,3038,78645,31633,4226,4078,13707,81683
23,103,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
23,104,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
23,107,34,2,392,130,5,8,40,11,94,12,766,392,20,14,77,522,1158
23,108,11,8,308,26,4,0,3,7,32,24,684,90,28,0,8,334,774
23,109,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
23,110,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
23,111,26,0,0,0,0,0,0,10,59,0,0,0,0,0,0,0,0
23,112,8,0,100,60,11,4,0,5,20,0,328,437,75,19,0,160,765
24,75,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
24,77,18,37,44,304,29,25,131,13,57,358,348,2863,260,348,1378,348,3211
24,78,3,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
24,93,32,111,16,759,210,51,45,19,110,722,70,5811,1898,361,340,775,5881
24,94,43,0,0,0,0,0,0,24,144,0,0,0,0,0,0,0,0
24,98,998,2589,1124,43864,10394,4487,918,501,2894,8765,3506,189137,62224,15114,3580,44988,192643
24,99,129,186,16,2625,916,201,81,44,390,1054,43,15754,6974,947,356,2641,15797
24,100,123,85,35,1780,448,267,94,15,350,523,210,9788,2890,1284,480,1815,9998
24,102,5,8,0,73,44,0,0,3,12,53,0,706,500,0,0,73,706
24,104,13,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0
24,107,28,7,410,106,17,16,6,11,65,8,1094,485,168,33,9,516,1579
24,109,4,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
24,110,5,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
24,111,13,0,0,0,0,0,0,6,57,0,0,0,0,0,0,0,0
24,112,10,0,0,0,0,0,0,6,22,0,0,0,0,0,0,0,0
24,113,5,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
25,75,178,698,845,6652,2130,930,897,49,546,4534,5499,45664,15216,6215,7793,7497,51163
25,77,34,36,34,245,22,13,99,19,100,433,314,2340,255,117,1015,279,2654
25,86,2742,2276,1431,22061,2885,3780,3071,445,7981,8825,7462,112988,15562,21010,21496,23492,120450
25,87,3378,8145,3609,99617,22954,23149,5222,1246,9443,38401,18012,576931,137373,145373,34503,103226,594943
25,88,20,20,21,680,30,13,82,9,60,146,227,5331,327,112,768,701,5558
25,90,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
25,91,119,80,52,997,180,61,370,66,347,496,234,7474,1650,304,2680,1049,7708
25,93,5,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
25,95,70,308,63,1650,220,168,65,36,214,2101,260,10838,1529,1204,354,1713,11098
25,97,477,1003,664,18419,5435,1209,670,149,1417,4270,1575,83997,30523,4789,3109,19083,85572
25,98,38,88,37,1607,273,170,36,19,104,239,146,5730,1336,540,140,1644,5876
25,99,10,3,4,129,83,7,6,8,34,21,8,1011,697,32,36,133,1019
25,100,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
25,101,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
25,109,68,77,1666,3113,219,576,41,17,161,116,3777,3774,320,694,92,4779,7551
25,110,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
25,112,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
26,75,253,892,2243,4931,763,398,1669,48,591,5703,14530,32058,5512,2506,11035,7174,46588
26,76,5,3,4,55,9,9,17,3,14,51,42,873,261,93,160,59,915
26,84,2188,651,1247,18314,1750,1867,3719,320,6405,4818,9223,150166,17470,14809,31408,19561,159389
26,85,72,160,113,2250,404,351,671,17,195,1080,645,12483,2081,1682,4289,2363,13128
26,86,468,428,348,8422,850,915,3137,129,1246,2154,2235,58477,7828,5552,24477,8770,60712
26,88,38,76,10,916,273,52,35,14,116,472,61,7400,2908,383,420,926,7461
26,95,4,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
26,96,2,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
26,97,3,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
26,98,11,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0
26,100,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
26,106,22,3,113,64,25,28,4,8,43,8,445,381,284,55,21,177,826
26,109,18,0,0,0,0,0,0,4,118,0,0,0,0,0,0,0,0
26,110,5,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0
26,111,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
27,74,15,0,0,0,0,0,0,9,46,0,0,0,0,0,0,0,0
27,84,81,167,26,1096,156,256,157,25,231,1121,128,8704,1438,2278,1160,1122,8832
27,85,18,0,0,0,0,0,0,5,44,0,0,0,0,0,0,0,0
27,86,200,102,198,3201,266,433,1017,53,492,575,1126,21223,2159,2821,7104,3399,22349
27,97,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
27,104,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
27,105,6,0,32,21,4,6,0,4,19,0,86,91,20,12,0,53,177
27,109,17,0,0,0,0,0,0,5,47,0,0,0,0,0,0,0,0
27,110,4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
27,112,10,0,0,0,0,0,0,5,24,0,0,0,0,0,0,0,0
28,73,57,49,91,616,64,102,115,31,181,424,539,5060,597,677,1078,707,5599
28,75,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
28,82,28,0,30,94,14,13,20,10,84,0,195,963,152,110,182,124,1158
28,83,298,275,693,6229,566,707,402,97,776,1745,4323,42454,4857,4735,2727,6922,46777
28,84,1708,3599,4107,43504,4184,7243,4587,534,4712,20570,22541,285430,33189,45315,27135,47611,307971
28,85,337,210,160,4710,533,572,1848,71,837,1435,1038,36357,4397,3992,14401,4870,37395
28,87,432,1067,210,9303,3678,235,255,159,1268,8276,1373,76564,36516,1406,1481,9513,77937
28,94,96,46,1589,1956,211,194,133,14,227,87,2924,3067,396,272,213,3545,5991
28,97,13,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0
28,108,3,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
28,111,4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
29,72,15,4,13,107,9,16,45,8,42,36,130,1116,109,206,506,120,1246
29,73,2,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
29,75,564,377,1540,8425,731,422,3727,166,1739,3037,12693,74060,6773,4480,34719,9965,86753
29,79,147,207,403,3406,487,38,773,55,451,1393,2171,25440,4481,276,5196,3809,27611
29,80,3017,2589,9078,58940,10364,736,8790,1410,9045,20188,62054,467943,106205,5775,68617,68018,529997
29,82,85,99,66,1016,157,76,156,34,246,752,432,8573,1528,498,1272,1082,9005
29,83,13,15,58,323,43,81,13,10,40,201,299,2199,431,541,53,381,2498
29,84,58,29,130,1209,93,311,78,22,167,218,819,8902,738,2112,590,1339,9721
29,86,433,0,0,0,0,0,0,120,1097,0,0,0,0,0,0,0,0
29,94,3,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
29,95,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
29,97,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
29,99,25,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0
29,106,11,0,0,0,0,0,0,4,34,0,0,0,0,0,0,0,0
29,107,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
29,108,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
29,111,13,0,0,0,0,0,0,4,31,0,0,0,0,0,0,0,0
30,70,12,9,29,175,12,24,62,8,39,104,217,1494,95,188,629,204,1711
30,71,114,93,270,2280,140,162,1010,16,255,488,1267,18550,1104,906,7013,2550,19817
30,73,121,40,68,371,73,17,140,22,325,277,514,3394,810,257,1279,439,3908
30,75,48,39,96,663,80,63,310,27,155,241,765,5314,731,679,2364,759,6079
30,78,245,281,418,4512,1399,48,416,86,735,2598,3049,41741,16354,329,3417,4930,44790
30,79,247,403,458,5392,1022,71,454,96,712,2546,3094,42758,10501,490,3519,5850,45852
30,80,125,70,335,2173,370,53,219,43,395,509,1691,16687,3582,537,1843,2508,18378
30,81,848,915,2070,18416,1847,999,3763,245,2443,6727,14838,137084,16367,5850,29383,20486,151922
30,82,3,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
30,87,1,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0
30,89,8,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0
30,94,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
30,95,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
30,105,8,18,121,593,77,66,1,8,34,100,190,1151,147,71,1,714,1341
30,106,55,0,0,0,0,0,0,11,148,0,0,0,0,0,0,0,0
30,107,33,142,1477,5567,282,443,32,7,74,195,2329,6256,393,632,37,7044,8585
30,111,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
30,112,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
31,69,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
31,70,116,211,260,2117,308,300,486,63,375,1912,1575,17223,2925,2381,4519,2377,18798
31,71,4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
31,72,91,186,175,1658,401,78,603,43,274,1526,1391,15136,4106,641,5807,1833,16527
31,74,105,114,265,1754,275,75,812,62,358,998,2066,16852,2921,556,8247,2019,18918
31,76,1871,17873,12765,97252,18802,3248,5927,314,4796,97154,43452,478843,125876,16218,29619,110017,522295
31,77,51,18,57,987,182,4,23,19,156,153,325,6851,1659,30,219,1044,7176
31,78,5570,13167,14211,146800,42964,4279,7966,820,16648,98728,84467,1198686,424616,31196,55142,161011,1283153
31,79,75,40,137,730,111,11,79,15,210,266,915,5067,1240,65,575,867,5982
31,80,12,4,15,157,0,18,101,8,28,56,101,1329,0,203,738,172,1430
31,81,62,65,326,1192,212,68,212,19,186,515,2789,8787,1751,368,1436,1518,11576
31,83,45,105,29,1039,360,51,40,23,127,743,172,7707,3383,292,282,1068,7879
31,84,10,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0
31,86,12,22,942,656,154,50,36,3,69,40,1773,1397,299,90,72,1598,3170
31,95,23,16,97,586,83,66,6,13,59,39,149,1009,176,123,6,683,1158
31,96,125,146,754,17924,645,556,65,11,285,153,1014,18960,810,681,81,18678,19974
31,103,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
31,105,24,0,0,0,0,0,0,7,81,0,0,0,0,0,0,0,0
31,106,11,0,0,0,0,0,0,5,31,0,0,0,0,0,0,0,0
31,108,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
31,111,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
31,112,5,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0
31,119,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
32,69,5,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0
32,70,217,295,916,3880,636,789,529,110,632,2354,5388,26322,5748,5195,3991,4796,31710
32,72,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
32,73,179,143,371,3455,647,166,877,97,574,1120,3171,28461,6060,1161,7883,3826,31632
32,74,279,620,1164,6128,1175,236,1446,161,972,5284,9221,52050,11826,1859,12453,7292,61271
32,75,5157,17352,48853,325471,33748,19828,11568,2215,13560,77687,124779,979673,164956,54944,51099,374324,1104452
32,76,271,490,619,6549,1199,250,383,117,745,3056,3374,42944,11330,1187,2458,7168,46318
32,77,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
32,78,657,757,2662,12257,2755,176,1523,287,1897,5324,18822,99323,27913,1156,12729,14919,118145
32,79,209,315,788,4183,907,119,410,93,621,2320,5479,31871,9011,680,3068,4971,37350
32,80,172,190,234,4658,353,141,732,37,458,1430,1271,33316,3957,1076,6127,4892,34587
32,81,31,0,0,0,0,0,0,18,105,0,0,0,0,0,0,0,0
32,83,51,33,5,314,96,8,53,16,141,240,30,2189,785,74,350,319,2219
32,87,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
32,88,7,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0
32,92,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
32,94,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
32,95,22,21,83,856,72,123,28,15,67,24,129,1368,135,218,32,939,1497
32,96,59,107,492,16159,221,506,55,6,113,151,678,17021,347,761,55,16651,17699
32,99,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
32,104,44,0,0,0,0,0,0,5,99,0,0,0,0,0,0,0,0
32,105,3,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0
32,106,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
32,107,4,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0
32,111,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
32,112,4,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0
32,115,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
32,116,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
32,117,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
33,72,374,492,1098,6334,728,268,3045,88,968,4370,8805,53270,7902,2477,24132,7432,62075
33,74,99,89,527,4273,498,310,84,60,255,285,1610,14501,2224,926,301,4800,16111
33,75,409,484,1209,18067,2035,1313,243,294,1155,2082,4098,63607,10927,4491,808,19276,67705
33,76,10,0,6,204,23,53,2,5,28,0,16,1045,222,212,6,210,1061
33,77,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
33,78,22,17,32,431,94,30,18,17,65,174,129,2958,893,118,108,463,3087
33,79,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
33,80,42,22,42,897,352,42,126,18,142,126,151,7698,3691,292,1148,939,7849
33,82,80,61,36,1257,354,79,65,31,208,273,311,8554,3162,410,426,1293,8865
33,85,15,0,0,0,0,0,0,5,31,0,0,0,0,0,0,0,0
33,86,2,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
33,87,7,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0
33,89,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
33,90,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
33,94,53,123,139,1757,334,247,12,14,120,683,281,4467,744,679,48,1896,4748
33,95,16,0,0,0,0,0,0,5,40,0,0,0,0,0,0,0,0
33,106,4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
33,109,6,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0
33,110,24,0,0,0,0,0,0,1,52,0,0,0,0,0,0,0,0
33,112,6,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0
33,113,2,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
33,115,54,0,0,0,0,0,0,2,153,0,0,0,0,0,0,0,0
33,117,4,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
33,120,3,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
34,67,77,57,83,801,104,167,291,37,197,517,930,7310,834,1408,3165,884,8240
34,71,28,0,0,0,0,0,0,6,84,0,0,0,0,0,0,0,0
34,72,303,183,781,4426,685,80,1804,154,886,1721,6218,39694,7580,664,15845,5207,45912
34,73,2296,3130,7066,46795,7916,1253,6764,809,6394,19214,40889,333478,72391,7027,50810,53861,374367
34,74,160,107,469,3837,569,65,561,87,521,707,2922,28970,5677,392,4599,4306,31892
34,75,13,0,0,0,0,0,0,4,40,0,0,0,0,0,0,0,0
34,76,33,28,38,432,146,29,0,19,99,280,231,3422,1432,187,0,470,3653
34,77,12,0,0,0,0,0,0,7,35,0,0,0,0,0,0,0,0
34,78,10,4,18,74,28,3,3,9,35,16,124,605,294,14,30,92,729
34,79,214,232,476,3293,1150,57,641,90,657,1952,3350,29371,12040,572,5402,3769,32721
34,80,314,827,650,6622,2256,109,1107,88,813,5696,4290,49838,19295,582,8119,7272,54128
34,81,68,72,25,1107,219,55,78,17,170,450,89,6585,1428,359,475,1132,6674
34,86,44,0,0,0,0,0,0,2,90,0,0,0,0,0,0,0,0
34,88,4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
34,89,6,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0
34,92,5,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
34,93,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
34,94,6,3,21,184,25,8,0,4,12,3,35,446,67,14,0,205,481
34,101,8,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
34,102,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0
34,107,3,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0
34,110,27,0,0,0,0,0,0,8,59,0,0,0,0,0,0,0,0
34,111,8,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0
34,112,19,0,0,0,0,0,0,1,55,0,0,0,0,0,0,0,0
34,113,20,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0
34,114,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
34,117,9,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0
34,119,6,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0
34,120,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
35,66,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
35,70,4,15,0,54,2,10,9,4,16,182,0,542,14,119,81,54,542
35,71,228,219,281,4025,444,75,2183,106,707,1991,2141,36768,4781,761,20108,4306,38909
35,73,358,343,604,5077,1257,154,716,104,953,2327,4149,41364,12566,986,6120,5681,45513
35,75,16,0,0,0,0,0,0,9,43,0,0,0,0,0,0,0,0
35,76,5,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0
35,77,18,0,0,0,0,0,0,8,51,0,0,0,0,0,0,0,0
35,78,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
35,79,266,182,493,4984,1217,261,677,138,789,1419,3593,42062,12768,2185,5338,5477,45655
35,81,351,358,377,8523,2031,421,2534,38,1021,2102,2759,52193,10488,1673,20834,8900,54952
35,87,146,43,1658,3103,225,1493,125,14,301,104,4282,4695,338,1758,433,4761,8977
35,88,8,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0
35,90,27,39,425,737,92,147,24,6,64,57,1171,1624,139,331,31,1162,2795
35,95,11,2,2,395,28,44,3,5,25,4,2,650,44,59,30,397,652
35,99,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
35,102,10,3,25,256,50,36,0,6,30,11,65,832,296,67,0,281,897
35,105,2500,0,0,0,0,0,0,1,5000,0,0,0,0,0,0,0,0
35,108,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
35,111,123,0,0,0,0,0,0,17,356,0,0,0,0,0,0,0,0
35,112,75,0,0,0,0,0,0,7,158,0,0,0,0,0,0,0,0
35,115,5,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
35,116,13,0,0,0,0,0,0,2,26,0,0,0,0,0,0,0,0
35,117,6,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0
36,65,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
36,70,544,444,1072,7485,595,296,4576,175,1584,3673,10519,67829,6292,2256,41381,8557,78348
36,71,511,492,979,7211,659,129,2312,168,1423,4182,7964,59770,7451,1645,19545,8190,67734
36,72,525,354,860,7416,954,174,1901,156,1396,3046,5423,61563,9697,986,17113,8276,66986
36,73,22,0,0,0,0,0,0,6,46,0,0,0,0,0,0,0,0
36,74,29,55,11,540,162,21,4,12,83,310,77,3752,1572,145,16,551,3829
36,76,16,61,15,544,166,22,1,8,46,426,43,4075,1645,96,1,559,4118
36,77,9,0,0,0,0,0,0,4,33,0,0,0,0,0,0,0,0
36,78,26,22,25,495,161,26,6,13,69,83,63,3144,1573,108,52,520,3207
36,80,1602,3413,3471,50536,10944,1476,4121,300,4234,16615,14262,282139,61245,5561,20565,54007,296401
36,81,10,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0
36,95,18,0,0,0,0,0,0,5,37,0,0,0,0,0,0,0,0
36,96,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
36,99,25,15,73,1967,171,203,19,15,80,27,162,3446,343,344,21,2040,3608
36,110,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
36,111,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
36,112,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
36,113,288,468,2120,10968,1206,356,201,35,745,567,4211,14553,1831,498,356,13088,18764
36,114,39,0,0,0,0,0,0,2,72,0,0,0,0,0,0,0,0
36,115,8,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0
36,121,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
36,123,17,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0
37,68,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
37,69,129,56,161,970,74,5,451,27,386,588,1221,8458,872,26,3960,1131,9679
37,70,4501,8717,27359,132769,15048,4154,24246,847,12121,46082,130398,780072,106974,18430,171485,160128,910470
37,71,1319,821,10229,30947,2768,236,8038,253,3462,6530,64056,230743,27457,1645,60189,41176,294799
37,72,11,0,0,0,0,0,0,5,32,0,0,0,0,0,0,0,0
37,73,7,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0
37,74,11,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0
37,77,13,0,0,68,32,5,4,9,45,0,0,663,401,55,20,68,663
37,78,271,376,1050,8416,2504,280,706,100,729,1993,5925,41426,18478,913,4930,9466,47351
37,79,390,602,466,9671,2949,411,678,101,1052,3194,2581,53730,17513,1564,3654,10137,56311
37,80,372,700,627,7358,1367,149,494,111,982,4831,3509,50172,12537,704,3199,7985,53681
37,95,7,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
37,103,27,32,132,1975,91,85,5,11,64,50,217,3163,149,270,5,2107,3380
37,104,63,0,0,0,0,0,0,3,127,0,0,0,0,0,0,0,0
37,105,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
37,106,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
37,107,2,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0
37,110,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
37,111,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
37,112,23,0,0,0,0,0,0,6,51,0,0,0,0,0,0,0,0
37,113,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
37,115,17,0,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0
37,119,15,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0
37,120,7,0,0,0,0,0,0,2,36,0,0,0,0,0,0,0,0
37,122,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
38,68,6,11,24,103,12,10,29,4,18,35,142,801,135,54,195,127,943
38,69,2422,3733,5753,50893,9779,2122,13102,342,6877,28080,42616,389035,85603,15605,97494,56646,431651
38,70,274,44,510,1231,159,24,163,40,833,246,3598,8705,1579,188,1084,1741,12303
38,71,9,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0
38,72,60,55,178,688,218,11,17,22,152,372,1273,6215,2411,79,202,866,7488
38,73,9,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0
38,74,17,0,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0
38,75,22,0,0,0,0,0,0,6,49,0,0,0,0,0,0,0,0
38,76,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
38,77,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
38,78,37,49,35,556,163,4,173,15,85,310,215,4664,1546,34,1362,591,4879
38,79,6,7,0,97,47,0,12,4,16,69,0,954,579,0,94,97,954
38,80,2,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
38,81,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
38,95,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
38,97,120,312,435,13407,908,721,75,37,263,542,679,21072,1829,1171,112,13842,21751
38,98,30,61,42,3185,326,391,12,12,77,114,60,5515,667,742,18,3227,5575
38,100,10,29,65,598,63,56,0,4,22,73,111,1270,205,93,0,663,1381
38,101,2,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
38,102,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
38,103,175,273,1409,15699,664,786,96,83,475,471,2134,22665,1174,1218,128,17108,24799
38,104,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
38,110,7,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0
38,111,20,0,95,248,8,41,0,6,50,0,171,295,8,52,0,343,466
38,118,105,0,0,0,0,0,0,3,210,0,0,0,0,0,0,0,0
38,119,6,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
38,120,10,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0
38,121,6,0,0,0,0,0,0,2,42,0,0,0,0,0,0,0,0
38,122,5,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
38,123,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
38,125,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
39,69,1052,1764,1824,18071,4010,454,1930,262,2801,13844,13221,141727,36321,3165,14510,19895,154948
39,71,24,33,101,389,122,60,21,5,52,147,227,2118,1142,222,68,490,2345
39,72,6,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
39,74,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
39,75,4,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
39,76,5,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
39,77,220,375,503,5334,1575,167,493,63,630,1763,2225,27342,10413,566,2325,5837,29567
39,78,335,376,539,7166,2612,106,498,155,1005,2834,3429,59354,27613,650,3636,7705,62783
