x,y,resolution,ms_pop
3898500,3056000,125,39
3898500,3056125,125,89
3898500,3081250,125,47
3898500,3081375,125,56
3898500,3103750,125,47
3898500,3103875,125,18
3898500,3104000,125,31
3898500,3104125,125,44
3898500,3104250,125,26
3898500,3104375,125,46
3898500,3106250,125,64
3898500,3106375,125,25
3898500,3112000,125,65
3898500,3112125,125,52
3898500,3112375,125,38
3898500,3112500,125,41
3898500,3116500,125,28
3898500,3116625,125,58
3898500,3116750,125,13
3898500,3116875,125,52
3898500,3121250,125,12
3898500,3121375,125,13
3898500,3132250,125,19
3898500,3132375,125,22
3898500,3132500,125,67
3898500,3132625,125,28
3898500,3132750,125,36
3898500,3132875,125,21
3898625,3055500,125,75
3898625,3055625,125,69
3898625,3056000,125,49
3898625,3056125,125,62
3898625,3081250,125,30
3898625,3081375,125,56
3898625,3103875,125,37
3898625,3104000,125,31
3898625,3104125,125,61
3898625,3104250,125,24
3898625,3104375,125,24
3898625,3106250,125,35
3898625,3106375,125,63
3898625,3112000,125,68
3898625,3112125,125,29
3898625,3112375,125,48
3898625,3112500,125,64
3898625,3116500,125,66
3898625,3116625,125,29
3898625,3116750,125,51
3898625,3116875,125,28
3898625,3121250,125,33
3898625,3121375,125,14
3898625,3132250,125,19
3898625,3132375,125,58
3898625,3132500,125,51
3898625,3132625,125,30
3898625,3132750,125,62
3898625,3132875,125,16
3898750,3056250,125,86
3898750,3056375,125,45
3898750,3081250,125,23
3898750,3081375,125,21
3898750,3103750,125,30
3898750,3103875,125,50
3898750,3104500,125,46
3898750,3104625,125,63
3898750,3106750,125,55
3898750,3106875,125,37
3898750,3112250,125,36
3898750,3112375,125,11
3898750,3112750,125,82
3898750,3112875,125,53
3898750,3116500,125,24
3898750,3116625,125,71
3898750,3132750,125,48
3898750,3132875,125,30
3898750,3135500,125,56
3898750,3135625,125,51
3898750,3135750,125,54
3898750,3135875,125,65
3898875,3056250,125,47
3898875,3056375,125,58
3898875,3081250,125,22
3898875,3081375,125,26
3898875,3103750,125,34
3898875,3103875,125,48
3898875,3104500,125,13
3898875,3104625,125,44
3898875,3106750,125,27
3898875,3112375,125,89
3898875,3112750,125,86
3898875,3112875,125,74
3898875,3116500,125,41
3898875,3116625,125,19
3898875,3132750,125,37
3898875,3132875,125,91
3898875,3135500,125,40
3898875,3135625,125,28
3898875,3135750,125,56
3899000,3056000,125,48
3899000,3056125,125,18
3899000,3081500,125,20
3899000,3081625,125,25
3899000,3101000,125,28
3899000,3101125,125,34
3899000,3104000,125,12
3899000,3104125,125,41
3899000,3112000,125,27
3899000,3112125,125,92
3899000,3112250,125,57
3899000,3112375,125,51
3899000,3113000,125,56
3899000,3113125,125,69
3899000,3127000,125,34
3899000,3127125,125,21
3899000,3127250,125,45
3899000,3127375,125,52
3899000,3127500,125,30
3899000,3127625,125,37
3899000,3127750,125,41
3899000,3127875,125,47
3899000,3128000,125,75
3899000,3128125,125,42
3899000,3132500,125,13
3899000,3132625,125,74
3899000,3132750,125,52
3899000,3132875,125,38
3899125,3056000,125,97
3899125,3056125,125,92
3899125,3081500,125,10
3899125,3081625,125,77
3899125,3101000,125,13
3899125,3101125,125,35
3899125,3104000,125,21
3899125,3104125,125,52
3899125,3112000,125,14
3899125,3112250,125,52
3899125,3112375,125,62
3899125,3113000,125,26
3899125,3113125,125,19
3899125,3127000,125,22
3899125,3127125,125,10
3899125,3127250,125,28
3899125,3127375,125,24
3899125,3127500,125,24
3899125,3127625,125,40
3899125,3127750,125,63
3899125,3127875,125,62
3899125,3128000,125,27
3899125,3128125,125,13
3899125,3132500,125,12
3899125,3132625,125,40
3899125,3132750,125,62
3899125,3132875,125,21
3899250,3041000,125,62
3899250,3041125,125,34
3899250,3041250,125,12
3899250,3041375,125,17
3899250,3056250,125,26
3899250,3056375,125,49
3899250,3081625,125,69
3899250,3104250,125,14
3899250,3104375,125,27
3899250,3104500,125,31
3899250,3104625,125,48
3899250,3112250,125,42
3899250,3112375,125,74
3899250,3112750,125,36
3899250,3112875,125,39
3899250,3127500,125,27
3899250,3127625,125,38
3899250,3127750,125,32
3899250,3127875,125,64
3899250,3128000,125,41
3899250,3128125,125,28
3899375,3041000,125,17
3899375,3041125,125,50
3899375,3041250,125,34
3899375,3041375,125,33
3899375,3056250,125,31
3899375,3056375,125,44
3899375,3081500,125,28
3899375,3081625,125,101
3899375,3104250,125,11
3899375,3104375,125,23
3899375,3104500,125,40
3899375,3104625,125,23
3899375,3112250,125,80
3899375,3112375,125,68
3899375,3112750,125,66
3899375,3112875,125,58
3899375,3127500,125,70
3899375,3127625,125,45
3899375,3127750,125,67
3899375,3127875,125,52
3899375,3128000,125,104
3899375,3128125,125,77
3899500,3081500,125,36
3899500,3081625,125,64
3899500,3104500,125,46
3899500,3104625,125,25
3899500,3104750,125,26
3899500,3104875,125,23
3899500,3112000,125,14
3899500,3112125,125,55
3899500,3112250,125,52
3899500,3112375,125,27
3899500,3112500,125,60
3899500,3112625,125,67
3899500,3112750,125,45
3899500,3112875,125,19
3899500,3127000,125,67
3899500,3127125,125,65
3899500,3127500,125,66
3899500,3127625,125,23
3899500,3127875,125,102
3899625,3081500,125,74
3899625,3081625,125,82
3899625,3104500,125,13
3899625,3104625,125,100
3899625,3104875,125,16
3899625,3112000,125,14
3899625,3112125,125,46
3899625,3112250,125,38
3899625,3112375,125,71
3899625,3112500,125,72
3899625,3112625,125,36
3899625,3112750,125,42
3899625,3112875,125,33
3899625,3127000,125,52
3899625,3127125,125,22
3899625,3127500,125,52
3899625,3127625,125,16
3899625,3127875,125,71
3899750,3072250,125,48
3899750,3072375,125,29
3899750,3081500,125,152
3899750,3081625,125,13
3899750,3089250,125,21
3899750,3089375,125,18
3899750,3104500,125,24
3899750,3104625,125,44
3899750,3105250,125,73
3899750,3105375,125,23
3899750,3109500,125,18
3899750,3109625,125,110
3899750,3109750,125,20
3899750,3109875,125,54
3899750,3112500,125,63
3899750,3112625,125,31
3899750,3127000,125,24
3899750,3127125,125,18
3899750,3127250,125,21
3899750,3127375,125,34
3899750,3127625,125,75
3899875,3072250,125,15
3899875,3072375,125,19
3899875,3081500,125,22
3899875,3089250,125,38
3899875,3089375,125,28
3899875,3104500,125,55
3899875,3105250,125,37
3899875,3105375,125,42
3899875,3109500,125,35
3899875,3109625,125,57
3899875,3109750,125,23
3899875,3109875,125,25
3899875,3112500,125,95
3899875,3112625,125,40
3899875,3127000,125,38
3899875,3127125,125,51
3899875,3127250,125,80
3899875,3127375,125,105
3899875,3127500,125,87
3899875,3127625,125,31
3900000,3092250,125,31
3900000,3092375,125,18
3900000,3096500,125,28
3900000,3096750,125,102
3900000,3096875,125,19
3900000,3097500,125,13
3900000,3101000,125,22
3900000,3101125,125,20
3900000,3101250,125,34
3900000,3101375,125,52
3900000,3107000,125,38
3900000,3107125,125,50
3900000,3107500,125,89
3900000,3107625,125,40
3900000,3109500,125,74
3900000,3109625,125,39
3900000,3117500,125,27
3900000,3117625,125,17
3900000,3127250,125,51
3900125,3092375,125,50
3900125,3096500,125,37
3900125,3096625,125,42
3900125,3096875,125,69
3900125,3097500,125,123
3900125,3097625,125,124
3900125,3097875,125,32
3900125,3101000,125,48
3900125,3101125,125,33
3900125,3101250,125,51
3900125,3101375,125,32
3900125,3107000,125,43
3900125,3107125,125,23
3900125,3107500,125,73
3900125,3107625,125,57
3900125,3109500,125,42
3900125,3109625,125,25
3900125,3117500,125,30
3900125,3117625,125,33
3900125,3127625,125,69
3900250,3092750,125,70
3900250,3092875,125,18
3900250,3096500,125,27
3900250,3096625,125,114
3900250,3096875,125,55
3900250,3097500,125,72
3900250,3097750,125,94
3900250,3097875,125,34
3900250,3098000,125,48
3900250,3098125,125,18
3900250,3098250,125,51
3900250,3098375,125,49
3900250,3098500,125,37
3900250,3098625,125,60
3900250,3098750,125,28
3900250,3098875,125,57
3900250,3101000,125,14
3900250,3101125,125,36
3900250,3101250,125,65
3900250,3101375,125,31
3900250,3102000,125,67
3900250,3102125,125,61
3900250,3107000,125,56
3900250,3107125,125,44
3900250,3107500,125,45
3900250,3107625,125,96
3900250,3117500,125,50
3900250,3117625,125,29
3900250,3118500,125,34
3900250,3118625,125,28
3900250,3118750,125,46
3900250,3118875,125,41
3900250,3126250,125,41
3900250,3126375,125,38
3900250,3126500,125,35
3900250,3126625,125,92
3900250,3127000,125,86
3900250,3127125,125,95
3900250,3127375,125,34
3900250,3127500,125,25
3900250,3127625,125,21
3900250,3127750,125,23
3900250,3127875,125,63
3900375,3092750,125,32
3900375,3092875,125,26
3900375,3096500,125,20
3900375,3096625,125,94
3900375,3097625,125,70
3900375,3097875,125,36
3900375,3098000,125,122
3900375,3098125,125,80
3900375,3098250,125,76
3900375,3098750,125,108
3900375,3098875,125,85
3900375,3101000,125,37
3900375,3101125,125,31
3900375,3101250,125,59
3900375,3101375,125,48
3900375,3102000,125,73
3900375,3102125,125,22
3900375,3107000,125,55
3900375,3107125,125,61
3900375,3107500,125,12
3900375,3107625,125,21
3900375,3117500,125,34
3900375,3117625,125,15
3900375,3118500,125,50
3900375,3118625,125,57
3900375,3118750,125,42
3900375,3118875,125,13
3900375,3126250,125,71
3900375,3126500,125,22
3900375,3126625,125,43
3900375,3127125,125,83
3900375,3127250,125,84
3900375,3127375,125,101
3900375,3127625,125,52
3900375,3127875,125,86
3900500,3047000,125,30
3900500,3047125,125,18
3900500,3069500,125,40
3900500,3069625,125,28
3900500,3069750,125,29
3900500,3069875,125,25
3900500,3082000,125,66
3900500,3096500,125,101
3900500,3096625,125,86
3900500,3096750,125,84
3900500,3096875,125,11
3900500,3097500,125,56
3900500,3098000,125,69
3900500,3098125,125,57
3900500,3098250,125,67
3900500,3098375,125,76
3900500,3107000,125,44
3900500,3107125,125,45
3900500,3107250,125,43
3900500,3107375,125,27
3900500,3117250,125,35
3900500,3117375,125,60
3900500,3117500,125,55
3900500,3117625,125,20
3900500,3117750,125,32
3900500,3117875,125,38
3900500,3118000,125,52
3900500,3118125,125,26
3900500,3126250,125,13
3900500,3126500,125,33
3900500,3126625,125,123
3900500,3127500,125,99
3900500,3127625,125,50
3900500,3128000,125,145
3900500,3128125,125,58
3900500,3128250,125,37
3900500,3128375,125,70
3900500,3128500,125,74
3900500,3128625,125,55
3900500,3130250,125,27
3900500,3130375,125,24
3900625,3047000,125,51
3900625,3047125,125,38
3900625,3069500,125,29
3900625,3069625,125,18
3900625,3069750,125,49
3900625,3069875,125,31
3900625,3096500,125,31
3900625,3096750,125,124
3900625,3096875,125,27
3900625,3097500,125,46
3900625,3097750,125,71
3900625,3098000,125,106
3900625,3098125,125,44
3900625,3098250,125,83
3900625,3098375,125,92
3900625,3107000,125,38
3900625,3107125,125,30
3900625,3107250,125,57
3900625,3107375,125,68
3900625,3117250,125,37
3900625,3117375,125,63
3900625,3117500,125,43
3900625,3117625,125,29
3900625,3117750,125,43
3900625,3117875,125,55
3900625,3118000,125,84
3900625,3118125,125,58
3900625,3126250,125,17
3900625,3126375,125,73
3900625,3126500,125,66
3900625,3126625,125,43
3900625,3127375,125,14
3900625,3127500,125,61
3900625,3127625,125,45
3900625,3128000,125,156
3900625,3128250,125,60
3900625,3128375,125,11
3900625,3128500,125,18
3900625,3128625,125,58
3900625,3130250,125,21
3900625,3130375,125,21
3900750,3069000,125,76
3900750,3069125,125,54
3900750,3069500,125,27
3900750,3069625,125,114
3900750,3069750,125,52
3900750,3069875,125,49
3900750,3082125,125,60
3900750,3082375,125,65
3900750,3096500,125,91
3900750,3097750,125,111
3900750,3097875,125,55
3900750,3098000,125,73
3900750,3098250,125,63
3900750,3107750,125,14
3900750,3107875,125,36
3900750,3117250,125,39
3900750,3117375,125,77
3900750,3117500,125,78
3900750,3117625,125,45
3900750,3117750,125,64
3900750,3117875,125,68
3900750,3118000,125,52
3900750,3118250,125,40
3900750,3118375,125,21
3900750,3126000,125,48
3900750,3126125,125,18
3900750,3126250,125,39
3900750,3126375,125,38
3900750,3126750,125,16
3900750,3126875,125,158
3900750,3127000,125,115
3900750,3127500,125,80
3900750,3127625,125,100
3900750,3127750,125,70
3900750,3127875,125,44
3900750,3128250,125,40
3900750,3128375,125,37
3900750,3128875,125,66
3900875,3069000,125,90
3900875,3069125,125,60
3900875,3069500,125,18
3900875,3069625,125,90
3900875,3069750,125,26
3900875,3069875,125,13
3900875,3082000,125,139
3900875,3082125,125,29
3900875,3082250,125,86
3900875,3082375,125,48
3900875,3096500,125,18
3900875,3096625,125,31
3900875,3097875,125,21
3900875,3098000,125,46
3900875,3098250,125,30
3900875,3098375,125,49
3900875,3107750,125,33
3900875,3107875,125,19
3900875,3117250,125,36
3900875,3117375,125,58
3900875,3117750,125,67
3900875,3117875,125,56
3900875,3118000,125,56
3900875,3118125,125,80
3900875,3118250,125,55
3900875,3118375,125,65
3900875,3126000,125,24
3900875,3126125,125,52
3900875,3126250,125,20
3900875,3126375,125,104
3900875,3126750,125,46
3900875,3126875,125,24
3900875,3127000,125,98
3900875,3127250,125,160
3900875,3127625,125,72
3900875,3127750,125,83
3900875,3127875,125,44
3900875,3128250,125,30
3900875,3128375,125,25
3900875,3128875,125,58
3901000,3067750,125,54
3901000,3067875,125,91
3901000,3068000,125,13
3901000,3068125,125,10
3901000,3068750,125,50
3901000,3068875,125,115
3901000,3069000,125,67
3901000,3069125,125,54
3901000,3081750,125,67
3901000,3081875,125,132
3901000,3096500,125,42
3901000,3096625,125,64
3901000,3109125,125,72
3901000,3109250,125,63
3901000,3117750,125,73
3901000,3117875,125,52
3901000,3118000,125,50
3901000,3118125,125,76
3901000,3118250,125,66
3901000,3118375,125,41
3901000,3126000,125,29
3901000,3126125,125,25
3901000,3126250,125,90
3901000,3126500,125,98
3901000,3126625,125,62
3901000,3126750,125,38
3901000,3127000,125,65
3901000,3127125,125,51
3901000,3128500,125,20
3901000,3128625,125,53
3901000,3128750,125,129
3901000,3128875,125,57
3901125,3067750,125,53
3901125,3067875,125,52
3901125,3068125,125,18
3901125,3068750,125,64
3901125,3068875,125,95
3901125,3069000,125,21
3901125,3069125,125,43
3901125,3081750,125,73
3901125,3081875,125,81
3901125,3096500,125,24
3901125,3096625,125,19
3901125,3109000,125,63
3901125,3109375,125,93
3901125,3117750,125,35
3901125,3117875,125,68
3901125,3118000,125,82
3901125,3118125,125,55
3901125,3118250,125,69
3901125,3118375,125,35
3901125,3126000,125,52
3901125,3126125,125,27
3901125,3126250,125,28
3901125,3126375,125,58
3901125,3126500,125,127
3901125,3126625,125,44
3901125,3126750,125,54
3901125,3126875,125,55
3901125,3127000,125,134
3901125,3127250,125,83
3901125,3128500,125,12
3901125,3128625,125,73
3901125,3128750,125,86
3901125,3128875,125,40
3901250,3052750,125,95
3901250,3052875,125,32
3901250,3067875,125,89
3901250,3068250,125,47
3901250,3068375,125,100
3901250,3068750,125,42
3901250,3068875,125,34
3901250,3069000,125,24
3901250,3069125,125,98
3901250,3069250,125,102
3901250,3069375,125,84
3901250,3096500,125,119
3901250,3096625,125,29
3901250,3105000,125,45
3901250,3105125,125,70
3901250,3105250,125,75
3901250,3105375,125,74
3901250,3109000,125,101
3901250,3109375,125,71
3901250,3109500,125,78
3901250,3109625,125,57
3901250,3109750,125,77
3901250,3109875,125,20
3901250,3116250,125,42
3901250,3116375,125,74
3901250,3118250,125,31
3901250,3118375,125,60
3901250,3126000,125,64
3901250,3126125,125,32
3901250,3126250,125,36
3901250,3126375,125,54
3901250,3126500,125,78
3901250,3126625,125,28
3901250,3126750,125,31
3901250,3126875,125,64
3901250,3127000,125,62
3901250,3127125,125,69
3901250,3127375,125,35
3901250,3128750,125,51
3901250,3129000,125,38
3901250,3129125,125,15
3901250,3136000,125,25
3901250,3136125,125,40
3901375,3052875,125,33
3901375,3067750,125,29
3901375,3067875,125,45
3901375,3068250,125,12
3901375,3068375,125,97
3901375,3068750,125,90
3901375,3068875,125,47
3901375,3069125,125,38
3901375,3069250,125,29
3901375,3069375,125,56
3901375,3096500,125,23
3901375,3096625,125,18
3901375,3105000,125,63
3901375,3105125,125,48
3901375,3105250,125,52
3901375,3105375,125,31
3901375,3109000,125,124
3901375,3109750,125,116
3901375,3109875,125,89
3901375,3116250,125,45
3901375,3116375,125,113
3901375,3118250,125,36
3901375,3118375,125,53
3901375,3126000,125,59
3901375,3126125,125,117
3901375,3126250,125,50
3901375,3126375,125,27
3901375,3126500,125,57
3901375,3126625,125,59
3901375,3126750,125,29
3901375,3126875,125,24
3901375,3127000,125,99
3901375,3127125,125,180
3901375,3127250,125,76
3901375,3127375,125,67
3901375,3128750,125,74
3901375,3128875,125,61
3901375,3129000,125,64
3901375,3129125,125,39
3901375,3136000,125,31
3901375,3136125,125,18
3901500,3048250,125,15
3901500,3048375,125,31
3901500,3068500,125,109
3901500,3108500,125,40
3901500,3108875,125,111
3901500,3109625,125,86
3901500,3109750,125,60
3901500,3126000,125,33
3901500,3126125,125,88
3901500,3126250,125,46
3901500,3126375,125,56
3901500,3127500,125,20
3901500,3127625,125,106
3901500,3129125,125,62
3901625,3048250,125,39
3901625,3048375,125,36
3901625,3068500,125,176
3901625,3068750,125,94
3901625,3068875,125,79
3901625,3108500,125,58
3901625,3108625,125,67
3901625,3109375,125,62
3901625,3109500,125,14
3901625,3109625,125,27
3901625,3109750,125,17
3901625,3109875,125,82
3901625,3126000,125,14
3901625,3126125,125,41
3901625,3126250,125,25
3901625,3126375,125,39
3901625,3127500,125,14
3901625,3129000,125,87
3901625,3129125,125,61
3901750,3048500,125,40
3901750,3048625,125,42
3901750,3052000,125,70
3901750,3052125,125,47
3901750,3052375,125,58
3901750,3055000,125,55
3901750,3055125,125,78
3901750,3068250,125,56
3901750,3068375,125,72
3901750,3068625,125,74
3901750,3068750,125,18
3901750,3068875,125,25
3901750,3108625,125,120
3901750,3109000,125,51
3901750,3109250,125,52
3901750,3109375,125,67
3901750,3122250,125,14
3901750,3122375,125,64
3901750,3129000,125,63
3901750,3129125,125,47
3901750,3129250,125,60
3901750,3129375,125,28
3901875,3048500,125,15
3901875,3048625,125,44
3901875,3052000,125,36
3901875,3052125,125,58
3901875,3052250,125,15
3901875,3052375,125,19
3901875,3055000,125,83
3901875,3055125,125,41
3901875,3068250,125,67
3901875,3068375,125,95
3901875,3068500,125,60
3901875,3068625,125,84
3901875,3068750,125,41
3901875,3068875,125,39
3901875,3108500,125,106
3901875,3108625,125,119
3901875,3109000,125,69
3901875,3109625,125,89
3901875,3122250,125,23
3901875,3122375,125,70
3901875,3129000,125,46
3901875,3129250,125,77
3901875,3129375,125,15
3902000,3055125,125,89
3902000,3057000,125,43
3902000,3057125,125,37
3902000,3057250,125,36
3902000,3057375,125,21
3902000,3068000,125,93
3902000,3068125,125,180
3902000,3108750,125,83
3902000,3109000,125,99
3902000,3110500,125,124
3902000,3110625,125,60
3902000,3112000,125,14
3902000,3112125,125,15
3902000,3128500,125,21
3902000,3128625,125,14
3902125,3055125,125,35
3902125,3057000,125,26
3902125,3057125,125,49
3902125,3057250,125,62
3902125,3057375,125,21
3902125,3068000,125,13
3902125,3068125,125,23
3902125,3108375,125,99
3902125,3108750,125,25
3902125,3109000,125,87
3902125,3109250,125,33
3902125,3110500,125,30
3902125,3112000,125,13
3902125,3112125,125,18
3902125,3128500,125,58
3902125,3128625,125,16
3902250,3055000,125,46
3902250,3055125,125,28
3902250,3057250,125,56
3902250,3057375,125,67
3902250,3108000,125,62
3902250,3108250,125,110
3902250,3108500,125,173
3902250,3108625,125,48
3902250,3108750,125,101
3902250,3108875,125,44
3902250,3109250,125,58
3902250,3110750,125,72
3902250,3110875,125,72
3902250,3122500,125,28
3902250,3122625,125,53
3902250,3122750,125,46
3902250,3122875,125,33
3902250,3128500,125,37
3902250,3128625,125,25
3902375,3055000,125,68
3902375,3055125,125,108
3902375,3057250,125,52
3902375,3057375,125,78
3902375,3108250,125,67
3902375,3108625,125,85
3902375,3108750,125,74
3902375,3108875,125,78
3902375,3109000,125,58
3902375,3109125,125,71
3902375,3110750,125,52
3902375,3110875,125,97
3902375,3122500,125,25
3902375,3122625,125,55
3902375,3122750,125,75
3902375,3122875,125,51
3902375,3128500,125,26
3902375,3128625,125,42
3902500,3055750,125,57
3902500,3055875,125,76
3902500,3056250,125,11
3902500,3056375,125,10
3902500,3057250,125,49
3902500,3057375,125,56
3902500,3099750,125,32
3902500,3099875,125,62
3902500,3104500,125,50
3902500,3104625,125,44
3902500,3104750,125,17
3902500,3104875,125,74
3902500,3108750,125,31
3902500,3108875,125,53
3902500,3109750,125,17
3902500,3109875,125,123
3902500,3112000,125,67
3902500,3112125,125,61
3902500,3112250,125,56
3902500,3112375,125,42
3902500,3122875,125,91
3902500,3123000,125,84
3902500,3123125,125,81
3902625,3055750,125,48
3902625,3055875,125,67
3902625,3056250,125,46
3902625,3056375,125,69
3902625,3057250,125,52
3902625,3057375,125,43
3902625,3099750,125,22
3902625,3099875,125,50
3902625,3104500,125,22
3902625,3104625,125,96
3902625,3104750,125,75
3902625,3104875,125,67
3902625,3108000,125,32
3902625,3108750,125,38
3902625,3108875,125,36
3902625,3112000,125,40
3902625,3112125,125,32
3902625,3112250,125,44
3902625,3112375,125,48
3902625,3122750,125,90
3902625,3123000,125,40
3902625,3123125,125,68
3902750,3056250,125,14
3902750,3056375,125,36
3902750,3099500,125,16
3902750,3104500,125,58
3902750,3104625,125,66
3902750,3104750,125,20
3902750,3104875,125,23
3902750,3108375,125,148
3902750,3109125,125,34
3902750,3109250,125,12
3902750,3109500,125,107
3902750,3109625,125,107
3902750,3112250,125,30
3902750,3112375,125,41
3902750,3122500,125,39
3902750,3122625,125,74
3902750,3122750,125,53
3902750,3122875,125,83
3902875,3056250,125,22
3902875,3056375,125,71
3902875,3099500,125,53
3902875,3099625,125,88
3902875,3104500,125,69
3902875,3104875,125,38
3902875,3108500,125,61
3902875,3108625,125,43
3902875,3109000,125,33
3902875,3109125,125,113
3902875,3112250,125,13
3902875,3112375,125,20
3903000,3055750,125,25
3903000,3055875,125,58
3903000,3056000,125,64
3903000,3056125,125,40
3903000,3056250,125,28
3903000,3056375,125,79
3903000,3056750,125,32
3903000,3056875,125,12
3903000,3101750,125,16
3903000,3101875,125,42
3903000,3103750,125,50
3903000,3103875,125,39
3903000,3104625,125,64
3903000,3106875,125,46
3903000,3109750,125,128
3903000,3110125,125,27
3903000,3110250,125,68
3903000,3110375,125,35
3903000,3110625,125,91
3903000,3122000,125,22
3903000,3122125,125,47
3903000,3122250,125,62
3903000,3122500,125,83
3903000,3122875,125,41
3903000,3123000,125,98
3903000,3123125,125,48
3903000,3123500,125,27
3903125,3055750,125,35
3903125,3055875,125,29
3903125,3056000,125,35
3903125,3056125,125,21
3903125,3056250,125,40
3903125,3056750,125,25
3903125,3056875,125,21
3903125,3101750,125,52
3903125,3101875,125,57
3903125,3103750,125,42
3903125,3103875,125,58
3903125,3104500,125,81
3903125,3104625,125,73
3903125,3106750,125,78
3903125,3106875,125,62
3903125,3109875,125,82
3903125,3110125,125,94
3903125,3110375,125,115
3903125,3110500,125,94
3903125,3110625,125,53
3903125,3122000,125,53
3903125,3122125,125,67
3903125,3122250,125,59
3903125,3122375,125,44
3903125,3122500,125,42
3903125,3122625,125,66
3903125,3123000,125,50
3903125,3123500,125,60
3903125,3123625,125,17
3903250,3007000,125,10
3903250,3007125,125,42
3903250,3007250,125,47
3903250,3007375,125,71
3903250,3055750,125,42
3903250,3055875,125,48
3903250,3056000,125,41
3903250,3056125,125,26
3903250,3056250,125,21
3903250,3056375,125,49
3903250,3066250,125,60
3903250,3066375,125,72
3903250,3101750,125,23
3903250,3101875,125,32
3903250,3103500,125,58
3903250,3103625,125,60
3903250,3103750,125,24
3903250,3103875,125,40
3903250,3104000,125,59
3903250,3104125,125,41
3903250,3104250,125,64
3903250,3104375,125,100
3903250,3104625,125,29
3903250,3106250,125,18
3903250,3106375,125,21
3903250,3106500,125,66
3903250,3106625,125,97
3903250,3106750,125,51
3903250,3106875,125,36
3903250,3109750,125,55
3903250,3109875,125,74
3903250,3110000,125,86
3903250,3110250,125,53
3903250,3122000,125,68
3903250,3122125,125,69
3903250,3122250,125,54
3903250,3122375,125,39
3903250,3122500,125,65
3903250,3122750,125,97
3903250,3122875,125,92
3903250,3123250,125,71
3903250,3123375,125,90
3903375,3007000,125,30
3903375,3007125,125,19
3903375,3007250,125,18
3903375,3007375,125,39
3903375,3055750,125,30
3903375,3055875,125,54
3903375,3056000,125,49
3903375,3056125,125,42
3903375,3056250,125,22
3903375,3056375,125,56
3903375,3066250,125,70
3903375,3066375,125,40
3903375,3101750,125,48
3903375,3101875,125,59
3903375,3103500,125,49
3903375,3103750,125,77
3903375,3103875,125,37
3903375,3104000,125,46
3903375,3104125,125,27
3903375,3104250,125,39
3903375,3104375,125,39
3903375,3104625,125,44
3903375,3106250,125,83
3903375,3106375,125,83
3903375,3106500,125,87
3903375,3106750,125,73
3903375,3106875,125,41
3903375,3109500,125,75
3903375,3109625,125,80
3903375,3109750,125,104
3903375,3109875,125,19
3903375,3110125,125,41
3903375,3110375,125,48
3903375,3122000,125,45
3903375,3122125,125,55
3903375,3122250,125,56
3903375,3122375,125,49
3903375,3122500,125,55
3903375,3122625,125,73
3903375,3122750,125,117
3903375,3123000,125,72
3903375,3123250,125,59
3903375,3123375,125,75
3903500,3055500,125,32
3903500,3055625,125,33
3903500,3060000,125,67
3903500,3060125,125,85
3903500,3060375,125,36
3903500,3103000,125,46
3903500,3103125,125,23
3903500,3103250,125,17
3903500,3103375,125,90
3903500,3103500,125,89
3903500,3103625,125,106
3903500,3103750,125,94
3903500,3103875,125,57
3903500,3104000,125,29
3903500,3104125,125,49
3903500,3106250,125,27
3903500,3106375,125,31
3903500,3106625,125,76
3903500,3106875,125,29
3903500,3109500,125,75
3903500,3109625,125,55
3903500,3109750,125,52
3903500,3110000,125,104
3903500,3110250,125,35
3903500,3110375,125,58
3903500,3113750,125,32
3903500,3113875,125,16
3903500,3122000,125,31
3903500,3122125,125,64
3903500,3122250,125,38
3903500,3122375,125,46
3903500,3122750,125,88
3903500,3123000,125,89
3903500,3123375,125,40
3903500,3123500,125,73
3903500,3123625,125,38
3903500,3123875,125,53
3903625,3055625,125,19
3903625,3060000,125,75
3903625,3060125,125,86
3903625,3060375,125,12
3903625,3103000,125,25
3903625,3103125,125,43
3903625,3103250,125,12
3903625,3103375,125,60
3903625,3103500,125,46
3903625,3103625,125,87
3903625,3103750,125,80
3903625,3103875,125,46
3903625,3104000,125,14
3903625,3104125,125,66
3903625,3106250,125,20
3903625,3106375,125,16
3903625,3106500,125,38
3903625,3106750,125,86
3903625,3106875,125,46
3903625,3109500,125,36
3903625,3109625,125,82
3903625,3109750,125,78
3903625,3110125,125,59
3903625,3110250,125,10
3903625,3113750,125,60
3903625,3113875,125,108
3903625,3122000,125,20
3903625,3122125,125,24
3903625,3122250,125,24
3903625,3122375,125,26
3903625,3122750,125,73
3903625,3122875,125,116
3903625,3123000,125,91
3903625,3123125,125,89
3903625,3123250,125,74
3903625,3123375,125,28
3903625,3123500,125,16
3903625,3123625,125,45
3903625,3123750,125,27
3903625,3123875,125,88
3903750,3055750,125,53
3903750,3055875,125,29
3903750,3056000,125,27
3903750,3056125,125,137
3903750,3056250,125,20
3903750,3056375,125,21
3903750,3056500,125,49
3903750,3056625,125,33
3903750,3060000,125,69
3903750,3060125,125,79
3903750,3060250,125,57
3903750,3060500,125,59
3903750,3060625,125,23
3903750,3096750,125,22
3903750,3096875,125,27
3903750,3103250,125,22
3903750,3103375,125,33
3903750,3103500,125,32
3903750,3103625,125,30
3903750,3106250,125,31
3903750,3106375,125,65
3903750,3106750,125,51
3903750,3106875,125,13
3903750,3109250,125,65
3903750,3109375,125,36
3903750,3109500,125,77
