x,y,2018,2011
120,27,10,10
120,110,0,3
120,111,0,1
120,112,0,1
120,114,11,0
120,90,97,81
120,91,0,57
120,92,0,75
120,119,0,1
120,94,0,13
120,50,0,1
120,51,0,2
120,52,0,2
120,53,0,2
120,97,0,42
120,98,0,43
120,10,5,39
120,54,0,2
120,32,50,51
120,11,5,5
120,33,13,13
120,55,0,2
120,56,0,3
120,57,0,6
120,58,0,4
120,59,0,1
120,0,23,23
120,100,0,3
120,1,21,21
120,101,0,48
120,102,0,11
120,103,0,45
120,105,0,5
120,80,0,1
120,108,0,1
120,60,0,1
120,83,0,53
120,61,0,1
120,40,6,6
120,62,0,1
120,84,0,12
120,86,0,29
120,87,0,30
121,88,633,412
121,89,270,454
121,110,0,45
121,113,0,14
121,114,0,1
121,116,0,5
121,90,777,591
121,91,0,20
121,92,0,48
121,93,0,23
121,94,0,36
121,95,0,37
121,96,0,92
121,52,0,2
121,97,0,18
121,53,0,2
121,98,0,31
121,54,0,2
121,99,0,24
121,11,17,17
121,55,0,2
121,56,0,3
121,57,0,8
121,58,0,10
121,59,0,4
121,122,0,1
121,123,0,1
121,126,0,10
121,60,0,1
121,61,0,1
121,66,5,0
121,23,12,12
121,27,160,162
121,28,108,109
121,29,20,20
121,100,0,20
121,101,0,28
121,102,0,95
121,104,0,1
121,105,0,30
121,106,0,24
121,108,0,32
121,81,0,24
121,109,0,8
121,82,0,1
121,83,0,97
121,84,136,389
121,40,7,7
121,41,47,48
121,85,0,2
121,86,0,23
121,87,0,42
0,44,8,16
0,46,7,6
0,49,9,0
0,113,3,0
0,114,0,3
0,115,0,5
0,116,0,4
0,117,0,1
0,92,0,1
0,93,17,3
0,94,0,3
0,95,0,3
0,96,0,3
0,97,0,4
0,53,0,2
0,54,0,10
0,98,0,4
0,99,0,4
0,124,0,2
0,125,0,7
0,60,0,1
0,61,0,2
0,62,0,2
0,63,0,2
0,64,0,2
0,65,0,1
0,66,0,1
0,68,0,1
0,29,1156,1101
0,71,3,2
0,72,16,4
0,30,830,800
0,75,0,1
0,31,12,12
0,32,246,271
0,76,0,6
0,77,0,9
0,33,276,0
0,78,2,6
0,79,14,5
0,36,0,1
0,100,0,4
0,101,0,2
0,102,0,1
0,103,0,1
0,104,0,1
0,83,69,14
0,40,37,10
0,85,0,9
0,41,17,1
0,42,26,5
0,86,13,45
0,43,14,2
1,89,0,3
1,46,2,4
1,115,0,2
1,116,0,1
1,117,20,2
1,90,17,1
1,118,2,0
1,91,0,56
1,92,0,2
1,93,0,3
1,50,0,1
1,94,0,3
1,51,0,10
1,95,0,3
1,96,0,4
1,53,0,1
1,97,0,4
1,98,0,4
1,99,0,4
1,59,0,3
1,121,0,3
1,126,19,0
1,127,1,5
1,61,0,1
1,62,0,2
1,63,0,2
1,64,0,1
1,65,0,1
1,66,0,1
1,29,2066,1835
1,71,10,56
1,72,0,2
1,30,706,684
1,31,222,217
1,75,0,5
1,76,0,4
1,32,40,94
1,77,0,1
1,34,13,3
1,78,36,44
1,79,0,2
1,35,14,7
1,38,39,3
1,100,0,2
1,103,0,1
1,104,0,1
1,105,0,1
1,109,3,0
1,84,0,20
1,85,10,10
1,42,0,1
1,87,0,37
122,88,3465,2201
122,89,8511,4389
122,27,49,50
122,28,106,107
122,112,0,16
122,114,0,45
122,115,0,6
122,90,2050,1566
122,91,0,116
122,92,0,86
122,93,0,17
122,94,0,84
122,72,0,7
122,95,0,180
122,96,0,17
122,52,0,1
122,53,0,5
122,97,0,18
122,54,0,3
122,98,0,108
122,11,70,71
122,99,0,8
122,55,0,3
122,56,0,9
122,57,0,10
122,58,0,10
122,59,0,6
122,17,52,53
122,18,55,56
122,121,0,7
122,100,0,1
122,122,0,3
122,101,216,265
122,102,0,4
122,126,0,16
122,105,0,2
122,106,0,15
122,107,0,21
122,108,0,24
122,109,0,4
122,60,0,1
122,61,0,1
122,84,105,153
122,40,15,15
122,41,27,27
122,85,341,175
122,86,322,251
122,87,543,647
123,88,52,92
123,89,6362,4189
123,27,22,22
123,28,150,152
123,29,5,5
123,115,0,5
123,90,3632,2807
123,91,0,14
123,92,0,2
123,93,0,11
123,72,0,1
123,94,0,1
123,95,0,96
123,96,0,88
123,97,0,20
123,53,0,5
123,54,0,4
123,99,0,3
123,33,11,11
123,12,105,106
123,56,0,4
123,57,0,10
123,13,28,28
123,58,0,9
123,59,0,7
123,18,107,108
123,19,16,16
123,100,83,202
123,101,0,62
123,102,0,199
123,125,0,40
123,103,0,11
123,104,0,4
123,105,0,12
123,127,0,2
123,106,0,1
123,107,0,3
123,108,0,2
123,60,0,1
123,82,0,58
123,83,0,37
123,84,200,198
123,40,78,79
123,85,211,93
123,41,14,14
123,86,0,68
2,68,0,6
2,46,14,3
2,48,0,6
2,29,1071,1030
2,117,66,80
2,118,30,17
2,92,0,3
2,93,0,3
2,94,0,3
2,95,0,3
2,73,0,1
2,52,0,1
2,96,0,4
2,74,0,5
2,30,9,9
2,53,0,6
2,75,2,4
2,97,0,4
2,98,0,4
2,33,5,0
2,77,20,0
2,99,0,4
2,78,11,12
2,57,0,6
2,121,20,21
2,100,3,1
2,122,0,4
2,103,0,1
2,104,0,1
2,105,0,1
2,127,0,1
2,62,0,1
2,63,0,1
2,85,43,25
2,42,0,5
2,64,0,1
2,65,0,1
3,44,108,17
3,89,0,2
3,45,19,6
3,25,31,32
3,28,171,169
3,29,201,213
3,116,0,1
3,117,0,5
3,91,0,1
3,92,0,1
3,93,0,1
3,94,0,2
3,95,0,3
3,73,0,2
3,51,0,6
3,52,0,1
3,74,0,4
3,96,0,4
3,97,0,4
3,98,0,3
3,54,0,2
3,77,22,12
3,99,0,1
3,36,0,1
3,58,0,1
3,39,10,5
3,120,0,1
3,121,5,0
3,100,3,0
3,122,3,0
3,103,0,1
3,125,0,6
3,126,0,4
3,104,0,1
3,127,81,4
3,105,0,1
3,106,0,1
3,63,0,1
3,41,19,0
3,85,7,44
3,64,0,1
3,65,0,1
124,88,0,55
124,89,57,92
124,27,29,29
124,28,15,15
124,115,0,4
124,90,1463,1130
124,91,834,779
124,119,0,30
124,70,0,1
124,92,2655,1450
124,93,149,270
124,72,0,5
124,94,387,281
124,95,429,624
124,52,0,1
124,96,495,506
124,53,0,5
124,97,791,457
124,98,44,192
124,54,0,5
124,99,11,47
124,34,32,32
124,57,0,8
124,58,0,9
124,59,0,9
124,18,7,7
124,19,36,37
124,120,0,1
124,121,0,8
124,100,0,1
124,123,0,1
124,101,0,52
124,124,0,2
124,102,0,19
124,103,0,72
124,104,0,3
124,127,0,3
124,105,0,1
124,107,0,1
124,60,0,3
124,83,0,38
124,84,0,47
124,40,55,56
124,85,0,16
125,89,0,87
125,27,80,81
125,28,11,11
125,29,10,10
125,90,339,452
125,91,1793,1971
125,92,422,432
125,70,0,1
125,93,458,329
125,94,246,464
125,72,0,64
125,95,178,377
125,51,0,48
125,52,0,3
125,96,0,1
125,53,0,5
125,97,96,193
125,75,0,5
125,98,187,155
125,54,0,3
125,99,0,14
125,34,39,40
125,57,0,7
125,58,0,9
125,59,0,6
125,39,8,8
125,19,7,7
125,121,0,11
125,1,41,42
125,2,9,9
125,101,0,16
125,123,0,50
125,124,0,4
125,103,0,37
125,125,0,2
125,5,5,5
125,104,0,12
125,126,0,16
125,105,0,2
125,60,0,1
125,83,0,10
125,40,87,88
125,84,0,21
125,85,0,81
125,86,0,9
4,46,0,5
4,47,0,6
4,116,2,0
4,117,0,4
4,118,0,1
4,92,0,1
4,93,0,1
4,50,0,1
4,94,0,1
4,51,0,1
4,95,0,2
4,96,0,4
4,97,0,4
4,98,0,3
4,120,0,1
4,123,2,0
4,126,0,3
4,127,0,5
4,62,0,1
4,63,0,1
4,64,0,1
4,65,0,1
4,66,0,1
4,24,1039,1097
4,69,0,5
4,25,313,324
4,27,131,129
4,28,274,270
4,70,25,9
4,71,0,7
4,73,8,1
4,74,0,20
4,31,0,5
4,76,8,0
4,77,8,2
4,78,2,14
4,35,0,1
4,36,4,2
4,37,2,3
4,38,10,7
4,39,40,18
4,104,0,1
4,105,0,1
4,106,0,1
4,107,0,1
4,83,53,39
4,84,0,10
4,41,41,3
4,43,4,2
126,89,0,7
126,27,32,32
126,28,23,23
126,115,0,11
126,90,0,7
126,91,49,104
126,70,2,91
126,92,0,11
126,93,0,7
126,72,0,12
126,94,0,1
126,95,0,2
126,73,0,19
126,51,0,5
126,96,0,48
126,52,0,4
126,53,0,1
126,97,0,15
126,76,0,3
126,98,0,23
126,77,0,4
126,55,0,50
126,99,0,58
126,78,0,1
126,57,0,3
126,58,0,7
126,59,0,1
126,121,0,27
126,100,0,22
126,122,0,1
126,123,11,6
126,2,13,13
126,101,0,63
126,124,0,5
126,125,0,1
126,103,0,13
126,5,30,30
126,104,0,4
126,6,56,57
126,80,0,85
126,60,0,1
126,83,0,4
126,40,95,96
126,84,0,10
126,85,633,35
126,86,426,309
126,87,0,6
5,45,5,4
5,23,55,59
5,68,0,1
5,24,296,306
5,69,16,19
5,25,401,415
5,27,87,86
5,29,0,1
5,117,0,1
5,118,0,3
5,119,0,1
5,92,0,1
5,70,12,12
5,93,0,1
5,94,0,1
5,73,12,10
5,95,0,2
5,96,0,4
5,30,0,1
5,97,0,4
5,75,2,13
5,98,13,2
5,76,32,2
5,55,0,2
5,78,8,5
5,57,0,2
5,35,2,2
5,58,0,11
5,36,2,3
5,37,2,1
5,38,12,0
5,123,2,0
5,124,15,0
5,62,0,1
5,41,50,9
5,63,0,1
5,42,21,2
5,64,20,1
5,65,0,1
127,89,0,1
127,49,0,37
127,114,0,10
127,115,0,9
127,90,0,92
127,91,169,79
127,92,0,7
127,94,0,3
127,51,0,2
127,95,0,5
127,96,76,105
127,97,0,4
127,98,0,20
127,56,0,97
127,57,0,109
127,58,0,17
127,59,0,1
127,121,0,11
127,1,31,31
127,122,0,6
127,123,11,37
127,2,35,36
127,3,8,8
127,124,11,8
127,4,16,16
127,5,7,7
127,6,71,72
127,70,70,136
127,73,0,52
127,76,0,1
127,77,0,4
127,78,0,2
127,34,32,32
127,35,30,30
127,36,35,35
127,37,6,6
127,39,36,36
127,100,0,25
127,101,0,45
127,102,0,4
127,104,0,15
127,105,0,1
127,80,25,48
127,81,8,146
127,83,0,126
127,84,0,85
127,40,23,23
127,86,8,173
127,87,0,8
6,22,42,45
6,88,0,31
6,66,4,0
6,89,0,2
6,45,0,6
6,23,119,127
6,24,477,491
6,68,2,5
6,69,0,1
6,25,26,20
6,26,4,4
6,27,2,10
6,29,0,1
6,114,0,1
6,115,0,1
6,92,0,1
6,93,0,1
6,72,0,10
6,94,0,1
6,95,0,2
6,96,0,2
6,30,0,1
6,97,0,2
6,75,18,15
6,31,0,1
6,32,10,1
6,54,0,1
6,98,0,1
6,77,0,14
6,33,20,1
6,55,0,14
6,34,5,0
6,35,0,2
6,57,0,5
6,36,19,1
6,37,17,31
6,38,26,9
6,103,3,0
6,126,2,5
6,127,0,1
6,41,16,9
6,63,0,1
7,88,0,10
7,22,183,188
7,44,5,0
7,66,0,3
7,23,47,50
7,24,10,8
7,25,49,52
7,29,0,1
7,115,0,1
7,93,0,1
7,73,0,14
7,51,0,1
7,52,0,5
7,74,3,1
7,75,29,57
7,97,3,0
7,53,7,33
7,32,11,3
7,77,0,4
7,33,29,7
7,55,0,1
7,34,2,0
7,56,0,11
7,35,9,1
7,36,19,0
7,59,0,2
7,100,6,111
7,101,0,5
7,125,2,0
7,103,12,0
7,104,3,0
7,127,0,1
7,63,0,1
7,87,0,4
8,22,273,260
8,45,2,0
8,24,51,55
8,26,7,7
8,49,0,1
8,28,1,2
8,29,0,2
8,115,0,1
8,90,0,9
8,91,0,1
8,93,0,1
8,51,6,7
8,52,8,13
8,75,2,0
8,55,0,1
8,56,0,9
8,36,16,28
8,39,26,0
8,100,0,6
8,125,5,0
8,126,5,6
8,127,0,1
8,81,9,0
8,40,63,18
8,21,8,9
8,87,0,1
8,43,2,0
9,22,108,111
9,89,0,1
9,24,72,75
9,47,0,7
9,48,0,1
9,49,0,1
9,28,7,7
9,29,0,2
9,70,47,55
9,71,50,30
9,50,7,2
9,51,11,4
9,30,0,1
9,74,10,0
9,53,0,3
9,76,0,19
9,33,0,1
9,34,0,1
9,35,0,7
9,36,0,1
9,37,27,5
9,38,69,95
9,39,157,14
9,124,0,10
9,126,7,4
9,107,0,1
9,108,0,1
9,40,328,179
9,84,0,4
9,86,0,18
9,21,136,144
20,88,0,6
20,89,1,2
20,45,2,0
20,46,13,18
20,113,0,44
20,114,0,46
20,90,24,0
20,93,3,9
20,94,0,1
20,97,0,6
20,55,2,0
20,56,33,1
20,57,0,8
20,59,0,65
20,17,4,4
20,18,50,32
20,19,72,77
20,60,36,30
20,61,0,8
20,62,19,34
20,20,52,56
20,64,0,8
20,21,140,149
20,65,4,3
20,22,32,34
20,69,0,35
20,27,0,2
20,29,155,44
20,70,0,13
20,71,0,18
20,30,34,8
20,31,23,4
20,76,0,1
20,77,3,1
20,34,0,1
20,78,1,0
20,79,0,4
20,100,0,1
20,101,0,2
20,102,0,1
20,103,0,1
20,104,0,1
20,105,6,1
20,82,0,3
20,83,43,2
20,85,0,1
20,86,0,1
20,42,8,4
20,43,4,2
21,88,13,4
21,89,72,74
21,46,2,0
21,90,0,2
21,92,0,443
21,93,105,94
21,95,0,46
21,51,0,1
21,52,0,1
21,53,0,1
21,98,0,1
21,99,0,1
21,56,0,6
21,57,0,1
21,15,83,88
21,59,1,9
21,16,95,81
21,17,4,4
21,19,58,62
21,60,6,13
21,61,0,4
21,20,92,98
21,64,0,13
21,21,162,168
21,66,0,1
21,69,0,36
21,25,0,1
21,26,117,13
21,27,0,20
21,28,8,0
21,29,46,12
21,72,0,1
21,30,0,5
21,32,3,1
21,76,0,6
21,33,0,1
21,77,2,0
21,78,2,0
21,37,0,4
21,38,0,1
21,39,0,1
21,100,0,2
21,101,0,2
21,102,0,1
21,103,0,1
21,104,0,1
21,105,6,0
21,82,0,24
21,83,7,13
21,84,0,2
21,85,0,28
21,86,0,19
21,87,16,5
22,22,1,1
22,88,3,7
22,45,0,3
22,23,1,1
22,24,24,5
22,25,10,8
22,110,7,0
22,111,0,1
22,92,993,744
22,93,114,12
22,72,0,5
22,50,0,1
22,51,16,1
22,95,0,6
22,96,0,1
22,52,0,1
22,53,0,1
22,97,0,1
22,98,0,2
22,32,40,13
22,99,0,2
22,55,0,2
22,33,7,4
22,56,23,55
22,12,76,80
22,13,13,14
22,58,23,26
22,59,0,7
22,37,0,5
22,17,17,18
22,18,51,55
22,121,0,1
22,100,0,2
22,101,0,2
22,123,0,1
22,104,0,1
22,105,0,1
22,106,0,2
22,84,0,2
22,41,5,0
22,86,0,47
22,87,49,32
22,21,18,21
23,22,0,6
23,23,24,4
23,24,140,1
23,69,0,1
23,25,0,7
23,26,5,0
23,27,0,1
23,91,359,157
23,92,2311,2299
23,93,3,5
23,50,3,8
23,94,15,0
23,52,0,11
23,97,0,10
23,75,2,0
23,53,0,2
23,32,5,3
23,33,9,0
23,55,32,5
23,12,109,113
23,34,17,18
23,56,37,33
23,57,28,127
23,13,5,5
23,14,51,45
23,36,0,1
23,37,0,1
23,16,0,1
23,39,0,2
23,19,0,2
23,100,0,1
23,101,0,1
23,123,0,31
23,124,0,1
23,125,0,2
23,105,0,1
23,106,0,5
23,107,0,2
23,108,0,3
23,82,9,0
23,83,0,19
23,40,185,144
23,41,57,29
23,20,0,3
23,86,3,0
23,21,0,1
24,66,0,5
24,22,87,0
24,23,41,0
24,25,5,0
24,26,14,1
24,48,13,20
24,27,0,1
24,91,976,869
24,92,717,1138
24,50,0,9
24,94,9,0
24,95,6,1
24,51,2,4
24,52,0,1
24,96,0,6
24,97,0,1
24,75,0,45
24,54,0,1
24,55,136,35
24,33,2,0
24,14,23,22
24,15,0,2
24,37,2,1
24,38,5,14
24,16,60,35
24,17,30,47
24,106,0,4
24,107,0,6
24,108,0,12
24,82,50,62
24,83,2,9
24,40,73,101
24,62,0,5
24,63,0,4
24,41,58,9
24,20,0,6
24,86,6,4
24,42,0,10
24,21,0,1
25,44,44,0
25,23,0,1
25,89,50,2
25,45,25,0
25,25,10,0
25,48,24,26
25,27,0,2
25,90,110,159
25,91,24,54
25,93,0,1
25,50,0,3
25,94,0,24
25,51,47,7
25,95,12,2
25,96,0,5
25,52,2,5
25,53,7,31
25,31,7,13
25,97,0,24
25,32,1,16
25,99,0,10
25,33,2,0
25,13,7,8
25,35,0,1
25,14,17,21
25,36,0,2
25,37,29,3
25,15,18,119
25,16,19,30
25,38,30,15
25,17,5,3
25,39,16,44
25,18,4,0
25,19,0,1
25,101,0,9
25,126,0,2
25,127,16,1
25,82,17,51
25,60,0,1
25,83,0,1
25,40,6,4
25,62,0,13
25,41,166,95
25,20,0,4
25,42,12,16
25,43,70,0
25,21,0,59
26,22,0,1
26,67,0,19
26,89,228,197
26,46,0,32
26,69,21,14
26,48,64,67
26,90,90,57
26,91,3,2
26,70,0,7
26,93,38,7
26,50,0,5
26,94,0,5
26,51,0,7
26,52,0,6
26,53,2,3
26,76,0,1
26,98,15,18
26,99,24,15
26,12,41,29
26,35,0,1
26,13,10,12
26,14,4,1
26,15,215,300
26,37,2,0
26,38,5,1
26,16,15,1
26,39,18,39
26,17,7,15
26,18,16,19
26,19,0,5
26,101,0,5
26,127,5,1
26,82,0,3
26,61,0,1
26,40,16,7
26,41,103,82
26,85,0,1
26,20,34,1
26,21,0,3
27,22,14,41
27,66,0,1
27,89,350,413
27,45,0,8
27,24,10,3
27,25,17,3
27,26,4,16
27,28,0,1
27,90,72,4
27,91,0,1
27,92,18,1
27,70,0,27
27,93,4,4
27,94,0,3
27,50,0,1
27,10,20,21
27,11,55,47
27,12,28,19
27,57,0,1
27,13,38,3
27,58,0,2
27,14,164,51
27,15,84,34
27,59,0,1
27,16,16,76
27,17,55,45
27,39,18,9
27,18,18,10
27,19,8,36
27,100,22,25
27,101,7,4
27,104,3,0
27,81,3,14
27,60,0,1
27,82,39,2
27,83,4,5
27,61,0,1
27,84,8,2
27,62,0,1
27,40,21,11
27,41,37,40
27,63,0,1
27,42,15,5
27,21,2,19
28,88,15,28
28,66,0,1
28,67,0,1
28,89,57,163
28,24,51,16
28,47,27,57
28,25,9,2
28,49,0,2
28,90,49,95
28,91,0,2
28,118,0,1
28,92,0,4
28,119,0,1
28,72,0,1
28,74,0,2
28,10,62,59
28,11,49,24
28,12,65,67
28,13,1304,579
28,57,0,2
28,58,0,3
28,14,780,226
28,15,96,81
28,59,0,2
28,16,71,165
28,39,0,7
28,17,2,12
28,18,6,15
28,19,0,7
28,100,0,1
28,101,47,13
28,103,18,47
28,104,12,0
28,105,0,5
28,106,6,0
28,81,1,29
28,60,0,1
28,83,48,61
28,61,0,1
28,40,29,17
28,84,8,1
28,62,0,1
28,63,0,1
28,41,10,3
28,42,8,3
28,87,53,24
29,90,1,0
29,118,0,1
29,119,0,1
29,92,0,14
29,93,0,8
29,50,0,2
29,94,0,4
29,51,12,41
29,54,0,41
29,11,94,42
29,12,203,41
29,56,0,1
29,13,1044,524
29,57,0,3
29,58,0,3
29,14,2180,3182
29,59,0,2
29,15,22,24
29,16,0,2
29,17,0,17
29,18,0,3
29,120,0,1
29,121,0,1
29,60,0,1
29,61,0,1
29,62,0,1
29,63,0,2
29,64,0,36
29,21,0,2
29,24,0,3
29,27,0,1
29,79,0,16
29,38,0,15
29,39,6,4
29,100,0,1
29,102,6,23
29,103,6,3
29,104,9,2
29,80,0,95
29,81,6,33
29,82,0,1
29,83,38,60
29,40,42,80
29,84,9,9
29,85,91,42
29,41,0,1
29,86,10,19
29,42,24,17
29,87,64,79
30,46,22,0
30,47,13,0
30,115,0,3
30,90,13,1
30,118,0,1
30,92,0,7
30,119,0,1
30,95,0,4
30,51,32,5
30,74,0,1
30,98,0,1
30,54,0,9
30,10,1,0
30,11,132,74
30,56,0,2
30,34,6,0
30,13,378,268
30,57,0,3
30,79,0,48
30,58,0,3
30,14,1816,3028
30,37,0,1
30,59,0,2
30,15,65,54
30,38,23,44
30,16,34,32
30,39,40,9
30,17,0,4
30,18,0,8
30,19,0,1
30,120,0,1
30,121,0,1
30,80,0,14
30,81,18,10
30,82,19,7
30,60,0,1
30,83,1,4
30,84,9,13
30,40,0,7
30,85,67,83
31,66,0,2
31,45,20,11
31,67,0,4
31,26,0,1
31,48,0,2
31,49,0,4
31,115,0,9
31,90,0,1
31,91,0,2
31,92,0,21
31,50,0,8
31,95,0,5
31,73,0,1
31,10,5,0
31,78,0,1
31,56,0,2
31,57,0,2
31,13,1912,3581
31,14,1042,2055
31,58,0,2
31,59,0,1
31,15,22,2
31,16,78,62
31,38,26,49
31,17,11,17
31,39,0,1
31,19,0,1
31,120,0,1
31,121,0,5
31,126,0,3
31,7,3,0
31,81,18,29
31,41,0,1
31,63,0,1
31,42,1,2
32,44,47,34
32,45,0,3
32,25,0,1
32,47,0,10
32,26,0,1
32,48,0,5
32,49,0,5
32,27,0,1
32,118,0,1
32,92,0,2
32,70,0,1
32,71,0,1
32,50,0,5
32,72,0,1
32,73,0,1
32,95,0,19
32,79,35,74
32,13,1687,2539
32,14,995,754
32,15,19,7
32,37,0,7
32,38,0,49
32,17,0,1
32,39,0,1
32,18,0,1
32,19,0,1
32,120,0,1
32,121,0,1
32,126,0,17
32,127,0,4
32,81,15,0
32,62,0,61
32,41,0,1
33,66,0,14
33,44,107,82
33,45,80,15
33,47,0,11
33,69,0,1
33,25,0,1
33,26,0,1
33,27,0,1
33,49,0,1
33,28,0,1
33,113,11,1
33,114,83,60
33,115,0,1
33,117,0,3
33,91,0,24
33,70,0,1
33,119,0,1
33,71,0,1
33,72,0,1
33,52,0,5
33,10,24,11
33,98,0,2
33,55,0,31
33,11,23,6
33,56,6,0
33,13,735,320
33,57,0,1
33,79,12,1
33,14,986,1008
33,37,3,54
33,15,16,99
33,16,0,7
33,38,5,38
33,17,15,3
33,39,0,6
33,122,0,8
33,127,0,7
33,80,15,87
33,9,3,5
33,62,0,1
33,40,0,1
33,41,0,1
33,63,0,3
33,64,0,3
33,43,0,13
34,44,7,14
34,68,0,12
34,25,0,1
34,69,0,1
34,26,0,1
34,27,0,1
34,28,0,1
34,29,0,1
34,115,17,31
34,116,25,161
34,119,0,16
34,70,0,1
34,93,0,7
34,71,0,1
34,94,0,9
34,72,0,1
34,10,112,39
34,55,9,17
34,77,0,8
34,56,0,1
34,78,43,44
34,13,730,415
34,79,3,5
34,57,59,4
34,58,12,3
34,14,330,310
34,15,84,163
34,59,0,3
34,16,1,16
34,38,0,5
34,39,0,1
34,17,0,2
34,18,0,1
34,19,0,1
34,122,0,4
34,127,0,4
34,80,0,15
34,81,0,5
34,60,0,3
34,61,0,3
34,40,0,3
34,62,0,6
34,63,0,7
34,42,0,2
34,64,0,7
34,65,0,1
35,89,0,2
35,46,7,0
35,47,0,14
35,111,0,1
35,117,0,73
35,90,0,14
35,118,0,23
35,52,0,46
35,54,70,50
35,11,4,0
35,99,0,1
35,55,64,13
35,56,0,2
35,12,170,125
35,13,860,808
35,57,0,5
35,58,0,5
35,14,865,900
35,59,0,5
35,15,112,162
35,16,0,1
35,125,0,1
35,126,0,28
35,7,27,0
35,9,117,38
35,60,0,5
35,61,0,7
35,62,0,7
35,63,0,6
35,20,0,1
35,64,0,3
35,67,0,14
35,68,0,9
35,69,0,1
35,26,0,1
35,27,0,1
35,28,0,1
35,70,0,1
35,71,0,1
35,76,0,1
35,77,0,62
35,34,0,1
35,78,0,11
35,79,0,2
35,36,19,21
35,37,0,9
35,38,0,4
35,39,41,45
35,102,0,1
35,103,0,1
35,80,0,50
35,81,0,1
35,40,0,3
35,41,0,6
35,42,0,13
36,44,12,6
36,111,0,1
36,117,0,32
36,118,0,1
36,50,0,2
36,94,0,45
36,51,0,3
36,52,0,3
36,53,0,2
36,10,52,32
36,98,0,1
36,55,0,37
36,99,0,1
36,12,1086,512
36,57,0,2
36,13,19,13
36,58,0,5
36,59,0,4
36,15,3,0
36,16,0,1
36,17,0,2
36,19,0,12
36,126,5,50
36,127,44,127
36,7,115,19
36,8,280,41
36,9,56,25
36,60,0,3
36,61,0,4
36,62,0,2
36,20,0,1
36,65,0,11
36,66,0,1
36,69,0,1
36,27,0,1
36,28,0,1
36,70,0,1
36,73,0,38
36,34,0,1
36,35,0,1
36,36,0,4
36,37,0,10
36,38,0,1
36,39,6,15
36,100,0,1
36,101,0,1
36,102,0,1
36,103,0,1
36,104,0,1
36,40,0,14
36,41,27,15
36,42,0,1
37,45,0,13
37,67,0,7
37,68,0,25
37,48,5,4
37,27,0,1
37,49,0,49
37,28,0,1
37,116,0,31
37,117,0,1
37,50,0,3
37,51,0,3
37,52,0,3
37,53,0,3
37,54,0,1
37,10,65,8
37,98,0,1
37,11,14,0
37,99,0,1
37,33,0,5
37,34,0,1
37,12,1581,852
37,35,0,2
37,36,0,5
37,58,0,2
37,59,0,1
37,37,4,71
37,38,0,6
37,16,0,1
37,39,0,11
37,19,0,3
37,100,0,1
37,101,0,1
37,124,21,62
37,102,0,1
37,125,11,1
37,103,0,1
37,126,0,3
37,104,0,1
37,6,7,0
37,105,0,1
37,7,91,32
37,8,116,17
37,9,6,0
37,40,20,15
38,44,0,11
38,88,0,1
38,24,10,0
38,25,0,1
38,27,0,1
38,115,0,72
38,116,0,23
38,117,0,14
38,50,15,3
38,51,0,3
38,52,0,3
38,53,0,3
38,75,38,67
38,98,0,1
38,54,0,1
38,10,4,0
38,99,0,1
38,12,851,544
38,13,241,247
38,35,0,5
38,36,0,4
38,59,0,1
38,37,0,15
38,38,0,13
38,39,0,6
38,17,0,2
38,18,0,3
38,100,0,1
38,123,32,91
38,101,0,1
38,102,0,1
38,124,26,93
38,103,0,1
38,4,7,0
38,104,0,1
38,5,110,6
38,126,0,47
38,105,0,1
38,6,3,0
38,7,60,5
38,106,0,1
38,8,0,3
38,9,16,1
38,60,0,1
38,41,0,4
38,42,0,1
38,20,7,0
38,21,0,1
39,88,0,10
39,89,0,11
39,67,0,23
39,90,0,10
39,117,0,47
39,91,0,8
39,119,5,18
39,92,0,3
39,50,0,2
39,51,0,3
39,52,0,3
39,53,0,3
39,10,14,0
39,54,0,1
39,33,0,1
39,99,0,1
39,12,71,14
39,34,0,2
39,56,0,1
39,35,0,8
39,57,0,1
39,13,1343,1056
39,36,0,5
39,58,0,1
39,37,0,10
39,59,0,1
39,38,0,9
39,17,0,3
39,39,0,6
39,18,7,11
39,121,0,27
39,100,0,1
39,122,0,5
39,123,0,26
39,101,0,1
39,102,0,1
39,125,0,20
39,103,0,1
39,5,11,0
39,6,31,1
39,7,49,10
39,60,0,1
39,40,0,1
39,41,0,2
39,87,0,1
40,88,0,1
40,44,0,10
40,89,0,9
40,49,0,1
40,90,0,9
40,91,0,10
40,92,0,9
40,93,0,41
40,94,0,29
40,50,0,1
40,51,0,1
40,52,0,2
40,53,0,3
40,54,0,3
40,10,484,22
40,55,0,3
40,56,0,3
40,57,0,2
40,13,299,207
40,58,0,2
40,14,536,667
40,15,27,31
40,59,0,1
40,18,238,297
40,19,177,31
40,120,16,5
40,121,0,3
40,124,0,3
40,5,57,0
40,7,40,10
40,8,0,1
40,9,43,3
40,60,0,1
40,20,0,1
40,21,0,1
40,25,0,1
40,26,0,3
40,28,0,3
40,29,0,3
40,77,0,13
40,33,0,4
40,34,0,2
40,79,0,38
40,35,0,3
40,36,101,105
40,37,14,5
40,38,0,4
40,39,0,2
40,100,0,1
40,101,0,1
40,102,0,1
40,40,0,2
40,41,0,3
41,22,0,1
41,89,0,2
41,47,0,6
41,26,0,3
41,27,0,1
41,49,0,1
41,28,0,1
41,29,0,20
41,117,31,15
41,90,0,7
41,91,0,6
41,92,0,4
