lat,lng,continent
39.8842,-87.40863,NA
44.29468,-90.85153,NA
15.03333,-24.33333,AF
40.81645,-79.52199,NA
38.95462,100.47237,AS
18.07996,-66.35795,NA
41.55212,13.77841,EU
39.89821,41.26916,EU
49.68326,5.51349,EU
46.90722,13.52944,EU
46.58333,21.96667,EU
-17.34111,-39.22083,SA
28.37799,116.07202,AS
47.10247,5.26556,EU
36.77629,-2.81456,EU
-6.68778,-36.6575,SA
53.17333,6.97222,EU
-23.25417,-50.98,SA
-37.9,145.03333,OC
36.99516,-2.89033,EU
49.87279,18.8037,EU
20.91007,106.14771,AS
29.77761,118.70155,AS
19.0939,108.65456,AS
-21.18583,-48.90722,SA
17.99389,-95.40139,NA
51.76667,-3.76667,EU
52.18333,13.4,EU
46.80583,15.71111,EU
51.82417,4.4125,EU
52.45,-1.81667,EU
16.98114,100.33195,AS
18.65639,-95.25806,NA
39.2,-0.33333,EU
37.06039,119.94177,AS
31.20684,-97.30278,NA
49.4424,10.95414,EU
35.24139,113.16028,AS
45.29857,35.77708,EU
60.02427,30.28491,EU
30.85157,121.33352,AS
46.61633,26.05263,EU
16.9022,121.76191,AS
41.98722,-96.91421,NA
50.8919,3.06117,EU
30.28567,120.06471,AS
18.39258,77.11756,AS
26.73694,109.22111,AS
51.75742,11.46084,EU
53.34189,8.42179,EU
45.14806,18.70667,EU
44.74075,1.43963,EU
-20.44278,-54.64639,SA
36.85,136.98333,AS
40.83204,-73.60485,NA
-11.26833,-37.43833,SA
19.68722,-99.17222,NA
38.04187,23.68494,EU
49.01513,12.10161,EU
50.84833,5.68889,EU
41.66481,-1.89615,EU
44.17822,0.51572,EU
40.86173,-80.28645,NA
-7.2715,107.8031,AS
45.89112,4.66801,EU
43.38333,-0.65,EU
32.60724,70.91234,AS
37.7,-1.1,EU
38.74563,-83.84492,NA
40.38214,16.03917,EU
20.20357,-98.57603,NA
43.63914,126.45784,AS
48.82949,14.46252,EU
48.59988,-93.4003,NA
29.47498,-81.127,NA
41.87319,34.60308,EU
49.81667,7.3,EU
48.75568,2.32241,EU
37.50806,29.75472,EU
-8.712,122.0762,AS
43.59083,6.87495,EU
44.5,23.95,EU
18.81361,-97.19833,NA
49.47833,100.88944,AS
53.2105,5.72637,EU
42.85398,13.81775,EU
41.36809,-89.46481,NA
22.89259,-105.97355,NA
35.37874,-81.37897,NA
55.71667,37.78333,EU
-32.34017,115.7473,OC
-10.87926,122.83022,AS
38.63477,24.10287,EU
47.34277,130.31222,AS
47.31732,1.19045,EU
2.11781,31.41163,AF
50.00167,12.30434,EU
36.4093,-80.20588,NA
38.59227,-89.91121,NA
40.31929,18.09163,EU
-8.0087,111.467,AS
38.43422,-89.55037,NA
49.38355,17.95021,EU
32.35916,35.22011,AS
54.23333,10.13333,EU
44.91667,11.86667,EU
38.93324,-119.98435,NA
43.8,24.05,EU
52.00665,4.22441,EU
40.00176,-76.85025,NA
46.42397,12.93222,EU
37.76236,21.61853,EU
37.88306,14.79808,EU
44.84236,7.49774,EU
46.23489,-116.2407,NA
-6.7215,111.2001,AS
19.44286,-99.09724,NA
45.61079,8.89616,EU
8.44164,77.91349,AS
33.55267,68.29828,AS
48.63217,10.32045,EU
50.01778,6.09333,EU
21.1831,105.72041,AS
36.58597,-79.39502,NA
-7.0777,108.6278,AS
41.50679,-2.71813,EU
45.40702,36.95586,EU
47.30783,32.84993,EU
42.71232,41.46863,AS
20.07569,-98.81972,NA
48.95981,18.16634,EU
-20.24472,57.61222,AF
13.5961,123.1772,AS
13.46906,99.94021,AS
45.85787,3.63534,EU
49.9,7.81667,EU
-6.7373,105.8014,AS
20.02651,-102.34814,NA
31.56707,112.44798,AS
42.16667,-7.18333,EU
28.64037,109.00399,AS
28.49276,66.25999,AS
27.26369,100.86387,AS
22.34861,-102.23361,NA
53.57601,9.20271,EU
31.65511,-106.13887,NA
58.43078,29.36537,EU
56.46779,73.61096,EU
10.38439,-73.17332,SA
39.27711,76.51478,AS
43.51116,13.07367,EU
39.94854,8.94152,EU
41.83023,-3.78824,EU
40.58009,-76.61774,NA
51.46866,0.63686,EU
-13.32611,-74.9975,SA
29.46274,-95.35799,NA
-7.53444,109.11972,AS
41.98886,-5.87133,EU
37.71485,68.83456,AS
49.205,8.99167,EU
45.05682,26.44784,EU
30.88296,-87.77305,NA
45.936,20.71168,EU
50.96667,12.95,EU
17.52722,-99.26583,NA
40.59492,-4.25772,EU
48.53333,15.48333,EU
40.05704,-76.55219,NA
49.81441,84.29102,AS
53.82426,14.97847,EU
36.89006,-2.42695,EU
38.90921,-90.04066,NA
37.78686,14.03906,EU
-8.47111,126.45833,AS
52.78721,11.75297,EU
52.54707,62.49987,AS
44.61667,94.91667,AS
47.26698,8.8179,EU
47.53333,25.56667,EU
50.10819,14.47457,EU
44.31159,28.62546,EU
48.78293,-123.70266,NA
48.01667,10.5,EU
28.24381,109.50772,AS
39.90983,-75.32352,NA
41.88813,14.64666,EU
12.08283,99.85431,AS
34.93343,-95.76971,NA
50.03333,7.28333,EU
-6.6539,111.0637,AS
8.30667,124.58556,AS
9.01956,76.92261,AS
46.14194,15.11278,EU
54.51913,36.75671,EU
25.51417,-103.505,NA
46.00543,18.62526,EU
13.2127,44.12415,AS
11.05806,122.91167,AS
15.80589,120.34326,AS
49.31355,1.20455,EU
40.85869,-5.0601,EU
47.35,22.95,EU
-4.36667,35.08333,AF
46.04575,48.03558,EU
23.75893,115.5728,AS
27.36611,110.935,AS
44.54537,83.57278,AS
56.18045,42.03987,EU
41.90562,-3.53015,EU
45.18052,-89.68346,NA
40.19758,-77.72138,NA
51.14312,23.4716,EU
-6.8348,111.3525,AS
47.01667,9.96667,EU
54.132,86.4098,EU
39.92708,116.13742,AS
67.65653,134.63962,EU
52.52003,13.40489,EU
52.71051,16.38044,EU
50.38333,7.63333,EU
46.13028,16.76694,EU
18.20783,-77.50754,NA
42.06313,13.33919,EU
-4.84333,-80.87639,SA
38.57179,-77.76388,NA
45.45699,5.63415,EU
43.7072,-88.99011,NA
35.80521,139.71072,AS
10.24472,123.84944,AS
-16.83056,-49.53194,SA
49.65,7.15,EU
36.75278,-3.8744,EU
-6.8033,111.1341,AS
40.86899,-73.36512,NA
45.5771,84.99222,AS
-7.3719,107.9983,AS
29.92216,119.52488,AS
47.05619,6.74913,EU
50.66674,3.21012,EU
53.1561,24.4513,EU
40.33894,44.27275,AS
51.88094,-5.26554,EU
31.47239,-90.89677,NA
48.37062,106.74076,AS
63.43333,10.68333,EU
18.36849,-76.88946,NA
-8.7819,116.3511,AS
45.16094,128.76174,AS
52.52635,13.33903,EU
47.69562,19.38724,EU
53.55021,8.57673,EU
50.11667,6.46667,EU
36.86262,37.77432,EU
54.83333,8.86667,EU
28.63528,-106.08889,NA
46.46391,125.77143,AS
39.32343,-77.75277,NA
-13.2,49.05,AF
44.15855,10.3976,EU
50.11667,7.15,EU
40.17845,-74.0218,NA
48.69243,-3.64554,EU
18.93222,-99.02528,NA
46.19333,14.59667,EU
43.61667,27.11667,EU
41.10942,-1.24692,EU
29.1471,91.6586,AS
59.3347,57.2592,EU
46.45,94.11667,AS
39.36667,-1.58333,EU
28.12767,108.3241,AS
53.6907,33.5071,EU
50.48665,3.03448,EU
48.1603,10.11437,EU
-28.18333,116.73333,OC
45.85233,6.61286,EU
9.13227,78.16635,AS
-8.7097,116.4427,AS
-11.31667,-38.23333,SA
50.7338,-2.75831,EU
48.35979,14.90235,EU
44.62274,-93.76857,NA
43.22226,123.92924,AS
48.23333,2.9,EU
45.45751,11.88555,EU
47.97257,8.92759,EU
41.67964,-71.52178,NA
50.86718,5.70719,EU
27.87933,-101.51615,NA
36.78333,10.63333,AF
-33.93627,151.14819,OC
19.47852,110.4387,AS
21.51993,103.22294,AS
14.70802,101.41614,AS
9.57891,-79.41165,NA
23.67346,88.98885,AS
53.47931,-1.0619,EU
19.48698,-99.18594,NA
10.263,-67.78579,SA
51.0303,6.98432,EU
36.18814,-94.5405,NA
8.09326,-81.47163,NA
-6.20194,-42.14028,SA
-7.1206,108.1111,AS
50.06361,1.64694,EU
41.52221,-93.10187,NA
36.99487,-78.22722,NA
47.34238,5.02007,EU
28.25569,108.03809,AS
-11.85411,-75.50767,SA
53.75135,12.49249,EU
19.04,-99.58472,NA
6.37389,124.91056,AS
-8.1365,113.0772,AS
39.8623,-6.23274,EU
46.53989,6.5881,EU
-33.98004,151.07201,OC
52.78075,14.94793,EU
51.71506,-2.55312,EU
14.83413,120.73271,AS
43.54379,44.74614,EU
40.39676,122.283,AS
-7.58,108.78514,AS
35.35847,-79.89449,NA
37.28942,13.52494,EU
34.95151,33.59199,AS
22.4857,113.20637,AS
41.35938,126.51296,AS
37.16188,14.75712,EU
47.83333,16.41667,EU
45.87149,9.81935,EU
35.01679,-81.80399,NA
37.31667,33.76667,EU
43.47993,-110.76243,NA
-7.2173,108.5645,AS
44.16375,9.86188,EU
41.42289,32.95761,EU
34.53879,36.91909,AS
27.39879,116.34287,AS
36.96167,40.10056,EU
54.70972,25.25053,EU
52.1,-2.68333,EU
43.76886,-90.85819,NA
45.79582,24.7238,EU
22.43139,-97.96417,NA
30.11276,120.48228,AS
45.6396,11.00057,EU
22.92361,113.61167,AS
9.58612,-74.82705,SA
32.34434,74.70507,AS
43.45214,5.86219,EU
-31.06913,-57.84946,SA
44.16682,-77.38277,NA
44.24506,4.8839,EU
28.97028,107.63539,AS
49.90661,6.63172,EU
39.49277,8.97659,EU
37.7266,-7.08738,EU
12.37675,121.17351,AS
4.48797,-73.89749,SA
53.29028,-6.75389,EU
21.52519,71.82309,AS
49.82832,10.74338,EU
37.25759,13.91811,EU
15.95929,120.32914,AS
44.33668,9.2668,EU
28.75779,118.32593,AS
54.71857,135.3163,EU
44.79083,38.62639,EU
41.90399,-72.46981,NA
27.67093,114.0315,AS
42.31185,2.36506,EU
44.91667,-0.23333,EU
45.53333,27.58333,EU
12.49187,109.12495,AS
49.65,7.56667,EU
48.28926,18.53152,EU
55.50194,36.02722,EU
52.92339,7.40723,EU
-26.31905,27.6486,AF
4.48178,118.61119,AS
31.47799,119.58756,AS
-7.015,112.4252,AS
-4.32758,15.31357,AF
55.67417,37.04028,EU
51.71576,20.34428,EU
37.49737,30.97727,EU
37.41802,-6.15603,EU
-9.9909,124.5543,AS
35.92056,14.36639,EU
39.74025,116.32693,AS
-19.55293,-65.45395,SA
47.76258,9.29031,EU
-9.7181,124.6103,AS
45.49818,-122.43148,NA
-7.67167,-36.88,SA
36.1577,107.07368,AS
39.08119,16.24829,EU
-8.4305,118.6176,AS
29.63482,105.3911,AS
48.45,16.65,EU
40.28195,-100.16569,NA
52.1874,25.1597,EU
48.13175,8.23317,EU
44.91267,9.09651,EU
31.14267,111.67461,AS
46.93333,15.53333,EU
47.52337,8.54879,EU
36.1437,33.32016,EU
31.57267,-91.34761,NA
41.25571,-122.13945,NA
45.42896,11.39042,EU
11.3292,124.377,AS
48.05686,6.52098,EU
29.11989,-81.35286,NA
27.9528,-81.72702,NA
38.45894,-90.53651,NA
29.33897,120.78105,AS
-6.3376,106.0164,AS
46.53333,26.6,EU
55.60976,-4.28142,EU
20.79094,-156.32695,NA
-8.1567,111.5263,AS
37.47355,70.61617,AS
29.78175,119.20136,AS
48.99137,1.8476,EU
18.1729,-99.43259,NA
28.47728,116.95165,AS
54.14869,12.17434,EU
19.15072,-69.80069,NA
-6.79997,106.10983,AS
48.83811,2.52488,EU
9.9184,122.6296,AS
2.196,102.2405,AS
48.29921,13.15029,EU
29.82365,118.33792,AS
49.77675,7.6889,EU
22.2875,-98.65083,NA
44.866,-0.59411,EU
32.86874,-85.1905,NA
21.76708,-98.45186,NA
40.03885,42.16366,EU
43.92833,42.68556,EU
36.87818,10.32466,AF
68.09696,16.37416,EU
41.85,24.81667,EU
40.79222,123.91583,AS
45.51017,9.08704,EU
18.38385,105.5059,AS
-9.5081,119.0349,AS
47.52993,-92.23712,NA
20.43353,99.87617,AS
43.62748,-89.77096,NA
-9.39361,-77.57472,SA
46.80657,1.63904,EU
40.13961,-120.95107,NA
-36.07482,146.92401,OC
34.68472,108.86806,AS
51.55278,-2.85,EU
38.02131,-121.08383,NA
45.63333,0.26667,EU
46.80454,19.35172,EU
44.08163,-91.34904,NA
4.68501,46.6176,AF
-7.481,108.7921,AS
48.03213,11.8751,EU
31.8508,35.2036,AS
29.54349,110.36336,AS
42.33096,9.49112,EU
53.20526,23.33934,EU
29.46695,108.14405,AS
20.02611,-98.79778,NA
-12.86667,-74.63333,SA
36.92077,-6.07529,EU
33.66604,112.58509,AS
48.11219,-1.52333,EU
56.76034,28.53511,EU
54.13333,10.88333,EU
-5.90139,-78.69417,SA
-8.3621,114.1487,AS
9.33333,-75.55,SA
17.04712,-96.63573,NA
33.85118,44.52047,AS
14.01667,-86.66667,NA
-9.5084,124.3692,AS
-38.15574,-58.7913,SA
44.88312,-68.67198,NA
8.8436,117.8183,AS
56.11667,38.88333,EU
53.86667,-0.5,EU
-34.4513,-56.08036,SA
48.41002,1.47639,EU
60.86972,60.41528,EU
24.41667,100.1,AS
52.574,14.49303,EU
48.13562,13.42701,EU
52.45313,4.81356,EU
67.28,14.40501,EU
25.02278,118.08722,AS
19.1209,-98.30594,NA
38.43062,-2.7331,EU
51.50949,-0.59541,EU
45.48333,26.58333,EU
-14.05056,-73.29722,SA
26.24366,119.61566,AS
27.72444,119.38306,AS
45.12718,-94.52805,NA
20.56389,-100.24389,NA
-24.96667,-57.56667,SA
37.16708,38.79392,EU
49.85553,6.89777,EU
44.29191,23.50559,EU
50.39455,3.23029,EU
51.28581,17.90325,EU
14.8515,-92.07646,NA
-37.72025,144.85422,OC
35.35222,105.51807,AS
40.09525,9.16103,EU
51.74521,4.55083,EU
52.01577,85.90963,EU
43.6124,1.57207,EU
45.99795,10.09531,EU
-8.2,-77.9,SA
18.86667,-99.59111,NA
19.91694,-101.12861,NA
-33.67913,-59.66663,SA
24.939330000000002,118.47875,AS
48.0576,10.18321,EU
-33.63567,150.28318,OC
24.78857,68.96614,AS
40.59161,-111.8841,NA
20.75806,-155.99028,NA
-11.73193,-75.54634,SA
34.57167,108.80194,AS
49.61237,16.67947,EU
47.59623,-120.66148,NA
49.87954,21.41102,EU
20.23167,-98.25528,NA
52.99288,7.6332700000000004,EU
13.43047,99.40967,AS
41.07703,71.81772,AS
18.81014,-97.07172,NA
22.31667,114.18333,AS
52.42073,18.7627,EU
52.65,9.83333,EU
48.83792,-1.59714,EU
49.90462,18.02954,EU
49.01096,1.0873,EU
32.86682,-82.40402,NA
47.32352,18.23312,EU
60.56667,21.96667,EU
56.2428,12.86219,EU
50.25,6.26667,EU
41.37119,-75.73491,NA
48.63112,8.99626,EU
37.06306,114.49417,AS
41.06838,-3.04436,EU
-7.2924,108.1998,AS
34.69002,-112.54101,NA
40.17555,-101.01294,NA
47.43333,26.9,EU
41.08462,-2.80953,EU
46.13509,9.55164,EU
64.2229,41.656,EU
4.96531,-73.91301,SA
46.65178,126.44979,AS
45.5324,10.02118,EU
39.13276,16.86082,EU
1.93556,-76.24056,SA
35.0434,46.3565,AS
45.58555,5.24308,EU
44.07823,8.10745,EU
44.98333,25.55,EU
30.3247,120.07763,AS
45.42254,11.46568,EU
-6.9204,111.4714,AS
46.61916,6.82225,EU
9.759,123.1412,AS
52.05959,19.19972,EU
52.73416,4.77682,EU
38.85408,29.9772,EU
13.17018,-59.52186,NA
34.7887,107.48972,AS
13.5444,123.1405,AS
51.7862,28.3288,EU
41.36365,15.69384,EU
55.83278,38.2725,EU
9.59714,-65.1935,SA
46.39861,19.12056,EU
44.29451,10.57117,EU
54.15,8.95,EU
41.42009,-73.954580000000007,NA
22.52032,112.34457,AS
-8.40401,116.10255,AS
26.8401,68.12265,AS
35.04321,25.09277,EU
41.76651,-1.17473,EU
50.51605,8.45982,EU
45.94426,5.43904,EU
29.74481,122.10896,AS
9.34169,78.51388,AS
51.03664,5.28013,EU
31.15574,-88.5578,NA
47.40176,-122.55707,NA
71.04137,27.85133,EU
31.43889,119.99542,AS
19.51205,-99.98692,NA
51.36323,0.60893,EU
-7.3207,107.7938,AS
31.38333,130.85,AS
52.774,-1.55744,EU
-33.38436,148.0076,OC
-31.30262,-64.307,SA
-6.48333,-78.9,SA
59.70056,30.78472,EU
4.8543,-73.04003,SA
31.04879,-85.30493,NA
47.56391,19.51267,EU
46.93333,26.23333,EU
41.26511,-8.42892,EU
52.85213,16.52344,EU
45.87944,16.64083,EU
38.53472,-105.9989,NA
55.6396,95.4515,EU
32.35,97.23333,AS
-8.93333,36.13333,AF
38.25611,-7.99158,EU
36.0167,-101.82462,NA
29.23677,108.61165,AS
48.28333,15.25,EU
-2.8417,120.1222,AS
44.29215,8.41406,EU
10.0068,123.414,AS
58.73101,45.02404,EU
21.11603,110.2021,AS
40.29513,72.18627,AS
-5.18333,-68.9,SA
46.3592,38.269,EU
6.50611,124.59889,AS
42.04177,-70.67226,NA
50.6926,10.35706,EU
44.56039,135.57009,EU
-6.7896,111.4651,AS
50.8,10.3,EU
41.52722,14.558,EU
46.91667,22.68333,EU
65.97018,-18.52861,EU
42.02945,-3.50679,EU
-8.4483,115.0467,AS
41.63583,32.3375,EU
35.50672,-97.76254,NA
39.83416,-96.06417,NA
29.88668,115.90323,AS
43.51118,44.58821,EU
26.25457,-98.84353,NA
28.10773,114.07272,AS
50.9134,16.43241,EU
62.29563,28.25289,EU
36.92089,-89.35063,NA
42.82946,-88.1587,NA
53.07738,7.40444,EU
36.63888,2.76845,AF
44.85123,-123.18677,NA
-1.85302,138.75093,AS
53.54128,20.08867,EU
55.93486,37.83002,EU
-27.29847,-54.19877,SA
42.23333,2.65,EU
57.83639,24.75,EU
36.4525,6.63639,AF
-8.6312,116.3293,AS
32.54014,-85.09855,NA
8.95694,124.79111,AS
53.60712,9.63718,EU
48.77168,24.66626,EU
41.96719,21.03598,EU
-37.82043,145.17308,OC
33.54204,74.381,AS
28.42644,115.96323,AS
45.03333,25.26667,EU
35.59008,-84.24186,NA
36.37913,42.44806,AS
51.83333,10.43333,EU
34.08064,74.05088,AS
58.21201,30.71269,EU
-8.0854,113.1909,AS
23.41333,113.895,AS
-6.5869,106.4108,AS
-5.25806,-44.64889,SA
39.0521,117.24705,AS
-8.81833,-35.18639,SA
40.93414,-3.35024,EU
40.22648,-76.90053,NA
49.93333,6.5,EU
53.42048,16.81756,EU
35.8037,-83.87129,NA
43.76667,24.63333,EU
7.10444,122.19639,AS
39.64943,8.89966,EU
62.13333,22.56667,EU
33.88894,35.49442,AS
42.28963,13.55519,EU
33.09917,-97.44639,NA
35.90868,-90.80262,NA
-27.71137,153.2029,OC
49.88333,7.96667,EU
31.55744,120.38016,AS
50.97713,2.04276,EU
47.20291,8.94896,EU
40.18746,-3.77681,EU
48.58388,-68.19214,NA
44.94673,17.83785,EU
37.66882,-122.0808,NA
-7.2696,107.8829,AS
26.29535,-98.30446,NA
-35.05184,-58.76061,SA
17.68589,73.99333,AS
19.28881,-99.51163,NA
34.31053,107.70742,AS
40.15676,-76.20217,NA
45.62306,-0.46488,EU
48.19562,10.17111,EU
4.62079,96.75686,AS
28.24019,108.5849,AS
9.96745,-84.01326,NA
40.96148,24.51132,EU
52.05492,15.09882,EU
53.9165,15.20027,EU
47.22038,9.50935,EU
48.05542,-1.45029,EU
53.8,10.75,EU
35.95411,50.60607,AS
-7.1865,108.6215,AS
-28.78389,-51.61,SA
46.51872,86.00214,AS
30.24283,106.36733,AS
10.33623,-73.18203,SA
45.44694,8.62118,EU
51.29724,6.84929,EU
47.91139,26.5456,EU
55.61008,38.39399,EU
45.18333,24.71667,EU
15.35,-88.4,NA
27.09766,114.80705,AS
39.96345,-75.25018,NA
-6.938,114.082,AS
49.13333,114.88333,AS
51.20354,124.20852,AS
43.75402,10.42386,EU
28.02963,79.66778,AS
48.03947,11.5232,EU
10.3565,122.9646,AS
50.16667,7.2,EU
4.09912,-72.95647,SA
35.23111,113.43806,AS
40.82718,-6.76109,EU
41.45602,25.08008,EU
-21.3393,55.47811,AF
52.72694,10.73613,EU
38.19307,15.38119,EU
14.9274,120.4894,AS
61.86983,33.14901,EU
44.4431,0.62095,EU
40.64076,-1.51617,EU
31.28781,34.23807,AF
8.47323,-79.96104,NA
51.61083,5.29028,EU
46.05342,25.83737,EU
25.32173,113.73965,AS
38.94143,-0.13286,EU
47.26045,10.34419,EU
49.41667,7.4,EU
49.44313,1.09932,EU
40.37806,-8.44991,EU
53.50386,-1.02174,EU
-32.72218,-68.59137,SA
-20.46444,-45.42639,SA
25.59306,111.93278,AS
18.57889,-98.74361,NA
-17.29972,-48.27944,SA
12.77029,79.41999,AS
32.31449,36.62826,AS
8.37628,-71.78185,SA
52.3464,14.83227,EU
48.33132,123.76804,AS
49.42908,14.03697,EU
34.06153,108.62905,AS
45.88949,8.89068,EU
40.52934,141.30553,AS
45.53845,-122.43398,NA
25.28814,86.02055,AS
39.0284,-84.21771,NA
47.7123,11.7582,EU
44.75887,8.06996,EU
46.04179,4.04965,EU
45.13477,10.11477,EU
47.28692,8.36356,EU
45.5595,4.12839,EU
34.41728,74.64308,AS
38.56737,-0.21235,EU
13.3975,121.0626,AS
48.87675,9.63434,EU
-6.8727,106.2564,AS
50.81481,6.79387,EU
-31.23746,-63.06134,SA
32.1346,111.30591,AS
46.96667,26.76667,EU
56.55253,26.92449,EU
18.23778,-93.03417,NA
41.73333,23.15,EU
53.0368,24.0957,EU
41.82832,0.14823,EU
12.48333,-13.3,AF
50.1408,8.50449,EU
34.22568,-3.35361,AF
39.84135,9.64606,EU
44.81667,26.08333,EU
19.49842,-99.57502,NA
21.45,-158.00111,NA
10.7118,106.73643,AS
37.63723,37.5803,EU
25.87308,115.0108,AS
30.45048,-93.43322,NA
-37.70128,144.881,OC
53.92196,19.34705,EU
47.53092,8.57555,EU
55.72124,38.03277,EU
5.63418,38.23603,AF
30.8117,111.01501,AS
-0.16756,37.02129,AF
37.76923,42.12744,EU
34.74417,109.27771,AS
34.69155,-77.063,NA
52.80071,6.89315,EU
47.70194,26.54472,EU
26.71413,113.26726,AS
41.29695,-3.74221,EU
46.0114,0.07936,EU
-8.1006,113.0674,AS
54.37748,-1.72232,EU
18.54472,-72.30278,NA
43.75547,15.74444,EU
41.04158,-75.93545,NA
11.76108,77.89137,AS
41.91306,20.28833,EU
32.71796,-80.23899,NA
43.35071,46.10925,EU
-7.3657,108.6405,AS
30.88376,108.85102,AS
18.50547,-71.98122,NA
46.4582,6.33499,EU
46.65,21.28333,EU
52.24315,18.09268,EU
51.58333,6.51667,EU
47.98333,12.25,EU
40.41643,-91.13625,NA
39.17344,-76.88525,NA
45.90931,127.27202,AS
14.55,74.31667,AS
32.57625,-97.2414,NA
47.39753,8.00797,EU
54.2575,-5.84455,EU
31.67882,93.86091,AS
45.17141,21.00658,EU
28.07973,120.01901,AS
51.29907,-0.49164,EU
47.70704,-3.35484,EU
42.86,-90.17985,NA
25.49433,119.07832,AS
32.25661,111.71388,AS
39.39917,47.02835,AS
37.48711,41.49446,EU
31.73333,130.76667,AS
12.72472,123.90639,AS
37.26792,-76.01743,NA
46.38778,15.44667,EU
50.56109,8.50495,EU
11.17639,124.57944,AS
29.04389,121.6275,AS
37.80764,28.85665,EU
49.621,20.07794,EU
1.3054,124.91261,AS
61.6656,40.2013,EU
52.9311,158.40469,EU
10.668,122.71,AS
50.91729,1.82505,EU
19.43139,-99.35889,NA
46.01657,3.98824,EU
45.75921,21.02666,EU
42,-8.86667,EU
45.76667,26,EU
26.43278,78.44205,AS
49.7,6.71667,EU
35.7,140.55,AS
22.685,-102.03778,NA
36.37745,106.30452,AS
44.06667,27.7,EU
40.15008,-6.33292,EU
40.79194,22.4075,EU
37.56885,15.02289,EU
31.87377,-89.73369,NA
30.79466,120.77198,AS
-27.47039,153.00312,OC
-36.12179,146.88809,OC
45.83306,40.14556,EU
39.90284,18.36501,EU
44.70224,19.57931,EU
45.76069,10.59547,EU
54.40318,100.74093,EU
39.79803,42.67574,EU
48.75943,11.04544,EU
36.41097,138.99621,AS
39.3224,117.48821,AS
51.28756,-1.97729,EU
44.23333,27.21667,EU
-19.47833,-46.53889,SA
49.21186,10.79784,EU
47.93333,22.15,EU
14.62056,120.58167,AS
45.15461,11.3538,EU
25.06305,34.89005,AF
-8.2158,114.3223,AS
6.67033,6.62907,AF
63.1906,64.4162,EU
4.279,21.00284,AF
33.43731,-101.64349,NA
29.37639,117.24667,AS
4.20737,98.01275,AS
51.8,1.08333,EU
51.9375,-5.17389,EU
30.35104,112.18824,AS
49.45,12.28333,EU
-33.76651,150.7144,OC
29.62558,114.95028,AS
47.37485,-0.68539,EU
39.022,16.58081,EU
43.72376,44.72442,EU
42.04059,-87.78256,NA
35.64474,-109.09565,NA
10.25444,-75.34389,SA
50.67944,18.2137,EU
12.33338,9.93891,AF
53.55475,10.03447,EU
45.23207,10.32417,EU
50.17585,14.09106,EU
19.33972,-98.95056,NA
44.21667,44.35278,EU
50.12092,7.55546,EU
37.07633,-120.19295,NA
-7.59825,108.75511,AS
20.5509,-103.44396,NA
-9.723,119.3852,AS
15.79841,120.54654,AS
37.98096,14.30337,EU
27.58111,110.27722,AS
23.96639,120.96952,AS
52.26667,7.28333,EU
51.75222,-1.25596,EU
7.13781,-72.66456,SA
41.93222,123.51139,AS
22.78498,88.32586,AS
47.93333,14.88333,EU
39.8934,15.99175,EU
31.93791,118.41642,AS
47.30997,18.55177,EU
31.01105,110.61828,AS
44.4,23.73333,EU
39.99157,44.49681,AS
46.3375,15.22639,EU
53.20444,-6.12083,EU
-33.88965,151.17642,OC
44.78967,11.0221,EU
49.91528,8.33889,EU
50.93333,9.21667,EU
18.83036,-97.156,NA
34.05194,108.5625,AS
-40.81345,-62.99668,SA
46.13226,12.97084,EU
40.90982,-73.80791,NA
36.53316,-82.32681,NA
45.16072,25.44871,EU
-15.46056,-55.74972,SA
33.93187,112.35641,AS
32.92096,-97.51836,NA
46.49142,7.56031,EU
42.29898,-2.24019,EU
61.15,28.05,EU
48.46701,2.60785,EU
48.59938,6.5286,EU
-3.8459,119.5222,AS
37.48412,13.98542,EU
-8.3179,123.0142,AS
45.56417,126.92783,AS
44.11178,9.9622,EU
33.3759,113.92565,AS
31.02672,114.10685,AS
45.2,25.18333,EU
1.95,34.95,AF
26.11233,118.76765,AS
27.53115,-82.73343,NA
40.51593,-75.55519,NA
14.7,-86.95,NA
-23.35556,-47.85694,SA
41.69084,-98.00367,NA
45.09848,11.66511,EU
52.9,7.38333,EU
-30.86589,-62.03742,SA
52.55127,-1.19395,EU
19.09389,-103.6225,NA
19.44972,-99.60222,NA
39.51169,16.17915,EU
40.69954,14.70773,EU
40.16713,69.50163,AS
29.55605,106.16002,AS
45.08768,5.19261,EU
35.12124,-81.51592,NA
48.52843,101.37394,AS
45.81029,9.53495,EU
-11.95591,-75.28411,SA
54.18333,-3.21667,EU
49.17444,8.01917,EU
35.14316,102.85027,AS
45.19205,9.15917,EU
42.52449,11.82978,EU
38.0256,15.82152,EU
48.3773,6.90047,EU
10.09748,-83.50659,NA
45.87711,-0.67919,EU
35.7818,-81.37509,NA
37.80205,-5.10726,EU
52.89586,10.45141,EU
53,11.8,EU
54.17578,10.06913,EU
-6.9641,111.7132,AS
-34.82722,-58.39556,SA
-7.55611,110.83167,AS
37.38987,-6.43295,EU
41.37805,33.77528,EU
51.2881,11.57749,EU
30.0877,115.72896,AS
-6.7457,111.13,AS
51.80417,5.75972,EU
-7.77639,-34.89222,SA
60.38333,25.28333,EU
12.73333,123.93333,AS
47.4433,0.99142,EU
32.77347,-92.4057,NA
-3.9279,29.992,AF
48.8,8.33333,EU
29.82,118.04111,AS
45.62059,9.96159,EU
