x,y,population
5195000,2465000,1288
5170000,4655000,43
5200000,4475000,13
3505000,2820000,351
5255000,4580000,2
5025000,2925000,7625
4995000,2895000,908
5115000,2340000,403
3245000,3630000,1201
5060000,2845000,1337
4405000,2560000,7540
4035000,2355000,5
4965000,3295000,948
4400000,2575000,4618
4880000,2470000,362
5180000,3935000,167
3815000,2975000,952
3700000,2555000,82
3050000,2065000,357
3590000,2130000,126
3820000,2950000,451
3530000,2515000,170
5450000,2035000,313
3600000,3515000,974
3335000,2860000,687
4960000,3320000,1393
5225000,2100000,22
4975000,4340000,44
4505000,3855000,673
3570000,3310000,1317
5080000,3310000,3246
4605000,3025000,1397
3790000,2425000,352
5240000,4025000,67
4695000,3155000,730
5450000,2160000,117
4180000,4230000,22
4360000,2940000,6042
3555000,2790000,597
2985000,2075000,614
4820000,3055000,1712
5105000,2995000,1629
5250000,3910000,303
4330000,4305000,39
3500000,3760000,1250
5240000,1735000,3294
4050000,2430000,1285
4655000,3235000,446
5275000,2565000,52
4720000,3470000,66161
4855000,1725000,7341
3570000,2850000,395
4240000,3055000,989
4500000,4080000,273
2930000,1760000,3383
5670000,2585000,164
4455000,2630000,640
5700000,2765000,49
5420000,2100000,3
5160000,3810000,4566
4445000,2185000,175
3355000,3265000,22682
5370000,1945000,170
4675000,2455000,3262
4245000,2165000,14
2925000,2435000,264
4520000,2865000,1337
3990000,2720000,336
5250000,4495000,57
3870000,2615000,391
4645000,3980000,119
4105000,2300000,6807
4955000,4220000,224
4455000,3265000,1550
4660000,5185000,195
5090000,2615000,3030
5270000,3670000,86
4450000,4185000,7
3285000,2260000,62
4515000,4175000,0
5150000,2030000,1316
4720000,2025000,2241
4495000,3150000,1046
5370000,4505000,41
4570000,3050000,0
4915000,3335000,3205
3910000,2430000,7187
2720000,1955000,3457
2910000,1925000,99
5450000,1995000,106
3770000,2970000,1425
4455000,4075000,145
3505000,2940000,970
3285000,2250000,67
5365000,2175000,1270
4725000,2980000,599
4150000,4290000,109
4910000,3050000,1088
4705000,3750000,11995
5625000,2360000,113
3560000,2390000,2463
4270000,3540000,875
4220000,3060000,2113
3350000,3265000,17790
2935000,2135000,244
4215000,3510000,447
5095000,3685000,112
5625000,2480000,611
2985000,1750000,116
3965000,3135000,10689
5160000,2500000,376
2795000,2335000,54963
4340000,3270000,1080
5545000,2705000,79
4825000,1925000,64
5130000,2880000,37
5090000,2515000,12883
2845000,5135000,0
3535000,2885000,3596
4455000,2520000,13813
4150000,2745000,91
5100000,2385000,43
4830000,3370000,946
3035000,1885000,170
5175000,4440000,6
4945000,2470000,190
5165000,3030000,404
4880000,3205000,3388
5390000,1630000,383
4885000,2205000,34
5260000,4040000,22
4355000,4645000,11
3200000,3370000,1836
4440000,3050000,861
5355000,1935000,1260
5155000,2885000,73
5440000,2715000,757
3905000,3140000,11143
4280000,3490000,3543
4705000,4560000,2
4815000,2385000,10
4315000,4535000,38
4855000,1925000,5715
2695000,1850000,16
3480000,2420000,28
2850000,4945000,994
4545000,3470000,94
3470000,3415000,4012
4680000,3340000,1025
4485000,3330000,354
4860000,1890000,62
4660000,2385000,150
4995000,4595000,100
3340000,2065000,86
5020000,4265000,251
5045000,2410000,20374
2725000,1915000,9
3235000,2920000,4777
4015000,2910000,691
4620000,5045000,1762
3485000,3335000,587
4285000,4435000,76
5020000,3320000,939
4960000,3005000,8870
5040000,3645000,326
4850000,2555000,24776
5355000,2385000,2061
5185000,3630000,306
5165000,4415000,30
4990000,4445000,1406
3540000,3750000,1755
3515000,2335000,367
5510000,2725000,0
5225000,3695000,4
3600000,2740000,1355
4460000,2895000,2324
5120000,2560000,261
4455000,2865000,10635
3475000,3440000,51908
3700000,2160000,82
3505000,3350000,5344
5505000,2530000,7990
5225000,4555000,64
5125000,2835000,10607
5125000,4715000,13
4655000,4410000,18
3280000,1920000,90
3500000,3220000,1132
5145000,3740000,49
5230000,3980000,94
4335000,2320000,4505
4920000,2285000,1028
5275000,4390000,1066
4705000,3920000,86
4080000,3075000,4251
4335000,3245000,24209
3760000,3120000,1918
4415000,3880000,1844
4650000,2835000,1791
5290000,4615000,46
4080000,2330000,23
4930000,4240000,35
4250000,2015000,3706
5190000,4455000,24
4485000,4025000,25
4185000,4405000,663
5425000,2605000,2117
5325000,2415000,1116
4915000,4435000,235
4210000,2755000,2589
4980000,1955000,184
3445000,2210000,0
4250000,3385000,401
3755000,3050000,616
4640000,4650000,0
3960000,2385000,67
5150000,2235000,19
4040000,2920000,49727
4665000,3990000,143
5490000,2445000,1468
5310000,4060000,121
4130000,2960000,3369
3060000,2045000,265
3515000,3795000,330
3350000,3835000,54
4900000,4420000,946
4115000,2820000,4639
4390000,4140000,468
5140000,4060000,90
4295000,3240000,5155
4925000,4500000,100
4650000,2925000,1513
5000000,4805000,0
5430000,3810000,17
3455000,2150000,165
3045000,2190000,383
4405000,3255000,662
3440000,2625000,1
5570000,2355000,233
2740000,1835000,39
5180000,4885000,256
3720000,2665000,654
2800000,2370000,1162
2695000,1810000,14
4730000,4610000,0
4045000,2300000,196
4430000,2295000,7954
3210000,3675000,1916
4590000,3290000,549
5005000,3255000,3549
5135000,3060000,5965
4990000,4305000,48
3970000,2805000,296
4315000,4215000,1
3750000,2660000,12
5295000,3990000,132
4195000,2440000,3361
4865000,2515000,855
5295000,2800000,29
4420000,3120000,1138
4470000,3155000,3981
3910000,3185000,3763
4780000,3200000,1263
5345000,4530000,564
4745000,1945000,3039
3285000,1975000,273
5545000,2865000,28
3915000,2710000,156
5140000,3020000,30214
5025000,3830000,49
5280000,3605000,5422
2840000,2305000,354
5020000,3130000,2450
3545000,3340000,1090
5205000,3945000,80
3445000,1965000,3
3345000,1780000,12
4015000,3265000,50
5515000,2875000,2502
3210000,4835000,13
4800000,2055000,33
3175000,3460000,5836
4430000,3025000,2071
4705000,4655000,25
4210000,2535000,10876
4785000,2325000,775
4290000,3180000,7
2950000,4790000,0
4035000,2630000,1140
4730000,4145000,610
3040000,1705000,30
4695000,3445000,773
4165000,3000000,882
4365000,3135000,710
4845000,3340000,554
4035000,2925000,2408
3790000,1900000,14028
5205000,3705000,613
3360000,2280000,168
5140000,3235000,7065
4485000,3285000,333
3690000,2395000,658
5405000,2185000,696
4845000,2315000,221
5310000,2405000,1451
4840000,3865000,120
4545000,3815000,375
4180000,3185000,7371
4305000,4140000,0
4710000,3730000,1734
5170000,3725000,222
2880000,2145000,97
2985000,1985000,98
3010000,2160000,198
5115000,3230000,994
2820000,2200000,1734
4060000,2290000,309
5610000,2605000,2750
3335000,3310000,2511
5540000,2220000,5612
4180000,2555000,241
2720000,1930000,0
4990000,3165000,2035
4665000,2440000,6
5755000,2355000,2
3985000,2485000,5001
4540000,3145000,602
4130000,2895000,1045
5230000,4075000,18
4700000,2930000,1178
3555000,2695000,341
3625000,2425000,361
3485000,2275000,773
4150000,3160000,42449
3795000,2385000,181
4995000,3370000,1008
5010000,4485000,19
5115000,4405000,39
4360000,2210000,135
4390000,2250000,2002
4285000,2520000,7355
2785000,2145000,1997
4610000,3095000,4699
4635000,4400000,0
3685000,2770000,938
5425000,2155000,228
3570000,3875000,231
2755000,2150000,3188
4230000,3300000,1718
4990000,4855000,3
3710000,1815000,11
4640000,2205000,14201
3385000,3785000,22
5140000,2745000,9189
4660000,4510000,34
5185000,3690000,283
3480000,3670000,0
3450000,2290000,636
4445000,4595000,9
5370000,1800000,403
4345000,3100000,1338
4735000,3085000,895
5385000,2005000,1703
3500000,3310000,23791
4170000,1965000,182
5270000,4480000,10
5355000,2725000,29748
4225000,3610000,7684
5630000,2720000,833
4805000,3260000,1330
4670000,4785000,2
3240000,3500000,13973
5420000,1830000,124
3555000,3620000,169
4975000,2690000,343
4300000,3085000,5349
3755000,2960000,1824
3780000,2745000,181
3035000,1940000,11
4960000,1965000,6662
5010000,4990000,50
4410000,2405000,3698
4115000,3020000,2239
5265000,4075000,384
2795000,1965000,6
4045000,2365000,160
5180000,3420000,1809
3250000,3520000,38413
3800000,2750000,245
4770000,3525000,122
3245000,1865000,0
4935000,4280000,177
3830000,2510000,5743
5135000,4385000,20
5200000,3610000,1562
3525000,2295000,932
4410000,2260000,22085
4150000,3080000,3017
4720000,2910000,480
2875000,1850000,281
4640000,4040000,527
4560000,2995000,1335
3205000,4885000,26
5640000,1720000,4592
4225000,3900000,77
3625000,3505000,507
4025000,3170000,1779
4360000,2460000,1013
4420000,3210000,820
3850000,3090000,4620
3140000,2210000,143
5270000,2615000,20
4980000,4485000,742
4965000,4160000,2
5380000,2365000,132
4910000,1820000,8
2900000,2105000,184
2865000,4855000,312
3825000,2635000,150
5490000,1695000,614
3695000,3225000,419
5270000,2600000,1409
3405000,2360000,2155
4320000,4085000,0
3820000,2795000,4657
3055000,1770000,0
4285000,3265000,4218
2755000,2060000,1113
4465000,2545000,18159
4390000,3305000,894
4930000,2240000,622
4295000,3175000,2
5025000,4615000,23
5565000,2665000,2979
5005000,4595000,124
3800000,2795000,847
4235000,3215000,16804
5225000,3700000,219
3825000,2895000,4214
3020000,3345000,657
3980000,2590000,416
4375000,3085000,2119
4505000,2220000,15189
4980000,2455000,2308
4230000,2585000,934
5210000,1940000,380
4395000,3385000,625
5825000,1705000,13
4325000,2620000,1024
4015000,3110000,1805
4745000,1675000,3316
5270000,2650000,94
3145000,1880000,0
4995000,3790000,92
3235000,3115000,1245
3685000,3175000,641
5230000,3550000,141
5115000,2595000,566
4490000,3760000,21
5190000,4875000,177
6365000,1645000,67
4775000,1970000,17
4415000,2940000,3371
3920000,2420000,2831
3525000,2740000,1681
4915000,2655000,511
4035000,2570000,5065
4550000,2565000,6099
5160000,3805000,3367
5140000,2915000,5217
5525000,2260000,1222
5220000,2915000,579
4670000,4185000,41
2925000,1890000,0
5270000,3145000,1228
5010000,4410000,2
3890000,2330000,4943
3990000,3130000,13027
3405000,2880000,1709
3565000,2535000,363
4665000,2790000,1570
5330000,2035000,114
4510000,4180000,0
5025000,4500000,225
4395000,4175000,516
3495000,2780000,712
4040000,3230000,487
4640000,1635000,6766
4445000,3625000,1245
4300000,2670000,1862
4920000,2990000,4250
5505000,2345000,1587
4160000,3030000,2674
3040000,2015000,5
3795000,2725000,835
4405000,2455000,2977
3335000,3160000,4795
2925000,2240000,172
4165000,2330000,944
4755000,1605000,69
3460000,3645000,233
3775000,2675000,652
4815000,3285000,4093
5635000,2585000,2069
5200000,2550000,412
4655000,4225000,4
5235000,4270000,540
3010000,1995000,363
4700000,1605000,11
4205000,3210000,3198
3660000,2515000,2916
4875000,2405000,159
5270000,4505000,129
5195000,3000000,1927
4575000,5075000,309
5205000,4270000,78
5340000,2855000,2245
5440000,1725000,376
4400000,3910000,266
5240000,2410000,143
3270000,2925000,3014
3445000,3620000,76
4720000,3920000,13
5675000,2800000,1317
2925000,1760000,262
5060000,2875000,394
5160000,4275000,217
5015000,4540000,176
3930000,2685000,1266
3510000,3535000,1948
5260000,2205000,3066
4580000,2590000,85
4960000,2705000,108
3315000,3150000,561
4115000,2995000,3826
3075000,3595000,145
4045000,3020000,873
3175000,3380000,812
4255000,3745000,186
2665000,1855000,6851
4370000,2760000,1219
5290000,2215000,82
4295000,2495000,23390
4555000,4455000,15361
3690000,2780000,892
3765000,2415000,35
4410000,3165000,632
5030000,1930000,13650
3495000,2655000,2310
2835000,2360000,846
4220000,3595000,33042
4595000,3700000,452
5720000,1925000,773
5270000,2465000,68
3750000,2650000,793
4600000,3705000,232
4010000,3350000,2109
5575000,2875000,617
4945000,2775000,1
4945000,2995000,6324
4835000,3440000,455
5515000,2500000,102
4540000,3150000,1940
3410000,3705000,10692
4925000,3170000,1149
5420000,2065000,19
4035000,2715000,896
3270000,1725000,73
3625000,3410000,1190
3915000,2900000,30
5115000,2310000,5038
4295000,3475000,1548
4640000,2100000,523
3240000,3525000,659
4680000,1575000,9
5575000,2600000,2931
3370000,2875000,1651
4255000,2665000,1280
5450000,2500000,1343
4125000,4195000,210
5735000,2630000,0
4595000,3915000,271
4635000,3985000,69
3400000,2270000,403
5045000,3755000,77
4280000,2415000,899
4825000,4110000,72
5235000,2340000,28593
4670000,4420000,5
2865000,4820000,216
3170000,2090000,311
3380000,3755000,78
3865000,2880000,222
3940000,3250000,26196
3595000,2095000,199
4200000,1880000,2566
4610000,2955000,1804
4325000,3560000,108
3075000,3400000,282
2980000,1905000,235
4745000,1545000,18361
4220000,3090000,611
4630000,3795000,34
4870000,1745000,120
1200000,2530000,576
4260000,3935000,626
3600000,3500000,409
4670000,4365000,136
3090000,2030000,1212
4650000,2055000,570
4345000,2470000,6939
4510000,3905000,123
3045000,2215000,1553
5150000,4580000,29
4010000,2590000,563
4990000,2620000,10784
5230000,3600000,348
2895000,1815000,1950
3445000,2385000,4374
4600000,3725000,22
4170000,2310000,1
3580000,3255000,3012
4130000,2430000,25653
4275000,2170000,1508
4590000,1630000,10
5340000,2595000,179
3355000,2935000,1589
4650000,4445000,0
3540000,3460000,37625
3290000,1665000,2025
4120000,4390000,927
4405000,3030000,1548
5345000,2425000,68
4710000,1450000,8660
4315000,2360000,334
5080000,4735000,14
3375000,2160000,550
2915000,5050000,0
4265000,2115000,257
3450000,2630000,86
4565000,4445000,1909
3270000,2865000,11523
4390000,2845000,1584
5795000,1485000,85
4760000,2325000,2433
4970000,4545000,27
5505000,2800000,4041
3400000,3955000,11
4440000,2435000,1647
5080000,2900000,1508
3590000,3470000,1874
3265000,2325000,4085
5350000,2385000,210
3190000,1950000,2827
3545000,3500000,81
4070000,4345000,31
4440000,2355000,304
3515000,2960000,1890
3045000,2270000,292
3825000,2970000,928
3615000,2770000,327
4745000,2345000,378
4900000,4845000,11
5000000,5320000,12
4705000,2055000,2832
4690000,3820000,137
4365000,3220000,2162
3080000,3530000,1840
3340000,2100000,547
5160000,4330000,63
4320000,4070000,19504
5670000,2140000,16
4815000,3090000,1349
4670000,1615000,7
3050000,3640000,148
5265000,2700000,2687
5475000,2420000,149
4110000,2810000,1316
2840000,4990000,0
4555000,3010000,139
2925000,1675000,2739
3240000,3700000,624
5150000,2400000,148
4925000,2980000,3915
4920000,4445000,250
4490000,4655000,27
4360000,2480000,17969
5135000,4460000,1195
4230000,3655000,808
2845000,2230000,220
4515000,2675000,8
4105000,3310000,1173
3725000,2880000,24116
3490000,3440000,17456
4560000,2285000,3150
3735000,2605000,463
4345000,3270000,182
3510000,2185000,8
4980000,2550000,934
4610000,4205000,0
5150000,2815000,836
4055000,3080000,30076
2955000,2360000,210
4530000,4140000,8
4880000,3445000,1765
3475000,3705000,32
1795000,990000,25884
2790000,1920000,9
4600000,2905000,994
5070000,3420000,4430
3755000,2125000,245
3990000,2285000,1643
2865000,2255000,323
5020000,5315000,110
3380000,2045000,118
4695000,4360000,247
2740000,1800000,247
5300000,4585000,21
5220000,2275000,60
5195000,3945000,66
3440000,3190000,926
5210000,2220000,2181
2860000,4945000,6
4180000,3365000,3472
2890000,4865000,0
3735000,2820000,373
4465000,4995000,396
4945000,4400000,54
4765000,1950000,93
4395000,2340000,4518
4210000,3240000,1418
5410000,2295000,1177
3735000,2700000,254
4440000,3090000,3106
3580000,3860000,330
4170000,2885000,6157
5260000,2750000,286
3440000,2700000,1370
4200000,4155000,8
5190000,3075000,4760
3920000,2265000,6057
5050000,3420000,346
4885000,4505000,4
1825000,1525000,299
5195000,2230000,3097
4630000,4180000,3807
3615000,2120000,36
4115000,2645000,9310
2945000,2250000,0
2830000,2090000,10
4360000,2300000,39181
5005000,4580000,108
5190000,3595000,868
3495000,2015000,0
4290000,4430000,40
3840000,2525000,456
4600000,3730000,65
4075000,2410000,317
3845000,3000000,2895
2855000,2350000,206
4145000,3380000,3943
4460000,4545000,0
3505000,3165000,1459
5195000,2755000,1319
4160000,2515000,8
3715000,2465000,300
4645000,5080000,118
4575000,2760000,1086
5090000,3665000,392
3900000,2925000,1021
4700000,3090000,11
5275000,3780000,422
4480000,2500000,10266
5305000,2385000,3346
5070000,4540000,2
4395000,2350000,2538
5425000,2455000,1297
5635000,2635000,745
5485000,2700000,1866
4390000,2740000,8462
5350000,1810000,292
3645000,2050000,14590
5220000,4830000,23
3870000,2570000,1402
5200000,4875000,40
4765000,3360000,826
3580000,2315000,341
5400000,2745000,356
5180000,2490000,37
3520000,2290000,1672
3110000,1620000,3228
4160000,3180000,1536
3260000,1765000,54
5185000,4840000,7
2795000,2105000,1737
4610000,5090000,189
4080000,4270000,124
4140000,3035000,29734
4035000,2975000,5042
3735000,3280000,667
4925000,4205000,33
4750000,4905000,12
5265000,2785000,4680
4875000,2360000,0
5715000,2505000,0
4790000,1585000,82
4755000,4480000,105
5670000,2310000,164
4215000,3310000,8204
3000000,2050000,305
4450000,2645000,4
4730000,2970000,1924
3620000,2330000,2689
2950000,2295000,302
4955000,2995000,4237
4890000,5320000,28
3330000,2840000,1333
3730000,2170000,3796
5160000,2860000,195
4350000,3300000,21
5430000,2495000,639
5130000,4230000,1018
3355000,2870000,920
5095000,2650000,645
3430000,3800000,4
4115000,4310000,13
4400000,2425000,2288
4295000,2770000,934
3430000,2805000,625
2660000,1965000,6143
3240000,1935000,90
4125000,2845000,5852
4580000,4330000,7
5095000,2415000,248
3445000,3160000,912
4865000,3435000,26
5030000,2845000,11308
2925000,2245000,102
5000000,4660000,283
4620000,2950000,654
4935000,2995000,6897
5000000,3180000,837
4120000,3285000,1966
4230000,4365000,11
4110000,3270000,1347
5875000,1600000,0
4470000,2125000,35
4685000,5220000,221
4670000,2635000,395
5715000,2510000,10
3525000,2585000,812
5145000,4325000,215
5310000,4490000,12
4690000,4455000,0
4440000,3110000,2921
4215000,4480000,42
4775000,4690000,9
4930000,2470000,1000
5170000,2705000,103
4660000,3280000,7
4645000,3985000,77
4300000,2325000,138
4185000,1845000,14
3920000,3090000,181976
4315000,2710000,1146
4115000,2560000,283
4530000,3345000,4010
2905000,2035000,24
4535000,4155000,9
5000000,2525000,7095
4575000,2895000,291
5480000,2635000,278
4855000,1960000,521
3520000,2760000,21149
2890000,2460000,3720
3935000,3235000,25863
5140000,3170000,1154
3440000,1805000,4596
4510000,2255000,138
4040000,3075000,15174
3125000,1685000,47
3500000,4015000,26
5665000,2215000,202
4610000,3105000,1612
4760000,2725000,172
5070000,3380000,314
3900000,2360000,846
4330000,3670000,118348
3970000,2765000,586
4270000,2905000,2916
5555000,1820000,454
4250000,2090000,335
4305000,3285000,610
3035000,3350000,711
5020000,2520000,1215
5225000,3810000,40
4425000,3965000,126
4975000,4295000,1260
4155000,2795000,18257
5380000,2460000,440
3645000,3340000,844
3685000,2380000,681
2860000,1910000,0
4170000,2750000,305
5390000,2635000,490
4160000,3175000,14415
3875000,3150000,2197
4375000,3625000,122
4240000,2385000,1094
4555000,3820000,118
2925000,1795000,0
3130000,3370000,305
4775000,2665000,3286
3575000,3855000,6097
3545000,2040000,0
3380000,1725000,3329
4940000,4375000,1
4320000,4045000,24
3225000,3400000,1451
3765000,2450000,657
5005000,5020000,9
5285000,2080000,268
5175000,4220000,15
2930000,1565000,742
4365000,3685000,518
5220000,4050000,359
3375000,3365000,621
5365000,1690000,215
4885000,2490000,482
3990000,2955000,538
4735000,2950000,758
4390000,2525000,1974
5565000,2555000,1275
4840000,3885000,618
3305000,1705000,5477
4080000,3325000,1512
4880000,3390000,20440
4860000,1975000,31
5050000,3395000,607
4935000,2975000,803
5170000,1900000,380
4850000,4695000,14
5110000,4560000,44
3025000,3405000,109
3030000,2390000,789
5010000,2865000,7187
3535000,3230000,2336
3995000,2405000,467
4110000,2295000,19157
5290000,3970000,1864
5625000,2440000,391
5620000,2685000,516
5210000,3925000,51
3535000,3545000,3
5510000,2255000,0
3335000,1695000,573
5085000,2845000,2277
4305000,3535000,5055
5040000,2440000,569
5145000,2650000,447
4345000,3700000,388
4900000,1975000,285
4575000,4930000,2
4825000,3275000,1287
5155000,2185000,252
5105000,3310000,388
4070000,3045000,3146
3135000,3595000,309
5115000,2395000,449
6445000,1655000,1696
4170000,3405000,151
3485000,2045000,538
5280000,3815000,1436
4765000,2005000,611
5315000,1810000,321
5185000,3525000,1648
2755000,1855000,553
5255000,3985000,82
4305000,3045000,3120
4385000,3400000,456
4295000,2640000,0
4000000,2790000,656
4105000,2400000,1075
3115000,3605000,205
3530000,2260000,187
4820000,5035000,85
3975000,2855000,602
4330000,3065000,1623
5185000,4395000,62
3710000,3220000,32432
4935000,4955000,7
4880000,1885000,8807
5045000,3255000,711
4400000,4100000,9
4620000,2245000,7865
5080000,3795000,9096
2660000,1975000,4232
4260000,3060000,1323
4470000,4190000,2
4265000,3350000,1063
4855000,4810000,10
4960000,2985000,3510
5640000,2250000,9
5105000,2545000,98
4445000,3935000,235
3545000,2965000,2148
5385000,2645000,429
4400000,2965000,1050
5325000,3785000,394
4070000,3130000,16037
4050000,2910000,1234
4825000,2740000,2386
4905000,2590000,603
3915000,2315000,1792
4475000,2580000,227
4380000,3190000,1659
3445000,2390000,233
5230000,2335000,2212
5015000,4955000,5
4525000,4055000,93
4615000,2270000,482
4680000,1650000,12
3725000,2935000,1098
4985000,3010000,11333
4510000,4800000,20
4705000,3915000,3254
5415000,2730000,1532
2775000,1760000,56
3015000,3435000,2514
3915000,3185000,241
5190000,3885000,135
4245000,4530000,17
4625000,2440000,773
3625000,3510000,542
5145000,3030000,2274
3945000,2785000,550
5490000,2750000,4918
4045000,2955000,3669
3585000,2880000,306
3710000,2525000,259
3420000,1920000,9644
3045000,3460000,926
5290000,4550000,169
5535000,2145000,18
4575000,3685000,621
4535000,2105000,32071
5020000,4285000,452
4165000,2815000,27302
5160000,2420000,382
5495000,1705000,417
5615000,2830000,3549
4745000,1730000,1061
3765000,2300000,5979
5660000,2410000,862
3235000,1655000,26
4720000,2450000,61
3655000,3225000,1108
5010000,2855000,133
5185000,3165000,2478
5390000,2130000,3
4695000,2570000,1289
5305000,1955000,616
3095000,2040000,44
4680000,3795000,95
2815000,1965000,4
4855000,2675000,1529
3980000,2560000,161
3775000,2660000,222
5110000,2750000,940
5090000,4295000,4260
5765000,1490000,2
4235000,4290000,6
5075000,4415000,100
4155000,3000000,4138
4915000,4865000,3
4120000,2865000,1074
3100000,3590000,352
3170000,2185000,167
5170000,3030000,1663
5205000,3905000,92
2870000,2215000,281
5105000,3245000,529
4555000,4060000,102
3020000,3460000,293
3955000,3200000,56712
4130000,2630000,7523
4620000,3335000,443
2800000,2250000,3231
5305000,2515000,50
4770000,3220000,2710
3360000,4020000,0
3075000,1670000,70
4445000,3290000,1437
5170000,4350000,46
4775000,2060000,103
5090000,4375000,15
4665000,4475000,27
3660000,2920000,1035
3060000,1995000,428
4760000,4530000,7
3460000,3670000,19
3095000,3530000,770
5095000,3410000,447
3450000,2570000,299
5090000,3630000,666
5485000,2190000,0
4740000,4600000,18
3580000,2425000,561
3140000,2140000,156
3180000,3695000,15
4605000,2200000,3009
4225000,3185000,3447
5845000,2650000,3277
4190000,3270000,609
4875000,1755000,1310
5155000,4675000,10
3520000,3380000,2472
4930000,3320000,71186
4810000,2625000,1843
3440000,3975000,9
4770000,3435000,57
2800000,2425000,1135
4435000,3975000,110
5365000,2820000,1543
3820000,2675000,195
5170000,3130000,139
3590000,2715000,996
4000000,2385000,1737
4525000,2545000,3296
4340000,2350000,146
3475000,2045000,2
4255000,3070000,1756
4165000,3340000,3704
3630000,3315000,6136
4115000,2785000,2000
4490000,4035000,158
5200000,3835000,4028
4625000,1590000,4377
5445000,2005000,2083
3520000,3130000,515
5200000,4020000,2
3620000,2940000,1515
3620000,2360000,5348
5290000,1805000,104
3815000,3090000,8767
5385000,2500000,636
4505000,3390000,208
4120000,2440000,18544
3670000,2765000,678
3720000,2720000,539
5035000,4805000,14
4580000,4355000,3
3135000,3585000,274
5185000,4475000,12
4620000,3065000,781
3610000,2935000,14106
2870000,2235000,1833
5610000,1485000,934
5605000,2120000,1008
4010000,2710000,368
5730000,1950000,120
4350000,2185000,1946
2840000,2145000,424
4315000,3705000,3860
5635000,2705000,14203
4625000,4560000,3
2945000,2235000,39
3390000,3355000,39
4860000,4775000,836
4865000,3470000,808
4935000,2315000,216
4800000,4145000,12
4295000,4445000,2
3880000,3155000,357
3615000,2845000,376
4865000,3410000,1229
4630000,3120000,3197
4500000,3440000,258
3550000,2255000,595
5165000,4290000,948
2935000,2190000,65
5260000,3085000,144
4545000,4985000,25
3470000,2880000,998
5695000,1450000,11
5105000,4270000,49
3820000,2340000,218
5280000,2010000,296
5040000,3270000,9922
4970000,4845000,15
4295000,3155000,344
2645000,1765000,32
4675000,3025000,1137
4780000,1545000,1162
4710000,5150000,169
4110000,3930000,2
5275000,2410000,249
4585000,3620000,445
3770000,2755000,1562
5155000,2175000,414
2785000,2125000,412
4485000,4220000,2
4135000,2780000,875
5025000,4625000,9372
4245000,3225000,2008
2860000,2340000,102
4725000,4065000,74
3880000,3095000,10408
3560000,2195000,56
4690000,3120000,6624
4615000,3075000,8257
5150000,2460000,61653
3190000,3400000,64
3855000,2305000,7131
3065000,3515000,37948
4860000,5230000,0
3385000,2045000,127
5695000,1455000,98
5650000,2790000,557
4055000,4005000,14
3060000,3540000,574
3625000,2235000,571
4555000,3345000,443
3665000,2895000,747
3790000,2455000,37
5655000,2780000,1008
5085000,3035000,5287
4450000,5000000,13
4675000,4455000,90
4690000,4005000,829
4560000,3145000,2562
4510000,3855000,363
4215000,2880000,5819
4295000,3285000,5092
5035000,3100000,1168
4680000,3075000,4016
4595000,2050000,2566
3465000,3820000,20
4555000,2730000,4515
5055000,4650000,10
4670000,1985000,88241
4825000,2935000,506
2775000,1915000,176
4800000,3335000,1180
4150000,2885000,2204
4595000,3360000,326
4790000,3470000,398
4945000,3225000,881
3750000,2750000,40
3505000,3575000,218
3015000,2055000,189
4530000,2195000,3527
4170000,3100000,9987
5405000,2075000,476
3035000,3335000,1156
4500000,3140000,5143
4400000,2195000,757
4815000,2605000,21159
4465000,3895000,130
3000000,1820000,0
4555000,4440000,129
5215000,2240000,1530
5680000,2730000,1324
3990000,3030000,2159
4460000,4415000,126
4735000,3395000,739
4440000,2725000,1134
4590000,1655000,1004
5090000,4745000,51
3680000,2425000,683
4530000,3740000,154
5525000,2575000,4569
4400000,3600000,4601
5535000,2270000,7
5010000,2980000,1487
4010000,3320000,1998
5030000,3740000,5746
3960000,2965000,1638
3320000,2110000,36
3170000,1615000,44738
5030000,3960000,37
4535000,3945000,102
5170000,1910000,637
5475000,2655000,447
5155000,4760000,17
3120000,2225000,290
4090000,2715000,5566
3350000,2875000,774
4405000,4205000,267
5760000,2440000,342
5415000,1650000,547
4865000,1795000,972
5735000,2635000,313
5355000,2790000,239
3040000,1955000,9
3290000,2200000,50
3035000,2285000,355
4875000,3430000,521
5320000,4555000,149
3905000,2990000,791
5330000,3570000,187
4485000,4010000,163
6370000,1650000,552
5575000,2570000,5420
4770000,2420000,2013
3255000,2055000,34
1095000,2560000,84
5320000,4590000,83
5000000,5185000,28
3870000,2490000,30900
5350000,2760000,235
2880000,4845000,60
3640000,2990000,3049
4275000,3075000,1449
5125000,4485000,89
4940000,2600000,921
4985000,5010000,55
3020000,3435000,619
5365000,4475000,123
5380000,2790000,326
4635000,3250000,31
5000000,5020000,9
4450000,2520000,4717
4180000,2945000,2299
5100000,3925000,125
4880000,2545000,16
4240000,3205000,10888
4565000,2265000,2979
4100000,4265000,5129
3115000,1735000,2837
4665000,4505000,1
3475000,3950000,659
5120000,4570000,11
3955000,3285000,7258
4795000,1960000,583
4065000,3345000,5733
4955000,2800000,776
3900000,2470000,17779
4230000,3525000,327
5125000,2725000,12
5405000,1885000,99
5575000,2375000,425
4225000,2975000,23304
3640000,3330000,1088
4620000,2425000,3440
3840000,2340000,2795
3175000,1765000,0
3670000,2805000,1742
3520000,2790000,457
