ALTITUDE,x,y,LON,LAT,IDELEMENT,IDGRID,AREA,value
158.0000000000,6512500.0000000000,3404200.0000000000,41.3026501572,49.4455884848,1114197.0000000000,"1114197",625.0000000000,4.0000000000
154.0000000000,6537500.0000000000,3404200.0000000000,41.6210716698,49.3513874813,1114198.0000000000,"1114198",625.0000000000,4.0000000000
138.0000000000,6562500.0000000000,3404200.0000000000,41.9383995229,49.2562987826,1114199.0000000000,"1114199",625.0000000000,5.0000000000
136.0000000000,6587500.0000000000,3404200.0000000000,42.2546317274,49.1603271771,1114200.0000000000,"1114200",625.0000000000,5.0000000000
126.0000000000,6612500.0000000000,3404200.0000000000,42.5697665029,49.0634774476,1114201.0000000000,"1114201",625.0000000000,5.0000000000
161.0000000000,6637500.0000000000,3404200.0000000000,42.8838022739,48.9657543705,1114202.0000000000,"1114202",625.0000000000,6.0000000000
132.0000000000,6662500.0000000000,3404200.0000000000,43.1967376676,48.8671627143,1114203.0000000000,"1114203",625.0000000000,6.0000000000
110.0000000000,6687500.0000000000,3404200.0000000000,43.5085715104,48.7677072390,1114204.0000000000,"1114204",625.0000000000,6.0000000000
70.0000000000,6712500.0000000000,3404200.0000000000,43.8193028252,48.6673926948,1114205.0000000000,"1114205",625.0000000000,6.0000000000
104.0000000000,6737500.0000000000,3404200.0000000000,44.1289308284,48.5662238216,1114206.0000000000,"1114206",625.0000000000,5.0000000000
16.0000000000,6762500.0000000000,3404200.0000000000,44.4374549267,48.4642053475,1114207.0000000000,"1114207",625.0000000000,3.0000000000
5.0000000000,6787500.0000000000,3404200.0000000000,44.7448747141,48.3613419883,1114208.0000000000,"1114208",625.0000000000,3.0000000000
9.0000000000,6812500.0000000000,3404200.0000000000,45.0511899688,48.2576384466,1114209.0000000000,"1114209",625.0000000000,4.0000000000
5.0000000000,6837500.0000000000,3404200.0000000000,45.3564006504,48.1530994104,1114210.0000000000,"1114210",625.0000000000,3.0000000000
-1.0000000000,6862500.0000000000,3404200.0000000000,45.6605068962,48.0477295532,1114211.0000000000,"1114211",625.0000000000,5.0000000000
-1.0000000000,6887500.0000000000,3404200.0000000000,45.9635090187,47.9415335323,1114212.0000000000,"1114212",625.0000000000,6.0000000000
-15.0000000000,6912500.0000000000,3404200.0000000000,46.2654075022,47.8345159883,1114213.0000000000,"1114213",625.0000000000,5.0000000000
-17.0000000000,6937500.0000000000,3404200.0000000000,46.5662029996,47.7266815444,1114214.0000000000,"1114214",625.0000000000,4.0000000000
-15.0000000000,6962500.0000000000,3404200.0000000000,46.8658963296,47.6180348057,1114215.0000000000,"1114215",625.0000000000,5.0000000000
-14.0000000000,6987500.0000000000,3404200.0000000000,47.1644884733,47.5085803582,1114216.0000000000,"1114216",625.0000000000,3.0000000000
-8.0000000000,7012500.0000000000,3404200.0000000000,47.4619805712,47.3983227682,1114217.0000000000,"1114217",625.0000000000,3.0000000000
-9.0000000000,7037500.0000000000,3404200.0000000000,47.7583739200,47.2872665816,1114218.0000000000,"1114218",625.0000000000,3.0000000000
-13.0000000000,7062500.0000000000,3404200.0000000000,48.0536699696,47.1754163232,1114219.0000000000,"1114219",625.0000000000,3.0000000000
-17.0000000000,7087500.0000000000,3404200.0000000000,48.3478703202,47.0627764962,1114220.0000000000,"1114220",625.0000000000,3.0000000000
197.0000000000,4987500.0000000000,3429200.0000000000,20.0927102286,53.5519279147,1115136.0000000000,"1115136",625.0000000000,3.0000000000
-16.0000000000,7112500.0000000000,3404200.0000000000,48.6409767186,46.9493515812,1114221.0000000000,"1114221",606.6304518920,6.0000000000
85.0000000000,2962500.0000000000,3429200.0000000000,-10.1951732133,52.2595101368,1115055.0000000000,"1115055",307.8444140140,6.0000000000
53.0000000000,2987500.0000000000,3429200.0000000000,-9.8405836591,52.3207227730,1115056.0000000000,"1115056",366.3248960719,6.0000000000
70.0000000000,3012500.0000000000,3429200.0000000000,-9.4851073070,52.3808800040,1115057.0000000000,"1115057",625.0000000000,6.0000000000
76.0000000000,3037500.0000000000,3429200.0000000000,-9.1287552228,52.4399776293,1115058.0000000000,"1115058",625.0000000000,5.0000000000
34.0000000000,3062500.0000000000,3429200.0000000000,-8.7715387392,52.4980114944,1115059.0000000000,"1115059",625.0000000000,7.0000000000
68.0000000000,3087500.0000000000,3429200.0000000000,-8.4134694548,52.5549774921,1115060.0000000000,"1115060",625.0000000000,6.0000000000
87.0000000000,3112500.0000000000,3429200.0000000000,-8.0545592324,52.6108715642,1115061.0000000000,"1115061",625.0000000000,5.0000000000
121.0000000000,3137500.0000000000,3429200.0000000000,-7.6948201985,52.6656897031,1115062.0000000000,"1115062",625.0000000000,5.0000000000
76.0000000000,3162500.0000000000,3429200.0000000000,-7.3342647411,52.7194279534,1115063.0000000000,"1115063",625.0000000000,5.0000000000
85.0000000000,3187500.0000000000,3429200.0000000000,-6.9729055085,52.7720824134,1115064.0000000000,"1115064",625.0000000000,4.0000000000
118.0000000000,3212500.0000000000,3429200.0000000000,-6.6107554071,52.8236492366,1115065.0000000000,"1115065",625.0000000000,4.0000000000
120.0000000000,3237500.0000000000,3429200.0000000000,-6.2478275995,52.8741246334,1115066.0000000000,"1115066",578.2008682726,4.0000000000
3.0000000000,3362500.0000000000,3429200.0000000000,-4.4220013032,53.1100017621,1115071.0000000000,"1115071",248.3399925950,4.0000000000
188.0000000000,5012500.0000000000,3429200.0000000000,20.4664466587,53.5201572860,1115137.0000000000,"1115137",625.0000000000,3.0000000000
-24.0000000000,7137500.0000000000,3404200.0000000000,48.9329910560,46.8351460358,1114222.0000000000,"1114222",326.8423463115,6.0000000000
133.0000000000,5487500.0000000000,3429200.0000000000,27.4497305489,52.7023494440,1115156.0000000000,"1115156",625.0000000000,5.0000000000
43.0000000000,2937500.0000000000,3429200.0000000000,-10.5488651713,52.1972463402,1115054.0000000000,"1115054",79.9886884007,7.0000000000
76.0000000000,3262500.0000000000,3429200.0000000000,-5.8841355025,52.9235048729,1115067.0000000000,"1115067",51.8815260404,3.0000000000
139.0000000000,4962500.0000000000,3429200.0000000000,19.7184679005,53.5825511179,1115135.0000000000,"1115135",625.0000000000,5.0000000000
115.0000000000,3387500.0000000000,3429200.0000000000,-4.0546977206,53.1538523975,1115072.0000000000,"1115072",581.4596930825,3.0000000000
108.0000000000,3412500.0000000000,3429200.0000000000,-3.6867155355,53.1965868001,1115073.0000000000,"1115073",592.2022883703,3.0000000000
74.0000000000,3437500.0000000000,3429200.0000000000,-3.3180698654,53.2382016896,1115074.0000000000,"1115074",550.3754457137,3.0000000000
10.0000000000,3462500.0000000000,3429200.0000000000,-2.9487760574,53.2786938565,1115075.0000000000,"1115075",538.3207930197,3.0000000000
26.0000000000,3487500.0000000000,3429200.0000000000,-2.5788496846,53.3180601625,1115076.0000000000,"1115076",617.0770396580,3.0000000000
43.0000000000,3512500.0000000000,3429200.0000000000,-2.2083065420,53.3562975429,1115077.0000000000,"1115077",625.0000000000,5.0000000000
282.0000000000,3537500.0000000000,3429200.0000000000,-1.8371626421,53.3934030071,1115078.0000000000,"1115078",625.0000000000,2.0000000000
76.0000000000,3562500.0000000000,3429200.0000000000,-1.4654342109,53.4293736405,1115079.0000000000,"1115079",625.0000000000,2.0000000000
42.0000000000,3587500.0000000000,3429200.0000000000,-1.0931376832,53.4642066055,1115080.0000000000,"1115080",625.0000000000,2.0000000000
123.0000000000,5512500.0000000000,3429200.0000000000,27.8100261145,52.6482652023,1115157.0000000000,"1115157",625.0000000000,6.0000000000
114.0000000000,5537500.0000000000,3429200.0000000000,28.1695012641,52.5931023319,1115158.0000000000,"1115158",625.0000000000,7.0000000000
118.0000000000,5562500.0000000000,3429200.0000000000,28.5281436931,52.5368648051,1115159.0000000000,"1115159",625.0000000000,5.0000000000
14.0000000000,3612500.0000000000,3429200.0000000000,-0.7202896976,53.4978991431,1115081.0000000000,"1115081",622.1775013682,2.0000000000
46.0000000000,3637500.0000000000,3429200.0000000000,-0.3469070921,53.5304485738,1115082.0000000000,"1115082",620.1998954760,1.0000000000
160.0000000000,4812500.0000000000,3429200.0000000000,17.4633737181,53.7420625927,1115129.0000000000,"1115129",625.0000000000,4.0000000000
138.0000000000,4837500.0000000000,3429200.0000000000,17.8402810755,53.7183726200,1115130.0000000000,"1115130",625.0000000000,4.0000000000
101.0000000000,4937500.0000000000,3429200.0000000000,19.3437370204,53.6120244357,1115134.0000000000,"1115134",625.0000000000,2.0000000000
157.0000000000,5037500.0000000000,3429200.0000000000,20.8396600297,53.4872417744,1115138.0000000000,"1115138",625.0000000000,4.0000000000
147.0000000000,5062500.0000000000,3429200.0000000000,21.2123333713,53.4531840047,1115139.0000000000,"1115139",625.0000000000,3.0000000000
122.0000000000,5087500.0000000000,3429200.0000000000,21.5844499087,53.4179866818,1115140.0000000000,"1115140",625.0000000000,2.0000000000
156.0000000000,5112500.0000000000,3429200.0000000000,21.9559930681,53.3816525902,1115141.0000000000,"1115141",625.0000000000,2.0000000000
4.0000000000,3662500.0000000000,3429200.0000000000,0.0269931014,53.5618522991,1115083.0000000000,"1115083",293.8266228820,1.0000000000
1.0000000000,4237500.0000000000,3429200.0000000000,8.7279425261,53.9632431031,1115106.0000000000,"1115106",75.2092887114,7.0000000000
4.0000000000,4262500.0000000000,3429200.0000000000,9.1087540634,53.9665989514,1115107.0000000000,"1115107",575.7510296229,5.0000000000
15.0000000000,4287500.0000000000,3429200.0000000000,9.4896120700,53.9687733057,1115108.0000000000,"1115108",625.0000000000,2.0000000000
21.0000000000,4312500.0000000000,3429200.0000000000,9.8704966937,53.9697659831,1115109.0000000000,"1115109",625.0000000000,7.0000000000
39.0000000000,4337500.0000000000,3429200.0000000000,10.2513880717,53.9695768999,1115110.0000000000,"1115110",625.0000000000,2.0000000000
36.0000000000,4362500.0000000000,3429200.0000000000,10.6322663387,53.9682060720,1115111.0000000000,"1115111",590.1664194246,4.0000000000
25.0000000000,4387500.0000000000,3429200.0000000000,11.0131116343,53.9656536150,1115112.0000000000,"1115112",391.9929049359,2.0000000000
119.0000000000,5587500.0000000000,3429200.0000000000,28.8859413593,52.4795566459,1115160.0000000000,"1115160",625.0000000000,6.0000000000
127.0000000000,5612500.0000000000,3429200.0000000000,29.2428824842,52.4211819284,1115161.0000000000,"1115161",625.0000000000,4.0000000000
129.0000000000,5637500.0000000000,3429200.0000000000,29.5989555544,52.3617447750,1115162.0000000000,"1115162",625.0000000000,5.0000000000
126.0000000000,5662500.0000000000,3429200.0000000000,29.9541493224,52.3012493552,1115163.0000000000,"1115163",625.0000000000,5.0000000000
124.0000000000,5687500.0000000000,3429200.0000000000,30.3084528079,52.2396998838,1115164.0000000000,"1115164",625.0000000000,4.0000000000
120.0000000000,5712500.0000000000,3429200.0000000000,30.6618552982,52.1771006192,1115165.0000000000,"1115165",625.0000000000,4.0000000000
-7.0000000000,6812500.0000000000,3429200.0000000000,45.2040139558,48.4532628057,1115209.0000000000,"1115209",625.0000000000,4.0000000000
24.0000000000,4412500.0000000000,3429200.0000000000,11.3939041114,53.9619197435,1115113.0000000000,"1115113",347.7153030261,1.0000000000
50.0000000000,4437500.0000000000,3429200.0000000000,11.7746239432,53.9570047719,1115114.0000000000,"1115114",624.2577270671,3.0000000000
32.0000000000,4462500.0000000000,3429200.0000000000,12.1552513312,53.9509091134,1115115.0000000000,"1115115",625.0000000000,5.0000000000
36.0000000000,4487500.0000000000,3429200.0000000000,12.5357665133,53.9436332803,1115116.0000000000,"1115116",625.0000000000,4.0000000000
15.0000000000,4512500.0000000000,3429200.0000000000,12.9161497709,53.9351778837,1115117.0000000000,"1115117",625.0000000000,1.0000000000
15.0000000000,4537500.0000000000,3429200.0000000000,13.2963814367,53.9255436329,1115118.0000000000,"1115118",625.0000000000,3.0000000000
124.0000000000,4862500.0000000000,3429200.0000000000,18.2167891925,53.6935217451,1115131.0000000000,"1115131",625.0000000000,4.0000000000
80.0000000000,4887500.0000000000,3429200.0000000000,18.5928798823,53.6675119968,1115132.0000000000,"1115132",625.0000000000,3.0000000000
89.0000000000,4912500.0000000000,3429200.0000000000,18.9685351144,53.6403454922,1115133.0000000000,"1115133",625.0000000000,1.0000000000
20.0000000000,4562500.0000000000,3429200.0000000000,13.6764419024,53.9147313354,1115119.0000000000,"1115119",590.0588500047,3.0000000000
9.0000000000,4587500.0000000000,3429200.0000000000,14.0563116262,53.9027418963,1115120.0000000000,"1115120",287.6778446358,4.0000000000
118.0000000000,5737500.0000000000,3429200.0000000000,31.0143463494,52.1134558623,1115166.0000000000,"1115166",625.0000000000,3.0000000000
143.0000000000,5762500.0000000000,3429200.0000000000,31.3659157860,52.0487699542,1115167.0000000000,"1115167",625.0000000000,4.0000000000
138.0000000000,5787500.0000000000,3429200.0000000000,31.7165537020,51.9830472752,1115168.0000000000,"1115168",625.0000000000,5.0000000000
-8.0000000000,6837500.0000000000,3429200.0000000000,45.5100070012,48.3482456577,1115210.0000000000,"1115210",625.0000000000,4.0000000000
5.0000000000,4612500.0000000000,3429200.0000000000,14.4359711403,53.8895763179,1115121.0000000000,"1115121",261.5413829582,6.0000000000
10.0000000000,4637500.0000000000,3429200.0000000000,14.8154010579,53.8752356993,1115122.0000000000,"1115122",598.3414463272,5.0000000000
34.0000000000,4662500.0000000000,3429200.0000000000,15.1945820810,53.8597212355,1115123.0000000000,"1115123",625.0000000000,6.0000000000
72.0000000000,4687500.0000000000,3429200.0000000000,15.5734950076,53.8430342174,1115124.0000000000,"1115124",625.0000000000,6.0000000000
111.0000000000,4712500.0000000000,3429200.0000000000,15.9521207385,53.8251760305,1115125.0000000000,"1115125",625.0000000000,4.0000000000
111.0000000000,4737500.0000000000,3429200.0000000000,16.3304402844,53.8061481549,1115126.0000000000,"1115126",625.0000000000,4.0000000000
149.0000000000,4762500.0000000000,3429200.0000000000,16.7084347735,53.7859521639,1115127.0000000000,"1115127",625.0000000000,3.0000000000
150.0000000000,4787500.0000000000,3429200.0000000000,17.0860854573,53.7645897238,1115128.0000000000,"1115128",625.0000000000,4.0000000000
157.0000000000,5137500.0000000000,3429200.0000000000,22.3269464809,53.3441845920,1115142.0000000000,"1115142",625.0000000000,3.0000000000
142.0000000000,5162500.0000000000,3429200.0000000000,22.6972939890,53.3055856265,1115143.0000000000,"1115143",625.0000000000,6.0000000000
159.0000000000,5187500.0000000000,3429200.0000000000,23.0670196491,53.2658587079,1115144.0000000000,"1115144",625.0000000000,5.0000000000
175.0000000000,5212500.0000000000,3429200.0000000000,23.4361077366,53.2250069250,1115145.0000000000,"1115145",625.0000000000,4.0000000000
169.0000000000,5237500.0000000000,3429200.0000000000,23.8045427503,53.1830334386,1115146.0000000000,"1115146",624.9244345428,5.0000000000
178.0000000000,5262500.0000000000,3429200.0000000000,24.1723094162,53.1399414814,1115147.0000000000,"1115147",625.0000000000,3.0000000000
192.0000000000,5287500.0000000000,3429200.0000000000,24.5393926913,53.0957343555,1115148.0000000000,"1115148",625.0000000000,3.0000000000
174.0000000000,5312500.0000000000,3429200.0000000000,24.9057777669,53.0504154316,1115149.0000000000,"1115149",625.0000000000,3.0000000000
173.0000000000,5337500.0000000000,3429200.0000000000,25.2714500725,53.0039881474,1115150.0000000000,"1115150",625.0000000000,3.0000000000
153.0000000000,5362500.0000000000,3429200.0000000000,25.6363952787,52.9564560059,1115151.0000000000,"1115151",625.0000000000,2.0000000000
162.0000000000,5387500.0000000000,3429200.0000000000,26.0005993005,52.9078225743,1115152.0000000000,"1115152",625.0000000000,3.0000000000
153.0000000000,5412500.0000000000,3429200.0000000000,26.3640483000,52.8580914821,1115153.0000000000,"1115153",625.0000000000,1.0000000000
151.0000000000,5437500.0000000000,3429200.0000000000,26.7267286892,52.8072664201,1115154.0000000000,"1115154",625.0000000000,2.0000000000
145.0000000000,5462500.0000000000,3429200.0000000000,27.0886271325,52.7553511380,1115155.0000000000,"1115155",625.0000000000,5.0000000000
121.0000000000,5812500.0000000000,3429200.0000000000,32.0662504604,51.9162922429,1115169.0000000000,"1115169",625.0000000000,4.0000000000
149.0000000000,5837500.0000000000,3429200.0000000000,32.4149966936,51.8485093110,1115170.0000000000,"1115170",625.0000000000,4.0000000000
170.0000000000,5862500.0000000000,3429200.0000000000,32.7627833029,51.7797029672,1115171.0000000000,"1115171",625.0000000000,7.0000000000
146.0000000000,5887500.0000000000,3429200.0000000000,33.1096014585,51.7098777321,1115172.0000000000,"1115172",625.0000000000,7.0000000000
177.0000000000,5912500.0000000000,3429200.0000000000,33.4554425988,51.6390381575,1115173.0000000000,"1115173",625.0000000000,8.0000000000
187.0000000000,5937500.0000000000,3429200.0000000000,33.8002984298,51.5671888247,1115174.0000000000,"1115174",625.0000000000,8.0000000000
200.0000000000,5962500.0000000000,3429200.0000000000,34.1441609245,51.4943343431,1115175.0000000000,"1115175",625.0000000000,7.0000000000
203.0000000000,5987500.0000000000,3429200.0000000000,34.4870223218,51.4204793490,1115176.0000000000,"1115176",625.0000000000,7.0000000000
182.0000000000,6012500.0000000000,3429200.0000000000,34.8288751257,51.3456285034,1115177.0000000000,"1115177",625.0000000000,5.0000000000
191.0000000000,6037500.0000000000,3429200.0000000000,35.1697121042,51.2697864912,1115178.0000000000,"1115178",625.0000000000,6.0000000000
206.0000000000,6062500.0000000000,3429200.0000000000,35.5095262876,51.1929580191,1115179.0000000000,"1115179",625.0000000000,3.0000000000
192.0000000000,6087500.0000000000,3429200.0000000000,35.8483109678,51.1151478146,1115180.0000000000,"1115180",625.0000000000,3.0000000000
230.0000000000,6112500.0000000000,3429200.0000000000,36.1860596964,51.0363606244,1115181.0000000000,"1115181",625.0000000000,3.0000000000
228.0000000000,6137500.0000000000,3429200.0000000000,36.5227662829,50.9566012128,1115182.0000000000,"1115182",625.0000000000,4.0000000000
221.0000000000,6162500.0000000000,3429200.0000000000,36.8584247936,50.8758743605,1115183.0000000000,"1115183",625.0000000000,4.0000000000
222.0000000000,6187500.0000000000,3429200.0000000000,37.1930295492,50.7941848631,1115184.0000000000,"1115184",625.0000000000,5.0000000000
220.0000000000,6212500.0000000000,3429200.0000000000,37.5265751233,50.7115375296,1115185.0000000000,"1115185",625.0000000000,5.0000000000
198.0000000000,6237500.0000000000,3429200.0000000000,37.8590563400,50.6279371812,1115186.0000000000,"1115186",625.0000000000,5.0000000000
185.0000000000,6262500.0000000000,3429200.0000000000,38.1904682723,50.5433886498,1115187.0000000000,"1115187",625.0000000000,4.0000000000
194.0000000000,6287500.0000000000,3429200.0000000000,38.5208062395,50.4578967767,1115188.0000000000,"1115188",625.0000000000,4.0000000000
181.0000000000,6312500.0000000000,3429200.0000000000,38.8500658051,50.3714664114,1115189.0000000000,"1115189",625.0000000000,4.0000000000
161.0000000000,6337500.0000000000,3429200.0000000000,39.1782427743,50.2841024102,1115190.0000000000,"1115190",625.0000000000,4.0000000000
134.0000000000,6362500.0000000000,3429200.0000000000,39.5053331919,50.1958096347,1115191.0000000000,"1115191",625.0000000000,4.0000000000
134.0000000000,6387500.0000000000,3429200.0000000000,39.8313333396,50.1065929509,1115192.0000000000,"1115192",625.0000000000,3.0000000000
156.0000000000,6412500.0000000000,3429200.0000000000,40.1562397332,50.0164572277,1115193.0000000000,"1115193",625.0000000000,3.0000000000
134.0000000000,6437500.0000000000,3429200.0000000000,40.4800491205,49.9254073360,1115194.0000000000,"1115194",625.0000000000,3.0000000000
154.0000000000,6462500.0000000000,3429200.0000000000,40.8027584782,49.8334481469,1115195.0000000000,"1115195",625.0000000000,3.0000000000
145.0000000000,6487500.0000000000,3429200.0000000000,41.1243650091,49.7405845313,1115196.0000000000,"1115196",625.0000000000,3.0000000000
102.0000000000,6512500.0000000000,3429200.0000000000,41.4448661398,49.6468213578,1115197.0000000000,"1115197",625.0000000000,3.0000000000
148.0000000000,6537500.0000000000,3429200.0000000000,41.7642595173,49.5521634926,1115198.0000000000,"1115198",625.0000000000,4.0000000000
179.0000000000,6562500.0000000000,3429200.0000000000,42.0825430063,49.4566157976,1115199.0000000000,"1115199",625.0000000000,5.0000000000
166.0000000000,6587500.0000000000,3429200.0000000000,42.3997146864,49.3601831295,1115200.0000000000,"1115200",625.0000000000,4.0000000000
150.0000000000,6612500.0000000000,3429200.0000000000,42.7157728490,49.2628703389,1115201.0000000000,"1115201",625.0000000000,4.0000000000
192.0000000000,6637500.0000000000,3429200.0000000000,43.0307159942,49.1646822691,1115202.0000000000,"1115202",625.0000000000,6.0000000000
205.0000000000,6662500.0000000000,3429200.0000000000,43.3445428278,49.0656237551,1115203.0000000000,"1115203",625.0000000000,6.0000000000
138.0000000000,6687500.0000000000,3429200.0000000000,43.6572522584,48.9656996226,1115204.0000000000,"1115204",625.0000000000,6.0000000000
89.0000000000,6712500.0000000000,3429200.0000000000,43.9688433940,48.8649146869,1115205.0000000000,"1115205",625.0000000000,6.0000000000
119.0000000000,6737500.0000000000,3429200.0000000000,44.2793155391,48.7632737521,1115206.0000000000,"1115206",625.0000000000,5.0000000000
-2.0000000000,6762500.0000000000,3429200.0000000000,44.5886681914,48.6607816102,1115207.0000000000,"1115207",625.0000000000,3.0000000000
-6.0000000000,6787500.0000000000,3429200.0000000000,44.8969010387,48.5574430398,1115208.0000000000,"1115208",625.0000000000,4.0000000000
-16.0000000000,6862500.0000000000,3429200.0000000000,45.8148804137,48.2423963297,1115211.0000000000,"1115211",625.0000000000,5.0000000000
-17.0000000000,6887500.0000000000,3429200.0000000000,46.1186346097,48.1357195391,1115212.0000000000,"1115212",625.0000000000,6.0000000000
-18.0000000000,6912500.0000000000,3429200.0000000000,46.4212701795,48.0282199860,1115213.0000000000,"1115213",625.0000000000,5.0000000000
-18.0000000000,6937500.0000000000,3429200.0000000000,46.7227878843,47.9199023520,1115214.0000000000,"1115214",625.0000000000,4.0000000000
23.0000000000,3462500.0000000000,3454200.0000000000,-3.0165022164,53.4991776494,1116075.0000000000,"1116075",424.6645491920,3.0000000000
-6.0000000000,6962500.0000000000,3429200.0000000000,47.0231886529,47.8107712999,1115215.0000000000,"1115215",547.3040722093,4.0000000000
1.0000000000,2987500.0000000000,3454200.0000000000,-9.9405953732,52.5356870280,1116056.0000000000,"1116056",41.1242760818,11.0000000000
55.0000000000,3087500.0000000000,3454200.0000000000,-8.5071202710,52.7712649872,1116060.0000000000,"1116060",623.9768788690,6.0000000000
83.0000000000,3112500.0000000000,3454200.0000000000,-8.1465813739,52.8274772751,1116061.0000000000,"1116061",625.0000000000,6.0000000000
129.0000000000,3137500.0000000000,3454200.0000000000,-7.7851986003,52.8826084431,1116062.0000000000,"1116062",625.0000000000,6.0000000000
109.0000000000,3162500.0000000000,3454200.0000000000,-7.4229845083,52.9366544626,1116063.0000000000,"1116063",625.0000000000,5.0000000000
77.0000000000,3187500.0000000000,3454200.0000000000,-7.0599519237,52.9896113590,1116064.0000000000,"1116064",625.0000000000,4.0000000000
139.0000000000,3212500.0000000000,3454200.0000000000,-6.6961139377,53.0414752141,1116065.0000000000,"1116065",625.0000000000,4.0000000000
-14.0000000000,7087500.0000000000,3429200.0000000000,48.5084822932,47.2530765421,1115220.0000000000,"1115220",566.3515150336,3.0000000000
1.0000000000,3437500.0000000000,3454200.0000000000,-3.3876174997,53.4584462701,1116074.0000000000,"1116074",8.1342507072,3.0000000000
58.0000000000,4912500.0000000000,3454200.0000000000,19.0161144428,53.8629897721,1116133.0000000000,"1116133",625.0000000000,2.0000000000
99.0000000000,4937500.0000000000,3454200.0000000000,19.3932514666,53.8344979539,1116134.0000000000,"1116134",625.0000000000,3.0000000000
126.0000000000,4962500.0000000000,3454200.0000000000,19.7699082992,53.8048472133,1116135.0000000000,"1116135",625.0000000000,4.0000000000
131.0000000000,4987500.0000000000,3454200.0000000000,20.1460670930,53.7740399736,1116136.0000000000,"1116136",625.0000000000,5.0000000000
57.0000000000,3487500.0000000000,3454200.0000000000,-2.6447423376,53.5387770305,1116076.0000000000,"1116076",625.0000000000,4.0000000000
-13.0000000000,7112500.0000000000,3429200.0000000000,48.8022099341,47.1391617438,1115221.0000000000,"1115221",116.3617083033,4.0000000000
-7.0000000000,6987500.0000000000,3429200.0000000000,47.3224735787,47.7008314727,1115216.0000000000,"1115216",428.9273758505,4.0000000000
-6.0000000000,7012500.0000000000,3429200.0000000000,47.6206439159,47.5900874930,1115217.0000000000,"1115217",625.0000000000,3.0000000000
-8.0000000000,7037500.0000000000,3429200.0000000000,47.9177010773,47.4785439620,1115218.0000000000,"1115218",625.0000000000,3.0000000000
-12.0000000000,7062500.0000000000,3429200.0000000000,48.2136466301,47.3662054594,1115219.0000000000,"1115219",625.0000000000,3.0000000000
22.0000000000,3362500.0000000000,3454200.0000000000,-4.4969385913,53.3294925005,1116071.0000000000,"1116071",403.9808492243,3.0000000000
1.0000000000,3012500.0000000000,3454200.0000000000,-9.5835521637,52.5961824753,1116057.0000000000,"1116057",418.5935079351,10.0000000000
40.0000000000,3387500.0000000000,3454200.0000000000,-4.1278511715,53.3736003877,1116072.0000000000,"1116072",141.6702323885,4.0000000000
161.0000000000,4812500.0000000000,3454200.0000000000,17.5031275469,53.9653224080,1116129.0000000000,"1116129",625.0000000000,4.0000000000
152.0000000000,4837500.0000000000,3454200.0000000000,17.8820033584,53.9414887637,1116130.0000000000,"1116130",625.0000000000,4.0000000000
20.0000000000,3037500.0000000000,3454200.0000000000,-9.2256175487,52.6556134298,1116058.0000000000,"1116058",530.7195161234,7.0000000000
2.0000000000,3062500.0000000000,3454200.0000000000,-8.8668030022,52.7139756612,1116059.0000000000,"1116059",505.7333048342,7.0000000000
269.0000000000,3237500.0000000000,3454200.0000000000,-6.3314839047,53.0922421668,1116066.0000000000,"1116066",625.0000000000,4.0000000000
43.0000000000,3262500.0000000000,3454200.0000000000,-5.9660754406,53.1419084157,1116067.0000000000,"1116067",148.8782632638,3.0000000000
34.0000000000,3337500.0000000000,3454200.0000000000,-4.8653194860,53.2842658442,1116070.0000000000,"1116070",2.9801488730,3.0000000000
1.0000000000,3412500.0000000000,3454200.0000000000,-3.7580723523,53.4165860921,1116073.0000000000,"1116073",23.4364060235,4.0000000000
76.0000000000,3512500.0000000000,3454200.0000000000,-2.2723539271,53.5772412886,1116077.0000000000,"1116077",625.0000000000,5.0000000000
167.0000000000,3537500.0000000000,3454200.0000000000,-1.8993532728,53.6145673743,1116078.0000000000,"1116078",625.0000000000,2.0000000000
76.0000000000,3562500.0000000000,3454200.0000000000,-1.5257568828,53.6507523155,1116079.0000000000,"1116079",625.0000000000,2.0000000000
20.0000000000,3587500.0000000000,3454200.0000000000,-1.1515814797,53.6857932184,1116080.0000000000,"1116080",625.0000000000,2.0000000000
4.0000000000,3612500.0000000000,3454200.0000000000,-0.7768439969,53.7196872693,1116081.0000000000,"1116081",599.5941485684,1.0000000000
21.0000000000,3637500.0000000000,3454200.0000000000,-0.4015615727,53.7524317354,1116082.0000000000,"1116082",537.6862554386,1.0000000000
1.0000000000,3662500.0000000000,3454200.0000000000,-0.0257515455,53.7840239662,1116083.0000000000,"1116083",304.1293095197,1.0000000000
1.0000000000,4237500.0000000000,3454200.0000000000,8.7211070696,54.1878535561,1116106.0000000000,"1116106",123.8766836549,8.0000000000
1.0000000000,4262500.0000000000,3454200.0000000000,9.1039642736,54.1912300264,1116107.0000000000,"1116107",613.3543539407,7.0000000000
20.0000000000,4287500.0000000000,3454200.0000000000,9.4868688734,54.1934177445,1116108.0000000000,"1116108",625.0000000000,6.0000000000
27.0000000000,4312500.0000000000,3454200.0000000000,9.8698006210,54.1944165235,1116109.0000000000,"1116109",625.0000000000,4.0000000000
41.0000000000,4337500.0000000000,3454200.0000000000,10.2527392577,54.1942262781,1116110.0000000000,"1116110",625.0000000000,7.0000000000
49.0000000000,4362500.0000000000,3454200.0000000000,10.6356645218,54.1928470244,1116111.0000000000,"1116111",622.5318362399,7.0000000000
