x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
20,90,8349,25826,37328,339241,64793,40199,21868,2369,22683,124732,96585,1747616,439925,187150,95042,376569,1844201
20,91,4935,9726,9485,157422,46572,16424,26537,1218,14448,64240,52285,1170256,417987,104300,154934,166907,1222541
20,92,159,475,64,2993,1941,43,19,57,376,3523,199,28287,20053,336,34,3057,28486
20,93,310,378,138,3549,2150,55,52,107,658,2791,401,32202,21643,330,187,3687,32603
20,94,280,245,140,3546,1846,162,80,111,651,1942,546,29877,18487,848,464,3686,30423
20,95,332,560,157,5650,3119,70,42,129,802,4658,769,53765,32190,284,234,5807,54534
20,96,109,176,274,2289,1092,118,38,53,329,1253,643,17325,10180,431,60,2563,17968
20,97,564,452,305,4806,1489,341,213,78,1492,1308,652,16070,6551,506,408,5111,16722
20,98,380,108,71,626,189,14,58,43,663,345,119,3529,1672,18,87,697,3648
21,89,10190,51698,7837,316022,83189,43976,42153,1827,28263,307808,33888,2099149,706961,246289,228699,323859,2133037
21,90,446,1027,583,11005,4714,1353,268,236,1173,6902,1792,83488,44985,7188,1180,11588,85280
21,91,361,676,121,7233,4083,454,55,174,923,4968,592,64461,41908,2888,159,7354,65053
21,92,355,622,127,5275,3057,147,82,125,790,4330,765,48714,31997,843,483,5402,49479
21,93,275,461,279,3862,2166,91,92,107,626,3205,475,35946,22626,653,277,4141,36421
21,94,287,357,117,3397,1866,142,77,99,671,2602,542,30190,18602,643,268,3514,30732
21,95,85,102,28,950,571,11,7,39,226,738,82,8842,5844,77,23,978,8924
21,96,142,188,2593,2857,614,533,123,49,339,793,5410,14332,4417,1361,192,5450,19742
21,97,15,0,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0
21,98,64,0,0,0,0,0,0,27,137,0,0,0,0,0,0,0,0
21,99,147,705,1763,6194,838,589,338,36,304,2018,3542,19197,3991,1067,451,7957,22739
22,89,604,1294,323,13978,6487,1455,557,296,1654,8785,1715,114980,62168,9950,2907,14301,116695
22,90,10,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0
22,91,445,832,234,7916,4488,376,155,182,1053,5911,1520,71386,46014,2452,1003,8150,72906
22,92,933,1430,3503,17988,6587,1436,2539,268,2461,9159,19294,136315,64238,8345,15216,21491,155609
22,93,207,408,66,3876,2342,104,48,92,475,2776,215,34987,24654,490,175,3942,35202
22,94,188,215,56,2504,1422,129,64,89,482,1485,284,22089,14633,615,237,2560,22373
22,95,104,162,70,1324,813,13,8,50,268,834,270,11473,8058,71,38,1394,11743
22,96,52,140,97,1105,334,107,60,23,128,627,227,6206,2943,321,102,1202,6433
22,97,29,0,0,0,0,0,0,14,79,0,0,0,0,0,0,0,0
22,98,106,122,160,1393,225,271,63,63,232,410,331,4145,1121,491,132,1553,4476
22,99,16,0,0,0,0,0,0,7,36,0,0,0,0,0,0,0,0
23,92,347,269,88,2116,875,189,19,83,960,1801,435,16995,8346,1411,116,2204,17430
23,93,439,837,209,9312,5435,536,137,217,1146,5908,858,83075,56173,3251,629,9521,83933
23,94,659,1346,1136,15506,7277,1840,326,356,1857,7900,4192,115735,71158,7133,979,16642,119927
23,95,237,312,106,2820,1508,77,91,104,624,2193,348,25502,15336,539,339,2926,25850
23,96,50,31,17,382,227,24,0,24,120,289,303,3759,2556,141,0,399,4062
23,97,41,0,0,0,0,0,0,15,90,0,0,0,0,0,0,0,0
23,98,17,0,0,0,0,0,0,8,48,0,0,0,0,0,0,0,0
23,99,12,0,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0
24,92,281,953,125,6386,2827,408,190,120,688,6008,565,48971,26887,2124,1026,6511,49536
24,93,3133,27462,6898,139599,34952,12120,13346,154,7585,139252,19719,852574,263189,54615,49298,146497,872293
24,94,1092,7616,1240,43188,14069,3619,1849,408,2701,39387,3934,286742,121805,18513,8119,44428,290676
24,95,248,523,177,5095,1567,662,115,100,624,2652,758,33103,13820,2833,485,5272,33861
24,96,133,337,92,2853,942,286,87,62,336,1776,406,19693,8678,1667,492,2945,20099
24,97,13,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0
24,100,10,0,0,0,0,0,0,7,23,0,0,0,0,0,0,0,0
25,87,70,0,0,0,0,0,0,34,190,0,0,0,0,0,0,0,0
25,94,20,54,23,387,124,35,26,15,60,355,181,3186,1185,285,247,410,3367
25,96,911,9485,1649,42988,8698,5835,4220,221,2196,42166,5397,196083,51759,23972,17359,44637,201480
25,97,3096,16629,15745,127020,25672,12071,9702,722,7658,68779,43279,520647,145072,42909,30845,142765,563926
25,98,3713,54741,53731,296771,36025,34096,19155,862,8048,196591,122602,963672,180611,86266,42200,350502,1086274
25,99,59,156,137,1065,270,172,35,28,142,503,315,5585,2143,465,90,1202,5900
25,100,25,0,0,0,0,0,0,9,62,0,0,0,0,0,0,0,0
26,85,58,493,225,1196,127,114,220,36,177,4445,1290,9835,1204,867,1528,1421,11125
26,89,254,662,238,5281,670,1298,1888,125,696,5482,1679,41935,6215,9778,14972,5519,43614
26,90,654,0,0,0,0,0,0,60,1936,0,0,0,0,0,0,0,0
26,91,194,1445,126,5606,1498,1158,352,56,531,9295,519,36715,11094,7727,2372,5732,37234
26,92,11,8,1,101,15,7,43,11,24,50,10,1048,161,34,495,102,1058
26,94,81,0,0,0,0,0,0,11,225,0,0,0,0,0,0,0,0
26,98,616,735,2073,15671,2448,3096,359,294,1590,2836,7095,62443,16583,8919,904,17744,69538
26,99,49,56,355,885,362,137,31,23,123,361,752,6471,3505,1168,73,1240,7223
27,85,94,177,276,1399,229,246,476,20,244,861,1831,9779,2081,1624,3774,1675,11610
27,86,249,498,411,5392,927,1566,1165,121,708,4110,3063,45393,9606,12425,9613,5803,48456
27,87,1240,1982,1335,40672,6929,3682,22914,141,3895,13755,7166,313238,59552,26243,182076,42007,320404
27,88,531,1356,384,14709,5422,1623,2860,37,1586,9281,2376,101800,40247,11490,23565,15093,104176
27,89,10,6,1,90,21,26,9,5,26,38,8,602,221,135,80,91,610
27,90,4,9,19,168,14,69,12,3,10,21,52,503,68,248,34,187,555
27,91,33,77,83,785,59,351,71,20,77,496,410,4368,436,1919,388,868,4778
27,92,2404,7973,4225,79031,22187,16166,17081,340,6651,56195,23595,581355,209744,98054,128101,83256,604950
27,93,321,562,399,9026,2410,1250,1651,137,965,3867,2307,60396,22214,7442,8539,9425,62703
27,94,1229,3636,963,23272,6558,3054,2883,360,3362,21506,5050,160215,58637,19460,17458,24235,165265
27,97,267,574,4748,6141,1335,911,190,107,700,2884,13815,34725,10617,3331,460,10889,48540
27,98,995,4682,23605,97589,10468,16318,2211,401,2470,9184,42904,204382,25819,30551,5535,121194,247286
27,99,36,19,42,240,49,68,2,16,92,59,134,944,326,197,4,282,1078
28,84,4,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0
28,85,5248,29305,37430,166090,40115,25748,30425,800,13562,177419,172025,1144783,335433,156988,204806,203520,1316808
28,86,21,30,18,316,48,89,97,12,58,394,106,3102,464,924,862,334,3208
28,87,487,0,0,0,0,0,0,18,1442,0,0,0,0,0,0,0,0
28,93,3361,18898,6015,138514,39198,18775,14991,859,9037,93744,24890,770673,269338,93705,73980,144529,795563
28,94,2298,10827,9869,71894,20062,8084,7416,926,6060,54082,38432,426673,147965,46699,34351,81763,465105
28,95,2554,11367,6793,104638,34536,7394,22217,586,6694,59567,29979,613994,246667,37911,110953,111431,643973
28,96,689,736,4871,23834,3253,1218,3044,146,1644,3727,23260,119425,20754,5711,14952,28705,142685
28,97,1207,946,3977,34711,4170,1458,11502,190,2976,4291,17138,143371,21626,4168,48241,38688,160509
28,98,7,5,46,154,11,29,8,6,15,23,153,474,112,67,23,200,627
28,99,11,0,0,0,0,0,0,2,39,0,0,0,0,0,0,0,0
28,102,28,0,251,45,2,6,9,14,114,0,605,97,3,14,20,296,702
28,103,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
29,82,22,36,65,237,23,61,75,14,70,323,453,1862,127,443,710,302,2315
29,84,20,0,0,0,0,0,0,11,64,0,0,0,0,0,0,0,0
29,93,3210,10900,4066,79468,19215,9142,19286,536,9215,61668,20385,478706,139381,48669,114752,83534,499091
29,94,532,2347,834,17273,6209,1598,1384,258,1443,12492,2866,108553,52850,8098,4388,18107,111419
29,95,3275,15987,11219,106238,29853,6508,13538,1010,8781,77136,45159,626773,230550,31593,65163,117457,671932
29,96,3066,10374,15636,83931,18382,2576,6872,854,7724,51014,82631,515737,156904,13300,33175,99567,598368
29,97,29,3,55,216,130,8,6,19,80,6,103,1747,1405,28,14,271,1850
29,98,7,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0
29,99,40,10,756,662,117,85,13,23,101,14,1698,1531,361,135,29,1418,3229
29,101,27,0,0,0,0,0,0,7,68,0,0,0,0,0,0,0,0
29,102,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
30,83,168,387,1003,2008,217,291,651,106,496,4174,7823,18480,2158,2375,6470,3011,26303
30,88,340,1270,2294,9638,1340,1321,1680,75,856,7072,7885,59197,10944,8635,10249,11932,67082
30,89,1885,4787,2135,38999,12811,3677,3251,509,5312,34608,13355,311811,128432,27673,22918,41134,325166
30,90,3565,14069,3604,95962,36133,4730,6227,570,10428,95660,21600,750272,336857,33969,46156,99566,771872
30,92,4208,28593,8608,162583,34032,17453,19221,936,11481,150683,33011,958068,247439,94770,91179,171191,991079
30,93,27,44,18,531,84,130,32,15,62,228,62,2957,693,665,129,549,3019
30,95,4710,15160,30065,147948,35127,6563,21683,1243,13495,63984,138961,785081,233668,24772,98910,178013,924042
30,96,173,395,110,3577,2251,85,7,95,545,2711,708,31515,21953,562,18,3687,32223
30,97,114,69,3675,1844,313,186,102,44,288,223,10201,8704,2415,497,242,5519,18905
30,98,80,75,1813,3499,212,168,38,30,188,137,3427,5005,624,216,61,5312,8432
30,99,61,81,2588,3724,153,328,74,18,161,119,5444,5193,233,483,105,6312,10637
30,101,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
31,81,38,27,64,415,46,60,168,22,118,210,531,3620,463,508,1674,479,4151
31,83,25,13,42,151,8,26,69,16,71,175,474,1584,36,319,656,193,2058
31,87,253,28,18,294,24,64,51,67,682,248,113,2259,217,464,376,312,2372
31,88,664,1911,631,12827,5726,1167,1042,250,1899,13576,4060,110457,59914,8962,7809,13458,114517
31,89,4028,15642,10183,102498,35776,11774,8795,1076,10947,91252,45607,706757,301981,77060,57688,112681,752364
31,90,4,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
31,92,83,549,57,2297,516,315,105,38,216,3640,319,15910,4299,2203,666,2354,16229
31,94,1008,1639,799,27024,7972,2490,2015,152,2934,8023,3499,134720,43016,10324,9203,27823,138219
31,95,2139,4485,13257,56193,13468,3145,3700,769,6202,21339,58945,361691,113271,16100,16179,69450,420636
31,96,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
31,97,12,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0
31,98,44,10,700,156,9,8,43,22,112,36,1450,482,48,14,85,856,1932
31,99,35,32,658,584,54,93,64,12,110,119,1359,1096,72,102,169,1242,2455
31,100,47,0,100,60,11,4,0,22,113,0,328,437,75,19,0,160,765
32,79,176,698,845,6652,2130,930,897,48,538,4534,5499,45664,15216,6215,7793,7497,51163
32,80,27,37,44,304,29,25,131,17,79,358,348,2863,260,348,1378,348,3211
32,81,3,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
32,85,325,587,809,8167,687,1599,2430,219,829,2576,5646,49823,4019,9237,18939,8976,55469
32,86,5705,9854,4252,114191,25182,25343,5945,1438,16355,44796,20055,645427,149243,157258,37828,118443,665482
32,88,120,80,52,997,180,61,370,67,349,496,234,7474,1650,304,2680,1049,7708
32,89,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
32,90,148,419,79,2409,430,219,110,80,474,2823,330,16649,3427,1565,694,2488,16979
32,92,487,1003,664,18419,5435,1209,670,153,1443,4270,1575,83997,30523,4789,3109,19083,85572
32,93,1284,2951,1216,50005,12114,5132,1135,581,3736,10602,3913,221420,74121,17917,4592,51221,225333
32,94,7,8,0,73,44,0,0,5,20,53,0,706,500,0,0,73,706
32,96,13,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0
32,97,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
32,98,25,7,410,106,17,16,6,9,57,8,1094,485,168,33,9,516,1579
32,99,80,77,1666,3113,219,576,41,23,187,116,3777,3774,320,694,92,4779,7551
32,100,22,0,0,0,0,0,0,12,79,0,0,0,0,0,0,0,0
32,101,7,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0
33,79,272,892,2243,4931,763,398,1669,59,651,5703,14530,32058,5512,2506,11035,7174,46588
33,80,30,39,38,300,31,22,116,18,92,484,356,3213,516,210,1175,338,3569
33,84,2183,787,1217,17743,1823,2048,3613,321,6427,5677,8936,145366,18037,16544,30362,18960,154302
33,85,736,599,550,13085,1295,1453,4343,211,1902,3410,3391,89404,10173,8740,32393,13635,92795
33,86,202,122,165,2455,308,321,745,56,544,661,1030,16283,2766,1858,5683,2620,17313
33,87,38,76,10,916,273,52,35,14,116,472,61,7400,2908,383,420,926,7461
33,88,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
33,91,6,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0
33,92,16,0,0,0,0,0,0,6,37,0,0,0,0,0,0,0,0
33,93,5,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0
33,96,4,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0
33,97,26,3,145,85,29,34,4,11,55,8,531,472,304,67,21,230,1003
33,99,33,0,0,0,0,0,0,9,159,0,0,0,0,0,0,0,0
33,100,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
33,101,6,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
34,78,59,49,91,616,64,102,115,33,193,424,539,5060,597,677,1078,707,5599
34,79,8,0,0,0,0,0,0,8,29,0,0,0,0,0,0,0,0
34,82,38,36,125,886,208,6,100,20,124,234,781,7056,2248,44,753,1011,7837
34,83,28,0,30,94,14,13,20,10,84,0,195,963,152,110,182,124,1158
34,84,2077,3918,4988,51265,4886,8342,5080,663,5695,22734,27982,338985,39215,52703,30505,56253,366967
34,85,778,210,160,4710,533,572,1848,190,1952,1435,1038,36357,4397,3992,14401,4870,37395
34,86,433,1067,210,9303,3678,235,255,160,1270,8276,1373,76564,36516,1406,1481,9513,77937
34,90,96,46,1589,1956,211,194,133,14,227,87,2924,3067,396,272,213,3545,5991
34,92,13,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0
34,93,23,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0
34,98,3,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
34,99,11,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,0
34,100,8,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0
35,77,126,102,299,2455,152,186,1072,24,294,592,1484,20044,1199,1094,7642,2754,21528
35,78,136,44,81,478,82,33,185,30,367,313,644,4510,919,463,1785,559,5154
35,79,605,416,1636,9088,811,485,4037,186,1867,3278,13458,79374,7504,5159,37083,10724,92832
35,81,368,433,598,7261,2046,111,657,136,1079,3678,4345,65015,22920,763,5310,7859,69360
35,82,3375,3081,9969,66276,11388,829,9895,1534,10135,23322,66933,522498,115955,6600,76529,76245,589431
35,83,936,1014,2136,19432,2004,1075,3919,280,2697,7479,15270,145657,17895,6348,30655,21568,160927
35,85,6,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0
35,86,2,0,0,0,0,0,0,2,56,0,0,0,0,0,0,0,0
35,87,8,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0
35,90,5,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0
35,91,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
35,92,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
35,93,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
35,96,7,18,121,593,77,66,1,7,28,100,190,1151,147,71,1,714,1341
35,97,101,142,1477,5567,282,443,32,24,266,195,2329,6256,393,632,37,7044,8585
35,98,4,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0
35,100,15,0,0,0,0,0,0,6,40,0,0,0,0,0,0,0,0
36,76,294,367,1075,5113,826,1003,742,151,878,3097,6393,36304,7629,6969,5803,6188,42697
36,77,43,139,101,884,118,86,273,26,134,1169,570,7241,1044,607,2707,985,7811
36,78,410,796,1204,8925,1844,418,2057,219,1351,6602,9266,74138,17703,3165,17864,10129,83404
36,79,462,921,2218,15298,2555,751,1916,230,1407,4871,10596,80231,17116,2872,15740,17516,90827
36,80,2177,18363,13402,104330,20029,3502,6310,442,5641,100210,46944,525385,137502,17435,32077,117732,572329
36,81,6499,14242,17645,163939,46831,4552,9956,1206,19354,106386,108552,1334894,463495,32941,71406,181584,1443446
36,82,215,194,249,4815,353,159,833,62,591,1486,1372,34645,3957,1279,6865,5064,36017
36,83,62,65,326,1192,212,68,212,20,186,515,2789,8787,1751,368,1436,1518,11576
36,84,106,138,34,1353,456,59,93,41,290,983,202,9896,4168,366,632,1387,10098
36,85,12,22,942,656,154,50,36,3,69,40,1773,1397,299,90,72,1598,3170
36,86,9,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0
36,89,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
36,91,226,290,1426,35525,1021,1251,154,44,514,367,1970,38358,1468,1783,174,36951,40328
36,93,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
36,95,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
36,96,47,0,0,0,0,0,0,8,109,0,0,0,0,0,0,0,0
36,97,35,0,0,0,0,0,0,12,112,0,0,0,0,0,0,0,0
36,98,5,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0
36,100,16,0,0,0,0,0,0,7,42,0,0,0,0,0,0,0,0
36,103,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
36,104,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
37,75,77,57,83,801,104,167,291,37,197,517,930,7310,834,1408,3165,884,8240
37,76,6,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0
37,77,256,144,667,3707,574,68,1538,131,762,1382,5257,32847,6200,519,13219,4374,38104
37,78,1711,1664,3829,35766,5129,976,7012,628,4915,12451,26594,267905,48924,6587,54526,39595,294499
37,79,5443,17283,49176,336402,34369,20812,11450,2479,14382,77578,126459,1013661,168111,58362,50921,385578,1140120
37,80,26,8,14,352,41,66,2,15,78,118,104,2217,437,327,6,366,2321
37,81,249,287,507,3846,1273,105,612,120,762,2422,3597,32757,13253,676,5163,4353,36354
37,82,356,849,692,7519,2608,151,1233,106,955,5822,4441,57536,22986,874,9267,8211,61977
37,83,105,64,43,1528,415,91,72,38,275,288,332,10204,3501,513,496,1571,10536
37,85,17,0,0,0,0,0,0,7,37,0,0,0,0,0,0,0,0
37,86,55,0,0,0,0,0,0,7,112,0,0,0,0,0,0,0,0
37,87,5,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
37,88,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
37,89,5,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
37,90,65,126,160,1941,359,255,12,22,153,686,316,4913,811,693,48,2101,5229
37,91,14,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0
37,94,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
37,95,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0
37,97,5,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0
37,99,36,0,0,0,0,0,0,8,87,0,0,0,0,0,0,0,0
37,100,6,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0
37,101,2,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
37,102,56,0,0,0,0,0,0,3,159,0,0,0,0,0,0,0,0
37,103,7,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
37,105,3,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
38,74,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
38,76,4,15,0,54,2,10,9,4,16,182,0,542,14,119,81,54,542
38,77,818,544,1217,11572,1317,232,4320,283,2286,4696,8345,100476,14122,1726,39672,12789,108821
38,78,1500,2396,5374,26458,5352,789,4284,469,3980,14098,30186,191427,49702,4474,33208,31832,221613
38,79,16,0,0,0,0,0,0,9,43,0,0,0,0,0,0,0,0
38,80,40,20,30,284,128,16,0,23,131,162,143,2250,1217,72,0,314,2393
38,81,27,4,18,74,28,3,3,16,82,16,124,605,294,14,30,92,729
38,82,289,199,686,5351,1248,276,769,147,858,1528,4813,44940,13096,2355,6012,6037,49753
38,83,393,427,395,9359,2189,464,2605,47,1118,2537,2827,57128,11577,1929,21239,9754,59955
38,86,146,43,1658,3103,225,1493,125,14,301,104,4282,4695,338,1758,433,4761,8977
38,87,11,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0
38,88,27,39,425,737,92,147,24,6,64,57,1171,1624,139,331,31,1162,2795
38,90,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
38,91,14,2,2,395,28,44,3,6,31,4,2,650,44,59,30,397,652
38,93,6,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0
38,94,15,3,25,256,50,36,0,7,40,11,65,832,296,67,0,281,897
38,96,2500,0,0,0,0,0,0,1,5000,0,0,0,0,0,0,0,0
38,97,3,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0
38,98,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
38,99,21,0,0,0,0,0,0,5,41,0,0,0,0,0,0,0,0
38,100,206,0,0,0,0,0,0,27,532,0,0,0,0,0,0,0,0
38,101,39,0,0,0,0,0,0,2,95,0,0,0,0,0,0,0,0
38,102,16,0,0,0,0,0,0,6,42,0,0,0,0,0,0,0,0
38,103,28,0,0,0,0,0,0,8,57,0,0,0,0,0,0,0,0
38,104,6,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0
38,105,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
39,73,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
39,75,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
39,76,4703,8720,27248,133251,14770,4297,26944,890,12733,46585,130886,790571,104753,19407,196686,160499,921457
39,77,2302,1862,12570,46497,4474,540,12703,586,6249,15002,83401,359359,45300,4673,100011,59067,442760
39,78,73,71,31,762,254,33,10,27,190,458,128,5396,2301,233,54,793,5524
39,79,11,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0
39,80,33,61,15,612,198,27,5,18,113,426,43,4738,2046,151,21,627,4781
39,81,409,506,1231,11237,3083,403,871,161,1095,2671,6708,58674,23160,1559,5960,12468,65382
39,82,2262,4607,4408,65239,14842,1939,5134,469,5998,24045,19632,371937,88186,7291,26440,69647,391569
39,91,23,0,0,0,0,0,0,7,47,0,0,0,0,0,0,0,0
39,93,21,15,73,1967,171,203,19,13,70,27,162,3446,343,344,21,2040,3608
39,95,27,32,132,1975,91,85,5,11,64,50,217,3163,149,270,5,2107,3380
39,96,64,0,0,0,0,0,0,4,130,0,0,0,0,0,0,0,0
39,97,6,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0
39,99,3,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
39,100,20,0,0,0,0,0,0,7,48,0,0,0,0,0,0,0,0
39,101,333,468,2120,10968,1206,356,201,39,831,567,4211,14553,1831,498,356,13088,18764
